word,cluster
kneepad,140
knelt,6
knife,123
knit,235
knitting,235
knock,158
knot,238
know,74
knowledge,104
knowyou,4
knuckle,196
kodak,150
kowtow,163
labia,66
labor,4
lack,145
ladle,109
lady,198
lain,6
lair,49
lake,35
lament,112
lamp,140
land,233
landlord,49
landmark,233
lane,197
language,135
lao,76
lap,140
lapse,218
laptop,29
lash,158
last,4
latch,189
later,4
laugh,122
laughter,122
launch,222
launder,63
laundry,49
lavish,127
law,21
lawn,237
lawyer,21
lay,6
layer,140
lead,4
leader,208
leadership,104
leaf,237
leafs,237
leak,169
lean,127
leap,56
leapt,56
learn,75
leather,138
leave,223
leaving,4
lecture,253
leery,192
left,4
leftover,140
leg,147
legacy,1
legging,138
leisure,4
lend,121
lens,140
lent,61
leotard,207
lesson,47
let,74
letter,252
letting,74
level,4
library,233
lick,20
lid,140
lie,81
liebling,127
life,4
lifestyle,138
lifetime,4
lift,158
light,4
like,74
liking,74
lilong,4
lily,237
limb,196
limit,121
limp,118
lindsey,150
line,4
ling,55
linger,195
lingering,195
link,252
lip,36
lipstick,241
lisp,149
list,252
listen,83
literacy,14
liu,76
live,74
livelihood,104
living,49
load,158
loan,61
loathe,51
loathing,5
lobby,49
lobe,28
locate,88
location,233
lock,158
locker,49
log,12
logic,47
loiter,221
loll,221
loneliness,42
long,4
longing,42
longnu,4
longue,150
look,74
looked,74
loom,195
loop,189
loose,189
loosen,106
lop,137
lope,221
lord,62
lose,74
loss,56
lot,74
lounge,49
love,51
lovebird,232
loveliness,126
lovely,127
lover,198
loveyou,4
lower,56
loyalty,104
lozenges,2
luck,74
lucke,4
lucky,74
lucy,138
lug,158
luggage,29
lull,56
lunch,181
lung,178
lunge,94
lurch,158
lure,146
lurk,195
lust,42
luxuriate,221
lyric,182
macaroon,30
machine,140
mad,62
mafan,4
magazine,252
magnanimity,104
mah,55
maid,198
mail,252
mailbox,197
maintain,121
majesty,126
make,121
makeup,241
making,4
malt,100
mama,22
man,198
manage,121
maneuver,158
maneuvering,158
manhandle,163
manifest,81
manipulate,172
manner,47
mantilla,95
manzhen,4
map,252
marcel,127
marcelle,4
march,221
mark,4
market,61
maroon,68
marriage,238
married,238
marry,238
marrying,238
marshmallow,52
martens,232
marvel,127
mascara,241
mask,8
mass,4
massage,130
master,127
masturbate,193
mat,140
match,4
matchmaking,238
mate,208
material,140
materialize,195
math,14
matriculate,14
matriculation,14
matter,47
mattress,101
mature,117
mauser,190
may,74
meal,181
mean,74
meander,221
meaning,4
meanness,72
measure,47
medication,41
meet,83
meeting,83
mei,76
melt,108
member,208
membership,222
memorize,75
memory,4
mend,170
menopausal,213
mention,81
mentor,208
menu,30
merge,223
merry,127
mesmerize,87
mess,218
message,252
method,47
mid,4
middle,4
midmotion,4
midsection,196
midterm,4
might,74
migrate,121
milch,4
milk,52
mill,234
mime,103
mimic,75
mimicked,127
mince,52
mind,47
mine,175
mini,4
miniskirt,207
ministration,127
ministry,4
mire,158
mirror,140
miscalculation,72
miscarry,180
misery,43
misfortune,43
misgiving,5
misheard,122
misjudge,81
misread,39
miss,81
missing,4
mission,47
misspoke,113
misspoken,113
misstep,218
mistake,218
mistook,163
mistreat,163
mistreatment,72
mistress,34
mistrust,5
misunderstand,81
misunderstood,192
mix,4
mixture,108
moan,112
moaning,112
mob,198
mobile,4
mock,127
mode,47
model,47
modelesque,127
modesty,244
moist,185
mold,140
mole,36
mom,22
moment,74
mommy,22
money,61
monie,4
monitor,88
monologue,182
monstrous,127
month,4
mooch,62
mood,46
moor,35
mop,108
more,4
morning,4
mortgage,61
mortify,163
mortiﬁe,4
mother,34
motif,68
motion,21
motivate,121
motivation,104
motive,21
motorbike,26
mould,98
mount,78
mourn,11
mouth,36
mouthful,60
move,158
movement,4
movie,182
moy,150
much,74
muddle,127
mug,109
mull,83
muller,150
mumble,70
mural,53
murder,44
murderer,198
murmur,70
muscle,196
muse,42
museum,233
music,103
musing,112
musket,190
must,74
mustache,36
muster,78
mutter,70
muttering,70
mutti,4
muzzle,189
nag,112
nail,158
nainai,4
naked,193
nakedness,193
name,168
namesake,4
nanking,152
nanny,34
nap,130
nape,36
napkin,109
narrate,75
narrow,4
nasal,36
natalya,4
nation,4
nationality,168
nature,47
nausea,80
nauseate,163
navel,66
navigate,75
navigation,4
navy,26
ne,55
near,233
nearness,42
neat,127
neck,196
necklace,209
neckline,191
need,74
needle,140
needlework,235
neglect,72
negotiate,83
negroni,100
neighbor,16
neighborhood,233
nemisis,127
nephew,16
nerve,196
nervous,192
nervousness,46
nest,237
nestle,221
net,4
new,4
news,252
newspaper,252
niang,96
nicety,47
nickname,168
niece,34
night,4
nightclothe,4
nightdress,207
nightgown,207
nightmare,218
nightshirt,8
ninety,184
nip,78
nipple,66
nod,127
nonchalance,244
noodle,52
nook,49
noose,189
nora,4
nose,36
nostril,36
note,252
notebook,53
notepad,53
notice,252
notify,83
notion,47
nourish,117
novel,182
nude,90
nudge,158
numb,118
number,4
nurse,107
nursery,237
nurture,117
nuzzle,110
oath,21
obedience,104
obey,89
object,140
objection,21
objective,47
obligate,121
obligation,145
oblige,83
obscure,127
observation,47
observe,88
observer,208
obsess,112
obsession,42
obstinacy,72
obtain,121
occasion,4
occupy,121
odious,72
of,98
ofende,4
ofere,4
offend,174
offer,121
offering,61
office,233
ogle,20
ointment,45
old,16
oma,150
omission,72
one,4
onlyborn,4
opa,150
open,4
opening,4
opera,103
operate,121
opine,39
opinion,47
opium,52
opponent,208
opportunity,74
oppose,223
opposite,127
opposition,102
opt,223
optimism,46
option,47
orbit,4
order,4
ordinariness,42
organ,103
organize,222
orgasm,27
origin,168
other,4
ought,74
out,74
outburst,253
outdo,78
outfit,138
outgoing,4
outgrow,117
outing,73
outline,83
outlive,1
outmanoeuvre,78
outnumber,195
outrage,102
outrun,229
outstretche,4
outward,127
outwit,78
outﬁts,4
oval,140
ovaltine,100
ovary,211
overall,4
overcoat,8
overcome,78
overdose,41
overdress,138
overhead,4
overhear,122
overheard,122
overheat,201
overjoy,4
overlap,218
overlook,81
overplay,81
overpower,78
overreach,72
overreact,81
overrun,172
oversee,121
oversight,47
overstay,73
overstep,83
overtake,78
overthink,81
overwhelm,78
overwhelmed,192
overwork,218
owe,0
own,4
oﬀ,4
oﬀer,4
oﬀere,4
oﬃce,4
oﬃcer,4
pa,55
pace,56
pacify,142
pack,158
packing,158
pact,91
pad,140
paddle,189
page,252
pail,109
pain,43
paint,140
paintbox,127
paintbrush,53
painting,53
pair,4
pajama,207
palace,49
palanquin,152
palate,30
pale,68
paleness,126
paler,68
palette,68
pallet,140
palm,114
palpate,178
palsy,178
pan,37
panic,46
pant,86
pantomime,103
panty,138
papa,22
paper,252
paperwork,252
par,4
parade,233
paralyze,187
paraphrase,253
parcel,233
parch,108
pardon,21
pare,137
parent,4
parenting,180
park,233
parlor,49
parrot,232
part,4
participate,222
participation,222
parting,127
partner,208
partnership,91
party,4
pas,55
pass,158
passage,4
passenger,26
passion,104
passive,192
passport,183
password,231
past,4
pasta,30
paste,140
pastry,30
pat,122
patch,140
path,47
patience,104
patient,107
patron,208
paunch,36
pause,56
paw,196
pawn,1
pay,0
payment,0
peach,237
peacoat,50
pearl,152
peck,20
peculiarity,127
pedal,189
pediatrician,107
pee,62
peed,62
peek,88
peel,137
peep,20
peer,4
peg,158
peiqin,4
pekingese,232
pelt,158
pelvis,28
pen,53
pencil,53
pendant,209
penetrate,172
penis,66
penmanship,143
pension,0
people,4
pepper,52
perception,47
perch,232
perfect,127
perfection,127
perform,222
performance,4
perfume,164
period,4
peripheral,4
perish,176
perk,0
permission,166
permit,166
perplex,87
persecute,58
persevere,104
persist,195
persistence,104
person,198
personality,244
perspective,47
persuade,146
peruse,88
pester,163
pet,232
petal,237
pete,150
petticoat,207
pflediatrician,4
phase,4
phobia,42
phone,252
photo,53
photograph,53
photographer,208
physician,107
pi,150
piano,103
piccolo,103
pick,158
picket,242
pickle,52
picnic,181
picture,53
pidgin,135
piece,140
pierce,78
pigtail,140
pigu,4
pile,158
pill,41
pillow,130
pillowcase,101
pimple,36
pin,140
pinafore,207
pinch,192
ping,205
pinkie,147
pinky,114
pinpoint,88
pip,158
pipa,103
pipe,197
piping,140
pique,87
pirouette,94
piss,62
pistol,190
pitch,4
pity,62
pivot,189
placate,142
place,4
plague,195
plait,207
plan,47
plane,26
planning,4
plant,234
plate,140
play,158
player,208
playfulness,244
playing,74
playroom,49
playwright,182
plea,21
plead,83
please,38
pleasure,42
plenty,74
plod,10
plop,221
plot,127
plow,158
ploy,146
pluck,158
plug,158
plummet,56
plump,127
plunge,56
ply,221
pocket,57
pocketbook,57
poem,182
poet,182
poetry,182
point,4
pointing,4
poise,246
poison,172
poke,158
policewoman,198
policy,47
polish,127
politic,127
polo,138
poncho,8
ponder,112
pony,232
ponytail,95
poorly,74
pop,127
pops,158
popular,4
popularity,104
pore,88
pork,52
port,35
portal,252
porter,198
portfolio,61
portion,4
portrait,53
portray,75
pose,195
position,47
possess,121
possession,4
possibility,47
post,4
posture,47
posturing,255
pot,52
potato,52
pouch,57
pouf,207
pounce,158
pound,158
pour,108
powder,140
power,4
powerlessness,72
practice,4
praise,203
pram,77
prance,94
prattle,255
pray,242
prayer,242
preach,81
precaution,218
precede,187
precious,1
predicament,218
predict,236
preempt,78
preen,20
prefer,51
preference,145
pregnancy,180
pregnant,180
prepare,121
preppe,4
presence,4
present,83
presentation,252
press,4
pressure,218
presume,39
presumption,47
pretend,81
pretty,74
prevail,195
prevent,79
prey,163
price,61
prick,20
prickle,20
pride,104
prince,198
princeling,152
princess,198
principle,47
print,252
priority,47
prison,92
privacy,4
private,4
prize,0
probe,179
problem,218
procedure,47
proceed,223
process,47
proclaim,39
proctor,14
procure,121
prod,146
produce,121
profession,104
professionalism,104
professor,208
proffer,83
proficiency,14
profile,4
program,4
progress,4
project,233
projection,47
prolong,187
promise,47
promote,121
prompt,187
pronounce,153
pronunciation,153
prop,158
propagate,172
propel,78
property,233
proportion,4
proposal,47
propose,83
prospect,47
prostitute,198
protagonist,198
protect,79
protection,4
protest,102
protestation,102
protégé,208
proud,11
prove,39
provide,121
provocative,127
provoke,78
prowess,116
prowl,221
proﬁle,4
prune,137
pry,146
psychiatrist,107
psychoanalyze,75
puberty,213
public,4
publish,83
pucker,20
puff,108
pull,158
pulse,205
pummel,78
pump,108
punch,158
punctuate,127
punish,163
punishment,92
pupil,14
purchase,61
purge,172
purpose,47
purposeful,127
purse,57
pursue,222
pursuer,198
pursuit,199
push,158
put,158
puzzle,140
puzzlement,7
pyjama,98
qi,212
qijie,4
qipao,152
qipflo,4
quake,228
qualify,121
quality,4
quandary,218
quarrel,199
quarry,35
quarter,4
quaver,120
quell,78
query,252
quest,199
question,47
quicken,150
quickness,246
quilt,235
quip,253
quirk,218
quit,223
quiz,252
quote,253
race,4
racing,4
rack,158
radiance,126
radiate,221
radiating,127
radio,4
radish,52
rag,140
rage,102
rageful,127
rail,26
rainbow,68
raincoat,8
raise,121
rake,158
rally,56
ram,158
ramble,221
rambling,253
rang,122
rank,4
rant,253
rap,62
rape,44
rash,218
rasp,120
raspy,120
ration,60
rattle,205
rave,127
ravel,127
re,4
reach,121
react,75
reaction,102
read,252
readie,4
readiness,145
reading,252
readjust,170
ready,74
realise,98
reality,47
realize,81
really,74
realm,127
reappear,69
reapplie,4
rear,197
rearrange,75
reason,47
reasoning,47
reassess,170
reassure,142
reattach,177
rebel,4
rebellion,102
rebound,56
rebuf,4
rebuff,25
rebuke,25
rebuttone,4
recall,4
recast,170
receipt,252
receive,121
recharge,210
recipe,30
reciprocate,223
recital,103
recitation,182
recite,122
reckoning,127
reclaim,170
recline,130
recognise,98
recognize,81
recoil,125
recommend,83
reconcile,75
reconnect,170
reconnecte,4
record,4
recount,21
recover,170
recovery,56
recruit,222
recuperation,73
red,68
redden,108
redirect,121
reduce,204
reel,158
reestablish,170
refastene,4
refer,83
reference,252
refill,210
reflction,4
reflect,81
reflection,47
reflex,127
reflxe,4
refocus,170
refold,140
refolde,4
reform,47
refrain,223
refresh,204
refurbish,170
refusal,145
refuse,223
regain,170
regard,47
register,222
regret,11
regular,4
rehearse,103
reignite,78
rein,78
reincarnation,1
reinforcement,4
reinveste,4
reject,223
rejection,223
rejoin,222
relapse,178
relate,75
relation,4
relationship,199
relative,4
relax,74
relaxed,192
relay,18
release,252
relent,223
reliability,4
relief,4
relieve,170
relinquish,223
relish,51
relive,81
reload,115
relocate,223
reluctance,145
reluctant,145
rely,121
remade,127
remain,195
remained,195
remake,182
remark,253
remarry,71
remember,81
remind,81
reminder,81
remove,223
rename,223
rend,172
render,121
renew,204
rent,0
rental,0
reorganize,170
repair,170
reparation,0
repartee,244
repast,181
repay,61
repeat,81
rephrase,83
replace,121
replay,124
replies,122
reply,252
report,252
reposition,170
represent,121
representative,208
repress,163
reprimand,25
reproach,25
reproof,25
repulse,78
reputation,104
request,21
require,121
reread,252
rescue,170
research,252
resemble,127
resent,51
resentment,5
reservation,4
reserve,4
reside,195
residence,49
resident,208
resign,200
resignation,200
resist,78
resistance,4
resolution,47
resolve,170
resort,233
resource,4
respect,104
respiration,85
respond,83
response,47
responsibility,104
rest,74
restaurant,248
restive,192
restlessness,42
restore,170
restrain,78
result,4
resume,222
resurface,69
resurrect,170
retain,121
retaliate,172
retch,20
retching,70
retie,189
retire,223
retort,253
retrace,88
retreat,56
retrieve,88
return,73
reunion,73
reunite,170
reveal,83
revel,81
revere,51
reverie,42
reverse,223
revert,223
review,252
revise,223
revisit,83
revive,170
revolution,127
reward,0
reﬁlle,4
reﬁne,4
rhetoric,253
rhododendron,237
rib,147
ribbon,140
ribcage,196
rice,52
rich,127
rickshaw,26
rid,172
riddle,218
ride,73
rider,208
ridicule,203
riffle,190
rifld,4
right,74
ring,140
rinse,210
rip,158
rise,56
risk,218
rival,4
roam,221
roar,205
roast,37
rob,99
robe,95
robin,232
rock,127
rod,189
role,47
roll,158
romance,238
romy,4
roof,197
room,49
roommate,16
root,117
rosalind,127
rosebud,237
rotate,158
rouge,68
round,4
roundhouse,233
rouse,87
route,73
routine,4
row,4
royalty,0
rub,108
rucksack,29
ruddy,68
rudeness,72
ruffle,23
rug,140
ruin,187
rule,47
rummage,10
rump,196
run,158
ruse,47
rush,158
russian,40
s,4
sabotage,187
sack,158
sacrifice,104
sacriﬁce,4
sacrum,196
sad,11
sadden,11
saddle,189
saddlebag,29
sadness,43
safeguard,79
safety,4
sag,56
saga,199
said,74
sail,26
sailboat,26
sake,74
salary,0
saliva,36
salivate,125
salon,248
salute,15
salvage,170
salvation,42
sam,150
sampan,26
sample,252
sanctuary,242
sandal,86
sandwich,30
sanity,104
sap,187
sarcasm,244
sashay,94
sat,6
satchel,29
satin,207
satisfaction,104
satisfy,121
satisﬁed,4
saucer,109
saunter,221
save,121
saving,4
savior,1
savor,81
savour,30
saw,74
say,39
saying,74
scald,108
scale,4
scaling,4
scallop,188
scalp,36
scan,88
scar,36
scare,218
scared,192
scarf,95
scarlet,68
scatter,172
scene,233
scent,164
schatz,4
schedule,4
scheme,47
scholarship,14
school,14
schoolbook,14
schooling,14
schoolmaster,198
schoolmate,16
schoolwork,14
scissor,189
scofe,4
scoff,125
scold,3
scolding,3
scoliosis,178
scone,30
scoop,158
scoot,221
scooter,26
score,158
scorn,203
scour,88
scout,208
scowl,206
scrabble,158
scramble,158
scrap,223
scrape,158
scratch,158
scream,202
screen,12
screw,189
scribble,53
scribbling,53
script,182
scroll,12
scrub,108
scrunch,20
scrutinise,98
scrutinize,88
scurry,254
scuttle,78
seal,140
search,88
searching,88
seat,4
second,4
secret,4
secretary,208
secure,121
seduce,146
see,74
seed,52
seek,121
seem,74
seethe,112
seize,78
seizure,178
select,121
selection,4
self,4
selfishness,72
sell,61
semester,14
seminar,252
send,121
senior,4
sens,55
sense,47
sensei,208
sentence,92
sentiment,46
separate,4
sequester,172
serenade,122
servant,198
serve,121
service,4
serviette,140
set,4
setting,4
settle,223
seventy,184
sew,235
sewing,235
sex,238
shade,185
shadow,127
shake,158
shaky,192
sham,47
shame,43
shanghai,150
shanghainese,76
shape,127
share,61
shark,232
sharpening,127
shatter,78
shave,137
shawl,95
sheath,189
shed,170
sheet,140
shelf,140
shell,140
shelter,49
shield,79
shielding,79
shift,56
shimmer,126
shimmy,94
shimmying,94
shin,147
shine,158
ship,26
shirt,8
shirtsleeve,8
shirttail,8
shirtwaist,138
shit,62
shiver,125
shock,43
shoe,86
shoetip,4
shoo,158
shoot,158
shop,248
shopping,248
shore,35
short,4
shortcoming,218
shorten,204
shot,158
should,74
shoulder,147
shouldn,74
shout,202
shove,158
shovel,109
show,4
shower,130
shre,4
shred,158
shriek,70
shrieking,70
shrillness,244
shrink,204
shrug,158
shudder,125
shuffle,158
shun,223
shunt,189
shush,3
shut,223
shu田ed,4
shuﬄed,4
shy,192
shyness,244
sible,4
sibling,16
sick,192
sicken,163
sicko,62
side,4
sideline,4
sidestep,229
sideway,127
sift,88
sigh,70
sighing,70
sight,127
sightseeing,73
sign,4
signal,47
signature,127
silence,242
silently,70
silhouette,68
silk,152
silver,175
simmer,37
simper,20
simpering,20
sin,72
sincerity,104
sing,103
singe,108
singer,198
singing,103
single,4
sink,108
sinus,178
sip,100
sister,34
sit,6
sitcom,182
sitting,6
situate,75
situation,47
size,4
skate,94
skeleton,140
sketch,53
sketchbook,53
sketching,53
sketchpad,53
skewer,37
skid,67
skill,116
skim,108
skin,36
skip,223
skirt,207
skitter,221
skull,28
sky,68
slack,158
slacken,187
slam,158
slang,135
slap,25
slaughter,172
slave,160
sleep,130
sleepwalk,221
sleepy,192
sleeve,8
sleight,116
slender,127
sleuthing,88
slice,158
slide,56
sling,189
slink,254
slip,158
slipper,86
slipping,56
slit,189
slither,254
sloppiness,72
slot,4
slow,192
slump,56
slunk,254
slur,253
slurp,108
slut,62
smack,158
small,4
smart,74
smash,158
smear,174
smell,164
smile,206
smiling,122
smirk,206
smoke,108
smoking,100
smooth,127
smother,78
smuggle,99
snack,30
snag,158
snap,158
snapshot,252
snarl,20
snatch,158
sneak,158
sneaker,86
sneer,20
sneeze,20
snicker,20
snife,4
sniff,108
sniffle,20
snip,137
sniﬀed,4
snoop,163
snooping,62
snooze,130
snore,130
snoring,130
snort,20
snufe,4
snuggle,110
soak,108
soap,52
soar,56
sob,134
sobbing,134
sober,192
sobriety,104
socialism,249
sock,86
socket,123
sofa,130
soften,204
softness,105
soil,237
sol,150
sole,4
solitude,42
solo,103
solution,47
solve,121
something,74
son,16
song,182
sooooo,62
soothe,142
sop,108
sophisticated,127
sorrow,43
sorry,11
sort,74
soul,42
sound,205
soup,52
soupspoon,4
sour,192
source,47
sow,172
space,233
spanish,40
spank,3
spar,83
spare,158
sparkle,126
spasm,178
spat,199
speak,83
speaking,83
special,4
specialize,121
specialty,4
specify,83
speculate,39
speech,253
speechless,11
speed,4
spell,4
spend,121
spending,0
spew,108
spill,169
spin,158
spine,196
spirit,104
spit,108
spite,4
splash,108
splay,189
spleen,196
split,4
splotchy,68
splutter,112
spoil,187
spoke,83
sponsor,222
sponsorship,222
spook,163
spoon,109
sport,4
spot,4
spout,108
sprawl,233
spray,108
spread,172
spring,4
sprint,158
sprout,117
sputter,247
spy,198
squad,4
squander,1
square,233
squat,127
squawk,112
squeak,158
squeal,20
squeeze,158
squint,20
squirm,20
squish,20
stab,158
stabilize,170
stable,4
stack,140
staf,4
staff,4
stage,4
stagger,221
stain,140
stair,197
stake,61
stalk,163
stall,158
stammer,149
stamp,252
stand,158
standard,4
standing,6
star,208
stare,20
start,4
startle,163
starve,13
stash,57
state,4
stateless,183
statement,252
station,233
statue,233
stature,104
status,4
stay,74
stead,104
steady,56
steal,99
stealing,99
steam,108
steel,140
steep,56
steer,158
step,47
stepbrother,16
stepfather,16
stepson,16
stick,158
stifene,4
stiff,192
stiffen,106
stiffly,118
stifld,4
stifle,78
stilettos,207
still,74
stimulate,204
sting,218
stink,108
stint,73
stipend,0
stir,87
stirring,127
stitch,235
stiﬀen,4
stiﬀene,4
stiﬂe,4
stlike,4
stock,61
stocking,138
stole,99
stomach,196
stomachache,178
stomp,20
stood,6
stool,140
stoop,174
stop,223
stoppage,4
store,248
storm,185
story,182
straddle,158
straighten,170
strain,218
stranger,198
strangle,13
strap,189
strategy,47
stray,158
stream,35
street,233
strength,104
strengthen,204
stress,218
stretch,158
stretcher,165
stricken,4
stride,158
strike,4
string,4
stringer,208
strip,158
strive,121
stroke,178
stroll,221
stroller,77
struggle,199
strum,103
stub,140
student,14
studio,49
study,252
stuff,74
stumble,221
stump,158
stun,78
stung,93
stupid,62
stutter,149
stuﬀed,4
style,127
styling,138
subconscious,42
subdue,78
subject,4
submerge,108
submissive,192
submit,83
subside,195
succeed,121
success,104
succumb,176
suck,108
sufere,4
sufering,4
suffer,176
suffering,176
suffocate,13
suffocation,180
suggest,39
suggestion,47
suicide,44
suit,21
suitcase,29
suite,49
suitor,198
sulk,112
sully,174
sum,0
summarize,75
summary,252
summon,78
sun,185
sundress,50
sunglass,138
sunny,185
sunset,127
sunshine,185
sunﬁowers,4
superior,4
superstition,42
supervise,121
supervisor,208
supper,181
supplant,78
supplement,121
supply,61
support,222
suppose,74
suppress,78
sure,74
surfing,4
surge,56
surname,168
surpass,78
surprise,218
surprising,74
surrender,223
surround,121
surrounding,233
survey,252
survival,4
survive,176
suspect,198
suspend,223
suspicion,218
sustain,121
sustenance,60
suﬀere,4
suﬀocate,4
swaddle,189
swallow,60
swam,18
swamp,35
swap,61
swarm,221
swat,158
sway,146
swear,62
sweat,108
sweater,50
sweatpant,138
sweatshirt,8
sweep,158
sweetheart,34
swell,56
swelter,185
swerve,158
swim,18
swimsuit,90
swing,158
swinging,158
swipe,158
swish,127
switch,223
swivel,189
swoon,56
swoop,158
sword,123
sympathetic,192
sympathize,51
sympathy,5
symptom,178
synapsis,4
synchronize,75
system,47
ta,55
tab,12
table,140
tablet,53
tabletop,140
tack,158
tackle,158
tactic,47
tag,140
tail,189
tailor,121
take,121
tale,182
talent,116
talk,83
tall,127
tally,4
tame,78
tamp,78
tan,68
tante,4
tantrum,102
tap,158
tape,140
target,4
tarry,108
tart,30
task,47
taste,30
taunt,202
taut,127
tea,100
teach,14
teacher,14
teaching,14
teacup,109
team,4
teammate,208
teapot,109
tear,158
teary,134
tease,20
teasing,122
technique,116
teem,221
teeter,221
telegram,131
telegraph,131
telephone,252
tell,83
temper,244
temperament,244
temperature,185
temple,152
tempt,146
tenacity,104
tend,74
tense,192
tension,46
tentative,192
term,4
terminate,223
terrify,163
territory,4
terriﬁe,4
terror,4
test,4
testimony,21
tether,189
text,252
textbook,14
texte,150
texted,122
thank,15
thaw,185
theory,47
thermo,140
thicken,117
thigh,147
thin,127
thing,74
think,74
thinking,74
thirst,42
thirsty,192
thirty,184
thought,74
thoughtfulness,104
thoughtlessness,72
thread,140
threat,218
threaten,187
thrill,42
thrive,117
throat,196
throb,205
throbbing,205
through,4
throw,158
thrust,158
thudding,205
thumb,114
thumbnail,12
thump,205
thwart,78
tick,158
ticket,0
tickle,20
tide,35
tidy,127
tie,158
tiger,232
tight,192
tighten,106
tile,140
tilt,158
time,4
timid,192
timing,47
tip,158
tiptoe,221
tirade,253
tired,192
tit,199
title,4
to,98
toast,30
toddle,221
toe,147
toenail,33
toil,221
toilette,138
tolerate,176
tolstoy,182
tone,244
tongue,36
tooth,28
top,4
topic,47
topple,78
torment,43
tormentor,198
torso,196
torture,44
torvald,127
toss,158
totter,221
tottering,127
touch,127
toughen,106
tour,73
tow,158
towel,8
tower,197
town,233
townsman,198
toy,138
trace,88
track,4
trade,61
tradition,104
traffic,233
tragedy,173
trail,233
train,26
trainer,208
training,4
traipse,10
trample,172
trance,118
transfer,61
transform,170
transformation,127
transition,4
translate,121
translator,208
transport,26
trap,158
trash,233
travel,73
traveler,198
traverse,221
tray,109
tread,221
treasure,1
treasury,61
treat,121
treatment,178
treaty,91
tree,237
trek,73
tremble,125
trembling,134
trespass,233
tress,237
triale,4
triangular,140
trick,158
trill,120
trimester,180
trip,73
triumph,127
trod,221
troop,4
trot,221
trouble,218
trouser,86
trousseau,138
truck,26
trudge,10
trump,78
trunk,29
trust,104
truth,47
try,74
tsai,76
tuck,158
tug,199
tuition,14
tumble,56
tummy,196
tune,4
tunic,50
tunnel,197
turmoil,46
turn,158
turquoise,68
turtleneck,50
tussle,199
tutelage,208
tutor,14
tutte,4
tv,150
twenty,184
twin,4
twirl,94
twist,127
twisted,127
twisting,189
twitch,20
type,74
tzedakah,104
ultimatum,25
umbrella,140
unbidden,70
unbinding,127
unburden,170
unbutton,171
uncertainty,46
unclasp,189
uncle,16
unclip,189
uncomfortable,192
unconscious,118
uncurl,20
underarm,36
underclothe,4
underestimate,81
underline,81
underpant,4
undershirt,8
understand,75
understanding,47
understatement,127
undertake,222
underthing,4
undertone,127
underwear,138
underworld,198
undo,78
undress,193
undressed,193
unearth,88
unease,46
uneasy,192
unfaze,4
unfettered,127
unflinche,4
unfold,195
unfurl,158
unfurls,127
ungainliness,127
unglue,158
unhappiness,5
unharme,4
unhear,4
unhook,189
uniform,8
unit,4
unknotte,4
unknow,4
unlace,158
unlatche,4
unload,158
unlock,121
unmoore,4
unnerve,23
unpack,75
unpopularity,5
unravel,78
unroll,158
unscramble,75
unsettle,78
unsheathe,158
unsurprise,4
untangle,75
untethere,4
unthinke,4
untie,189
untraine,4
untwist,189
unwavering,104
unwelcome,192
unwind,170
unwound,61
unwrap,158
unzip,171
up,4
upbringing,16
update,252
upend,78
upright,189
upset,192
upstage,78
upstairs,49
urge,38
urgency,46
urging,38
use,121
useful,74
usher,121
usurp,78
uterus,157
utter,72
v,98
vacant,233
vacate,220
vacation,73
vaccine,111
vagin,4
vagina,66
vague,192
valise,29
valuable,74
value,61
vanish,69
vanished,69
vanity,42
vas,150
vase,237
veer,221
vegetable,52
vehemence,5
veil,95
vein,175
venerable,127
vent,108
ventriloquism,103
venture,61
verdict,21
verify,88
vern,4
verse,182
version,252
vertebrfl,4
vibrate,205
victimize,174
view,47
vigil,242
vigilance,104
villa,49
village,233
vineyard,139
violate,82
violet,68
virginity,238
virtue,104
visa,183
vision,47
visit,73
visitor,233
visor,8
visualise,98
visualize,75
vividness,126
vocabulary,135
vodka,100
vogues,127
voice,120
volition,42
volume,4
volunteer,222
vomit,108
vote,223
vouch,81
vow,38
vpn,150
vulnerability,218
vulnerable,192
vulva,54
w,150
wad,57
wade,10
wag,20
wager,225
wail,120
wailing,134
waipo,4
waist,196
waistband,57
waistline,36
wait,74
waiting,74
wake,4
walk,221
walking,221
wall,197
wallet,57
wallow,112
waltz,94
wanchee,4
wander,221
wandering,221
wanna,62
want,74
wanted,74
ward,233
warden,198
wardrobe,138
wariness,105
warm,185
warmth,185
warn,39
warning,218
wash,108
washerwoman,198
waste,233
wastebasket,57
watch,74
watching,74
water,35
watercolor,53
watercolour,98
waterfront,35
waterway,35
wave,56
waver,81
way,74
weak,105
weaken,187
weakly,127
weakness,105
wealth,1
weapon,190
wear,138
wearing,8
weary,192
weather,185
weave,158
web,252
website,252
wedding,238
wedge,189
week,4
weep,70
weigh,83
weight,4
welcome,222
welfare,4
well,4
wept,134
westerner,198
wet,185
what,74
wheedle,146
wheel,189
wheeze,108
whereabout,219
whereabouts,219
which,4
whim,127
whimper,112
whine,112
whip,158
whirl,127
whisk,243
whisked,243
whisper,70
whispering,70
whistle,202
white,68
whole,74
whore,62
widen,204
widow,34
wield,158
wife,34
wiggle,20
wilhelm,4
will,74
willingness,145
willowy,127
wilt,117
win,158
wince,125
wind,185
window,197
windowsill,197
windowtsosotee,4
wine,100
wineglass,109
wing,4
wink,20
winning,4
wipe,172
