character_id,role,word,freq
40,agent,insisted,1
40,agent,invited,1
40,agent,knew,3
40,agent,know,2
40,agent,laughed,3
40,agent,lay,1
40,agent,left,2
40,agent,let,1
40,agent,listened,1
40,agent,lived,1
40,agent,lost,1
40,agent,move,1
40,agent,moves,1
40,agent,moving,1
40,agent,mumbled,1
40,agent,need,1
40,agent,needed,2
40,agent,nodded,1
40,agent,opened,1
40,agent,paid,1
40,agent,picked,1
40,agent,pointing,1
40,agent,pulled,1
40,agent,put,1
40,agent,reached,2
40,agent,read,2
40,agent,repeated,1
40,agent,replied,1
40,agent,require,1
40,agent,said,17
40,agent,sat,2
40,agent,say,2
40,agent,see,2
40,agent,seem,1
40,agent,seemed,1
40,agent,seen,1
40,agent,settled,1
40,agent,shares,1
40,agent,shook,2
40,agent,shrugged,1
40,agent,sighed,1
40,agent,sounded,1
40,agent,spending,1
40,agent,spent,1
40,agent,split,1
40,agent,spotted,1
40,agent,standing,1
40,agent,started,1
40,agent,stayed,1
40,agent,stood,1
40,agent,sucked,1
40,agent,sung,1
40,agent,taken,3
40,agent,taking,1
40,agent,tied,1
40,agent,told,1
40,agent,tried,1
40,agent,waited,1
40,agent,want,2
40,agent,wants,1
40,agent,was,1
40,agent,wear,1
40,agent,went,2
40,agent,woken,1
40,agent,wonder,1
40,agent,wondered,2
40,agent,worked,1
40,agent,writing,1
40,agent,written,1
40,agent,yawned,1
40,agent,ﬁddled,1
40,agent,ﬁnished,1
40,patient,called,1
40,patient,hurt,1
40,patient,kept,1
40,patient,put,1
40,patient,represented,1
40,patient,scared,1
40,patient,told,2
40,patient,upset,1
40,patient,ﬁred,2
40,possessive,ankle,1
40,possessive,beauty,1
40,possessive,body,1
40,possessive,breaths,2
40,possessive,childhood,1
40,possessive,clothes,1
40,possessive,conﬁdence,1
40,possessive,days,1
40,possessive,employment,1
40,possessive,eyes,1
40,possessive,fault,1
40,possessive,hair,3
40,possessive,head,3
40,possessive,job,1
40,possessive,journal,1
40,possessive,life,1
40,possessive,love,1
40,possessive,mattress,1
40,possessive,mind,1
40,possessive,mother,1
40,possessive,noodles,1
40,possessive,number,1
40,possessive,own,1
40,possessive,pajamas,1
40,possessive,questions,1
40,possessive,room,1
40,possessive,roommate,1
40,possessive,scooter,2
40,possessive,scraping,1
40,possessive,seeds,1
40,possessive,sleep,1
40,possessive,smile,1
40,possessive,tea,1
40,possessive,waist,1
40,possessive,way,1
40,predicative,asleep,2
40,predicative,much,1
40,predicative,person,1
40,predicative,right,1
40,predicative,sure,1
40,predicative,tired,1
41,agent,aching,1
41,agent,alighted,2
41,agent,appeared,1
41,agent,became,1
41,agent,began,4
41,agent,begins,1
41,agent,bothered,1
41,agent,call,1
41,agent,called,2
41,agent,checked,1
41,agent,cleared,1
41,agent,commanding,1
41,agent,continued,1
41,agent,cried,1
41,agent,crossed,1
41,agent,did,1
41,agent,emerge,1
41,agent,feared,2
41,agent,feel,1
41,agent,felt,1
41,agent,forget,1
41,agent,got,3
41,agent,grew,1
41,agent,had,4
41,agent,has,1
41,agent,have,2
41,agent,hesitated,1
41,agent,hurry,1
41,agent,jotted,1
41,agent,kept,1
41,agent,know,3
41,agent,known,1
41,agent,laid,1
41,agent,left,1
41,agent,lift,1
41,agent,looked,4
41,agent,lost,1
41,agent,made,2
41,agent,make,1
41,agent,noticed,1
41,agent,performed,1
41,agent,posed,1
41,agent,recognized,1
41,agent,rehearsed,1
41,agent,remember,2
41,agent,remembered,2
41,agent,remembered-,1
41,agent,restore,1
41,agent,rounded,1
41,agent,said,2
41,agent,sat,1
41,agent,save,1
41,agent,saw,3
41,agent,seemed,1
41,agent,set,1
41,agent,shake,2
41,agent,sit,1
41,agent,spoke,1
41,agent,steps,1
41,agent,stopped,1
41,agent,take,1
41,agent,thinks,1
41,agent,thought,3
41,agent,took,1
41,agent,turned,1
41,agent,understand,2
41,agent,understands,1
41,agent,walks,1
41,agent,wanted,4
41,agent,watch,1
41,agent,went,2
41,agent,woke,1
41,agent,worked,1
41,patient,having,1
41,patient,overworked,1
41,patient,reminded,2
41,patient,struck,1
41,patient,surprised,1
41,patient,watching,1
41,possessive,agent,1
41,possessive,arm,1
41,possessive,back,1
41,possessive,bag,1
41,possessive,body,1
41,possessive,camera,3
41,possessive,days,1
41,possessive,desk,1
41,possessive,family,2
41,possessive,father,2
41,possessive,grandmother,3
41,possessive,groundwork,1
41,possessive,hand,1
41,possessive,head,2
41,possessive,joints,2
41,possessive,laptop,1
41,possessive,limbs,2
41,possessive,lungs,2
41,possessive,mind,1
41,possessive,mouth,3
41,possessive,scale,1
41,possessive,side,1
41,possessive,spirit,1
41,possessive,suit,1
41,possessive,teeth,1
41,possessive,uncles,1
41,possessive,voice,2
41,possessive,way,1
41,predicative,close,1
41,predicative,easy,1
41,predicative,more,1
41,predicative,professional-,1
41,predicative,tired,1
41,predicative,worried,1
42,agent,address,1
42,agent,allowed,1
42,agent,answer,2
42,agent,appeared,2
42,agent,approached,1
42,agent,arrange,1
42,agent,ask,1
42,agent,assured,1
42,agent,awoke,1
42,agent,bawled,1
42,agent,began,1
42,agent,blame,1
42,agent,broke,1
42,agent,came,3
42,agent,cast,1
42,agent,catch,1
42,agent,confirmed,1
42,agent,cut,1
42,agent,did,1
42,agent,doubled,1
42,agent,drifted,1
42,agent,end,1
42,agent,escape,1
42,agent,fainted,1
42,agent,fallen,1
42,agent,felt,3
42,agent,find,1
42,agent,focus,1
42,agent,gave,2
42,agent,get,1
42,agent,gets,1
42,agent,go,3
42,agent,got,6
42,agent,grabbed,1
42,agent,greeted,1
42,agent,had,6
42,agent,has,2
42,agent,hated,1
42,agent,hear,1
42,agent,heard,5
42,agent,held,1
42,agent,holding,1
42,agent,hung,1
42,agent,hurled,1
42,agent,imagined,1
42,agent,improvising,1
42,agent,knew,3
42,agent,knitting,1
42,agent,knocked,1
42,agent,know,1
42,agent,known,2
42,agent,lay,1
42,agent,leaned,2
42,agent,leap,1
42,agent,left,2
42,agent,like,1
42,agent,liked,1
42,agent,locked,2
42,agent,looked,1
42,agent,lost,1
42,agent,lowered,1
42,agent,lying,1
42,agent,made,1
42,agent,married,1
42,agent,marry,1
42,agent,moved,1
42,agent,murmured,1
42,agent,needed,1
42,agent,nodded,1
42,agent,opened,2
42,agent,opening,1
42,agent,pay,1
42,agent,peered,1
42,agent,picked,2
42,agent,post,1
42,agent,poured,1
42,agent,pretended,1
42,agent,promised,1
42,agent,pulled,1
42,agent,pushed,1
42,agent,put,2
42,agent,raving,1
42,agent,reached,1
42,agent,realized,2
42,agent,remembered,1
42,agent,returned,1
42,agent,said,10
42,agent,sat,2
42,agent,saw,4
42,agent,say,3
42,agent,screamed,2
42,agent,see,1
42,agent,seemed,1
42,agent,send,1
42,agent,shaking,1
42,agent,shook,1
42,agent,showed,1
42,agent,sitting,1
42,agent,slept,1
42,agent,slipped,1
42,agent,smiled,1
42,agent,spoke,1
42,agent,stand,1
42,agent,standing,1
42,agent,started,2
42,agent,stationed,1
42,agent,stayed,1
42,agent,stick,1
42,agent,stumbled,1
42,agent,take,2
42,agent,talking,1
42,agent,think,2
42,agent,thinking,1
42,agent,thought,4
42,agent,threw,1
42,agent,told,1
42,agent,took,4
42,agent,tossed,1
42,agent,tried,2
42,agent,turn,1
42,agent,turned,4
42,agent,understood,1
42,agent,unlocked,2
42,agent,using,1
42,agent,wait,1
42,agent,waited,1
42,agent,walked,1
42,agent,walking,1
42,agent,want,4
42,agent,wearing,1
42,agent,went,2
42,agent,whispered,2
42,agent,win,1
42,agent,wiped,1
42,agent,work,1
42,patient,addressing,1
42,patient,allowed,1
42,patient,brace,1
42,patient,bracing,1
42,patient,brought,1
42,patient,carry,1
42,patient,carrying,1
42,patient,changed,1
42,patient,detain,2
42,patient,filled,1
42,patient,found,1
42,patient,hear,1
42,patient,helping,1
42,patient,invited,1
42,patient,kept,1
42,patient,married,1
42,patient,met,1
42,patient,placed,1
42,patient,pulled,1
42,patient,put,1
42,patient,saluted,1
42,patient,saw,1
42,patient,see,3
42,patient,seen,1
42,patient,sent,1
42,patient,startled,1
42,patient,stationed,1
42,patient,support,1
42,patient,told,2
42,patient,took,1
42,patient,urging,1
42,possessive,address,2
42,possessive,anger,1
42,possessive,arms,1
42,possessive,aunt,1
42,possessive,back,1
42,possessive,bed,1
42,possessive,body,2
42,possessive,breath,2
42,possessive,buds,1
42,possessive,delirium,1
42,possessive,escape,1
42,possessive,eyes,3
42,possessive,face,3
42,possessive,family,1
42,possessive,feet,4
42,possessive,grandmother,2
42,possessive,guard,1
42,possessive,hand,4
42,possessive,hands,1
42,possessive,head,6
42,possessive,heart,2
42,possessive,jewelery,1
42,possessive,joints,1
42,possessive,legs,1
42,possessive,life,1
42,possessive,lips,1
42,possessive,makeup,1
42,possessive,meals,1
42,possessive,meaning,1
42,possessive,mind,3
42,possessive,mother,5
42,possessive,nerves,1
42,possessive,nostrils,1
42,possessive,office,1
42,possessive,pocket,1
42,possessive,room,3
42,possessive,school,1
42,possessive,senses,2
42,possessive,shoes,1
42,possessive,sister,7
42,possessive,slippers,1
42,possessive,sockets,1
42,possessive,strength,1
42,possessive,suspicions,1
42,possessive,teeth,1
42,possessive,temperature,1
42,possessive,thumb,1
42,possessive,vocabulary,1
42,possessive,voice,2
42,possessive,way,1
42,possessive,ways,1
42,possessive,words,1
42,predicative,afraid,1
42,predicative,determined,1
42,predicative,easier,1
42,predicative,good,1
42,predicative,kind,1
42,predicative,ready,1
42,predicative,sick,2
42,predicative,sorry,1
42,predicative,thirsty,1
43,agent,agreed,1
43,agent,arrived,1
43,agent,asked,6
43,agent,bear,1
43,agent,became,1
43,agent,blew,1
43,agent,bring,1
43,agent,broke,1
43,agent,cackled,1
43,agent,call,1
43,agent,called,1
43,agent,came,3
43,agent,clapped,1
43,agent,cleaning,1
43,agent,closed,1
43,agent,complained,1
43,agent,covered,1
43,agent,do,1
43,agent,felt,1
43,agent,fold,1
43,agent,followed,1
43,agent,found,2
43,agent,fumbled,1
43,agent,gasped,1
43,agent,gave,2
43,agent,gestured,1
43,agent,get,2
43,agent,go,2
43,agent,going,3
43,agent,gone,3
43,agent,got,1
43,agent,had,3
43,agent,handle,1
43,agent,hated,1
43,agent,have,1
43,agent,heard,3
43,agent,helped,1
43,agent,hurried,1
43,agent,keeps,1
43,agent,kept,1
43,agent,knew,3
43,agent,know,3
43,agent,led,2
43,agent,let,1
43,agent,lie,1
43,agent,liked,1
43,agent,longing,1
43,agent,look,1
43,agent,looked,2
43,agent,lost,1
43,agent,made,2
43,agent,marry,1
43,agent,mentioned,1
43,agent,misses,1
43,agent,mooched,1
43,agent,offered,1
43,agent,open,1
43,agent,opined,1
43,agent,packed,1
43,agent,passed,1
43,agent,paused,1
43,agent,phoned,1
43,agent,picked,1
43,agent,playing,1
43,agent,poured,2
43,agent,rang,1
43,agent,recognize,1
43,agent,refused,1
43,agent,remembered,1
43,agent,resting,1
43,agent,said,27
43,agent,saw,5
43,agent,say,1
43,agent,saying,2
43,agent,searched,1
43,agent,see,2
43,agent,seemed,1
43,agent,shelling,1
43,agent,shook,1
43,agent,sighed,1
43,agent,sitting,3
43,agent,slept,1
43,agent,snored,1
43,agent,speak,1
43,agent,spoke,1
43,agent,spoken,1
43,agent,stared,1
43,agent,started,2
43,agent,stayed,1
43,agent,stopped,1
43,agent,stuffed,1
43,agent,sulk,1
43,agent,talked,2
43,agent,tell,1
43,agent,telling,1
43,agent,think,3
43,agent,thinking,1
43,agent,thinks,1
43,agent,thought,2
43,agent,told,4
43,agent,took,1
43,agent,tried,1
43,agent,turned,2
43,agent,wait,1
43,agent,waiting,1
43,agent,want,2
43,agent,wanted,1
43,agent,wants,2
43,agent,went,4
43,agent,whispered,1
43,agent,winced,1
43,patient,addressing,2
43,patient,asked,2
43,patient,avoiding,1
43,patient,bring,1
43,patient,calling,1
43,patient,covered,1
43,patient,got,1
43,patient,greeted,3
43,patient,heard,1
43,patient,help,1
43,patient,invite,1
43,patient,keep,1
43,patient,saw,1
43,patient,see,2
43,patient,show,1
43,patient,tell,1
43,patient,thrown,2
43,patient,told,1
43,patient,urged,1
43,patient,wanted,1
43,possessive,age,1
43,possessive,bed,1
43,possessive,bowl,3
43,possessive,children,1
43,possessive,chopsticks,2
43,possessive,crying,1
43,possessive,daughter,2
43,possessive,expression,1
43,possessive,eyes,2
43,possessive,face,2
43,possessive,family,2
43,possessive,fingernails,1
43,possessive,gesture,1
43,possessive,granddaughter,1
43,possessive,grandmother,4
43,possessive,hands,2
43,possessive,head,1
43,possessive,hearing,1
43,possessive,heart,1
43,possessive,husband,1
43,possessive,job,1
43,possessive,kin,1
43,possessive,law,1
43,possessive,mother,12
43,possessive,niece,2
43,possessive,pillow,1
43,possessive,presence,1
43,possessive,seat,1
43,possessive,shoes,1
43,possessive,sister,2
43,possessive,smile,1
43,possessive,snoring,1
43,possessive,son,1
43,possessive,time,1
43,possessive,village,1
43,possessive,voice,1
43,possessive,years,1
43,predicative,able,1
43,predicative,angry,2
43,predicative,first,1
43,predicative,heartbroken,1
43,predicative,ill,1
43,predicative,little,1
43,predicative,outraged,1
43,predicative,problem,1
43,predicative,sleepy,1
43,predicative,sorry,1
43,predicative,younger,1
44,agent,acquired,1
44,agent,agreed,1
44,agent,answered,1
44,agent,appeared,1
44,agent,arrived,1
44,agent,asked,6
44,agent,bargained,1
44,agent,bear,1
44,agent,beat,1
44,agent,become,1
44,agent,believe,2
44,agent,believed,1
44,agent,block,1
44,agent,bringing,1
44,agent,broke,1
44,agent,brought,2
44,agent,came,2
44,agent,carrying,1
44,agent,caught,1
44,agent,changed,2
44,agent,closed,3
44,agent,come,3
44,agent,complained,1
44,agent,crushed,1
44,agent,crying,1
44,agent,cut,1
44,agent,dangled,1
44,agent,dazzled,1
44,agent,decided,1
44,agent,demanded,1
44,agent,die,1
44,agent,died,5
44,agent,distributed,1
44,agent,dumped,1
44,agent,exclaimed,1
44,agent,exerting,1
44,agent,expected,1
44,agent,fading,1
44,agent,feeling,1
44,agent,fell,2
44,agent,felt,4
44,agent,fighting,1
44,agent,finished,1
44,agent,flicked,1
44,agent,followed,2
44,agent,forced,1
44,agent,found,2
44,agent,frowned,1
44,agent,gathered,1
44,agent,gave,5
44,agent,give,1
44,agent,given,1
44,agent,glanced,1
44,agent,go,3
44,agent,going,1
44,agent,gone,1
44,agent,got,5
44,agent,grab,2
44,agent,grabbed,2
44,agent,grew,1
44,agent,grumbled,1
44,agent,grunted,1
44,agent,had,18
44,agent,handed,1
44,agent,hated,1
44,agent,have,1
44,agent,heard,7
44,agent,heaved,1
44,agent,held,3
44,agent,help,1
44,agent,hide,1
44,agent,hung,1
44,agent,hurried,2
44,agent,instructed,1
44,agent,keep,2
44,agent,kept,3
44,agent,knew,3
44,agent,know,4
44,agent,known,1
44,agent,landed,1
44,agent,last,1
44,agent,laughed,2
44,agent,lay,1
44,agent,leaned,1
44,agent,leave,2
44,agent,let,2
44,agent,like,1
44,agent,living,1
44,agent,locked,1
44,agent,look,3
44,agent,looked,6
44,agent,losing,1
44,agent,made,6
44,agent,making,1
44,agent,manage,1
44,agent,married,2
44,agent,misread,1
44,agent,missed,1
44,agent,move,1
44,agent,moved,2
44,agent,mulled,1
44,agent,muttered,2
44,agent,noticed,1
44,agent,opened,2
44,agent,ordered,1
44,agent,panted,1
44,agent,paused,1
44,agent,paying,1
44,agent,picked,4
44,agent,popped,1
44,agent,promised,1
44,agent,pull,1
44,agent,pulled,4
44,agent,pummeled,1
44,agent,put,5
44,agent,raised,4
44,agent,ran,1
44,agent,reached,3
44,agent,recast,1
44,agent,registered,1
44,agent,rely,1
44,agent,remember,1
44,agent,remembered,1
44,agent,rent,1
44,agent,reply,1
44,agent,rested,1
44,agent,returned,3
44,agent,ripped,1
44,agent,roared,1
44,agent,rubbed,1
44,agent,run,1
44,agent,running,1
44,agent,said,20
44,agent,sat,5
44,agent,saw,6
44,agent,say,2
44,agent,saying,1
44,agent,scowled,2
44,agent,see,3
44,agent,seemed,2
44,agent,send,1
44,agent,sent,3
44,agent,settle,1
44,agent,sighed,2
44,agent,skipped,1
44,agent,slammed,1
44,agent,slept,1
44,agent,sliding,1
44,agent,smiled,3
44,agent,smiling,1
44,agent,smirking,1
44,agent,snapped,1
44,agent,snorted,2
44,agent,sobbed,1
44,agent,softened,1
44,agent,spoke,3
44,agent,stabbed,1
44,agent,stared,1
44,agent,started,2
44,agent,stayed,1
44,agent,stepped,2
44,agent,stood,5
44,agent,stopped,2
44,agent,strode,1
44,agent,studied,1
44,agent,stuffed,1
44,agent,support,1
44,agent,supported,1
44,agent,suspected,1
44,agent,taken,1
44,agent,talked,1
44,agent,talking,1
44,agent,teased,1
44,agent,tell,2
44,agent,think,2
44,agent,thinks,1
44,agent,thought,5
44,agent,threw,2
44,agent,thrust,1
44,agent,told,6
44,agent,took,2
44,agent,tossed,1
44,agent,tried,4
44,agent,trust,1
44,agent,turned,3
44,agent,waited,2
44,agent,walk,1
44,agent,walked,1
44,agent,walking,2
44,agent,want,2
44,agent,wanted,2
44,agent,wanting,1
44,agent,went,7
44,agent,were,1
44,agent,whacked,1
44,agent,wiped,1
44,agent,wrapped,1
44,agent,wrestled,1
44,agent,yelled,1
44,patient,ask,1
44,patient,assured,1
44,patient,believe,1
44,patient,betrothed,1
44,patient,block,1
44,patient,brought,1
44,patient,bundle,1
44,patient,delivered,1
44,patient,depriving,1
44,patient,encouraged,1
44,patient,engaged,1
44,patient,fooled,1
44,patient,heaved,1
44,patient,held,1
44,patient,helped,1
44,patient,ignoring,1
44,patient,involved,1
44,patient,lifted,1
44,patient,loved,1
44,patient,married,3
44,patient,met,1
44,patient,mistook,1
44,patient,overcome,1
44,patient,phoned,1
44,patient,please,1
44,patient,pulled,1
44,patient,put,2
44,patient,recast,1
44,patient,recognizing,1
44,patient,reminded,1
44,patient,see,2
44,patient,seeing,1
44,patient,send,1
44,patient,sent,1
44,patient,shaken,1
44,patient,startled,1
44,patient,stirred,1
44,patient,supporting,1
44,patient,take,1
44,patient,tell,2
44,patient,threw,1
44,patient,tickling,1
44,patient,told,2
44,patient,took,1
44,patient,treat,1
44,patient,trust,1
44,patient,twisting,1
44,patient,used,1
44,patient,wore,1
44,patient,wrapped,1
44,possessive,ability,1
44,possessive,account,1
44,possessive,appearance,1
44,possessive,arm,1
44,possessive,arms,4
44,possessive,bedside,1
44,possessive,body,1
44,possessive,books,1
44,possessive,brother,1
44,possessive,camp,1
44,possessive,car,1
44,possessive,case,1
44,possessive,cheeks,1
44,possessive,cheongsam,1
44,possessive,child,1
44,possessive,cigarette,1
44,possessive,clothes,1
44,possessive,coat,2
44,possessive,coffin,1
44,possessive,condition,1
44,possessive,covering,1
44,possessive,curiosity,1
44,possessive,customers,1
44,possessive,daughter,1
44,possessive,door,1
44,possessive,ears,3
44,possessive,expression,2
44,possessive,eyes,3
44,possessive,face,7
44,possessive,family,1
44,possessive,father,2
44,possessive,feet,2
44,possessive,fists,1
44,possessive,gaze,1
44,possessive,ghost,1
44,possessive,goodness,1
44,possessive,grandmother,2
44,possessive,hair,2
44,possessive,hand,3
44,possessive,head,2
44,possessive,health,1
44,possessive,heart,3
44,possessive,hips,1
44,possessive,humiliation,1
44,possessive,husband,7
44,possessive,idea,1
44,possessive,illness,1
44,possessive,injections,1
44,possessive,kindness,1
44,possessive,lamp,1
44,possessive,legs,1
44,possessive,letter,1
44,possessive,lips,1
44,possessive,loveliness,1
44,possessive,maid,1
44,possessive,makeup,1
44,possessive,marriage,1
44,possessive,meals,1
44,possessive,mother,14
44,possessive,mouth,1
44,possessive,own,1
44,possessive,place,1
44,possessive,policy,1
44,possessive,portrait,2
44,possessive,prospects,1
44,possessive,rage,2
44,possessive,room,10
44,possessive,senses,1
44,possessive,side,1
44,possessive,silhouette,1
44,possessive,sister,11
44,possessive,situation,2
44,possessive,smile,1
44,possessive,state,1
44,possessive,swings,1
44,possessive,table,1
44,possessive,tears,1
44,possessive,temperament,1
44,possessive,tone,1
44,possessive,voice,3
44,possessive,way,1
44,predicative,able,1
44,predicative,alone,1
44,predicative,charm,2
44,predicative,close,1
44,predicative,fine,1
44,predicative,good,1
44,predicative,happy,1
44,predicative,last,1
44,predicative,mother,1
44,predicative,pleased,1
44,predicative,sick,2
44,predicative,silent,1
44,predicative,speechless,1
44,predicative,sure,1
44,predicative,suspicious,1
44,predicative,thin,1
44,predicative,wary,1
45,agent,accepted,1
45,agent,accused,1
45,agent,acknowledged,1
45,agent,acted,1
45,agent,add,1
45,agent,added,1
45,agent,admire,1
45,agent,agreed,3
45,agent,allow,1
45,agent,announced,1
45,agent,answer,3
45,agent,answered,7
45,agent,anticipated,1
45,agent,apologized,1
45,agent,appeared,1
45,agent,argue,1
45,agent,arrive,3
45,agent,arrived,5
45,agent,ask,2
45,agent,asked,54
45,agent,asking,1
45,agent,assumed,2
45,agent,ate,1
45,agent,attend,1
45,agent,avoiding,2
45,agent,awoke,1
45,agent,bear,1
45,agent,become,3
45,agent,beginning,1
45,agent,believe,2
45,agent,believed,2
45,agent,bent,1
45,agent,bid,1
45,agent,biting,1
45,agent,blinked,1
45,agent,blocked,1
45,agent,blushed,3
45,agent,bought,2
45,agent,bowed,1
45,agent,bring,1
45,agent,broke,3
45,agent,broken,1
45,agent,brought,1
45,agent,burrowed,1
45,agent,burst,3
45,agent,buttoned,1
45,agent,call,1
45,agent,called,7
45,agent,calmed,1
45,agent,came,23
45,agent,cares,1
45,agent,carried,2
45,agent,catch,1
45,agent,caught,1
45,agent,change,1
45,agent,changed,3
45,agent,chatted,1
45,agent,chatting,1
45,agent,clad,1
45,agent,claimed,2
45,agent,cleared,1
45,agent,climbed,1
45,agent,closed,1
45,agent,come,17
45,agent,coming,8
45,agent,compared,1
45,agent,complained,1
45,agent,concentrate,1
45,agent,consider,1
45,agent,considered,1
45,agent,continued,1
45,agent,copied,2
45,agent,count,1
45,agent,counted,1
45,agent,counting,1
45,agent,covered,1
45,agent,cracked,1
45,agent,cried,4
45,agent,crouched,1
45,agent,decided,3
45,agent,deciding,1
45,agent,declared,1
45,agent,delayed,1
45,agent,demanded,1
45,agent,developed,1
45,agent,did,2
45,agent,die,1
45,agent,died,1
45,agent,dipped,1
45,agent,directed,1
45,agent,discovered,1
45,agent,disliked,1
45,agent,dissuaded,2
45,agent,do,6
45,agent,doing,2
45,agent,done,1
45,agent,drag,1
45,agent,drank,1
45,agent,dressed,1
45,agent,dried,1
45,agent,dropped,2
45,agent,dusting,1
45,agent,eats,1
45,agent,embrace,1
45,agent,end,1
45,agent,endure,1
45,agent,enter,1
45,agent,erupted,1
45,agent,examined,1
45,agent,exchanged,3
45,agent,exclaimed,1
45,agent,expected,2
45,agent,explained,2
45,agent,expressed,1
45,agent,expressing,1
45,agent,faced,2
45,agent,feared,1
45,agent,feel,1
45,agent,feeling,1
45,agent,feels,1
45,agent,fell,6
45,agent,felt,12
45,agent,fiddling,1
45,agent,fight,2
45,agent,filled,1
45,agent,find,5
45,agent,finished,6
45,agent,fit,1
45,agent,flecks,1
45,agent,floated,1
45,agent,flung,1
45,agent,focused,1
45,agent,followed,1
45,agent,following,1
45,agent,forced,2
45,agent,forward,1
45,agent,found,13
45,agent,frowned,5
45,agent,froze,1
45,agent,gabbling,1
45,agent,gasped,1
45,agent,gave,13
45,agent,gazed,1
45,agent,get,6
45,agent,gets,2
45,agent,getting,5
45,agent,giggled,4
45,agent,given,3
45,agent,go,10
45,agent,going,2
45,agent,gone,10
45,agent,got,23
45,agent,grabbed,2
45,agent,grasped,2
45,agent,greeted,3
45,agent,grew,4
45,agent,grinned,2
45,agent,gripped,1
45,agent,ground,1
45,agent,grown,2
45,agent,guess,2
45,agent,guessed,5
45,agent,had,55
45,agent,handed,1
45,agent,happen,1
45,agent,happened,2
45,agent,hardened,1
45,agent,has,3
45,agent,hated,2
45,agent,hauled,1
45,agent,have,9
45,agent,having,1
45,agent,headed,1
45,agent,heading,1
45,agent,hear,3
45,agent,heard,11
45,agent,heaved,1
45,agent,held,5
45,agent,help,5
45,agent,helped,2
45,agent,hesitated,2
45,agent,hid,1
45,agent,hired,1
45,agent,hold,2
45,agent,holding,1
45,agent,hope,1
45,agent,hoped,1
45,agent,hoping,1
45,agent,huddled,1
45,agent,hurled,1
45,agent,hurried,2
45,agent,imagined,1
45,agent,included,2
45,agent,insisted,4
45,agent,intercepted,1
45,agent,introduced,2
45,agent,invite,1
45,agent,invited,4
45,agent,join,1
45,agent,joined,3
45,agent,jumped,5
45,agent,keep,4
45,agent,kept,11
45,agent,kicked,1
45,agent,knew,16
45,agent,knitted,1
45,agent,know,11
45,agent,known,2
45,agent,knows,1
45,agent,laugh,1
45,agent,laughed,9
45,agent,lay,2
45,agent,laying,1
45,agent,leaned,1
45,agent,leaning,2
45,agent,leaped,1
45,agent,learned,1
45,agent,leave,2
45,agent,led,5
45,agent,left,5
45,agent,lend,1
45,agent,lent,1
45,agent,let,6
45,agent,lifted,1
45,agent,lighting,1
45,agent,like,2
45,agent,liked,2
45,agent,liking,1
45,agent,lit,1
45,agent,lived,4
45,agent,living,3
45,agent,loaded,1
45,agent,look,1
45,agent,looked,25
45,agent,looking,5
45,agent,lost,3
45,agent,love,1
45,agent,loved,1
45,agent,lunching,1
45,agent,lunged,1
45,agent,made,11
45,agent,maid,1
45,agent,make,4
45,agent,making,2
45,agent,managing,1
45,agent,married,4
45,agent,marry,1
45,agent,marveled,1
45,agent,meaning,1
45,agent,meant,1
45,agent,mention,1
45,agent,mentioned,1
45,agent,met,3
45,agent,miffed,1
45,agent,move,1
45,agent,moved,3
45,agent,mulled,1
45,agent,mumbled,1
45,agent,murmured,1
45,agent,muttered,2
45,agent,need,2
45,agent,needed,2
45,agent,nodded,9
45,agent,noticed,6
45,agent,object,1
45,agent,offered,1
45,agent,opened,8
45,agent,overreacted,1
45,agent,paid,1
45,agent,pared,1
45,agent,passed,4
45,agent,patched,1
45,agent,patted,1
45,agent,paused,4
45,agent,pay,2
45,agent,peek,1
45,agent,peeled,1
45,agent,peered,1
45,agent,picked,8
45,agent,planning,3
45,agent,play,1
45,agent,played,1
45,agent,plunged,2
45,agent,pointed,4
45,agent,pointing,1
45,agent,post,1
45,agent,pounded,1
45,agent,poured,1
45,agent,press,1
45,agent,pressed,1
45,agent,pretend,1
45,agent,pretended,2
45,agent,protested,2
45,agent,pull,1
45,agent,pulled,6
45,agent,pursed,1
45,agent,pushing,1
45,agent,put,8
45,agent,quarreled,1
45,agent,rack,1
45,agent,raise,1
45,agent,raised,2
45,agent,ran,8
45,agent,reach,1
45,agent,reached,3
45,agent,realize,2
45,agent,realized,7
45,agent,rebuffed,1
45,agent,recalled,1
45,agent,recognize,3
45,agent,recognized,2
45,agent,recovered,5
45,agent,refrained,1
45,agent,refuse,1
45,agent,refused,4
45,agent,regretted,1
45,agent,rejected,1
45,agent,relaxed,1
45,agent,relenting,1
45,agent,remembered,7
45,agent,reminded,2
45,agent,repeat,1
45,agent,repeated,1
45,agent,replied,2
45,agent,reply,2
45,agent,rescue,1
45,agent,respond,2
45,agent,responded,1
45,agent,responding,1
45,agent,rested,1
45,agent,resting,1
45,agent,retorted,1
45,agent,retraced,1
45,agent,return,2
45,agent,returned,9
45,agent,riding,1
45,agent,ringing,1
45,agent,rolled,1
45,agent,rowed,1
45,agent,rubbed,2
45,agent,rushed,4
45,agent,s,1
45,agent,said,149
45,agent,sank,1
45,agent,sat,16
45,agent,save,1
45,agent,saw,29
45,agent,say,6
45,agent,saying,2
45,agent,scowled,1
45,agent,see,13
45,agent,seemed,10
45,agent,seen,9
45,agent,seized,1
45,agent,send,3
45,agent,sent,5
45,agent,set,1
45,agent,settle,1
45,agent,settled,1
