word_id,word
2251,independence
2252,index
2253,indicate
2254,indignation
2255,indispensable
2256,indiﬀerence
2257,induce
2258,indulge
2259,infant
2260,infect
2261,infidelity
2262,influence
2263,inform
2264,information
2265,infuriate
2266,infuse
2267,ingest
2268,ingratiate
2269,inhabit
2270,inhalation
2271,inhale
2272,inherit
2273,inheritance
2274,inhibit
2275,initial
2276,initiate
2277,inject
2278,injection
2279,injure
2280,ink
2281,inkstone
2282,innard
2283,innocence
2284,inoculate
2285,inquire
2286,inquiry
2287,insect
2288,insecurity
2289,insert
2290,inside
2291,insight
2292,insist
2293,insisted
2294,insistence
2295,insolence
2296,inspect
2297,inspector
2298,inspire
2299,instability
2300,instinct
2301,institute
2302,instruct
2303,instruction
2304,instructor
2305,insult
2306,intake
2307,intelligence
2308,intend
2309,intensiﬁed
2310,intent
2311,intention
2312,interact
2313,intercept
2314,interest
2315,interested
2316,interesting
2317,interference
2318,interject
2319,interlock
2320,interpret
2321,interpretation
2322,interrogate
2323,interrogation
2324,interrupt
2325,interruption
2326,intervene
2327,interview
2328,intestine
2329,intimacy
2330,intimidate
2331,intone
2332,intoxicate
2333,intrigue
2334,introduce
2335,introduction
2336,inure
2337,invade
2338,invent
2339,inventory
2340,invest
2341,investigate
2342,investigation
2343,investor
2344,invigorate
2345,invitation
2346,invite
2347,involve
2348,involvement
2349,inward
2350,inﬂecte
2351,iove
2352,iphone
2353,ire
2354,irk
2355,iron
2356,irrationality
2357,irresistible
2358,irresponsibility
2359,irritability
2360,irritable
2361,irritate
2362,irritated
2363,irritation
2364,isolate
2365,issue
2366,it
2367,italian
2368,itch
2369,itching
2370,itchy
2371,item
2372,itinerary
2373,jab
2374,jabber
2375,jacket
2376,jade
2377,jailer
2378,jam
2379,japan
2380,jar
2381,jasmine
2382,jaw
2383,jawline
2384,jealousy
2385,jean
2386,jeer
2387,jenneeeeee
2388,jenneeeeeeee
2389,jeopardise
2390,jeopardize
2391,jerk
2392,jewel
2393,jeweler
2394,jewelery
2395,jewelry
2396,jews
2397,jialing
2398,jibe
2399,jiggle
2400,jingle
2401,jittery
2402,jiu
2403,jiujiu
2404,job
2405,jog
2406,join
2407,joint
2408,joke
2409,jolt
2410,jostle
2411,jot
2412,journal
2413,journey
2414,jowl
2415,joy
2416,joylessness
2417,judge
2418,judgement
2419,judgment
2420,jug
2421,juggle
2422,juice
2423,juke
2424,jumble
2425,jump
2426,jumper
2427,jumping
2428,jumpy
2429,justify
2430,kaftan
2431,kaiser
2432,karaoke
2433,keep
2434,keeper
2435,keepsake
2436,kerchief
2437,key
2438,keyboard
2439,kick
2440,kid
2441,kidnap
2442,kidnapping
2443,kidney
2444,kill
2445,killer
2446,killing
2447,kilt
2448,kimono
2449,kin
2450,kind
2451,kindness
2452,king
2453,kinswoman
2454,kiss
2455,kit
2456,kitchen
2457,knack
2458,knapsack
2459,knee
2460,kneel
2461,kneeling
2462,kneepad
2463,knelt
2464,knife
2465,knit
2466,knitting
2467,knock
2468,knot
2469,know
2470,knowledge
2471,knowyou
2472,knuckle
2473,kodak
2474,kowtow
2475,labia
2476,labor
2477,lack
2478,ladle
2479,lady
2480,lain
2481,lair
2482,lake
2483,lament
2484,lamp
2485,land
2486,landlord
2487,landmark
2488,lane
2489,language
2490,lao
2491,lap
2492,lapse
2493,laptop
2494,lash
2495,last
2496,latch
2497,later
2498,laugh
2499,laughter
2500,launch
2501,launder
2502,laundry
2503,lavish
2504,law
2505,lawn
2506,lawyer
2507,lay
2508,layer
2509,lead
2510,leader
2511,leadership
2512,leaf
2513,leafs
2514,leak
2515,lean
2516,leap
2517,leapt
2518,learn
2519,leather
2520,leave
2521,leaving
2522,lecture
2523,leery
2524,left
2525,leftover
2526,leg
2527,legacy
2528,legging
2529,leisure
2530,lend
2531,lens
2532,lent
2533,leotard
2534,lesson
2535,let
2536,letter
2537,letting
2538,level
2539,library
2540,lick
2541,lid
2542,lie
2543,liebling
2544,life
2545,lifestyle
2546,lifetime
2547,lift
2548,light
2549,like
2550,liking
2551,lilong
2552,lily
2553,limb
2554,limit
2555,limp
2556,lindsey
2557,line
2558,ling
2559,linger
2560,lingering
2561,link
2562,lip
2563,lipstick
2564,lisp
2565,list
2566,listen
2567,literacy
2568,liu
2569,live
2570,livelihood
2571,living
2572,load
2573,loan
2574,loathe
2575,loathing
2576,lobby
2577,lobe
2578,locate
2579,location
2580,lock
2581,locker
2582,log
2583,logic
2584,loiter
2585,loll
2586,loneliness
2587,long
2588,longing
2589,longnu
2590,longue
2591,look
2592,looked
2593,loom
2594,loop
2595,loose
2596,loosen
2597,lop
2598,lope
2599,lord
2600,lose
2601,loss
2602,lot
2603,lounge
2604,love
2605,lovebird
2606,loveliness
2607,lovely
2608,lover
2609,loveyou
2610,lower
2611,loyalty
2612,lozenges
2613,luck
2614,lucke
2615,lucky
2616,lucy
2617,lug
2618,luggage
2619,lull
2620,lunch
2621,lung
2622,lunge
2623,lurch
2624,lure
2625,lurk
2626,lust
2627,luxuriate
2628,lyric
2629,macaroon
2630,machine
2631,mad
2632,mafan
2633,magazine
2634,magnanimity
2635,mah
2636,maid
2637,mail
2638,mailbox
2639,maintain
2640,majesty
2641,make
2642,makeup
2643,making
2644,malt
2645,mama
2646,man
2647,manage
2648,maneuver
2649,maneuvering
2650,manhandle
2651,manifest
2652,manipulate
2653,manner
2654,mantilla
2655,manzhen
2656,map
2657,marcel
2658,marcelle
2659,march
2660,mark
2661,market
2662,maroon
2663,marriage
2664,married
2665,marry
2666,marrying
2667,marshmallow
2668,martens
2669,marvel
2670,mascara
2671,mask
2672,mass
2673,massage
2674,master
2675,masturbate
2676,mat
2677,match
2678,matchmaking
2679,mate
2680,material
2681,materialize
2682,math
2683,matriculate
2684,matriculation
2685,matter
2686,mattress
2687,mature
2688,mauser
2689,may
2690,meal
2691,mean
2692,meander
2693,meaning
2694,meanness
2695,measure
2696,medication
2697,meet
2698,meeting
2699,mei
2700,melt
2701,member
2702,membership
2703,memorize
2704,memory
2705,mend
2706,menopausal
2707,mention
2708,mentor
2709,menu
2710,merge
2711,merry
2712,mesmerize
2713,mess
2714,message
2715,method
2716,mid
2717,middle
2718,midmotion
2719,midsection
2720,midterm
2721,might
2722,migrate
2723,milch
2724,milk
2725,mill
2726,mime
2727,mimic
2728,mimicked
2729,mince
2730,mind
2731,mine
2732,mini
2733,miniskirt
2734,ministration
2735,ministry
2736,mire
2737,mirror
2738,miscalculation
2739,miscarry
2740,misery
2741,misfortune
2742,misgiving
2743,misheard
2744,misjudge
2745,misread
2746,miss
2747,missing
2748,mission
2749,misspoke
2750,misspoken
2751,misstep
2752,mistake
2753,mistook
2754,mistreat
2755,mistreatment
2756,mistress
2757,mistrust
2758,misunderstand
2759,misunderstood
2760,mix
2761,mixture
2762,moan
2763,moaning
2764,mob
2765,mobile
2766,mock
2767,mode
2768,model
2769,modelesque
2770,modesty
2771,moist
2772,mold
2773,mole
2774,mom
2775,moment
2776,mommy
2777,money
2778,monie
2779,monitor
2780,monologue
2781,monstrous
2782,month
2783,mooch
2784,mood
2785,moor
2786,mop
2787,more
2788,morning
2789,mortgage
2790,mortify
2791,mortiﬁe
2792,mother
2793,motif
2794,motion
2795,motivate
2796,motivation
2797,motive
2798,motorbike
2799,mould
2800,mount
2801,mourn
2802,mouth
2803,mouthful
2804,move
2805,movement
2806,movie
2807,moy
2808,much
2809,muddle
2810,mug
2811,mull
2812,muller
2813,mumble
2814,mural
2815,murder
2816,murderer
2817,murmur
2818,muscle
2819,muse
2820,museum
2821,music
2822,musing
2823,musket
2824,must
2825,mustache
2826,muster
2827,mutter
2828,muttering
2829,mutti
2830,muzzle
2831,nag
2832,nail
2833,nainai
2834,naked
2835,nakedness
2836,name
2837,namesake
2838,nanking
2839,nanny
2840,nap
2841,nape
2842,napkin
2843,narrate
2844,narrow
2845,nasal
2846,natalya
2847,nation
2848,nationality
2849,nature
2850,nausea
2851,nauseate
2852,navel
2853,navigate
2854,navigation
2855,navy
2856,ne
2857,near
2858,nearness
2859,neat
2860,neck
2861,necklace
2862,neckline
2863,need
2864,needle
2865,needlework
2866,neglect
2867,negotiate
2868,negroni
2869,neighbor
2870,neighborhood
2871,nemisis
2872,nephew
2873,nerve
2874,nervous
2875,nervousness
2876,nest
2877,nestle
2878,net
2879,new
2880,news
2881,newspaper
2882,niang
2883,nicety
2884,nickname
2885,niece
2886,night
2887,nightclothe
2888,nightdress
2889,nightgown
2890,nightmare
2891,nightshirt
2892,ninety
2893,nip
2894,nipple
2895,nod
2896,nonchalance
2897,noodle
2898,nook
2899,noose
2900,nora
2901,nose
2902,nostril
2903,note
2904,notebook
2905,notepad
2906,notice
2907,notify
2908,notion
2909,nourish
2910,novel
2911,nude
2912,nudge
2913,numb
2914,number
2915,nurse
2916,nursery
2917,nurture
2918,nuzzle
2919,oath
2920,obedience
2921,obey
2922,object
2923,objection
2924,objective
2925,obligate
2926,obligation
2927,oblige
2928,obscure
2929,observation
2930,observe
2931,observer
2932,obsess
2933,obsession
2934,obstinacy
2935,obtain
2936,occasion
2937,occupy
2938,odious
2939,of
2940,ofende
2941,ofere
2942,offend
2943,offer
2944,offering
2945,office
2946,ogle
2947,ointment
2948,old
2949,oma
2950,omission
2951,one
2952,onlyborn
2953,opa
2954,open
2955,opening
2956,opera
2957,operate
2958,opine
2959,opinion
2960,opium
2961,opponent
2962,opportunity
2963,oppose
2964,opposite
2965,opposition
2966,opt
2967,optimism
2968,option
2969,orbit
2970,order
2971,ordinariness
2972,organ
2973,organize
2974,orgasm
2975,origin
2976,other
2977,ought
2978,out
2979,outburst
2980,outdo
2981,outfit
2982,outgoing
2983,outgrow
2984,outing
2985,outline
2986,outlive
2987,outmanoeuvre
2988,outnumber
2989,outrage
2990,outrun
2991,outstretche
2992,outward
2993,outwit
2994,outﬁts
2995,oval
2996,ovaltine
2997,ovary
2998,overall
2999,overcoat
3000,overcome
3001,overdose
3002,overdress
3003,overhead
3004,overhear
3005,overheard
3006,overheat
3007,overjoy
3008,overlap
3009,overlook
3010,overplay
3011,overpower
3012,overreach
3013,overreact
3014,overrun
3015,oversee
3016,oversight
3017,overstay
3018,overstep
3019,overtake
3020,overthink
3021,overwhelm
3022,overwhelmed
3023,overwork
3024,owe
3025,own
3026,oﬀ
3027,oﬀer
3028,oﬀere
3029,oﬃce
3030,oﬃcer
3031,pa
3032,pace
3033,pacify
3034,pack
3035,packing
3036,pact
3037,pad
3038,paddle
3039,page
3040,pail
3041,pain
3042,paint
3043,paintbox
3044,paintbrush
3045,painting
3046,pair
3047,pajama
3048,palace
3049,palanquin
3050,palate
3051,pale
3052,paleness
3053,paler
3054,palette
3055,pallet
3056,palm
3057,palpate
3058,palsy
3059,pan
3060,panic
3061,pant
3062,pantomime
3063,panty
3064,papa
3065,paper
3066,paperwork
3067,par
3068,parade
3069,paralyze
3070,paraphrase
3071,parcel
3072,parch
3073,pardon
3074,pare
3075,parent
3076,parenting
3077,park
3078,parlor
3079,parrot
3080,part
3081,participate
3082,participation
3083,parting
3084,partner
3085,partnership
3086,party
3087,pas
3088,pass
3089,passage
3090,passenger
3091,passion
3092,passive
3093,passport
3094,password
3095,past
3096,pasta
3097,paste
3098,pastry
3099,pat
3100,patch
3101,path
3102,patience
3103,patient
3104,patron
3105,paunch
3106,pause
3107,paw
3108,pawn
3109,pay
3110,payment
3111,peach
3112,peacoat
3113,pearl
3114,peck
3115,peculiarity
3116,pedal
3117,pediatrician
3118,pee
3119,peed
3120,peek
3121,peel
3122,peep
3123,peer
3124,peg
3125,peiqin
3126,pekingese
3127,pelt
3128,pelvis
3129,pen
3130,pencil
3131,pendant
3132,penetrate
3133,penis
3134,penmanship
3135,pension
3136,people
3137,pepper
3138,perception
3139,perch
3140,perfect
3141,perfection
3142,perform
3143,performance
3144,perfume
3145,period
3146,peripheral
3147,perish
3148,perk
3149,permission
3150,permit
3151,perplex
3152,persecute
3153,persevere
3154,persist
3155,persistence
3156,person
3157,personality
3158,perspective
3159,persuade
3160,peruse
3161,pester
3162,pet
3163,petal
3164,pete
3165,petticoat
3166,pflediatrician
3167,phase
3168,phobia
3169,phone
3170,photo
3171,photograph
3172,photographer
3173,physician
3174,pi
3175,piano
3176,piccolo
3177,pick
3178,picket
3179,pickle
3180,picnic
3181,picture
3182,pidgin
3183,piece
3184,pierce
3185,pigtail
3186,pigu
3187,pile
3188,pill
3189,pillow
3190,pillowcase
3191,pimple
3192,pin
3193,pinafore
3194,pinch
3195,ping
3196,pinkie
3197,pinky
3198,pinpoint
3199,pip
3200,pipa
3201,pipe
3202,piping
3203,pique
3204,pirouette
3205,piss
3206,pistol
3207,pitch
3208,pity
3209,pivot
3210,placate
3211,place
3212,plague
3213,plait
3214,plan
3215,plane
3216,planning
3217,plant
3218,plate
3219,play
3220,player
3221,playfulness
3222,playing
3223,playroom
3224,playwright
3225,plea
3226,plead
3227,please
3228,pleasure
3229,plenty
3230,plod
3231,plop
3232,plot
3233,plow
3234,ploy
3235,pluck
3236,plug
3237,plummet
3238,plump
3239,plunge
3240,ply
3241,pocket
3242,pocketbook
3243,poem
3244,poet
3245,poetry
3246,point
3247,pointing
3248,poise
3249,poison
3250,poke
3251,policewoman
3252,policy
3253,polish
3254,politic
3255,polo
3256,poncho
3257,ponder
3258,pony
3259,ponytail
3260,poorly
3261,pop
3262,pops
3263,popular
3264,popularity
3265,pore
3266,pork
3267,port
3268,portal
3269,porter
3270,portfolio
3271,portion
3272,portrait
3273,portray
3274,pose
3275,position
3276,possess
3277,possession
3278,possibility
3279,post
3280,posture
3281,posturing
3282,pot
3283,potato
3284,pouch
3285,pouf
3286,pounce
3287,pound
3288,pour
3289,powder
3290,power
3291,powerlessness
3292,practice
3293,praise
3294,pram
3295,prance
3296,prattle
3297,pray
3298,prayer
3299,preach
3300,precaution
3301,precede
3302,precious
3303,predicament
3304,predict
3305,preempt
3306,preen
3307,prefer
3308,preference
3309,pregnancy
3310,pregnant
3311,prepare
3312,preppe
3313,presence
3314,present
3315,presentation
3316,press
3317,pressure
3318,presume
3319,presumption
3320,pretend
3321,pretty
3322,prevail
3323,prevent
3324,prey
3325,price
3326,prick
3327,prickle
3328,pride
3329,prince
3330,princeling
3331,princess
3332,principle
3333,print
3334,priority
3335,prison
3336,privacy
3337,private
3338,prize
3339,probe
3340,problem
3341,procedure
3342,proceed
3343,process
3344,proclaim
3345,proctor
3346,procure
3347,prod
3348,produce
3349,profession
3350,professionalism
3351,professor
3352,proffer
3353,proficiency
3354,profile
3355,program
3356,progress
3357,project
3358,projection
3359,prolong
3360,promise
3361,promote
3362,prompt
3363,pronounce
3364,pronunciation
3365,prop
3366,propagate
3367,propel
3368,property
3369,proportion
3370,proposal
3371,propose
3372,prospect
3373,prostitute
3374,protagonist
3375,protect
3376,protection
3377,protest
3378,protestation
3379,protégé
3380,proud
3381,prove
3382,provide
3383,provocative
3384,provoke
3385,prowess
3386,prowl
3387,proﬁle
3388,prune
3389,pry
3390,psychiatrist
3391,psychoanalyze
3392,puberty
3393,public
3394,publish
3395,pucker
3396,puff
3397,pull
3398,pulse
3399,pummel
3400,pump
3401,punch
3402,punctuate
3403,punish
3404,punishment
3405,pupil
3406,purchase
3407,purge
3408,purpose
3409,purposeful
3410,purse
3411,pursue
3412,pursuer
3413,pursuit
3414,push
3415,put
3416,puzzle
3417,puzzlement
3418,pyjama
3419,qi
3420,qijie
3421,qipao
3422,qipflo
3423,quake
3424,qualify
3425,quality
3426,quandary
3427,quarrel
3428,quarry
3429,quarter
3430,quaver
3431,quell
3432,query
3433,quest
3434,question
3435,quicken
3436,quickness
3437,quilt
3438,quip
3439,quirk
3440,quit
3441,quiz
3442,quote
3443,race
3444,racing
3445,rack
3446,radiance
3447,radiate
3448,radiating
3449,radio
3450,radish
3451,rag
3452,rage
3453,rageful
3454,rail
3455,rainbow
3456,raincoat
3457,raise
3458,rake
3459,rally
3460,ram
3461,ramble
3462,rambling
3463,rang
3464,rank
3465,rant
3466,rap
3467,rape
3468,rash
3469,rasp
3470,raspy
3471,ration
3472,rattle
3473,rave
3474,ravel
3475,re
3476,reach
3477,react
3478,reaction
3479,read
3480,readie
3481,readiness
3482,reading
3483,readjust
3484,ready
3485,realise
3486,reality
3487,realize
3488,really
3489,realm
3490,reappear
3491,reapplie
3492,rear
3493,rearrange
3494,reason
3495,reasoning
3496,reassess
3497,reassure
3498,reattach
3499,rebel
3500,rebellion
3501,rebound
3502,rebuf
3503,rebuff
3504,rebuke
3505,rebuttone
3506,recall
3507,recast
3508,receipt
3509,receive
3510,recharge
3511,recipe
3512,reciprocate
3513,recital
3514,recitation
3515,recite
3516,reckoning
3517,reclaim
3518,recline
3519,recognise
3520,recognize
3521,recoil
3522,recommend
3523,reconcile
3524,reconnect
3525,reconnecte
3526,record
3527,recount
3528,recover
3529,recovery
3530,recruit
3531,recuperation
3532,red
3533,redden
3534,redirect
3535,reduce
3536,reel
3537,reestablish
3538,refastene
3539,refer
3540,reference
3541,refill
3542,reflction
3543,reflect
3544,reflection
3545,reflex
3546,reflxe
3547,refocus
3548,refold
3549,refolde
3550,reform
3551,refrain
3552,refresh
3553,refurbish
3554,refusal
3555,refuse
3556,regain
3557,regard
3558,register
3559,regret
3560,regular
3561,rehearse
3562,reignite
3563,rein
3564,reincarnation
3565,reinforcement
3566,reinveste
3567,reject
3568,rejection
3569,rejoin
3570,relapse
3571,relate
3572,relation
3573,relationship
3574,relative
3575,relax
3576,relaxed
3577,relay
3578,release
3579,relent
3580,reliability
3581,relief
3582,relieve
3583,relinquish
3584,relish
3585,relive
3586,reload
3587,relocate
3588,reluctance
3589,reluctant
3590,rely
3591,remade
3592,remain
3593,remained
3594,remake
3595,remark
3596,remarry
3597,remember
3598,remind
3599,reminder
3600,remove
3601,rename
3602,rend
3603,render
3604,renew
3605,rent
3606,rental
3607,reorganize
3608,repair
3609,reparation
3610,repartee
3611,repast
3612,repay
3613,repeat
3614,rephrase
3615,replace
3616,replay
3617,replies
3618,reply
3619,report
3620,reposition
3621,represent
3622,representative
3623,repress
3624,reprimand
3625,reproach
3626,reproof
3627,repulse
3628,reputation
3629,request
3630,require
3631,reread
3632,rescue
3633,research
3634,resemble
3635,resent
3636,resentment
3637,reservation
3638,reserve
3639,reside
3640,residence
3641,resident
3642,resign
3643,resignation
3644,resist
3645,resistance
3646,resolution
3647,resolve
3648,resort
3649,resource
3650,respect
3651,respiration
3652,respond
3653,response
3654,responsibility
3655,rest
3656,restaurant
3657,restive
3658,restlessness
3659,restore
3660,restrain
3661,result
3662,resume
3663,resurface
3664,resurrect
3665,retain
3666,retaliate
3667,retch
3668,retching
3669,retie
3670,retire
3671,retort
3672,retrace
3673,retreat
3674,retrieve
3675,return
3676,reunion
3677,reunite
3678,reveal
3679,revel
3680,revere
3681,reverie
3682,reverse
3683,revert
3684,review
3685,revise
3686,revisit
3687,revive
3688,revolution
3689,reward
3690,reﬁlle
3691,reﬁne
3692,rhetoric
3693,rhododendron
3694,rib
3695,ribbon
3696,ribcage
3697,rice
3698,rich
3699,rickshaw
3700,rid
3701,riddle
3702,ride
3703,rider
3704,ridicule
3705,riffle
3706,rifld
3707,right
3708,ring
3709,rinse
3710,rip
3711,rise
3712,risk
3713,rival
3714,roam
3715,roar
3716,roast
3717,rob
3718,robe
3719,robin
3720,rock
3721,rod
3722,role
3723,roll
3724,romance
3725,romy
3726,roof
3727,room
3728,roommate
3729,root
3730,rosalind
3731,rosebud
3732,rotate
3733,rouge
3734,round
3735,roundhouse
3736,rouse
3737,route
3738,routine
3739,row
3740,royalty
3741,rub
3742,rucksack
3743,ruddy
3744,rudeness
3745,ruffle
3746,rug
3747,ruin
3748,rule
3749,rummage
3750,rump
3751,run
3752,ruse
3753,rush
3754,russian
3755,s
3756,sabotage
3757,sack
3758,sacrifice
3759,sacriﬁce
3760,sacrum
3761,sad
3762,sadden
3763,saddle
3764,saddlebag
3765,sadness
3766,safeguard
3767,safety
3768,sag
3769,saga
3770,said
3771,sail
3772,sailboat
3773,sake
3774,salary
3775,saliva
3776,salivate
3777,salon
3778,salute
3779,salvage
3780,salvation
3781,sam
3782,sampan
3783,sample
3784,sanctuary
3785,sandal
3786,sandwich
3787,sanity
3788,sap
3789,sarcasm
3790,sashay
3791,sat
3792,satchel
3793,satin
3794,satisfaction
3795,satisfy
3796,satisﬁed
3797,saucer
3798,saunter
3799,save
3800,saving
3801,savior
3802,savor
3803,savour
3804,saw
3805,say
3806,saying
3807,scald
3808,scale
3809,scaling
3810,scallop
3811,scalp
3812,scan
3813,scar
3814,scare
3815,scared
3816,scarf
3817,scarlet
3818,scatter
3819,scene
3820,scent
3821,schatz
3822,schedule
3823,scheme
3824,scholarship
3825,school
3826,schoolbook
3827,schooling
3828,schoolmaster
3829,schoolmate
3830,schoolwork
3831,scissor
3832,scofe
3833,scoff
3834,scold
3835,scolding
3836,scoliosis
3837,scone
3838,scoop
3839,scoot
3840,scooter
3841,score
3842,scorn
3843,scour
3844,scout
3845,scowl
3846,scrabble
3847,scramble
3848,scrap
3849,scrape
3850,scratch
3851,scream
3852,screen
3853,screw
3854,scribble
3855,scribbling
3856,script
3857,scroll
3858,scrub
3859,scrunch
3860,scrutinise
3861,scrutinize
3862,scurry
3863,scuttle
3864,seal
3865,search
3866,searching
3867,seat
3868,second
3869,secret
3870,secretary
3871,secure
3872,seduce
3873,see
3874,seed
3875,seek
3876,seem
3877,seethe
3878,seize
3879,seizure
3880,select
3881,selection
3882,self
3883,selfishness
3884,sell
3885,semester
3886,seminar
3887,send
3888,senior
3889,sens
3890,sense
3891,sensei
3892,sentence
3893,sentiment
3894,separate
3895,sequester
3896,serenade
3897,servant
3898,serve
3899,service
3900,serviette
3901,set
3902,setting
3903,settle
3904,seventy
3905,sew
3906,sewing
3907,sex
3908,shade
3909,shadow
3910,shake
3911,shaky
3912,sham
3913,shame
3914,shanghai
3915,shanghainese
3916,shape
3917,share
3918,shark
3919,sharpening
3920,shatter
3921,shave
3922,shawl
3923,sheath
3924,shed
3925,sheet
3926,shelf
3927,shell
3928,shelter
3929,shield
3930,shielding
3931,shift
3932,shimmer
3933,shimmy
3934,shimmying
3935,shin
3936,shine
3937,ship
3938,shirt
3939,shirtsleeve
3940,shirttail
3941,shirtwaist
3942,shit
3943,shiver
3944,shock
3945,shoe
3946,shoetip
3947,shoo
3948,shoot
3949,shop
3950,shopping
3951,shore
3952,short
3953,shortcoming
3954,shorten
3955,shot
3956,should
3957,shoulder
3958,shouldn
3959,shout
3960,shove
3961,shovel
3962,show
3963,shower
3964,shre
3965,shred
3966,shriek
3967,shrieking
3968,shrillness
3969,shrink
3970,shrug
3971,shudder
3972,shuffle
3973,shun
3974,shunt
3975,shush
3976,shut
3977,shu田ed
3978,shuﬄed
3979,shy
3980,shyness
3981,sible
3982,sibling
3983,sick
3984,sicken
3985,sicko
3986,side
3987,sideline
3988,sidestep
3989,sideway
3990,sift
3991,sigh
3992,sighing
3993,sight
3994,sightseeing
3995,sign
3996,signal
3997,signature
3998,silence
3999,silently
4000,silhouette
4001,silk
4002,silver
4003,simmer
4004,simper
4005,simpering
4006,sin
4007,sincerity
4008,sing
4009,singe
4010,singer
4011,singing
4012,single
4013,sink
4014,sinus
4015,sip
4016,sister
4017,sit
4018,sitcom
4019,sitting
4020,situate
4021,situation
4022,size
4023,skate
4024,skeleton
4025,sketch
4026,sketchbook
4027,sketching
4028,sketchpad
4029,skewer
4030,skid
4031,skill
4032,skim
4033,skin
4034,skip
4035,skirt
4036,skitter
4037,skull
4038,sky
4039,slack
4040,slacken
4041,slam
4042,slang
4043,slap
4044,slaughter
4045,slave
4046,sleep
4047,sleepwalk
4048,sleepy
4049,sleeve
4050,sleight
4051,slender
4052,sleuthing
4053,slice
4054,slide
4055,sling
4056,slink
4057,slip
4058,slipper
4059,slipping
4060,slit
4061,slither
4062,sloppiness
4063,slot
4064,slow
4065,slump
4066,slunk
4067,slur
4068,slurp
4069,slut
4070,smack
4071,small
4072,smart
4073,smash
4074,smear
4075,smell
4076,smile
4077,smiling
4078,smirk
4079,smoke
4080,smoking
4081,smooth
4082,smother
4083,smuggle
4084,snack
4085,snag
4086,snap
4087,snapshot
4088,snarl
4089,snatch
4090,sneak
4091,sneaker
4092,sneer
4093,sneeze
4094,snicker
4095,snife
4096,sniff
4097,sniffle
4098,snip
4099,sniﬀed
4100,snoop
4101,snooping
4102,snooze
4103,snore
4104,snoring
4105,snort
4106,snufe
4107,snuggle
4108,soak
4109,soap
4110,soar
4111,sob
4112,sobbing
4113,sober
4114,sobriety
4115,socialism
4116,sock
4117,socket
4118,sofa
4119,soften
4120,softness
4121,soil
4122,sol
4123,sole
4124,solitude
4125,solo
4126,solution
4127,solve
4128,something
4129,son
4130,song
4131,sooooo
4132,soothe
4133,sop
4134,sophisticated
4135,sorrow
4136,sorry
4137,sort
4138,soul
4139,sound
4140,soup
4141,soupspoon
4142,sour
4143,source
4144,sow
4145,space
4146,spanish
4147,spank
4148,spar
4149,spare
4150,sparkle
4151,spasm
4152,spat
4153,speak
4154,speaking
4155,special
4156,specialize
4157,specialty
4158,specify
4159,speculate
4160,speech
4161,speechless
4162,speed
4163,spell
4164,spend
4165,spending
4166,spew
4167,spill
4168,spin
4169,spine
4170,spirit
4171,spit
4172,spite
4173,splash
4174,splay
4175,spleen
4176,split
4177,splotchy
4178,splutter
4179,spoil
4180,spoke
4181,sponsor
4182,sponsorship
4183,spook
4184,spoon
4185,sport
4186,spot
4187,spout
4188,sprawl
4189,spray
4190,spread
4191,spring
4192,sprint
4193,sprout
4194,sputter
4195,spy
4196,squad
4197,squander
4198,square
4199,squat
4200,squawk
4201,squeak
4202,squeal
4203,squeeze
4204,squint
4205,squirm
4206,squish
4207,stab
4208,stabilize
4209,stable
4210,stack
4211,staf
4212,staff
4213,stage
4214,stagger
4215,stain
4216,stair
4217,stake
4218,stalk
4219,stall
4220,stammer
4221,stamp
4222,stand
4223,standard
4224,standing
4225,star
4226,stare
4227,start
4228,startle
4229,starve
4230,stash
4231,state
4232,stateless
4233,statement
4234,station
4235,statue
4236,stature
4237,status
4238,stay
4239,stead
4240,steady
4241,steal
4242,stealing
4243,steam
4244,steel
4245,steep
4246,steer
4247,step
4248,stepbrother
4249,stepfather
4250,stepson
4251,stick
4252,stifene
4253,stiff
4254,stiffen
4255,stiffly
4256,stifld
4257,stifle
4258,stilettos
4259,still
4260,stimulate
4261,sting
4262,stink
4263,stint
4264,stipend
4265,stir
4266,stirring
4267,stitch
4268,stiﬀen
4269,stiﬀene
4270,stiﬂe
4271,stlike
4272,stock
4273,stocking
4274,stole
4275,stomach
4276,stomachache
4277,stomp
4278,stood
4279,stool
4280,stoop
4281,stop
4282,stoppage
4283,store
4284,storm
4285,story
4286,straddle
4287,straighten
4288,strain
4289,stranger
4290,strangle
4291,strap
4292,strategy
4293,stray
4294,stream
4295,street
4296,strength
4297,strengthen
4298,stress
4299,stretch
4300,stretcher
4301,stricken
4302,stride
4303,strike
4304,string
4305,stringer
4306,strip
4307,strive
4308,stroke
4309,stroll
4310,stroller
4311,struggle
4312,strum
4313,stub
4314,student
4315,studio
4316,study
4317,stuff
4318,stumble
4319,stump
4320,stun
4321,stung
4322,stupid
4323,stutter
4324,stuﬀed
4325,style
4326,styling
4327,subconscious
4328,subdue
4329,subject
4330,submerge
4331,submissive
4332,submit
4333,subside
4334,succeed
4335,success
4336,succumb
4337,suck
4338,sufere
4339,sufering
4340,suffer
4341,suffering
4342,suffocate
4343,suffocation
4344,suggest
4345,suggestion
4346,suicide
4347,suit
4348,suitcase
4349,suite
4350,suitor
4351,sulk
4352,sully
4353,sum
4354,summarize
4355,summary
4356,summon
4357,sun
4358,sundress
4359,sunglass
