Character id,Persona Prob Vec
26,"0.066750,0.067611,0.065977,0.066538,0.068263,0.068599,0.067426,0.066694,0.065229,0.066277,0.066187,0.066920,0.068094,0.064754,0.064683"
27,"0.066675,0.067377,0.066021,0.067450,0.067016,0.068986,0.066712,0.068481,0.065041,0.066542,0.066116,0.066779,0.066442,0.065604,0.064758"
28,"0.066446,0.066581,0.066936,0.067932,0.066932,0.068154,0.065331,0.067683,0.065685,0.066213,0.065931,0.066497,0.067425,0.066047,0.066206"
29,"0.064336,0.061892,0.070113,0.064787,0.066255,0.064852,0.064166,0.067219,0.066373,0.067777,0.066447,0.068166,0.067896,0.069440,0.070281"
30,"0.066475,0.066083,0.067163,0.066124,0.066652,0.067233,0.066002,0.067835,0.066189,0.066455,0.066448,0.067062,0.066833,0.066802,0.066646"
31,"0.066777,0.065171,0.067782,0.066671,0.066662,0.067619,0.065850,0.067378,0.066799,0.065923,0.066145,0.066431,0.067421,0.066864,0.066507"
32,"0.066894,0.065423,0.067913,0.066346,0.065783,0.066587,0.065296,0.068011,0.067336,0.065712,0.066056,0.067350,0.067039,0.067269,0.066987"
33,"0.068078,0.071482,0.065638,0.065883,0.070186,0.066447,0.069197,0.066810,0.062434,0.067551,0.066195,0.067698,0.065749,0.062391,0.064261"
34,"0.061423,0.054421,0.071788,0.066128,0.060606,0.062544,0.058446,0.068095,0.071245,0.068130,0.065990,0.067943,0.072085,0.074041,0.077113"
35,"0.066624,0.064124,0.067809,0.066688,0.066116,0.066957,0.063681,0.067647,0.067282,0.065452,0.066468,0.065944,0.068313,0.068893,0.068003"
36,"0.066979,0.065221,0.067068,0.066728,0.065711,0.068365,0.065188,0.068331,0.066921,0.064854,0.065520,0.066599,0.068197,0.067008,0.067311"
37,"0.065473,0.064270,0.068226,0.066643,0.066991,0.066309,0.064983,0.067406,0.065642,0.066561,0.065593,0.066398,0.068166,0.068372,0.068969"
38,"0.066928,0.066001,0.067612,0.066630,0.066773,0.066985,0.065000,0.066906,0.066411,0.066735,0.066430,0.066400,0.067384,0.067233,0.066571"
39,"0.066735,0.063735,0.068532,0.065300,0.065935,0.066059,0.064234,0.068388,0.066882,0.065693,0.065671,0.066641,0.068292,0.069369,0.068534"
40,"0.067167,0.065118,0.067835,0.066379,0.066906,0.067085,0.064974,0.067338,0.066574,0.066075,0.066178,0.066052,0.068097,0.067113,0.067109"
41,"0.066316,0.064823,0.069169,0.065917,0.066479,0.066018,0.064169,0.067200,0.067451,0.066091,0.066483,0.066038,0.067633,0.068630,0.067582"
42,"0.066607,0.065408,0.067819,0.066073,0.066501,0.066722,0.065010,0.067076,0.066382,0.066759,0.066068,0.066435,0.067717,0.067940,0.067483"
43,"0.065918,0.063541,0.067806,0.067227,0.065339,0.066552,0.063981,0.067906,0.067583,0.066256,0.065652,0.066353,0.068711,0.068432,0.068743"
44,"0.066228,0.065208,0.067270,0.066128,0.066743,0.066398,0.065795,0.067408,0.066635,0.066997,0.066555,0.066281,0.067947,0.067388,0.067021"
45,"0.066657,0.061903,0.066874,0.065940,0.064110,0.064891,0.062012,0.069835,0.069232,0.066053,0.065516,0.066309,0.069331,0.071524,0.069810"
46,"0.065435,0.064299,0.068633,0.066450,0.065079,0.067576,0.064939,0.067981,0.066368,0.066463,0.066436,0.067682,0.066742,0.067513,0.068403"
47,"0.066639,0.066255,0.067355,0.066524,0.066959,0.067930,0.065561,0.067573,0.065816,0.066204,0.066384,0.066017,0.066910,0.066590,0.067283"
48,"0.066298,0.064638,0.067750,0.066200,0.066543,0.066993,0.065146,0.067623,0.066932,0.066233,0.066507,0.066166,0.067593,0.067944,0.067436"
49,"0.067356,0.066179,0.067938,0.066472,0.066634,0.066920,0.065752,0.067963,0.065975,0.066263,0.066383,0.066038,0.067477,0.066858,0.065793"
50,"0.065494,0.059798,0.067112,0.070496,0.062518,0.069175,0.055976,0.069740,0.070721,0.062412,0.064253,0.062621,0.075255,0.072443,0.071988"
51,"0.067718,0.066234,0.067121,0.067585,0.066186,0.068259,0.064516,0.067982,0.065825,0.065809,0.064906,0.065365,0.068975,0.066795,0.066724"
52,"0.066427,0.064209,0.067874,0.066026,0.065370,0.066204,0.064765,0.067213,0.067491,0.066731,0.066750,0.066394,0.067942,0.068405,0.068200"
53,"0.066551,0.064099,0.067790,0.066441,0.065661,0.067376,0.065180,0.067319,0.067038,0.066379,0.066625,0.066232,0.068040,0.067517,0.067752"
54,"0.066086,0.063225,0.068549,0.066373,0.064470,0.066616,0.063715,0.068017,0.068366,0.066410,0.066609,0.065172,0.068651,0.069259,0.068484"
55,"0.067312,0.067053,0.065544,0.067481,0.067084,0.067267,0.066552,0.067002,0.065321,0.065370,0.066225,0.068292,0.066608,0.066903,0.065987"
56,"0.066344,0.068205,0.066106,0.067402,0.068488,0.067401,0.068103,0.066091,0.065947,0.066758,0.066174,0.065862,0.066415,0.066535,0.064170"
57,"0.067551,0.066079,0.067699,0.065864,0.065822,0.066578,0.065069,0.067848,0.067664,0.065933,0.067412,0.064943,0.068084,0.066964,0.066490"
58,"0.066599,0.065427,0.066656,0.066305,0.065670,0.067286,0.066556,0.068223,0.065347,0.066933,0.066608,0.066251,0.067162,0.067128,0.067848"
59,"0.066330,0.063691,0.068162,0.066244,0.065297,0.066783,0.064086,0.067990,0.067671,0.066342,0.066415,0.065858,0.068285,0.068447,0.068400"
60,"0.065494,0.059798,0.067112,0.070496,0.062518,0.069175,0.055976,0.069740,0.070721,0.062412,0.064253,0.062621,0.075255,0.072443,0.071988"
61,"0.065494,0.059798,0.067112,0.070496,0.062518,0.069175,0.055976,0.069740,0.070721,0.062412,0.064253,0.062621,0.075255,0.072443,0.071988"
62,"0.065494,0.059798,0.067112,0.070496,0.062518,0.069175,0.055976,0.069740,0.070721,0.062412,0.064253,0.062621,0.075255,0.072443,0.071988"
63,"0.065494,0.059798,0.067112,0.070496,0.062518,0.069175,0.055976,0.069740,0.070721,0.062412,0.064253,0.062621,0.075255,0.072443,0.071988"
64,"0.065494,0.059798,0.067112,0.070496,0.062518,0.069175,0.055976,0.069740,0.070721,0.062412,0.064253,0.062621,0.075255,0.072443,0.071988"
65,"0.065494,0.059798,0.067112,0.070496,0.062518,0.069175,0.055976,0.069740,0.070721,0.062412,0.064253,0.062621,0.075255,0.072443,0.071988"
66,"0.066710,0.066201,0.067060,0.066646,0.066679,0.067092,0.066861,0.066473,0.065812,0.066848,0.066701,0.067397,0.066275,0.066302,0.066942"
67,"0.065499,0.063486,0.068309,0.066210,0.065671,0.066294,0.063454,0.068805,0.067208,0.066435,0.065426,0.066350,0.068716,0.069567,0.068571"
68,"0.067179,0.066601,0.066904,0.066469,0.067179,0.067935,0.066927,0.066355,0.066028,0.066902,0.066537,0.066521,0.067249,0.065385,0.065829"
69,"0.067118,0.065838,0.067598,0.066325,0.067093,0.066656,0.066025,0.067272,0.066530,0.066431,0.066684,0.066401,0.067030,0.066292,0.066706"
70,"0.066330,0.064986,0.067465,0.065540,0.065753,0.066388,0.065249,0.066073,0.067298,0.066804,0.067525,0.066008,0.069006,0.067723,0.067854"
71,"0.065640,0.063322,0.065592,0.063507,0.067546,0.068501,0.063989,0.069372,0.068224,0.065320,0.066795,0.064022,0.070225,0.069927,0.068018"
72,"0.066197,0.064344,0.068491,0.065738,0.065998,0.065952,0.064955,0.067202,0.067182,0.066516,0.066631,0.066435,0.067725,0.068811,0.067825"
73,"0.066723,0.064273,0.066476,0.067108,0.065765,0.066645,0.064585,0.068093,0.067035,0.066423,0.066490,0.066281,0.068095,0.068684,0.067322"
74,"0.066986,0.065168,0.067863,0.066303,0.065738,0.067245,0.065654,0.067387,0.066273,0.066324,0.066452,0.066403,0.067374,0.067393,0.067440"
75,"0.066213,0.064067,0.067846,0.067568,0.064955,0.068027,0.063599,0.067321,0.066800,0.065668,0.065213,0.065899,0.069299,0.069131,0.068393"
76,"0.066517,0.063296,0.068973,0.066423,0.065010,0.066382,0.064880,0.067874,0.067748,0.066030,0.066535,0.065961,0.068076,0.068351,0.067944"
77,"0.065629,0.066099,0.067673,0.067796,0.066432,0.066225,0.065202,0.065907,0.067422,0.066819,0.068422,0.067441,0.066329,0.067710,0.064894"
78,"0.066330,0.064200,0.067988,0.066501,0.065308,0.066602,0.064311,0.067607,0.066980,0.066328,0.066289,0.066309,0.068367,0.068656,0.068224"
79,"0.067156,0.067258,0.066483,0.066919,0.067307,0.068156,0.067574,0.066830,0.066672,0.066232,0.066215,0.065957,0.066370,0.065264,0.065608"
80,"0.065519,0.060315,0.068440,0.066177,0.062188,0.063990,0.059859,0.069804,0.070129,0.065400,0.066137,0.065608,0.070779,0.073995,0.071659"
81,"0.066504,0.067604,0.066375,0.066780,0.067710,0.068276,0.067118,0.066737,0.065713,0.066799,0.066461,0.066017,0.067079,0.065187,0.065640"
82,"0.067003,0.067653,0.067200,0.066275,0.067768,0.068109,0.067101,0.067162,0.065200,0.067227,0.066376,0.066001,0.066613,0.065273,0.065038"
83,"0.068182,0.064714,0.066851,0.067014,0.064938,0.065692,0.064651,0.067559,0.066849,0.065745,0.065506,0.066991,0.068550,0.068506,0.068253"
84,"0.065630,0.067390,0.067529,0.066134,0.067788,0.067949,0.066340,0.066801,0.065226,0.066908,0.066619,0.067149,0.066675,0.065357,0.066505"
85,"0.067045,0.065389,0.067844,0.065383,0.065974,0.065405,0.064660,0.067431,0.066766,0.066630,0.066093,0.066539,0.067262,0.068260,0.069318"
86,"0.065204,0.064661,0.068371,0.065887,0.065336,0.067330,0.065438,0.066007,0.067640,0.067649,0.067915,0.066848,0.066213,0.068228,0.067272"
87,"0.066457,0.064494,0.067905,0.065803,0.066090,0.066819,0.064978,0.067328,0.067071,0.066607,0.066377,0.066348,0.067926,0.067904,0.067893"
88,"0.066211,0.065325,0.068006,0.066106,0.066030,0.067715,0.064917,0.067825,0.067068,0.066305,0.066307,0.065782,0.068105,0.067213,0.067085"
89,"0.066819,0.065106,0.067356,0.066404,0.065836,0.067280,0.065255,0.067225,0.066662,0.066811,0.066392,0.066593,0.067506,0.067011,0.067746"
90,"0.066367,0.064998,0.067620,0.066776,0.066066,0.066584,0.065557,0.067338,0.066359,0.066670,0.066184,0.066277,0.067677,0.067559,0.067967"
91,"0.065494,0.059798,0.067112,0.070496,0.062518,0.069175,0.055976,0.069740,0.070721,0.062412,0.064253,0.062621,0.075255,0.072443,0.071988"
92,"0.064020,0.057744,0.070727,0.067605,0.060046,0.063888,0.057250,0.067659,0.074907,0.065734,0.068339,0.064304,0.070419,0.075192,0.072167"
93,"0.066449,0.066189,0.067797,0.066919,0.066287,0.068671,0.066620,0.066654,0.065353,0.066606,0.066673,0.066723,0.066870,0.065694,0.066495"
94,"0.065626,0.064423,0.067759,0.065968,0.066642,0.064948,0.064965,0.067782,0.065386,0.067464,0.066338,0.067669,0.068228,0.067999,0.068804"
95,"0.066908,0.062803,0.067261,0.067100,0.064908,0.065536,0.064263,0.068888,0.068205,0.066631,0.065851,0.065926,0.068403,0.068764,0.068552"
96,"0.067348,0.066648,0.065370,0.067355,0.066932,0.067108,0.068089,0.066887,0.065630,0.066043,0.066449,0.067373,0.066431,0.066308,0.066029"
97,"0.066140,0.067220,0.067227,0.065916,0.067573,0.067919,0.067582,0.066375,0.065913,0.066740,0.066953,0.066393,0.066965,0.065636,0.065447"
98,"0.064745,0.059567,0.069265,0.066035,0.062257,0.063864,0.061299,0.068270,0.070783,0.066418,0.066729,0.065390,0.070367,0.073030,0.071981"
99,"0.066531,0.066294,0.067205,0.067743,0.065757,0.069630,0.065982,0.068400,0.066178,0.065003,0.065827,0.066099,0.067261,0.066231,0.065858"
100,"0.067210,0.067537,0.067332,0.065912,0.068047,0.066922,0.066491,0.067490,0.065176,0.066950,0.066699,0.066106,0.067255,0.065511,0.065363"
101,"0.066989,0.066297,0.067092,0.066231,0.066989,0.067344,0.066413,0.067617,0.066483,0.066524,0.066134,0.066030,0.067515,0.066341,0.066000"
102,"0.066509,0.066455,0.066598,0.066748,0.067068,0.067464,0.067159,0.067339,0.066312,0.066426,0.066659,0.066051,0.066548,0.066455,0.066208"
103,"0.067127,0.066599,0.066911,0.066398,0.067461,0.067269,0.066942,0.066737,0.065867,0.067037,0.066946,0.066395,0.066662,0.065833,0.065817"
104,"0.067204,0.067492,0.066673,0.066798,0.066824,0.068938,0.066382,0.068636,0.064322,0.066360,0.065842,0.065658,0.067638,0.065948,0.065283"
105,"0.066443,0.064439,0.068433,0.066672,0.065353,0.066189,0.064398,0.067939,0.066960,0.066717,0.066986,0.066397,0.067387,0.068220,0.067467"
106,"0.064675,0.060735,0.069283,0.065500,0.063472,0.064539,0.061735,0.067920,0.069831,0.067188,0.066353,0.066267,0.069751,0.070840,0.071911"
107,"0.063118,0.058392,0.070493,0.066390,0.062782,0.063149,0.061701,0.067868,0.070825,0.068283,0.066446,0.066304,0.070474,0.070665,0.073112"
108,"0.065934,0.063263,0.067413,0.066551,0.064704,0.066096,0.063398,0.068352,0.068146,0.066677,0.066751,0.066150,0.068777,0.068943,0.068845"
109,"0.066765,0.065191,0.067226,0.066711,0.066155,0.067538,0.064890,0.067726,0.066333,0.066325,0.065988,0.066155,0.068558,0.066874,0.067565"
110,"0.066778,0.066309,0.067561,0.065629,0.067079,0.067471,0.066551,0.066400,0.065887,0.066634,0.066663,0.066908,0.067208,0.066364,0.066558"
111,"0.067662,0.064626,0.066837,0.066064,0.064807,0.066278,0.064798,0.067283,0.066443,0.066591,0.066859,0.065622,0.069131,0.068371,0.068626"
112,"0.065918,0.064946,0.067707,0.065823,0.067346,0.067093,0.066175,0.066994,0.066209,0.066812,0.066612,0.066660,0.067243,0.067398,0.067063"
113,"0.066425,0.065788,0.067122,0.066467,0.067180,0.067478,0.066100,0.066839,0.066414,0.066542,0.066347,0.066321,0.067445,0.066807,0.066725"
114,"0.066390,0.063462,0.067662,0.066524,0.065434,0.066746,0.064121,0.068123,0.067484,0.066532,0.066053,0.066350,0.067978,0.068761,0.068378"
115,"0.066751,0.066753,0.066730,0.066534,0.067667,0.066822,0.066689,0.066716,0.066248,0.066361,0.066837,0.066536,0.066773,0.066613,0.065970"
116,"0.065865,0.066320,0.068161,0.066438,0.066728,0.067651,0.064988,0.067810,0.066085,0.066483,0.066646,0.066456,0.067335,0.066229,0.066806"
117,"0.066070,0.065175,0.068474,0.065977,0.066428,0.066711,0.064817,0.067453,0.065713,0.066677,0.066610,0.066531,0.067276,0.068176,0.067915"
118,"0.067348,0.064704,0.067554,0.066782,0.066195,0.068011,0.064783,0.067989,0.066018,0.066182,0.066173,0.066296,0.068013,0.066879,0.067073"
119,"0.066937,0.065361,0.067298,0.066781,0.066078,0.067738,0.065361,0.067581,0.066640,0.066265,0.066284,0.066011,0.068042,0.066855,0.066767"
120,"0.066954,0.067626,0.065615,0.067231,0.067649,0.067424,0.067250,0.066405,0.065465,0.067610,0.066757,0.066169,0.066340,0.065389,0.066115"
121,"0.066603,0.066390,0.067343,0.066153,0.067393,0.067229,0.066481,0.066809,0.066311,0.067034,0.066436,0.066329,0.066956,0.066596,0.065937"
122,"0.066713,0.065891,0.067267,0.066478,0.066976,0.067475,0.065975,0.067104,0.065769,0.066330,0.066437,0.066773,0.067547,0.066959,0.066306"
123,"0.066616,0.065556,0.067765,0.066131,0.066550,0.067063,0.066215,0.066830,0.066526,0.066871,0.066711,0.066568,0.067038,0.066765,0.066796"
124,"0.065899,0.064863,0.068366,0.066986,0.065741,0.067290,0.064500,0.067496,0.066849,0.065777,0.066271,0.066457,0.068154,0.068039,0.067311"
125,"0.066103,0.064358,0.068078,0.066557,0.065543,0.066979,0.063979,0.067044,0.067108,0.066306,0.065892,0.066576,0.068498,0.068609,0.068370"
126,"0.066034,0.069209,0.067526,0.066817,0.067374,0.069735,0.066456,0.067986,0.066460,0.065416,0.066170,0.064710,0.067123,0.064537,0.064447"
127,"0.066267,0.064982,0.068248,0.066057,0.066364,0.067037,0.065361,0.067772,0.067182,0.066191,0.066624,0.066293,0.067456,0.067536,0.066629"
128,"0.066891,0.065059,0.067740,0.066093,0.066383,0.067411,0.065475,0.067548,0.066472,0.066758,0.066477,0.066165,0.067491,0.067001,0.067035"
129,"0.066461,0.065096,0.068218,0.066896,0.065786,0.067282,0.064969,0.067355,0.066307,0.066810,0.066509,0.066372,0.067496,0.067163,0.067280"
130,"0.066625,0.065421,0.067629,0.066624,0.066317,0.067770,0.065974,0.067040,0.066094,0.066902,0.066709,0.066459,0.067084,0.066545,0.066807"
131,"0.066485,0.064219,0.067949,0.066345,0.065483,0.066745,0.065046,0.067352,0.067357,0.066637,0.066717,0.066308,0.067563,0.067894,0.067899"
132,"0.066103,0.065920,0.067715,0.065954,0.066382,0.066939,0.065652,0.067183,0.066341,0.067001,0.066651,0.066172,0.067319,0.067175,0.067494"
133,"0.066709,0.065250,0.067540,0.066420,0.066437,0.067613,0.065685,0.067234,0.066316,0.066570,0.066382,0.066280,0.067398,0.067199,0.066966"
134,"0.066747,0.064945,0.067855,0.066361,0.066157,0.067248,0.065707,0.067122,0.066832,0.066829,0.066700,0.066250,0.067359,0.066869,0.067018"
135,"0.066688,0.064854,0.067789,0.066115,0.066367,0.067164,0.065741,0.067212,0.066767,0.066935,0.066591,0.066171,0.067462,0.066973,0.067170"
136,"0.066530,0.065023,0.067423,0.066070,0.066291,0.067151,0.065924,0.067170,0.066948,0.066331,0.066763,0.066403,0.067532,0.067274,0.067168"
137,"0.066194,0.065006,0.068031,0.066321,0.066353,0.067402,0.065415,0.066915,0.066342,0.066627,0.066523,0.066767,0.067465,0.067047,0.067593"
138,"0.066685,0.066013,0.067187,0.066480,0.066954,0.067823,0.065563,0.067480,0.065686,0.066103,0.065966,0.066766,0.067769,0.066757,0.066769"
139,"0.066299,0.064072,0.068289,0.066779,0.065260,0.067182,0.064674,0.068025,0.067114,0.066073,0.066191,0.065916,0.068173,0.067976,0.067978"
140,"0.066387,0.065082,0.067951,0.065901,0.066401,0.067426,0.065529,0.067216,0.066546,0.066400,0.066453,0.066489,0.067529,0.067180,0.067510"
141,"0.066470,0.065722,0.067575,0.066041,0.066453,0.067402,0.065818,0.066940,0.066402,0.066723,0.066221,0.066315,0.067562,0.067295,0.067060"
142,"0.066308,0.064214,0.068320,0.065842,0.065693,0.066548,0.064160,0.067884,0.067194,0.066212,0.066219,0.066241,0.068246,0.068627,0.068293"
143,"0.066777,0.065428,0.067830,0.066219,0.066518,0.067499,0.065928,0.067394,0.066403,0.066816,0.066551,0.066132,0.067238,0.066620,0.066648"
144,"0.066986,0.065815,0.067518,0.066342,0.066787,0.067587,0.066114,0.067097,0.066352,0.066819,0.066497,0.066188,0.067153,0.066408,0.066336"
145,"0.066752,0.065500,0.067573,0.066388,0.066280,0.067243,0.065900,0.067177,0.066683,0.067053,0.066712,0.066134,0.067388,0.066703,0.066514"
146,"0.066596,0.067009,0.067247,0.066393,0.066732,0.067495,0.065933,0.066853,0.066307,0.066834,0.066963,0.066704,0.067200,0.066479,0.065255"
147,"0.067070,0.065235,0.067431,0.066349,0.066225,0.067087,0.065145,0.067561,0.066713,0.066522,0.066626,0.065973,0.067906,0.067314,0.066842"
148,"0.066635,0.065498,0.067374,0.066179,0.066512,0.067505,0.066169,0.067101,0.066634,0.066617,0.066515,0.066633,0.067112,0.066622,0.066894"
149,"0.067018,0.065706,0.067437,0.066563,0.066762,0.067600,0.065881,0.066471,0.066476,0.066362,0.066030,0.066221,0.067856,0.066787,0.066829"
150,"0.066404,0.065001,0.067624,0.065999,0.066483,0.066881,0.065112,0.067125,0.066858,0.066797,0.066397,0.066249,0.067913,0.067646,0.067511"
151,"0.067060,0.066227,0.067387,0.066106,0.066801,0.067152,0.066080,0.067340,0.066189,0.066540,0.066398,0.066381,0.067198,0.066675,0.066466"
152,"0.066713,0.065142,0.067147,0.066842,0.066276,0.067016,0.064863,0.067268,0.066258,0.066216,0.065745,0.066909,0.067958,0.067649,0.067997"
