Character id,Persona Prob Vec
A_Case_of_Two_Cities_2174,"0.086806,0.090115,0.092570,0.094512,0.091124,0.090051,0.092007,0.088077,0.089528,0.090562,0.094647"
A_Case_of_Two_Cities_2179,"0.092186,0.090344,0.094299,0.089197,0.082857,0.093616,0.086691,0.100593,0.091993,0.089193,0.089031"
A_Case_of_Two_Cities_2183,"0.069220,0.096058,0.087445,0.092642,0.090035,0.090618,0.099695,0.079923,0.104439,0.101910,0.088015"
A_Case_of_Two_Cities_2189,"0.092323,0.091438,0.094351,0.091528,0.081200,0.093453,0.086976,0.101290,0.094286,0.085528,0.087627"
A_Case_of_Two_Cities_219,"0.089598,0.090218,0.089976,0.090324,0.088625,0.091882,0.090402,0.095543,0.092865,0.091236,0.089331"
A_Case_of_Two_Cities_2190,"0.090764,0.087355,0.092473,0.090854,0.084639,0.090332,0.086952,0.104585,0.094363,0.086027,0.091656"
A_Case_of_Two_Cities_2191,"0.090926,0.087714,0.088593,0.093861,0.091800,0.087969,0.093792,0.091650,0.092843,0.092077,0.088775"
A_Case_of_Two_Cities_2196,"0.091599,0.091780,0.089368,0.092243,0.088516,0.089274,0.088995,0.094727,0.091318,0.089156,0.093025"
A_Case_of_Two_Cities_220,"0.089330,0.088922,0.090291,0.092169,0.087432,0.094233,0.091276,0.094862,0.089648,0.089707,0.092130"
A_Case_of_Two_Cities_221,"0.091988,0.089752,0.093604,0.090627,0.083365,0.094927,0.088293,0.098826,0.094584,0.084921,0.089113"
A_Case_of_Two_Cities_2219,"0.084086,0.085557,0.092182,0.104224,0.088264,0.087532,0.099773,0.080573,0.093776,0.100033,0.084001"
A_Case_of_Two_Cities_222,"0.099727,0.088076,0.091462,0.091584,0.075891,0.083387,0.093148,0.106093,0.086206,0.086456,0.097970"
A_Case_of_Two_Cities_224,"0.087453,0.080530,0.094767,0.092636,0.090947,0.084862,0.090388,0.105652,0.097278,0.092529,0.082959"
A_Case_of_Two_Cities_2247,"0.114354,0.089424,0.095476,0.074862,0.064671,0.087272,0.079089,0.137161,0.089286,0.073755,0.094650"
A_Case_of_Two_Cities_226,"0.092064,0.086931,0.090308,0.093170,0.088844,0.091435,0.091707,0.089543,0.095431,0.090155,0.090413"
A_Case_of_Two_Cities_2264,"0.092323,0.091438,0.094351,0.091528,0.081200,0.093453,0.086976,0.101290,0.094286,0.085528,0.087627"
A_Case_of_Two_Cities_227,"0.092662,0.091075,0.090293,0.091304,0.085193,0.089908,0.088440,0.097408,0.093658,0.089698,0.090359"
A_Case_of_Two_Cities_228,"0.090457,0.089406,0.090974,0.091429,0.092145,0.090013,0.091452,0.091138,0.091680,0.092060,0.089246"
A_Case_of_Two_Cities_229,"0.089428,0.092083,0.089953,0.092404,0.087882,0.089055,0.089913,0.094607,0.090939,0.092304,0.091431"
A_Case_of_Two_Cities_2300,"0.088319,0.090399,0.095205,0.094768,0.092951,0.087627,0.091201,0.089890,0.090122,0.090957,0.088561"
A_Case_of_Two_Cities_2306,"0.091261,0.087930,0.094185,0.093708,0.086137,0.090868,0.088592,0.091219,0.092867,0.094218,0.089016"
A_Case_of_Two_Cities_231,"0.088456,0.090476,0.089440,0.090113,0.093039,0.091760,0.092620,0.090759,0.090753,0.091868,0.090716"
A_Case_of_Two_Cities_2310,"0.092811,0.087573,0.093546,0.090585,0.082094,0.088433,0.088247,0.106572,0.094265,0.085512,0.090362"
A_Case_of_Two_Cities_2313,"0.081881,0.080936,0.097619,0.103342,0.082482,0.086126,0.105532,0.091224,0.100631,0.087988,0.082240"
A_Case_of_Two_Cities_2315,"0.083260,0.086759,0.096864,0.096964,0.093769,0.089483,0.093016,0.088037,0.088860,0.092051,0.090936"
A_Case_of_Two_Cities_2318,"0.087795,0.090080,0.092266,0.089938,0.093412,0.086520,0.090195,0.095728,0.095740,0.088225,0.090099"
A_Case_of_Two_Cities_232,"0.093149,0.090952,0.090448,0.091333,0.088009,0.091164,0.090419,0.093674,0.090098,0.089896,0.090858"
A_Case_of_Two_Cities_233,"0.084835,0.093852,0.089093,0.085674,0.089621,0.094312,0.088805,0.097184,0.095310,0.092169,0.089146"
A_Case_of_Two_Cities_234,"0.091252,0.089955,0.091740,0.091204,0.090632,0.090277,0.090011,0.092310,0.092160,0.091370,0.089088"
A_Case_of_Two_Cities_2348,"0.090997,0.089906,0.090569,0.096418,0.095098,0.086406,0.094881,0.083362,0.093425,0.086716,0.092222"
A_Case_of_Two_Cities_2350,"0.087957,0.083099,0.091992,0.089268,0.085813,0.086759,0.092804,0.100448,0.092054,0.098106,0.091700"
A_Case_of_Two_Cities_2352,"0.092811,0.087573,0.093546,0.090585,0.082094,0.088433,0.088247,0.106572,0.094265,0.085512,0.090362"
A_Case_of_Two_Cities_2353,"0.079516,0.091499,0.087316,0.095804,0.092841,0.091910,0.103255,0.080321,0.090613,0.093212,0.093711"
A_Case_of_Two_Cities_236,"0.086615,0.086565,0.092359,0.094457,0.093449,0.086464,0.093135,0.091804,0.092887,0.091780,0.090484"
A_Case_of_Two_Cities_2360,"0.087388,0.089943,0.093987,0.088360,0.087324,0.089064,0.089230,0.095804,0.095901,0.086659,0.096340"
A_Case_of_Two_Cities_2369,"0.087795,0.090080,0.092266,0.089938,0.093412,0.086520,0.090195,0.095728,0.095740,0.088225,0.090099"
A_Case_of_Two_Cities_237,"0.089705,0.086848,0.092543,0.091314,0.091626,0.089850,0.092290,0.092445,0.092163,0.093004,0.088211"
A_Case_of_Two_Cities_2377,"0.084139,0.093120,0.090365,0.094008,0.092835,0.090197,0.097509,0.080305,0.092595,0.094193,0.090734"
A_Case_of_Two_Cities_2379,"0.089236,0.087614,0.090437,0.092805,0.078916,0.088872,0.091238,0.103982,0.095730,0.088117,0.093052"
A_Case_of_Two_Cities_2393,"0.088225,0.086191,0.092344,0.091056,0.088680,0.091069,0.087389,0.100863,0.095571,0.087606,0.091006"
A_Case_of_Two_Cities_240,"0.091512,0.087220,0.092823,0.093177,0.086045,0.087011,0.089968,0.098022,0.094649,0.093502,0.086071"
A_Case_of_Two_Cities_2407,"0.106449,0.082400,0.087066,0.075440,0.070470,0.095792,0.091517,0.133598,0.100679,0.074403,0.082188"
A_Case_of_Two_Cities_241,"0.091317,0.083473,0.098009,0.086033,0.072568,0.087935,0.081399,0.122762,0.102814,0.082050,0.091642"
A_Case_of_Two_Cities_2414,"0.080496,0.089282,0.092789,0.093435,0.092749,0.087222,0.094057,0.093751,0.097061,0.091518,0.087641"
A_Case_of_Two_Cities_242,"0.093025,0.084153,0.090848,0.094442,0.087732,0.086697,0.088814,0.102555,0.087746,0.091157,0.092832"
A_Case_of_Two_Cities_243,"0.089997,0.091176,0.093693,0.089463,0.089954,0.091600,0.090236,0.090802,0.092092,0.089996,0.090992"
A_Case_of_Two_Cities_2436,"0.091773,0.090360,0.092882,0.088275,0.085997,0.092846,0.089198,0.096226,0.090827,0.088329,0.093287"
A_Case_of_Two_Cities_244,"0.089855,0.090262,0.091668,0.087143,0.096399,0.092883,0.092042,0.085695,0.092780,0.093150,0.088123"
A_Case_of_Two_Cities_2444,"0.094344,0.090245,0.090344,0.089566,0.085475,0.088441,0.088425,0.098387,0.093549,0.085976,0.095248"
A_Case_of_Two_Cities_2448,"0.089132,0.088757,0.090969,0.092710,0.094041,0.090526,0.089415,0.093212,0.093788,0.087926,0.089524"
A_Case_of_Two_Cities_2449,"0.090986,0.088914,0.090424,0.090403,0.091013,0.090862,0.086885,0.096862,0.092962,0.087117,0.093572"
A_Case_of_Two_Cities_245,"0.082967,0.087464,0.089603,0.102317,0.093168,0.080103,0.096710,0.087505,0.087709,0.100590,0.091864"
A_Case_of_Two_Cities_246,"0.098439,0.082802,0.090784,0.091645,0.082380,0.089410,0.090873,0.100685,0.092314,0.088125,0.092543"
A_Case_of_Two_Cities_2461,"0.089711,0.090724,0.094024,0.093163,0.094754,0.090112,0.090327,0.090847,0.090436,0.088233,0.087669"
A_Case_of_Two_Cities_247,"0.089135,0.085538,0.092877,0.093724,0.093130,0.089128,0.098336,0.097735,0.086779,0.087953,0.085664"
A_Case_of_Two_Cities_2474,"0.089940,0.088316,0.093465,0.089466,0.088724,0.088231,0.087707,0.097967,0.095326,0.089087,0.091770"
A_Case_of_Two_Cities_2477,"0.085635,0.087042,0.089564,0.095121,0.098391,0.089971,0.098491,0.085659,0.089568,0.091699,0.088859"
A_Case_of_Two_Cities_2478,"0.092323,0.091438,0.094351,0.091528,0.081200,0.093453,0.086976,0.101290,0.094286,0.085528,0.087627"
A_Case_of_Two_Cities_2482,"0.095037,0.087117,0.091869,0.088856,0.082392,0.087419,0.085836,0.106921,0.097440,0.084201,0.092912"
