Character id,Persona Prob Vec
29,"0.112311,0.109263,0.120159,0.109805,0.112638,0.107420,0.109270,0.109488,0.109645"
30,"0.111668,0.111384,0.106782,0.113138,0.110696,0.113745,0.111684,0.110186,0.110718"
31,"0.110274,0.110555,0.112518,0.110705,0.111192,0.111805,0.110065,0.111088,0.111798"
32,"0.110446,0.110555,0.112563,0.108895,0.112208,0.110921,0.110612,0.111592,0.112207"
33,"0.113928,0.110815,0.099775,0.112793,0.112091,0.115485,0.111325,0.114827,0.108961"
34,"0.115034,0.102793,0.135270,0.104561,0.115472,0.098983,0.106579,0.112198,0.109108"
35,"0.109093,0.111116,0.116466,0.109857,0.110851,0.108629,0.110903,0.112583,0.110502"
36,"0.111387,0.108652,0.117817,0.109284,0.111102,0.107603,0.111608,0.111540,0.111007"
37,"0.110221,0.110334,0.114623,0.109824,0.111673,0.108104,0.110997,0.111359,0.112864"
38,"0.109550,0.110692,0.113264,0.110242,0.111436,0.110487,0.111106,0.111235,0.111988"
39,"0.110871,0.110216,0.116512,0.108336,0.111667,0.109215,0.110637,0.110374,0.112173"
40,"0.109959,0.111731,0.112016,0.110399,0.110932,0.112345,0.109997,0.111002,0.111619"
41,"0.108445,0.110546,0.116187,0.110136,0.110187,0.107199,0.111113,0.112403,0.113784"
42,"0.110625,0.111011,0.112942,0.110288,0.111884,0.110546,0.110127,0.110776,0.111801"
43,"0.109967,0.110375,0.115399,0.110021,0.111828,0.109326,0.110115,0.111197,0.111772"
44,"0.110287,0.110761,0.113144,0.109838,0.111317,0.110522,0.111025,0.111456,0.111650"
45,"0.110571,0.109793,0.121925,0.107254,0.110612,0.103853,0.109633,0.112505,0.113854"
46,"0.110850,0.110058,0.116072,0.110042,0.112346,0.108498,0.109255,0.111250,0.111630"
47,"0.110272,0.111049,0.112661,0.111471,0.110320,0.111172,0.110522,0.110888,0.111645"
48,"0.110104,0.111782,0.114671,0.110067,0.109556,0.109830,0.111489,0.109856,0.112645"
49,"0.110272,0.112033,0.110637,0.110875,0.110155,0.112602,0.111246,0.110796,0.111385"
50,"0.110198,0.103595,0.122390,0.102190,0.110411,0.103145,0.109219,0.118145,0.120707"
51,"0.109990,0.111048,0.112269,0.111647,0.110008,0.110082,0.110255,0.111819,0.112882"
52,"0.110151,0.110431,0.115435,0.109874,0.111204,0.108951,0.110930,0.110860,0.112164"
53,"0.111080,0.109794,0.113594,0.111238,0.111059,0.109379,0.109773,0.112155,0.111928"
54,"0.109646,0.110249,0.116442,0.110201,0.110503,0.108366,0.109631,0.111855,0.113107"
55,"0.109241,0.110623,0.109932,0.112419,0.111161,0.112150,0.111787,0.111358,0.111329"
56,"0.111460,0.111980,0.106965,0.113012,0.110487,0.115258,0.112386,0.109000,0.109451"
57,"0.109772,0.111064,0.114624,0.110266,0.110866,0.108234,0.110457,0.111441,0.113275"
58,"0.110613,0.110583,0.116273,0.109032,0.110661,0.108144,0.110527,0.111785,0.112381"
59,"0.110487,0.109576,0.117010,0.109563,0.112056,0.107990,0.109870,0.110906,0.112543"
60,"0.110198,0.103595,0.122390,0.102190,0.110411,0.103145,0.109219,0.118145,0.120707"
61,"0.110198,0.103595,0.122390,0.102190,0.110411,0.103145,0.109219,0.118145,0.120707"
62,"0.110198,0.103595,0.122390,0.102190,0.110411,0.103145,0.109219,0.118145,0.120707"
63,"0.110198,0.103595,0.122390,0.102190,0.110411,0.103145,0.109219,0.118145,0.120707"
64,"0.110198,0.103595,0.122390,0.102190,0.110411,0.103145,0.109219,0.118145,0.120707"
65,"0.110198,0.103595,0.122390,0.102190,0.110411,0.103145,0.109219,0.118145,0.120707"
66,"0.110534,0.110893,0.109521,0.111867,0.111056,0.113309,0.110890,0.111247,0.110683"
67,"0.111178,0.109949,0.117576,0.107725,0.112118,0.107261,0.110772,0.111595,0.111827"
68,"0.110888,0.111355,0.109126,0.112165,0.111423,0.111912,0.110554,0.110568,0.112008"
69,"0.110144,0.111248,0.111976,0.110439,0.110835,0.111635,0.110468,0.111520,0.111735"
70,"0.109878,0.108840,0.117267,0.107590,0.110241,0.109290,0.110373,0.111616,0.114904"
71,"0.107566,0.112680,0.113357,0.110420,0.107083,0.111137,0.109152,0.115845,0.112760"
72,"0.110692,0.110544,0.115728,0.109231,0.111249,0.108774,0.110886,0.111076,0.111820"
73,"0.109714,0.112122,0.111627,0.111533,0.110570,0.110031,0.110774,0.112108,0.111521"
74,"0.110957,0.110762,0.110988,0.110420,0.111394,0.111657,0.110527,0.111072,0.112224"
75,"0.109651,0.109963,0.115370,0.111047,0.110842,0.108942,0.109464,0.112157,0.112563"
76,"0.110635,0.108982,0.115141,0.109952,0.111939,0.108955,0.110205,0.111825,0.112365"
77,"0.108536,0.111062,0.108861,0.109569,0.111743,0.110933,0.112810,0.111502,0.114983"
78,"0.109814,0.110581,0.114498,0.109859,0.111263,0.109594,0.110523,0.111378,0.112488"
79,"0.111397,0.112572,0.106297,0.112402,0.110295,0.114956,0.111912,0.110346,0.109822"
80,"0.109505,0.109076,0.125365,0.105497,0.111638,0.101524,0.110542,0.111801,0.115052"
81,"0.110592,0.111908,0.108529,0.111386,0.110996,0.113533,0.110954,0.111095,0.111008"
82,"0.111316,0.110242,0.108904,0.111742,0.112788,0.112692,0.110144,0.109982,0.112190"
83,"0.110658,0.110193,0.114340,0.110194,0.110566,0.108498,0.111228,0.111963,0.112361"
84,"0.109890,0.110473,0.111193,0.112176,0.112709,0.109798,0.110837,0.111247,0.111677"
85,"0.110720,0.110355,0.113186,0.111641,0.110478,0.107879,0.111713,0.112267,0.111762"
86,"0.110038,0.109438,0.115788,0.106749,0.111480,0.110936,0.111709,0.110243,0.113617"
87,"0.110348,0.110604,0.114586,0.109969,0.111421,0.109888,0.110588,0.110623,0.111973"
88,"0.110394,0.110692,0.116408,0.108856,0.110709,0.108392,0.110930,0.110757,0.112863"
89,"0.110835,0.110180,0.115090,0.110136,0.111168,0.108796,0.110246,0.111661,0.111889"
90,"0.110525,0.110747,0.113986,0.110623,0.111179,0.109658,0.110615,0.110946,0.111719"
91,"0.110198,0.103595,0.122390,0.102190,0.110411,0.103145,0.109219,0.118145,0.120707"
92,"0.107520,0.107572,0.136388,0.103352,0.112000,0.096035,0.108456,0.111115,0.117560"
93,"0.111582,0.111411,0.109915,0.112939,0.110692,0.112236,0.110168,0.111214,0.109844"
94,"0.112753,0.110827,0.115417,0.108384,0.113004,0.109366,0.109128,0.110760,0.110361"
95,"0.110453,0.108389,0.118010,0.108119,0.111287,0.107508,0.111373,0.112253,0.112607"
96,"0.110703,0.110223,0.107896,0.109268,0.111656,0.113576,0.112413,0.111113,0.113151"
97,"0.110478,0.111128,0.111136,0.111771,0.111903,0.113424,0.110531,0.109102,0.110526"
98,"0.109440,0.108967,0.124719,0.107255,0.111660,0.102189,0.109368,0.112006,0.114397"
99,"0.110080,0.111010,0.111881,0.109750,0.109959,0.112214,0.109909,0.112823,0.112376"
100,"0.110379,0.111442,0.109070,0.111391,0.111256,0.113668,0.111067,0.111391,0.110337"
101,"0.110270,0.110613,0.111185,0.110852,0.111396,0.112457,0.110581,0.110764,0.111882"
102,"0.110743,0.111183,0.109171,0.110365,0.111725,0.113720,0.111109,0.109978,0.112007"
103,"0.110850,0.111454,0.108342,0.113002,0.111364,0.112951,0.110420,0.111124,0.110492"
104,"0.110193,0.111653,0.111419,0.111120,0.110859,0.109559,0.109919,0.112106,0.113172"
105,"0.110656,0.109966,0.115736,0.109730,0.110957,0.107806,0.111537,0.110833,0.112779"
106,"0.111737,0.107331,0.122783,0.107295,0.113059,0.103803,0.109830,0.111893,0.112269"
107,"0.112697,0.105732,0.126369,0.106720,0.114843,0.106135,0.107360,0.112338,0.107805"
108,"0.110421,0.109777,0.117818,0.109623,0.109887,0.107703,0.109590,0.112584,0.112597"
109,"0.110456,0.110876,0.112193,0.110225,0.110666,0.110072,0.110667,0.112734,0.112111"
110,"0.110176,0.111145,0.111747,0.110840,0.111879,0.111987,0.109831,0.110461,0.111932"
111,"0.112072,0.109022,0.115759,0.109902,0.110308,0.109328,0.110280,0.111055,0.112274"
112,"0.109179,0.111721,0.111201,0.111749,0.112446,0.112529,0.107833,0.111094,0.112248"
113,"0.110264,0.111128,0.111324,0.111415,0.110974,0.112147,0.110441,0.110866,0.111441"
114,"0.109875,0.109849,0.117338,0.108763,0.111547,0.108426,0.110525,0.110701,0.112976"
115,"0.110717,0.111187,0.108221,0.110785,0.111994,0.112957,0.111309,0.111661,0.111169"
116,"0.111585,0.109518,0.111843,0.111467,0.111674,0.111290,0.110521,0.110284,0.111818"
117,"0.110222,0.110840,0.114084,0.109980,0.111904,0.109466,0.110082,0.111395,0.112026"
118,"0.112292,0.110980,0.114072,0.111836,0.110692,0.109630,0.108910,0.109580,0.112008"
119,"0.109709,0.110708,0.112597,0.111658,0.110161,0.110993,0.110845,0.111524,0.111805"
120,"0.110176,0.112165,0.109241,0.110757,0.111446,0.113098,0.110379,0.111465,0.111273"
121,"0.111029,0.111235,0.110078,0.112203,0.111659,0.111940,0.111477,0.109996,0.110382"
122,"0.110777,0.110433,0.111858,0.111045,0.110856,0.111439,0.110879,0.110646,0.112067"
123,"0.110401,0.110947,0.111969,0.111220,0.111554,0.111594,0.111230,0.110025,0.111060"
124,"0.110102,0.110311,0.112539,0.109185,0.112107,0.110470,0.109399,0.112684,0.113204"
125,"0.110182,0.110544,0.114973,0.110061,0.111538,0.108316,0.109791,0.111786,0.112810"
126,"0.112928,0.110623,0.114437,0.108776,0.109470,0.108589,0.112392,0.109638,0.113148"
127,"0.109835,0.110983,0.113149,0.110472,0.111036,0.111216,0.110040,0.110365,0.112906"
128,"0.110490,0.110653,0.113523,0.110800,0.111341,0.110018,0.110387,0.110731,0.112057"
129,"0.110315,0.110004,0.112750,0.109695,0.111479,0.109728,0.111361,0.112508,0.112160"
130,"0.109713,0.110627,0.112132,0.111704,0.111719,0.111972,0.109924,0.110860,0.111348"
131,"0.110261,0.110288,0.115009,0.109741,0.111382,0.109723,0.110652,0.110734,0.112210"
132,"0.110458,0.109994,0.112480,0.109196,0.111898,0.111248,0.111581,0.111471,0.111675"
133,"0.110393,0.110652,0.112239,0.111273,0.110973,0.110785,0.110615,0.111153,0.111917"
134,"0.110323,0.110701,0.112956,0.110831,0.111256,0.110894,0.110837,0.110706,0.111495"
135,"0.110423,0.110494,0.114159,0.110541,0.111351,0.110139,0.110507,0.110611,0.111775"
136,"0.109997,0.110509,0.113988,0.110276,0.111489,0.110372,0.110404,0.111107,0.111858"
137,"0.109670,0.110459,0.113287,0.111095,0.111326,0.110655,0.110573,0.111549,0.111386"
138,"0.109929,0.110838,0.111678,0.110829,0.111260,0.111206,0.110260,0.112141,0.111857"
139,"0.110290,0.110086,0.115328,0.109506,0.111583,0.108154,0.110354,0.111340,0.113358"
140,"0.109992,0.110878,0.113172,0.110452,0.111670,0.110347,0.110426,0.110920,0.112143"
141,"0.109688,0.110866,0.113003,0.110919,0.111306,0.110161,0.110632,0.111597,0.111828"
142,"0.110620,0.110526,0.115693,0.109340,0.111511,0.108440,0.109959,0.111208,0.112703"
143,"0.111034,0.110140,0.113499,0.110818,0.111246,0.110624,0.110608,0.110222,0.111809"
144,"0.110464,0.110799,0.112021,0.111233,0.111368,0.111217,0.110489,0.110582,0.111827"
145,"0.110559,0.110633,0.112134,0.110617,0.111584,0.110783,0.110677,0.110684,0.112330"
146,"0.110658,0.110041,0.111093,0.110495,0.112118,0.111038,0.110944,0.111771,0.111842"
147,"0.110771,0.111059,0.112784,0.110255,0.111220,0.109538,0.110767,0.110692,0.112913"
148,"0.110544,0.111295,0.111140,0.111724,0.110958,0.112015,0.110672,0.110488,0.111166"
149,"0.109819,0.111128,0.110893,0.111064,0.111389,0.111741,0.110229,0.111880,0.111856"
150,"0.109891,0.110810,0.113815,0.110136,0.111415,0.109815,0.110662,0.111041,0.112416"
151,"0.109537,0.111147,0.111198,0.110549,0.111492,0.112498,0.110786,0.111222,0.111571"
152,"0.109562,0.110724,0.114042,0.109707,0.111234,0.109796,0.110579,0.112010,0.112347"
