Character id,Persona Prob Vec
18,"0.071424,0.072040,0.072021,0.070806,0.071867,0.071402,0.072091,0.071622,0.070119,0.072490,0.071595,0.071606,0.070544,0.070372"
19,"0.071792,0.072237,0.071094,0.072473,0.072879,0.071889,0.071397,0.070713,0.067097,0.072486,0.071001,0.072035,0.073067,0.069839"
20,"0.072918,0.071847,0.071049,0.070489,0.071508,0.071171,0.072368,0.072202,0.072207,0.072391,0.070542,0.071463,0.068184,0.071662"
21,"0.071922,0.071455,0.072162,0.069872,0.072609,0.071416,0.071441,0.071360,0.071543,0.072132,0.071575,0.071206,0.068947,0.072359"
22,"0.071926,0.072975,0.073588,0.074250,0.073675,0.070152,0.072092,0.072390,0.064591,0.073052,0.071558,0.071904,0.069638,0.068209"
23,"0.071361,0.073085,0.072660,0.073800,0.072004,0.070229,0.071119,0.071873,0.065403,0.073835,0.072222,0.071843,0.071367,0.069199"
24,"0.071742,0.071682,0.072336,0.072279,0.072221,0.070007,0.071841,0.071510,0.068861,0.071891,0.072167,0.072190,0.070151,0.071123"
25,"0.071543,0.072234,0.073634,0.073409,0.073194,0.070059,0.072409,0.071643,0.065684,0.073161,0.070635,0.072279,0.071131,0.068984"
26,"0.072429,0.072464,0.073073,0.072966,0.073001,0.070732,0.071617,0.071500,0.065006,0.073461,0.071463,0.072631,0.071075,0.068582"
27,"0.071810,0.071470,0.072472,0.072907,0.073123,0.070523,0.072011,0.071668,0.067614,0.073023,0.070827,0.071996,0.070445,0.070111"
28,"0.072060,0.072247,0.071754,0.071078,0.072335,0.070629,0.072497,0.071245,0.070514,0.072455,0.071190,0.071304,0.069282,0.071409"
29,"0.071638,0.070605,0.071331,0.068016,0.071816,0.073225,0.072503,0.069617,0.074183,0.070804,0.071080,0.070432,0.071212,0.073538"
30,"0.071206,0.072323,0.072902,0.071361,0.072512,0.070814,0.071524,0.070587,0.068923,0.071713,0.072028,0.071044,0.071509,0.071554"
31,"0.071361,0.071869,0.072165,0.071124,0.072508,0.071162,0.072115,0.071113,0.070424,0.072382,0.071813,0.071195,0.069983,0.070786"
32,"0.071704,0.071536,0.072277,0.070178,0.072240,0.070191,0.072170,0.071026,0.071102,0.072212,0.071578,0.071927,0.070284,0.071574"
33,"0.072611,0.074884,0.077011,0.074883,0.071555,0.071083,0.071645,0.069372,0.062248,0.071200,0.069994,0.072419,0.073351,0.067743"
34,"0.071276,0.069543,0.068217,0.060866,0.069249,0.077534,0.070540,0.068014,0.088524,0.071029,0.071157,0.068021,0.067585,0.078445"
35,"0.071590,0.070239,0.070740,0.069752,0.071975,0.071742,0.071971,0.070946,0.073587,0.070821,0.071844,0.070511,0.071332,0.072951"
36,"0.071420,0.071371,0.071623,0.070251,0.071893,0.070734,0.072000,0.071872,0.072858,0.071827,0.070565,0.071573,0.070597,0.071416"
37,"0.072073,0.071272,0.072313,0.070724,0.071311,0.070787,0.073428,0.071138,0.071569,0.071487,0.070955,0.070635,0.070621,0.071687"
38,"0.072132,0.071813,0.071496,0.070334,0.072094,0.071171,0.071470,0.071384,0.070761,0.071865,0.071979,0.071147,0.071101,0.071254"
39,"0.072167,0.071294,0.071325,0.069756,0.071997,0.069815,0.072185,0.070990,0.073021,0.071553,0.070865,0.071300,0.071368,0.072366"
40,"0.071694,0.072206,0.071743,0.070769,0.072042,0.071215,0.072012,0.071095,0.070712,0.072429,0.071303,0.071292,0.070134,0.071352"
41,"0.073538,0.070375,0.070857,0.070701,0.071076,0.069415,0.072643,0.072165,0.073796,0.071093,0.069888,0.070994,0.071359,0.072101"
42,"0.071838,0.071607,0.072224,0.070634,0.071965,0.070865,0.072162,0.070865,0.070570,0.072207,0.071206,0.071514,0.070707,0.071634"
43,"0.072102,0.071298,0.070903,0.069796,0.072209,0.071252,0.072191,0.070757,0.072944,0.071822,0.071296,0.070756,0.070173,0.072502"
44,"0.071858,0.071664,0.072213,0.070629,0.071478,0.070896,0.071320,0.071568,0.070348,0.072103,0.071645,0.071398,0.071336,0.071542"
45,"0.071649,0.070982,0.070209,0.068425,0.071675,0.069527,0.071511,0.071351,0.075036,0.072156,0.070331,0.071794,0.071544,0.073811"
46,"0.072093,0.071025,0.071486,0.070827,0.071884,0.071298,0.071659,0.070696,0.072174,0.071420,0.071670,0.070843,0.071000,0.071925"
47,"0.072438,0.071140,0.072140,0.071502,0.072547,0.070930,0.072478,0.070529,0.070739,0.072104,0.071049,0.070603,0.070492,0.071309"
48,"0.072989,0.070923,0.071801,0.071364,0.072333,0.070572,0.072409,0.070968,0.071347,0.071393,0.071501,0.069958,0.071141,0.071302"
49,"0.071558,0.071434,0.073113,0.071198,0.072693,0.070398,0.071998,0.071018,0.070259,0.072028,0.071211,0.071413,0.070610,0.071069"
50,"0.074674,0.068387,0.067503,0.065131,0.071677,0.069076,0.072473,0.075049,0.085357,0.072922,0.066760,0.070737,0.065353,0.074900"
51,"0.072020,0.071685,0.072374,0.070601,0.071859,0.071483,0.072431,0.071729,0.070226,0.073269,0.071014,0.071443,0.069833,0.070031"
52,"0.071965,0.071628,0.071340,0.070389,0.072058,0.070455,0.071692,0.071167,0.071725,0.071656,0.071532,0.071084,0.071053,0.072254"
53,"0.072323,0.071246,0.071841,0.070272,0.072570,0.070801,0.071990,0.070548,0.071870,0.072624,0.070287,0.071982,0.069780,0.071865"
54,"0.071976,0.071070,0.071268,0.069350,0.072501,0.069782,0.072250,0.071372,0.073117,0.072273,0.071041,0.071044,0.070233,0.072724"
55,"0.073372,0.072174,0.072987,0.073366,0.071499,0.070824,0.071862,0.071515,0.067178,0.070953,0.071428,0.071407,0.071251,0.070184"
56,"0.070992,0.073104,0.073651,0.073899,0.072479,0.070865,0.071775,0.069627,0.064629,0.072971,0.071105,0.072386,0.073603,0.068914"
57,"0.071244,0.071222,0.071719,0.070156,0.071896,0.070871,0.071027,0.072034,0.072252,0.071937,0.071488,0.071036,0.070746,0.072373"
58,"0.071969,0.071305,0.071059,0.069494,0.072393,0.070978,0.071609,0.070979,0.072382,0.071535,0.070645,0.071730,0.071014,0.072908"
59,"0.071391,0.071247,0.071263,0.069466,0.071641,0.070650,0.071722,0.071188,0.073479,0.071689,0.071239,0.071160,0.071116,0.072749"
60,"0.074674,0.068387,0.067503,0.065131,0.071677,0.069076,0.072473,0.075049,0.085357,0.072922,0.066760,0.070737,0.065353,0.074900"
61,"0.074674,0.068387,0.067503,0.065131,0.071677,0.069076,0.072473,0.075049,0.085357,0.072922,0.066760,0.070737,0.065353,0.074900"
62,"0.074674,0.068387,0.067503,0.065131,0.071677,0.069076,0.072473,0.075049,0.085357,0.072922,0.066760,0.070737,0.065353,0.074900"
63,"0.074674,0.068387,0.067503,0.065131,0.071677,0.069076,0.072473,0.075049,0.085357,0.072922,0.066760,0.070737,0.065353,0.074900"
64,"0.074674,0.068387,0.067503,0.065131,0.071677,0.069076,0.072473,0.075049,0.085357,0.072922,0.066760,0.070737,0.065353,0.074900"
65,"0.074674,0.068387,0.067503,0.065131,0.071677,0.069076,0.072473,0.075049,0.085357,0.072922,0.066760,0.070737,0.065353,0.074900"
66,"0.071807,0.071730,0.072292,0.072142,0.072193,0.071111,0.071637,0.071580,0.068494,0.071587,0.072033,0.071121,0.071698,0.070576"
67,"0.072386,0.070769,0.071058,0.069619,0.071228,0.070573,0.071774,0.070844,0.074501,0.071322,0.070200,0.071225,0.071441,0.073060"
68,"0.071508,0.071819,0.072191,0.070831,0.072317,0.071407,0.071839,0.070489,0.070264,0.071511,0.072238,0.071606,0.070436,0.071544"
69,"0.071358,0.072418,0.072693,0.072041,0.071680,0.071301,0.071677,0.071001,0.069173,0.072194,0.072025,0.071540,0.070514,0.070385"
70,"0.071995,0.071235,0.070283,0.068871,0.071537,0.071380,0.071730,0.071636,0.076480,0.071197,0.070910,0.069990,0.070542,0.072214"
71,"0.077696,0.064599,0.068986,0.069190,0.075515,0.072613,0.074411,0.069933,0.078793,0.071580,0.068312,0.071318,0.071214,0.065841"
72,"0.072032,0.071261,0.071387,0.069805,0.072029,0.070957,0.072022,0.070790,0.072534,0.071147,0.071453,0.070874,0.071320,0.072387"
73,"0.072240,0.071699,0.071631,0.070844,0.071649,0.069886,0.072791,0.070716,0.071285,0.071622,0.070773,0.072332,0.069548,0.072985"
74,"0.072050,0.071536,0.072070,0.071058,0.072459,0.070428,0.071457,0.071458,0.070055,0.072422,0.071382,0.071699,0.070793,0.071133"
75,"0.071795,0.071758,0.071547,0.070511,0.071628,0.070056,0.072299,0.072648,0.072704,0.072060,0.070656,0.071757,0.069002,0.071579"
76,"0.071210,0.071081,0.071147,0.068561,0.072093,0.069949,0.071366,0.072224,0.073205,0.072283,0.071589,0.070955,0.070591,0.073745"
77,"0.070944,0.071270,0.071655,0.069443,0.072025,0.071371,0.071166,0.071573,0.072495,0.072106,0.072902,0.070373,0.070875,0.071803"
78,"0.072139,0.071865,0.071443,0.070019,0.072054,0.070691,0.071924,0.071092,0.071589,0.071882,0.071678,0.071043,0.070566,0.072016"
79,"0.071812,0.072417,0.072839,0.074774,0.073299,0.070202,0.071796,0.070681,0.065111,0.072226,0.071228,0.071823,0.072151,0.069643"
80,"0.073466,0.069618,0.069586,0.067459,0.070664,0.068962,0.071699,0.071155,0.078630,0.070324,0.070729,0.070443,0.071781,0.075483"
81,"0.072570,0.072472,0.072986,0.072576,0.072122,0.070884,0.071569,0.070907,0.066834,0.072836,0.072041,0.071755,0.070372,0.070076"
82,"0.071443,0.072284,0.073872,0.071909,0.072717,0.070659,0.071542,0.070830,0.067418,0.072990,0.071213,0.071521,0.071754,0.069849"
83,"0.071949,0.072128,0.071103,0.070022,0.071817,0.071036,0.071828,0.072030,0.071911,0.072377,0.071021,0.071257,0.069350,0.072172"
84,"0.072504,0.071226,0.072832,0.070559,0.072569,0.070268,0.073039,0.069733,0.070164,0.071904,0.072212,0.071439,0.070386,0.071162"
85,"0.071658,0.071134,0.071619,0.070281,0.071654,0.072113,0.072864,0.069725,0.072096,0.071557,0.071079,0.070936,0.070906,0.072379"
86,"0.069947,0.071316,0.072572,0.067680,0.072040,0.072564,0.071236,0.071031,0.074581,0.072041,0.072728,0.069603,0.070509,0.072151"
87,"0.071899,0.071655,0.071718,0.069952,0.071899,0.070896,0.071825,0.070989,0.071958,0.071460,0.071872,0.070850,0.070894,0.072134"
88,"0.072521,0.071408,0.071732,0.069580,0.071638,0.071731,0.072842,0.070122,0.072462,0.071822,0.071796,0.070588,0.070328,0.071429"
89,"0.072381,0.071661,0.071179,0.070549,0.072879,0.070924,0.072292,0.070880,0.071033,0.072003,0.070768,0.071737,0.070361,0.071355"
90,"0.071582,0.071786,0.072511,0.070285,0.071990,0.071387,0.071686,0.070341,0.071227,0.072199,0.071813,0.070913,0.070871,0.071410"
91,"0.074674,0.068387,0.067503,0.065131,0.071677,0.069076,0.072473,0.075049,0.085357,0.072922,0.066760,0.070737,0.065353,0.074900"
92,"0.073276,0.067900,0.065832,0.061212,0.071040,0.071909,0.071066,0.070761,0.093382,0.071125,0.070385,0.066860,0.067917,0.077334"
93,"0.071386,0.071916,0.073243,0.071677,0.072780,0.070843,0.072036,0.070308,0.069264,0.071825,0.072075,0.071017,0.071398,0.070233"
94,"0.072404,0.070939,0.071699,0.070600,0.070783,0.071327,0.072044,0.070456,0.072693,0.071240,0.070518,0.070848,0.072485,0.071964"
95,"0.072660,0.070893,0.070217,0.068608,0.071255,0.069854,0.071450,0.072516,0.075477,0.071687,0.070493,0.070258,0.070285,0.074347"
96,"0.072515,0.072781,0.071257,0.072408,0.071896,0.069626,0.071218,0.071972,0.069611,0.071546,0.071935,0.070649,0.072668,0.069917"
97,"0.071611,0.071628,0.072768,0.071401,0.073113,0.071957,0.071884,0.069827,0.068293,0.072525,0.071215,0.071913,0.071346,0.070522"
98,"0.072343,0.069914,0.069662,0.066207,0.070295,0.071213,0.071580,0.070487,0.081671,0.071339,0.070432,0.069796,0.069663,0.075395"
99,"0.070862,0.071657,0.073212,0.070728,0.072657,0.069462,0.072163,0.070831,0.071397,0.071855,0.071484,0.071793,0.069721,0.072177"
100,"0.071232,0.072115,0.072545,0.072392,0.072086,0.071357,0.072121,0.071436,0.068172,0.072725,0.070522,0.072031,0.071863,0.069403"
101,"0.071214,0.072088,0.071939,0.071747,0.072013,0.070208,0.071406,0.071449,0.069239,0.072865,0.071689,0.071675,0.071454,0.071015"
102,"0.072256,0.071915,0.073036,0.071435,0.072562,0.070399,0.071415,0.070483,0.068350,0.072309,0.071726,0.071628,0.071844,0.070641"
103,"0.072191,0.071767,0.072874,0.071808,0.072332,0.071063,0.071358,0.071579,0.067939,0.072428,0.071523,0.071641,0.070945,0.070552"
104,"0.072122,0.071591,0.072794,0.071331,0.072066,0.070541,0.071629,0.071228,0.069085,0.072631,0.071100,0.071821,0.070873,0.071189"
105,"0.072433,0.071447,0.071484,0.070216,0.072039,0.070836,0.071853,0.070994,0.071572,0.071584,0.071195,0.071153,0.071202,0.071990"
106,"0.070514,0.071395,0.070782,0.066713,0.070934,0.072681,0.070819,0.069711,0.076608,0.072211,0.072649,0.070115,0.070120,0.074747"
107,"0.071320,0.070627,0.069832,0.064897,0.069993,0.075349,0.071980,0.069132,0.079378,0.072162,0.072010,0.069313,0.068728,0.075280"
108,"0.071533,0.071124,0.071030,0.070411,0.072287,0.070263,0.072381,0.071478,0.072735,0.072285,0.070786,0.071385,0.070016,0.072286"
109,"0.071264,0.071601,0.072613,0.070112,0.072352,0.071036,0.072523,0.071382,0.070610,0.072590,0.071086,0.071353,0.069849,0.071628"
110,"0.071692,0.072182,0.072484,0.071066,0.072159,0.071563,0.072081,0.070652,0.069577,0.071281,0.071609,0.071761,0.071003,0.070891"
111,"0.072340,0.072768,0.070852,0.071370,0.071664,0.070926,0.072208,0.071435,0.070099,0.071539,0.071670,0.071456,0.070546,0.071126"
112,"0.074001,0.069897,0.072320,0.071731,0.072267,0.070227,0.072406,0.069743,0.070765,0.071753,0.072000,0.071972,0.071580,0.069339"
113,"0.072179,0.071804,0.072154,0.071550,0.072647,0.070720,0.071933,0.071050,0.069117,0.072094,0.071543,0.071432,0.070851,0.070926"
114,"0.071685,0.071382,0.072008,0.069857,0.071791,0.071381,0.072255,0.070575,0.072133,0.071554,0.071472,0.070653,0.070656,0.072597"
115,"0.071620,0.071362,0.072653,0.072478,0.072998,0.070407,0.071589,0.071702,0.067992,0.071979,0.071358,0.071611,0.071283,0.070967"
116,"0.072346,0.071716,0.071218,0.071259,0.072418,0.070279,0.073221,0.070812,0.070665,0.071962,0.071093,0.070583,0.071233,0.071195"
117,"0.071962,0.071069,0.071681,0.070241,0.072220,0.070561,0.071809,0.070987,0.071884,0.071748,0.071573,0.071227,0.070214,0.072823"
118,"0.071737,0.071409,0.071372,0.071125,0.072943,0.069890,0.072141,0.070811,0.072144,0.072808,0.070125,0.071541,0.070165,0.071788"
119,"0.071929,0.071855,0.072188,0.070780,0.071896,0.070702,0.072079,0.071392,0.070107,0.072358,0.071355,0.071291,0.070828,0.071240"
120,"0.071550,0.072363,0.072778,0.071564,0.071895,0.071546,0.071313,0.070891,0.068745,0.072581,0.071912,0.070849,0.070800,0.071213"
121,"0.072202,0.071701,0.071596,0.071904,0.072223,0.070255,0.071918,0.071071,0.069292,0.072305,0.071329,0.071780,0.071751,0.070673"
122,"0.071836,0.071947,0.072373,0.070918,0.072303,0.070942,0.072235,0.071031,0.069740,0.072380,0.071060,0.071421,0.070796,0.071018"
123,"0.071700,0.071875,0.072056,0.070853,0.072099,0.070727,0.071726,0.071102,0.070228,0.072049,0.071563,0.071234,0.071203,0.071587"
124,"0.071967,0.072021,0.072668,0.070521,0.072811,0.070804,0.071845,0.070353,0.071179,0.071807,0.071259,0.071002,0.070243,0.071520"
125,"0.072196,0.071723,0.071741,0.070161,0.071950,0.070737,0.072313,0.070868,0.071961,0.071851,0.071532,0.071034,0.070286,0.071647"
126,"0.072023,0.070945,0.073297,0.071529,0.071535,0.073415,0.073422,0.069144,0.070621,0.071802,0.071313,0.070583,0.070347,0.070024"
127,"0.070817,0.071513,0.072239,0.070250,0.072410,0.070960,0.071827,0.071015,0.071723,0.072013,0.071560,0.071103,0.071213,0.071356"
128,"0.071685,0.071747,0.072076,0.070626,0.072142,0.070663,0.071868,0.070988,0.070733,0.072146,0.071492,0.071230,0.071000,0.071606"
129,"0.071820,0.071760,0.071781,0.070325,0.072065,0.070927,0.071981,0.070896,0.071090,0.072135,0.071909,0.071211,0.070371,0.071730"
130,"0.071774,0.071609,0.072510,0.070851,0.072255,0.070823,0.072166,0.071153,0.069964,0.072327,0.071297,0.071246,0.070646,0.071379"
131,"0.071621,0.071793,0.071770,0.070547,0.072036,0.070733,0.071717,0.070989,0.071111,0.071924,0.071558,0.071152,0.071120,0.071929"
132,"0.071743,0.071334,0.072105,0.070813,0.072281,0.071143,0.071780,0.070804,0.070486,0.071598,0.071133,0.071409,0.071320,0.072054"
133,"0.071852,0.071755,0.072392,0.071350,0.072262,0.070375,0.071566,0.071582,0.069625,0.072365,0.071437,0.071600,0.070583,0.071256"
134,"0.072018,0.071611,0.071921,0.070725,0.072063,0.070887,0.071902,0.070959,0.070403,0.072205,0.071540,0.071280,0.071078,0.071407"
135,"0.071739,0.071652,0.071897,0.070654,0.072072,0.070798,0.071838,0.070917,0.071003,0.072064,0.071435,0.071109,0.071027,0.071796"
136,"0.071599,0.071736,0.071494,0.070439,0.072151,0.070783,0.071737,0.070730,0.071331,0.071583,0.072019,0.071020,0.071331,0.072050"
137,"0.072318,0.071584,0.072002,0.070812,0.072038,0.071229,0.072095,0.070927,0.070586,0.072041,0.071391,0.071174,0.070573,0.071230"
138,"0.072166,0.072086,0.072422,0.070923,0.072316,0.070716,0.072257,0.071096,0.069964,0.072178,0.071641,0.071551,0.070261,0.070424"
139,"0.071734,0.071236,0.071806,0.070255,0.072231,0.070214,0.072303,0.070909,0.072152,0.072267,0.071596,0.070947,0.070227,0.072123"
140,"0.072061,0.072033,0.071879,0.070187,0.071936,0.070809,0.071627,0.070989,0.071048,0.071594,0.071920,0.071020,0.070999,0.071898"
141,"0.071925,0.071852,0.072452,0.070548,0.072343,0.070747,0.072223,0.070912,0.070207,0.072396,0.071514,0.071173,0.070625,0.071082"
142,"0.071500,0.071185,0.071678,0.069973,0.072046,0.070666,0.072094,0.070726,0.072579,0.071181,0.071404,0.070962,0.071319,0.072687"
143,"0.071424,0.071722,0.072066,0.071027,0.072458,0.070902,0.071979,0.070817,0.070551,0.072067,0.071449,0.071039,0.071003,0.071496"
144,"0.071540,0.071866,0.072386,0.070893,0.072230,0.070790,0.071770,0.070958,0.069968,0.072432,0.071407,0.071262,0.071119,0.071379"
145,"0.071725,0.072074,0.072269,0.071098,0.072127,0.070665,0.071713,0.071170,0.069534,0.072511,0.071642,0.071301,0.070991,0.071179"
146,"0.072043,0.072070,0.072167,0.071124,0.072205,0.071223,0.072273,0.070405,0.069213,0.072668,0.071989,0.071427,0.070991,0.070203"
147,"0.071491,0.071608,0.071856,0.071102,0.072462,0.070152,0.071604,0.071465,0.070562,0.072348,0.071309,0.071258,0.070824,0.071957"
148,"0.071815,0.071753,0.071884,0.071166,0.072062,0.070761,0.071895,0.071197,0.069996,0.072251,0.071548,0.071226,0.071046,0.071401"
149,"0.071935,0.071983,0.072402,0.070696,0.072182,0.071200,0.071992,0.070820,0.070384,0.071766,0.071816,0.071396,0.070391,0.071037"
150,"0.072027,0.071628,0.071714,0.070090,0.072122,0.070762,0.072069,0.071002,0.071731,0.071838,0.071390,0.071051,0.070716,0.071861"
151,"0.071544,0.071936,0.072507,0.071131,0.072407,0.070984,0.071682,0.071070,0.069524,0.072073,0.071377,0.071516,0.071198,0.071051"
152,"0.072057,0.071867,0.071688,0.070264,0.072260,0.071020,0.072306,0.071102,0.071217,0.072087,0.071260,0.071235,0.070384,0.071253"
