Character id,Persona Prob Vec
92,"0.076193,0.074191,0.082029,0.073291,0.077369,0.081114,0.081303,0.073210,0.072095,0.078028,0.075833,0.083777,0.071568"
93,"0.077795,0.077892,0.076341,0.076406,0.077456,0.077560,0.076267,0.076777,0.075945,0.076763,0.077415,0.076613,0.076769"
94,"0.076858,0.077218,0.076990,0.077170,0.074958,0.077955,0.080144,0.076442,0.075479,0.076002,0.075834,0.078346,0.076605"
95,"0.076542,0.076368,0.077305,0.075778,0.077541,0.077955,0.078158,0.075741,0.075785,0.077785,0.077889,0.077982,0.075171"
96,"0.077505,0.076774,0.076406,0.076180,0.076868,0.078142,0.077153,0.077800,0.077219,0.077423,0.076820,0.077749,0.073960"
97,"0.077008,0.076996,0.076582,0.078048,0.076125,0.078007,0.075767,0.077365,0.077014,0.075616,0.076860,0.077372,0.077239"
98,"0.076293,0.075702,0.079211,0.074849,0.078185,0.079175,0.080637,0.074905,0.073599,0.076963,0.075720,0.081945,0.072817"
99,"0.075366,0.076869,0.077046,0.075026,0.079111,0.078882,0.076979,0.075264,0.075177,0.076783,0.078623,0.079132,0.075742"
100,"0.077700,0.076556,0.076228,0.076632,0.076659,0.077085,0.076246,0.078434,0.078399,0.076099,0.076676,0.075763,0.077523"
101,"0.077408,0.077605,0.076461,0.076125,0.077375,0.077654,0.076525,0.076495,0.076379,0.076385,0.077944,0.076877,0.076768"
102,"0.077130,0.077809,0.076519,0.076219,0.077171,0.077445,0.077150,0.076504,0.076181,0.076412,0.077463,0.077184,0.076812"
103,"0.077809,0.078216,0.076171,0.077016,0.077001,0.077001,0.075356,0.076517,0.077283,0.076685,0.077360,0.076025,0.077560"
104,"0.078101,0.078668,0.077417,0.075060,0.078729,0.077554,0.075891,0.076158,0.076420,0.076504,0.077518,0.076940,0.075040"
105,"0.077821,0.076160,0.078207,0.076968,0.075553,0.078262,0.077813,0.076779,0.075116,0.076889,0.076190,0.078844,0.075396"
106,"0.076439,0.075789,0.078607,0.075421,0.076675,0.078510,0.079175,0.074770,0.074189,0.077686,0.076010,0.081748,0.074981"
107,"0.076839,0.074750,0.081281,0.075281,0.074563,0.077683,0.082053,0.072872,0.073499,0.077439,0.075824,0.082743,0.075172"
108,"0.077146,0.076804,0.078357,0.075823,0.077734,0.078119,0.078423,0.075332,0.074690,0.077082,0.076005,0.079963,0.074520"
109,"0.076701,0.078224,0.076460,0.074999,0.077600,0.077487,0.075505,0.075612,0.077119,0.077117,0.078562,0.078584,0.076031"
110,"0.076414,0.078239,0.077080,0.077527,0.076347,0.077647,0.077068,0.078530,0.076535,0.075711,0.075540,0.077132,0.076229"
111,"0.078450,0.079143,0.076644,0.074718,0.077321,0.078102,0.075148,0.076248,0.074967,0.077427,0.077287,0.079357,0.075189"
112,"0.076829,0.077678,0.077674,0.077264,0.076217,0.075560,0.077102,0.078406,0.074402,0.076157,0.076218,0.078833,0.077661"
113,"0.077132,0.077288,0.076657,0.076371,0.077508,0.077760,0.077471,0.076709,0.076448,0.076327,0.077084,0.077386,0.075858"
114,"0.077305,0.076404,0.077472,0.076718,0.075982,0.078023,0.078351,0.076772,0.075472,0.076960,0.075897,0.079490,0.075153"
115,"0.077276,0.077480,0.076209,0.075766,0.078038,0.077646,0.076362,0.076036,0.077088,0.076893,0.077720,0.076781,0.076708"
116,"0.076734,0.077413,0.076736,0.076592,0.077079,0.076951,0.076699,0.077444,0.076997,0.076682,0.077294,0.076954,0.076426"
117,"0.076541,0.077982,0.077580,0.075898,0.077956,0.077204,0.077067,0.077653,0.075668,0.076900,0.077330,0.077255,0.074966"
118,"0.077239,0.076569,0.077542,0.075848,0.077261,0.077716,0.078128,0.075693,0.075460,0.077644,0.077242,0.078412,0.075247"
119,"0.077429,0.076815,0.076895,0.075806,0.077378,0.077639,0.076727,0.076284,0.077286,0.077349,0.076459,0.077873,0.076060"
120,"0.076966,0.077148,0.075575,0.077241,0.076160,0.077638,0.076403,0.077312,0.078002,0.076248,0.077152,0.076850,0.077306"
121,"0.077013,0.077358,0.076946,0.076696,0.075902,0.077691,0.076816,0.076988,0.076612,0.077344,0.077004,0.076786,0.076845"
122,"0.076758,0.077012,0.076563,0.077223,0.076690,0.077902,0.076438,0.077401,0.077270,0.076465,0.076782,0.077687,0.075810"
123,"0.077110,0.076810,0.077350,0.077111,0.075829,0.078095,0.077168,0.076983,0.076158,0.076432,0.076801,0.077637,0.076515"
124,"0.078078,0.077842,0.077151,0.075855,0.079949,0.077827,0.076763,0.076550,0.074556,0.076006,0.077846,0.076890,0.074688"
125,"0.077056,0.077247,0.077338,0.076160,0.077746,0.078328,0.078358,0.076538,0.075089,0.076340,0.076745,0.078144,0.074909"
126,"0.077256,0.077852,0.076600,0.078243,0.074696,0.077689,0.076403,0.078071,0.076673,0.076131,0.075817,0.080846,0.073724"
127,"0.076811,0.076223,0.077451,0.076793,0.077636,0.077202,0.078220,0.076292,0.075584,0.077008,0.076981,0.078290,0.075510"
128,"0.077142,0.076543,0.077214,0.076502,0.076523,0.078081,0.077518,0.076906,0.075858,0.076823,0.076754,0.078365,0.075771"
129,"0.076974,0.077421,0.078335,0.075646,0.076923,0.077928,0.077239,0.076780,0.075842,0.076431,0.076936,0.077729,0.075814"
130,"0.076657,0.077317,0.077275,0.076226,0.076656,0.077640,0.077409,0.076580,0.076145,0.076832,0.077407,0.077286,0.076571"
131,"0.076965,0.076600,0.077567,0.076382,0.076614,0.078061,0.077945,0.076723,0.075531,0.076968,0.076584,0.078526,0.075533"
132,"0.076653,0.078212,0.076670,0.076842,0.075801,0.078119,0.077815,0.076631,0.075967,0.076372,0.076267,0.078030,0.076622"
133,"0.077125,0.076919,0.076969,0.076120,0.076789,0.077901,0.077270,0.076899,0.076089,0.077050,0.077592,0.077442,0.075837"
134,"0.076846,0.076695,0.077881,0.076768,0.076213,0.077883,0.077734,0.076330,0.075882,0.076824,0.076668,0.077985,0.076291"
135,"0.077086,0.076609,0.077565,0.076605,0.076360,0.078065,0.077703,0.076541,0.075645,0.076831,0.076737,0.078244,0.076010"
136,"0.077183,0.077129,0.077305,0.076847,0.077373,0.077981,0.078002,0.076771,0.075318,0.076300,0.076194,0.078063,0.075533"
137,"0.077941,0.077411,0.077153,0.076793,0.076561,0.077303,0.077431,0.076786,0.075746,0.076228,0.076726,0.077562,0.076358"
138,"0.077255,0.077411,0.076800,0.076394,0.077053,0.077401,0.077252,0.076885,0.076703,0.076498,0.076947,0.077527,0.075874"
139,"0.076397,0.076720,0.078926,0.075818,0.077291,0.078078,0.078227,0.076262,0.075220,0.076969,0.076458,0.079072,0.074563"
140,"0.076992,0.077496,0.077143,0.076932,0.077155,0.077864,0.077964,0.077000,0.075483,0.076406,0.076601,0.077263,0.075701"
141,"0.077073,0.077267,0.076959,0.076850,0.076150,0.078345,0.077069,0.077286,0.076924,0.075938,0.076690,0.077852,0.075596"
142,"0.076813,0.077070,0.077640,0.076872,0.077124,0.078180,0.079252,0.076557,0.074476,0.076594,0.076243,0.078206,0.074974"
143,"0.077095,0.077176,0.077179,0.076649,0.076420,0.077911,0.077157,0.076517,0.075795,0.076881,0.077058,0.077523,0.076640"
144,"0.076850,0.076851,0.077310,0.076128,0.076988,0.078136,0.076939,0.076300,0.076148,0.076775,0.077474,0.077420,0.076681"
145,"0.077123,0.077202,0.077113,0.076142,0.076510,0.077896,0.076822,0.076691,0.076189,0.076864,0.077305,0.077557,0.076587"
146,"0.077100,0.078501,0.076374,0.075175,0.077880,0.077960,0.075898,0.076379,0.076295,0.077354,0.077711,0.075622,0.077752"
147,"0.076856,0.077101,0.077036,0.076253,0.077404,0.078104,0.077238,0.076284,0.075734,0.076880,0.077330,0.077701,0.076080"
148,"0.076945,0.077061,0.077064,0.076944,0.075889,0.077761,0.077276,0.077082,0.076611,0.076900,0.076523,0.077748,0.076197"
149,"0.076748,0.078062,0.076742,0.076498,0.077355,0.077365,0.077408,0.077010,0.075896,0.076020,0.077502,0.076805,0.076588"
150,"0.077037,0.076951,0.077445,0.076996,0.076164,0.077937,0.078259,0.077150,0.075577,0.076329,0.076237,0.078497,0.075422"
151,"0.076781,0.077225,0.076713,0.076577,0.077441,0.077333,0.076858,0.077085,0.076721,0.076603,0.077210,0.076770,0.076684"
152,"0.077421,0.077576,0.076713,0.076714,0.076889,0.077928,0.077534,0.076943,0.075486,0.076598,0.076996,0.077680,0.075522"
