Character id,Persona Prob Vec
A_Case_of_Two_Cities_1257,"0.201529,0.198661,0.205284,0.204814,0.189711"
A_Case_of_Two_Cities_1267,"0.204971,0.197954,0.202801,0.202422,0.191852"
A_Case_of_Two_Cities_1274,"0.191495,0.189474,0.209310,0.216317,0.193404"
A_Case_of_Two_Cities_1275,"0.227810,0.218339,0.194135,0.197682,0.162033"
A_Case_of_Two_Cities_1306,"0.199829,0.212408,0.204616,0.208886,0.174262"
A_Case_of_Two_Cities_1315,"0.196941,0.195492,0.197173,0.212516,0.197879"
A_Case_of_Two_Cities_1336,"0.197602,0.207788,0.202272,0.212100,0.180238"
A_Case_of_Two_Cities_1373,"0.204869,0.202278,0.205236,0.201518,0.186099"
A_Case_of_Two_Cities_1381,"0.190751,0.198775,0.200703,0.207175,0.202596"
A_Case_of_Two_Cities_1390,"0.215697,0.208563,0.203744,0.198526,0.173470"
A_Case_of_Two_Cities_142,"0.188790,0.199980,0.200889,0.215214,0.195126"
A_Case_of_Two_Cities_1422,"0.192392,0.200827,0.202657,0.201709,0.202414"
A_Case_of_Two_Cities_1434,"0.197381,0.202160,0.208647,0.203348,0.188464"
A_Case_of_Two_Cities_1436,"0.195351,0.204774,0.203600,0.203102,0.193173"
A_Case_of_Two_Cities_1455,"0.180887,0.200287,0.202958,0.209887,0.205981"
A_Case_of_Two_Cities_1456,"0.207837,0.209715,0.202362,0.197402,0.182684"
A_Case_of_Two_Cities_1460,"0.197512,0.201991,0.200376,0.205279,0.194843"
A_Case_of_Two_Cities_1462,"0.199023,0.195766,0.206877,0.204475,0.193860"
A_Case_of_Two_Cities_1465,"0.208198,0.207437,0.196548,0.200253,0.187564"
A_Case_of_Two_Cities_1466,"0.192818,0.204092,0.199196,0.204660,0.199234"
A_Case_of_Two_Cities_1469,"0.203616,0.198555,0.198210,0.206508,0.193110"
A_Case_of_Two_Cities_1496,"0.206293,0.218461,0.200351,0.214073,0.160821"
A_Case_of_Two_Cities_1528,"0.197079,0.201152,0.215544,0.206606,0.179620"
A_Case_of_Two_Cities_1542,"0.223479,0.212579,0.195139,0.195658,0.173144"
A_Case_of_Two_Cities_1552,"0.192568,0.201418,0.205072,0.206127,0.194814"
A_Case_of_Two_Cities_1578,"0.191393,0.208257,0.214441,0.205656,0.180253"
A_Case_of_Two_Cities_1580,"0.200301,0.208241,0.203326,0.208723,0.179409"
A_Case_of_Two_Cities_1585,"0.199706,0.205063,0.197368,0.204900,0.192963"
A_Case_of_Two_Cities_1587,"0.203820,0.202561,0.207197,0.207069,0.179352"
A_Case_of_Two_Cities_1593,"0.204858,0.206993,0.206433,0.192270,0.189446"
A_Case_of_Two_Cities_1612,"0.187516,0.192022,0.202438,0.212350,0.205675"
A_Case_of_Two_Cities_1639,"0.203940,0.202146,0.209035,0.200041,0.184838"
A_Case_of_Two_Cities_1644,"0.192698,0.205112,0.204008,0.198736,0.199446"
A_Case_of_Two_Cities_1653,"0.196925,0.203675,0.204106,0.203691,0.191604"
A_Case_of_Two_Cities_1654,"0.208798,0.204506,0.197305,0.205030,0.184361"
A_Case_of_Two_Cities_1656,"0.193078,0.201782,0.208095,0.206996,0.190049"
A_Case_of_Two_Cities_1672,"0.211122,0.213079,0.198915,0.193275,0.183609"
A_Case_of_Two_Cities_1674,"0.201514,0.206557,0.201211,0.197020,0.193698"
A_Case_of_Two_Cities_1679,"0.190781,0.203254,0.198933,0.204813,0.202219"
A_Case_of_Two_Cities_1684,"0.207974,0.206722,0.200165,0.203945,0.181195"
A_Case_of_Two_Cities_1698,"0.201590,0.199654,0.201721,0.200390,0.196644"
A_Case_of_Two_Cities_1704,"0.187588,0.200773,0.199147,0.211620,0.200872"
A_Case_of_Two_Cities_1737,"0.207047,0.204295,0.203094,0.199776,0.185789"
A_Case_of_Two_Cities_1738,"0.208115,0.204132,0.198114,0.203726,0.185913"
A_Case_of_Two_Cities_1749,"0.204971,0.197954,0.202801,0.202422,0.191852"
A_Case_of_Two_Cities_1777,"0.193611,0.205631,0.209876,0.205259,0.185624"
A_Case_of_Two_Cities_179,"0.201916,0.201444,0.200605,0.199255,0.196780"
A_Case_of_Two_Cities_1794,"0.183597,0.203835,0.210105,0.210548,0.191914"
A_Case_of_Two_Cities_1804,"0.197079,0.201152,0.215544,0.206606,0.179620"
A_Case_of_Two_Cities_181,"0.203644,0.201206,0.201282,0.197855,0.196012"
A_Case_of_Two_Cities_1811,"0.195116,0.202450,0.205691,0.201329,0.195414"
A_Case_of_Two_Cities_1812,"0.197424,0.198887,0.201520,0.208404,0.193765"
A_Case_of_Two_Cities_182,"0.226004,0.205152,0.210148,0.190727,0.167969"
A_Case_of_Two_Cities_1820,"0.192783,0.203146,0.207248,0.201098,0.195723"
A_Case_of_Two_Cities_183,"0.190677,0.199418,0.203676,0.206603,0.199627"
A_Case_of_Two_Cities_184,"0.185613,0.209890,0.209278,0.201558,0.193660"
A_Case_of_Two_Cities_186,"0.196595,0.201544,0.202331,0.199703,0.199827"
A_Case_of_Two_Cities_1882,"0.197252,0.203079,0.197084,0.209648,0.192937"
A_Case_of_Two_Cities_1884,"0.221426,0.202981,0.211287,0.193736,0.170570"
A_Case_of_Two_Cities_189,"0.199424,0.205078,0.210874,0.202473,0.182151"
A_Case_of_Two_Cities_1893,"0.192082,0.204897,0.198261,0.206944,0.197816"
A_Case_of_Two_Cities_1894,"0.196114,0.209840,0.211080,0.205630,0.177336"
A_Case_of_Two_Cities_1906,"0.189913,0.198755,0.194132,0.213302,0.203898"
A_Case_of_Two_Cities_191,"0.197626,0.200311,0.199222,0.200582,0.202258"
A_Case_of_Two_Cities_192,"0.191026,0.202845,0.202754,0.205845,0.197530"
A_Case_of_Two_Cities_194,"0.184810,0.197235,0.199956,0.212135,0.205865"
A_Case_of_Two_Cities_1944,"0.195075,0.203633,0.196358,0.212500,0.192434"
A_Case_of_Two_Cities_195,"0.190830,0.202537,0.206469,0.209909,0.190255"
A_Case_of_Two_Cities_1952,"0.174054,0.187424,0.203477,0.225210,0.209836"
A_Case_of_Two_Cities_1972,"0.180556,0.198868,0.201426,0.209726,0.209424"
A_Case_of_Two_Cities_198,"0.199301,0.200250,0.201700,0.200594,0.198156"
A_Case_of_Two_Cities_199,"0.197156,0.190653,0.203050,0.203166,0.205975"
A_Case_of_Two_Cities_1998,"0.196200,0.197025,0.198627,0.207808,0.200341"
A_Case_of_Two_Cities_200,"0.199070,0.200814,0.204243,0.202223,0.193651"
A_Case_of_Two_Cities_2001,"0.202954,0.197259,0.192933,0.221354,0.185499"
A_Case_of_Two_Cities_2009,"0.194021,0.195939,0.204892,0.207160,0.197988"
A_Case_of_Two_Cities_201,"0.192904,0.202084,0.217841,0.205805,0.181366"
A_Case_of_Two_Cities_203,"0.198108,0.199862,0.203304,0.204587,0.194138"
A_Case_of_Two_Cities_207,"0.190628,0.191731,0.202668,0.220716,0.194257"
A_Case_of_Two_Cities_2078,"0.207974,0.206722,0.200165,0.203945,0.181195"
A_Case_of_Two_Cities_2099,"0.187710,0.198093,0.198516,0.207608,0.208073"
A_Case_of_Two_Cities_210,"0.190813,0.199691,0.205417,0.205351,0.198727"
A_Case_of_Two_Cities_2103,"0.198083,0.207446,0.210819,0.198833,0.184819"
A_Case_of_Two_Cities_211,"0.198496,0.198245,0.202015,0.202020,0.199223"
A_Case_of_Two_Cities_212,"0.194588,0.205997,0.205223,0.205714,0.188478"
A_Case_of_Two_Cities_2146,"0.179612,0.203252,0.209326,0.207408,0.200402"
A_Case_of_Two_Cities_2148,"0.222428,0.198542,0.202368,0.224186,0.152476"
A_Case_of_Two_Cities_2151,"0.214695,0.205064,0.194931,0.205524,0.179786"
A_Case_of_Two_Cities_2152,"0.202680,0.210153,0.199349,0.203362,0.184456"
A_Case_of_Two_Cities_2153,"0.153542,0.182315,0.222683,0.227063,0.214397"
A_Case_of_Two_Cities_2158,"0.198387,0.201532,0.197682,0.199544,0.202855"
A_Case_of_Two_Cities_216,"0.201658,0.201515,0.201246,0.199361,0.196220"
A_Case_of_Two_Cities_2161,"0.211778,0.205925,0.201278,0.199216,0.181803"
A_Case_of_Two_Cities_2166,"0.204748,0.204156,0.202069,0.203243,0.185784"
A_Case_of_Two_Cities_2167,"0.175505,0.202976,0.193830,0.217241,0.210447"
A_Case_of_Two_Cities_217,"0.198737,0.187393,0.207602,0.217800,0.188468"
A_Case_of_Two_Cities_2174,"0.184123,0.200714,0.210823,0.213835,0.190506"
A_Case_of_Two_Cities_2179,"0.209145,0.206013,0.200257,0.194223,0.190361"
A_Case_of_Two_Cities_2183,"0.185375,0.205392,0.204784,0.210081,0.194369"
A_Case_of_Two_Cities_2189,"0.208309,0.201932,0.204557,0.202029,0.183173"
A_Case_of_Two_Cities_219,"0.203959,0.202549,0.200871,0.198260,0.194361"
A_Case_of_Two_Cities_2190,"0.208523,0.211714,0.196314,0.202392,0.181056"
A_Case_of_Two_Cities_2191,"0.194219,0.201747,0.204372,0.206005,0.193657"
A_Case_of_Two_Cities_2196,"0.207382,0.196695,0.199099,0.200228,0.196596"
A_Case_of_Two_Cities_220,"0.192768,0.203155,0.209069,0.212243,0.182765"
A_Case_of_Two_Cities_221,"0.208246,0.205992,0.202105,0.192719,0.190937"
A_Case_of_Two_Cities_2219,"0.175445,0.191472,0.204948,0.213578,0.214556"
A_Case_of_Two_Cities_222,"0.215265,0.178859,0.203133,0.227369,0.175374"
A_Case_of_Two_Cities_224,"0.197079,0.201152,0.215544,0.206606,0.179620"
A_Case_of_Two_Cities_2247,"0.237701,0.219401,0.198705,0.192207,0.151987"
A_Case_of_Two_Cities_226,"0.191833,0.204731,0.199903,0.207751,0.195782"
A_Case_of_Two_Cities_2264,"0.208309,0.201932,0.204557,0.202029,0.183173"
A_Case_of_Two_Cities_227,"0.205289,0.201064,0.199638,0.205051,0.188957"
A_Case_of_Two_Cities_228,"0.198628,0.200721,0.203401,0.199765,0.197484"
A_Case_of_Two_Cities_229,"0.200105,0.195975,0.202167,0.209885,0.191867"
A_Case_of_Two_Cities_2300,"0.185686,0.203566,0.205396,0.205817,0.199535"
A_Case_of_Two_Cities_2306,"0.190931,0.198188,0.203394,0.208688,0.198800"
A_Case_of_Two_Cities_231,"0.195441,0.203661,0.199630,0.203480,0.197789"
A_Case_of_Two_Cities_2310,"0.203289,0.210186,0.198906,0.206908,0.180711"
A_Case_of_Two_Cities_2313,"0.185009,0.153792,0.205853,0.276633,0.178712"
A_Case_of_Two_Cities_2315,"0.193423,0.191822,0.212442,0.208768,0.193545"
A_Case_of_Two_Cities_2318,"0.202074,0.197012,0.200780,0.210059,0.190075"
A_Case_of_Two_Cities_232,"0.204009,0.199481,0.203375,0.197878,0.195257"
A_Case_of_Two_Cities_233,"0.192839,0.201257,0.199993,0.212144,0.193768"
A_Case_of_Two_Cities_234,"0.200834,0.200694,0.201572,0.200865,0.196035"
A_Case_of_Two_Cities_2348,"0.182329,0.196658,0.206951,0.211312,0.202750"
A_Case_of_Two_Cities_2350,"0.203431,0.210863,0.202149,0.202966,0.180591"
A_Case_of_Two_Cities_2352,"0.203289,0.210186,0.198906,0.206908,0.180711"
A_Case_of_Two_Cities_2353,"0.185575,0.187075,0.192138,0.225302,0.209910"
A_Case_of_Two_Cities_236,"0.193206,0.202519,0.205208,0.200672,0.198395"
A_Case_of_Two_Cities_2360,"0.198385,0.199722,0.198729,0.206013,0.197151"
A_Case_of_Two_Cities_2369,"0.202074,0.197012,0.200780,0.210059,0.190075"
A_Case_of_Two_Cities_237,"0.193619,0.199520,0.203124,0.203813,0.199924"
A_Case_of_Two_Cities_2377,"0.182929,0.193290,0.200702,0.214535,0.208545"
A_Case_of_Two_Cities_2379,"0.201769,0.210671,0.188725,0.230670,0.168165"
A_Case_of_Two_Cities_2393,"0.207974,0.206722,0.200165,0.203945,0.181195"
A_Case_of_Two_Cities_240,"0.193750,0.195992,0.202560,0.207660,0.200038"
A_Case_of_Two_Cities_2407,"0.217215,0.191291,0.219608,0.232203,0.139683"
A_Case_of_Two_Cities_241,"0.221195,0.195771,0.207378,0.196760,0.178896"
A_Case_of_Two_Cities_2414,"0.193604,0.195571,0.205856,0.208369,0.196602"
A_Case_of_Two_Cities_242,"0.203062,0.205606,0.203234,0.208147,0.179951"
A_Case_of_Two_Cities_243,"0.194391,0.201888,0.196837,0.204958,0.201925"
A_Case_of_Two_Cities_2436,"0.204688,0.206903,0.193883,0.204932,0.189593"
A_Case_of_Two_Cities_244,"0.190811,0.195599,0.197202,0.202439,0.213949"
A_Case_of_Two_Cities_2444,"0.201250,0.214711,0.201762,0.196176,0.186100"
A_Case_of_Two_Cities_2448,"0.191978,0.206772,0.203092,0.214483,0.183675"
A_Case_of_Two_Cities_2449,"0.201728,0.211805,0.199437,0.203488,0.183542"
A_Case_of_Two_Cities_245,"0.179709,0.200391,0.204653,0.215330,0.199916"
A_Case_of_Two_Cities_246,"0.196744,0.216581,0.198275,0.202032,0.186368"
A_Case_of_Two_Cities_2461,"0.198397,0.197493,0.208008,0.203303,0.192799"
A_Case_of_Two_Cities_247,"0.190746,0.200108,0.203757,0.198153,0.207237"
A_Case_of_Two_Cities_2474,"0.208455,0.204275,0.198901,0.206773,0.181596"
A_Case_of_Two_Cities_2477,"0.182308,0.201991,0.203376,0.208838,0.203487"
A_Case_of_Two_Cities_2478,"0.208309,0.201932,0.204557,0.202029,0.183173"
A_Case_of_Two_Cities_2482,"0.201907,0.217251,0.197273,0.201316,0.182253"
A_Case_of_Two_Cities_2490,"0.204034,0.208153,0.195530,0.204189,0.188094"
A_Case_of_Two_Cities_2496,"0.185958,0.190011,0.207633,0.207005,0.209393"
A_Case_of_Two_Cities_2503,"0.210576,0.199419,0.194384,0.202867,0.192754"
A_Case_of_Two_Cities_251,"0.199661,0.200048,0.206199,0.204383,0.189709"
A_Case_of_Two_Cities_2524,"0.192811,0.194358,0.203879,0.211824,0.197128"
A_Case_of_Two_Cities_2526,"0.202489,0.198996,0.209155,0.206279,0.183081"
A_Case_of_Two_Cities_2527,"0.200012,0.202129,0.193970,0.206314,0.197575"
A_Case_of_Two_Cities_253,"0.202260,0.200197,0.203417,0.197984,0.196141"
A_Case_of_Two_Cities_2531,"0.182044,0.211030,0.196678,0.209893,0.200355"
A_Case_of_Two_Cities_2536,"0.193604,0.195571,0.205856,0.208369,0.196602"
A_Case_of_Two_Cities_254,"0.201113,0.201178,0.199615,0.201813,0.196281"
A_Case_of_Two_Cities_255,"0.190650,0.205290,0.213343,0.206237,0.184480"
A_Case_of_Two_Cities_2550,"0.208650,0.199329,0.195936,0.204058,0.192027"
A_Case_of_Two_Cities_2551,"0.207974,0.206722,0.200165,0.203945,0.181195"
A_Case_of_Two_Cities_256,"0.192460,0.211544,0.193989,0.225976,0.176031"
A_Case_of_Two_Cities_2562,"0.203728,0.204089,0.198415,0.201797,0.191970"
A_Case_of_Two_Cities_2567,"0.199121,0.203855,0.210185,0.206014,0.180825"
A_Case_of_Two_Cities_2568,"0.207974,0.206722,0.200165,0.203945,0.181195"
A_Case_of_Two_Cities_2586,"0.186923,0.202562,0.212487,0.216109,0.181919"
A_Case_of_Two_Cities_2589,"0.195075,0.203633,0.196358,0.212500,0.192434"
A_Case_of_Two_Cities_259,"0.191016,0.199726,0.194594,0.204600,0.210065"
A_Case_of_Two_Cities_2592,"0.203850,0.193813,0.204918,0.203242,0.194177"
A_Case_of_Two_Cities_260,"0.192904,0.202084,0.217841,0.205805,0.181366"
A_Case_of_Two_Cities_2613,"0.202420,0.202268,0.190179,0.200506,0.204627"
A_Case_of_Two_Cities_2620,"0.201644,0.197713,0.202240,0.201829,0.196573"
A_Case_of_Two_Cities_2623,"0.197419,0.205428,0.201371,0.204290,0.191493"
A_Case_of_Two_Cities_2625,"0.182418,0.193675,0.212796,0.212867,0.198244"
A_Case_of_Two_Cities_2627,"0.191103,0.195110,0.204557,0.217361,0.191870"
A_Case_of_Two_Cities_2631,"0.192052,0.200156,0.212520,0.215176,0.180096"
A_Case_of_Two_Cities_2636,"0.186742,0.202953,0.209122,0.207453,0.193730"
A_Case_of_Two_Cities_264,"0.194782,0.204021,0.201265,0.205837,0.194095"
A_Case_of_Two_Cities_2645,"0.203119,0.204048,0.197246,0.202918,0.192669"
A_Case_of_Two_Cities_2646,"0.195005,0.207557,0.203402,0.201197,0.192839"
A_Case_of_Two_Cities_265,"0.198139,0.200093,0.200863,0.203773,0.197132"
A_Case_of_Two_Cities_2653,"0.203370,0.205190,0.214694,0.198654,0.178091"
A_Case_of_Two_Cities_2657,"0.201536,0.196151,0.205197,0.202176,0.194939"
A_Case_of_Two_Cities_266,"0.199252,0.202320,0.199583,0.200150,0.198694"
A_Case_of_Two_Cities_2660,"0.207974,0.206722,0.200165,0.203945,0.181195"
A_Case_of_Two_Cities_2662,"0.204037,0.198821,0.205420,0.201199,0.190523"
A_Case_of_Two_Cities_2670,"0.202162,0.201937,0.204582,0.196856,0.194463"
A_Case_of_Two_Cities_268,"0.190198,0.208163,0.201360,0.210504,0.189775"
A_Case_of_Two_Cities_2684,"0.195059,0.202982,0.199069,0.204519,0.198371"
A_Case_of_Two_Cities_269,"0.201824,0.200278,0.201048,0.196780,0.200070"
A_Case_of_Two_Cities_2695,"0.201221,0.203565,0.204215,0.202230,0.188769"
A_Case_of_Two_Cities_270,"0.193832,0.200868,0.203268,0.201713,0.200319"
A_Case_of_Two_Cities_2704,"0.203408,0.203746,0.209336,0.204201,0.179309"
A_Case_of_Two_Cities_271,"0.200109,0.201723,0.201611,0.199356,0.197201"
A_Case_of_Two_Cities_272,"0.189245,0.194216,0.198925,0.209287,0.208327"
A_Case_of_Two_Cities_2742,"0.187090,0.192631,0.207969,0.207043,0.205268"
A_Case_of_Two_Cities_2748,"0.215029,0.197589,0.197518,0.196395,0.193469"
A_Case_of_Two_Cities_276,"0.197509,0.194168,0.202666,0.207602,0.198055"
A_Case_of_Two_Cities_2778,"0.206236,0.202982,0.199662,0.200315,0.190805"
A_Case_of_Two_Cities_278,"0.195721,0.201649,0.200714,0.208111,0.193805"
A_Case_of_Two_Cities_2786,"0.214695,0.205064,0.194931,0.205524,0.179786"
A_Case_of_Two_Cities_2793,"0.203141,0.211338,0.203481,0.198736,0.183305"
A_Case_of_Two_Cities_2803,"0.193152,0.200305,0.202060,0.205915,0.198568"
A_Case_of_Two_Cities_2824,"0.205989,0.196939,0.199526,0.198537,0.199009"
A_Case_of_Two_Cities_283,"0.198813,0.201078,0.203295,0.203626,0.193188"
A_Case_of_Two_Cities_284,"0.195901,0.200716,0.206361,0.202539,0.194484"
A_Case_of_Two_Cities_2841,"0.189538,0.205129,0.198094,0.205684,0.201555"
A_Case_of_Two_Cities_285,"0.200386,0.200734,0.198362,0.200216,0.200301"
A_Case_of_Two_Cities_2866,"0.180391,0.192670,0.193811,0.217340,0.215788"
A_Case_of_Two_Cities_287,"0.224644,0.208171,0.207429,0.199603,0.160153"
A_Case_of_Two_Cities_2876,"0.208309,0.201932,0.204557,0.202029,0.183173"
A_Case_of_Two_Cities_2883,"0.197090,0.199556,0.204360,0.201425,0.197570"
A_Case_of_Two_Cities_2884,"0.189591,0.199308,0.200786,0.208846,0.201469"
A_Case_of_Two_Cities_2897,"0.211303,0.202709,0.210055,0.199153,0.176780"
A_Case_of_Two_Cities_2899,"0.189982,0.191902,0.208493,0.224311,0.185312"
A_Case_of_Two_Cities_2904,"0.222497,0.213991,0.198393,0.199339,0.165780"
A_Case_of_Two_Cities_2906,"0.202822,0.196519,0.204226,0.198967,0.197466"
A_Case_of_Two_Cities_2909,"0.193985,0.198735,0.202264,0.201666,0.203350"
A_Case_of_Two_Cities_2915,"0.200511,0.208360,0.196047,0.195565,0.199518"
A_Case_of_Two_Cities_2923,"0.188481,0.193468,0.200931,0.202466,0.214655"
A_Case_of_Two_Cities_2926,"0.188980,0.201513,0.217544,0.205980,0.185982"
A_Case_of_Two_Cities_2929,"0.190946,0.201851,0.203345,0.216712,0.187146"
A_Case_of_Two_Cities_293,"0.199938,0.202120,0.198588,0.200390,0.198964"
A_Case_of_Two_Cities_2931,"0.199336,0.204648,0.212082,0.201166,0.182768"
A_Case_of_Two_Cities_294,"0.197919,0.198479,0.204659,0.202549,0.196393"
A_Case_of_Two_Cities_2943,"0.203507,0.199078,0.207540,0.203118,0.186758"
A_Case_of_Two_Cities_295,"0.171516,0.205941,0.208444,0.204501,0.209598"
A_Case_of_Two_Cities_2956,"0.195092,0.197213,0.200098,0.210589,0.197008"
A_Case_of_Two_Cities_296,"0.197618,0.199671,0.197611,0.202120,0.202980"
A_Case_of_Two_Cities_2961,"0.184072,0.195685,0.207279,0.211307,0.201657"
A_Case_of_Two_Cities_297,"0.170748,0.176753,0.207437,0.238991,0.206073"
A_Case_of_Two_Cities_2973,"0.194452,0.211979,0.203082,0.192502,0.197985"
A_Case_of_Two_Cities_298,"0.199885,0.202295,0.202688,0.200589,0.194543"
A_Case_of_Two_Cities_2982,"0.208689,0.208065,0.190217,0.201080,0.191949"
A_Case_of_Two_Cities_300,"0.197777,0.203354,0.207196,0.198129,0.193545"
A_Case_of_Two_Cities_3000,"0.199514,0.204980,0.204605,0.202629,0.188273"
A_Case_of_Two_Cities_301,"0.192540,0.196181,0.209110,0.208745,0.193423"
A_Case_of_Two_Cities_3017,"0.188214,0.197745,0.208160,0.210818,0.195063"
A_Case_of_Two_Cities_302,"0.208671,0.208996,0.204709,0.197861,0.179763"
A_Case_of_Two_Cities_3022,"0.194256,0.202923,0.216035,0.203545,0.183242"
A_Case_of_Two_Cities_3023,"0.186188,0.209389,0.214906,0.203323,0.186193"
A_Case_of_Two_Cities_3024,"0.201755,0.196051,0.208253,0.204137,0.189804"
A_Case_of_Two_Cities_3028,"0.183744,0.197610,0.203760,0.212290,0.202595"
A_Case_of_Two_Cities_3029,"0.183248,0.194532,0.208355,0.217743,0.196123"
A_Case_of_Two_Cities_303,"0.185361,0.196033,0.198704,0.214456,0.205447"
A_Case_of_Two_Cities_3030,"0.226687,0.208619,0.192155,0.190651,0.181887"
A_Case_of_Two_Cities_3044,"0.173437,0.203021,0.204259,0.213175,0.206107"
A_Case_of_Two_Cities_3067,"0.206259,0.200343,0.197812,0.201649,0.193937"
A_Case_of_Two_Cities_307,"0.197872,0.204250,0.197969,0.205539,0.194370"
A_Case_of_Two_Cities_3070,"0.221374,0.205528,0.199736,0.193898,0.179462"
A_Case_of_Two_Cities_309,"0.194332,0.206293,0.199193,0.201484,0.198699"
A_Case_of_Two_Cities_3105,"0.198618,0.202771,0.202914,0.206273,0.189424"
A_Case_of_Two_Cities_311,"0.197079,0.201152,0.215544,0.206606,0.179620"
A_Case_of_Two_Cities_3111,"0.208309,0.201932,0.204557,0.202029,0.183173"
A_Case_of_Two_Cities_312,"0.197552,0.199209,0.202638,0.204351,0.196250"
A_Case_of_Two_Cities_3120,"0.208309,0.201932,0.204557,0.202029,0.183173"
A_Case_of_Two_Cities_3125,"0.193130,0.201626,0.199032,0.206255,0.199956"
A_Case_of_Two_Cities_313,"0.188287,0.200548,0.204297,0.210712,0.196156"
A_Case_of_Two_Cities_3144,"0.176483,0.215136,0.198777,0.223421,0.186183"
A_Case_of_Two_Cities_3145,"0.200647,0.201703,0.202272,0.202072,0.193306"
A_Case_of_Two_Cities_3146,"0.195351,0.204774,0.203600,0.203102,0.193173"
A_Case_of_Two_Cities_3147,"0.189889,0.200803,0.202889,0.209666,0.196753"
A_Case_of_Two_Cities_315,"0.195928,0.195348,0.207616,0.206251,0.194857"
A_Case_of_Two_Cities_3159,"0.173956,0.200160,0.200118,0.218482,0.207284"
A_Case_of_Two_Cities_3175,"0.187928,0.195867,0.194044,0.213092,0.209069"
A_Case_of_Two_Cities_318,"0.207763,0.204529,0.202365,0.200605,0.184738"
A_Case_of_Two_Cities_319,"0.176585,0.200224,0.205534,0.211639,0.206018"
A_Case_of_Two_Cities_3192,"0.188805,0.196471,0.197335,0.206858,0.210532"
A_Case_of_Two_Cities_320,"0.199613,0.199642,0.203955,0.202870,0.193920"
A_Case_of_Two_Cities_3200,"0.170586,0.186764,0.196933,0.232569,0.213149"
A_Case_of_Two_Cities_3205,"0.193111,0.196844,0.211074,0.208502,0.190470"
A_Case_of_Two_Cities_3206,"0.199608,0.205544,0.189566,0.219311,0.185972"
A_Case_of_Two_Cities_3210,"0.218525,0.202625,0.192309,0.205872,0.180668"
A_Case_of_Two_Cities_3231,"0.179438,0.187995,0.211975,0.224226,0.196366"
A_Case_of_Two_Cities_3259,"0.193291,0.206088,0.202586,0.208192,0.189843"
A_Case_of_Two_Cities_3266,"0.207974,0.206722,0.200165,0.203945,0.181195"
A_Case_of_Two_Cities_327,"0.198436,0.202056,0.204180,0.202095,0.193233"
