Character id,Persona Prob Vec
55,"0.084443,0.084915,0.083812,0.082350,0.084029,0.080831,0.083036,0.082985,0.082387,0.082115,0.084820,0.084275"
56,"0.083574,0.085861,0.082943,0.083065,0.082943,0.078761,0.084295,0.082112,0.083389,0.083846,0.085740,0.083472"
57,"0.083716,0.083445,0.083210,0.084302,0.084806,0.083218,0.082074,0.085355,0.084011,0.082564,0.081334,0.081965"
58,"0.082766,0.082522,0.083569,0.084669,0.083969,0.084921,0.082665,0.084008,0.083228,0.082128,0.083625,0.081931"
59,"0.083325,0.083447,0.083321,0.084283,0.084108,0.085455,0.082725,0.084130,0.083163,0.081567,0.082819,0.081657"
60,"0.077868,0.083760,0.078818,0.092444,0.087671,0.099361,0.074398,0.085801,0.079286,0.086561,0.076266,0.077767"
61,"0.077868,0.083760,0.078818,0.092444,0.087671,0.099361,0.074398,0.085801,0.079286,0.086561,0.076266,0.077767"
62,"0.077868,0.083760,0.078818,0.092444,0.087671,0.099361,0.074398,0.085801,0.079286,0.086561,0.076266,0.077767"
63,"0.077868,0.083760,0.078818,0.092444,0.087671,0.099361,0.074398,0.085801,0.079286,0.086561,0.076266,0.077767"
64,"0.077868,0.083760,0.078818,0.092444,0.087671,0.099361,0.074398,0.085801,0.079286,0.086561,0.076266,0.077767"
65,"0.077868,0.083760,0.078818,0.092444,0.087671,0.099361,0.074398,0.085801,0.079286,0.086561,0.076266,0.077767"
66,"0.084421,0.084247,0.083748,0.082324,0.083089,0.081191,0.083344,0.083997,0.082726,0.083926,0.084064,0.082921"
67,"0.083509,0.083056,0.083487,0.084429,0.082927,0.085928,0.083044,0.083432,0.082636,0.081732,0.083635,0.082185"
68,"0.083498,0.086068,0.082492,0.083836,0.082681,0.080709,0.083147,0.083413,0.083753,0.083545,0.082968,0.083891"
69,"0.084316,0.084572,0.083319,0.083079,0.083515,0.081134,0.083667,0.083937,0.082724,0.082690,0.083727,0.083318"
70,"0.083365,0.082248,0.083146,0.084920,0.081200,0.088307,0.084165,0.083919,0.081749,0.082473,0.083603,0.080903"
71,"0.085078,0.078786,0.078985,0.090032,0.085870,0.091692,0.080433,0.085359,0.082199,0.080688,0.081375,0.079503"
72,"0.083322,0.083285,0.083615,0.083751,0.083098,0.084904,0.082881,0.083812,0.082855,0.082522,0.083330,0.082626"
73,"0.082502,0.083903,0.082600,0.084248,0.084925,0.083775,0.081976,0.084380,0.083585,0.082005,0.082878,0.083221"
74,"0.083485,0.084982,0.082638,0.083692,0.084062,0.082290,0.082393,0.083123,0.083499,0.083002,0.083758,0.083074"
75,"0.083862,0.084235,0.082312,0.083722,0.084735,0.084883,0.081656,0.084397,0.083852,0.082014,0.082437,0.081896"
76,"0.081930,0.083559,0.083082,0.085720,0.084666,0.084428,0.081616,0.084093,0.082457,0.083689,0.082578,0.082181"
77,"0.084039,0.086027,0.081780,0.084331,0.082394,0.083028,0.082327,0.084033,0.080503,0.083381,0.082895,0.085262"
78,"0.083647,0.083956,0.083191,0.083529,0.083823,0.083447,0.083321,0.083779,0.082910,0.081601,0.083809,0.082986"
79,"0.085186,0.086015,0.083296,0.082170,0.083181,0.077806,0.083399,0.082544,0.083449,0.084372,0.084337,0.084245"
80,"0.080860,0.081693,0.082773,0.086247,0.084288,0.092247,0.082869,0.083813,0.083520,0.079674,0.082615,0.079400"
81,"0.085048,0.086395,0.083378,0.082095,0.083038,0.078715,0.082610,0.083282,0.083329,0.083770,0.084204,0.084136"
82,"0.084311,0.085454,0.083041,0.083051,0.083448,0.078954,0.083890,0.083355,0.082940,0.083404,0.084663,0.083489"
83,"0.084530,0.084440,0.082044,0.084112,0.083542,0.082905,0.083227,0.083670,0.083792,0.081917,0.082777,0.083043"
84,"0.083731,0.084476,0.084245,0.082081,0.083064,0.082913,0.083501,0.082979,0.082731,0.083284,0.083661,0.083334"
85,"0.083171,0.084546,0.084219,0.083355,0.083335,0.083475,0.082605,0.083300,0.083428,0.082409,0.082810,0.083347"
86,"0.082593,0.082881,0.084399,0.084109,0.082219,0.086187,0.083014,0.083002,0.079153,0.085453,0.083905,0.083086"
87,"0.083563,0.083317,0.083865,0.083732,0.083491,0.083836,0.083149,0.083845,0.082829,0.082100,0.083651,0.082622"
88,"0.083508,0.083038,0.083616,0.083708,0.082563,0.084503,0.083527,0.084696,0.083400,0.081528,0.083609,0.082303"
89,"0.083009,0.084122,0.082587,0.083756,0.083186,0.084739,0.082972,0.083392,0.083673,0.082272,0.083846,0.082447"
90,"0.082869,0.084121,0.083716,0.083389,0.082420,0.083636,0.083539,0.084042,0.082398,0.082264,0.084043,0.083564"
91,"0.077868,0.083760,0.078818,0.092444,0.087671,0.099361,0.074398,0.085801,0.079286,0.086561,0.076266,0.077767"
92,"0.076474,0.076222,0.082476,0.091703,0.080238,0.103741,0.081559,0.089429,0.078235,0.083032,0.081289,0.075602"
93,"0.084058,0.085270,0.083151,0.083021,0.083787,0.080395,0.082709,0.082691,0.083089,0.083289,0.084655,0.083885"
94,"0.082029,0.081917,0.082556,0.085147,0.083583,0.087469,0.082634,0.083844,0.081725,0.082922,0.084041,0.082132"
95,"0.080219,0.081554,0.083239,0.086740,0.084604,0.088365,0.081804,0.085473,0.083506,0.081306,0.082291,0.080900"
96,"0.083078,0.083906,0.083716,0.083235,0.083298,0.082872,0.082593,0.083768,0.083127,0.083868,0.082738,0.083800"
97,"0.085590,0.085230,0.083664,0.081876,0.082874,0.079305,0.084346,0.082302,0.081768,0.083891,0.085294,0.083861"
98,"0.080246,0.080347,0.082207,0.086304,0.083934,0.092844,0.081959,0.086794,0.080692,0.080773,0.083468,0.080432"
99,"0.083550,0.084451,0.084333,0.084956,0.082427,0.083009,0.083155,0.084226,0.083451,0.083748,0.080864,0.081832"
100,"0.085273,0.086162,0.083511,0.083405,0.083511,0.079931,0.082829,0.083483,0.081495,0.082771,0.084145,0.083485"
101,"0.084606,0.085261,0.082909,0.083042,0.083468,0.080317,0.083571,0.084100,0.083256,0.083067,0.083345,0.083060"
102,"0.083702,0.084703,0.083024,0.083340,0.083721,0.080608,0.083205,0.083164,0.082232,0.082878,0.084804,0.084618"
103,"0.084380,0.085836,0.082181,0.083012,0.083294,0.080091,0.083030,0.083165,0.083017,0.083680,0.084129,0.084185"
104,"0.084242,0.086293,0.082010,0.083024,0.084110,0.080170,0.081832,0.084086,0.083517,0.084230,0.082726,0.083761"
105,"0.082404,0.083648,0.083106,0.085140,0.083530,0.083859,0.083618,0.083578,0.084166,0.081740,0.083215,0.081997"
106,"0.080276,0.081298,0.082543,0.085596,0.083287,0.091102,0.083077,0.084996,0.080521,0.081431,0.084538,0.081334"
107,"0.077222,0.079317,0.082194,0.089239,0.081291,0.096420,0.081341,0.085708,0.076409,0.083000,0.087027,0.080832"
108,"0.082012,0.082583,0.083270,0.085316,0.083544,0.086214,0.082644,0.084748,0.082347,0.082257,0.083472,0.081592"
109,"0.083860,0.085011,0.083354,0.083337,0.083529,0.081585,0.082980,0.084434,0.082806,0.082685,0.082840,0.083580"
110,"0.084241,0.084071,0.084356,0.081662,0.082659,0.082798,0.084717,0.082650,0.082550,0.083621,0.084158,0.082517"
111,"0.081241,0.084548,0.081660,0.085192,0.084054,0.086001,0.081554,0.084294,0.083526,0.081536,0.084723,0.081670"
112,"0.081759,0.084782,0.084254,0.083678,0.081454,0.083322,0.085000,0.082426,0.082736,0.083500,0.084235,0.082854"
113,"0.084349,0.085036,0.083176,0.082938,0.083608,0.081101,0.083034,0.083796,0.083202,0.082575,0.083764,0.083420"
114,"0.082427,0.082652,0.083403,0.084593,0.083484,0.085958,0.082781,0.084856,0.083278,0.081095,0.083026,0.082447"
115,"0.084986,0.085978,0.082934,0.083234,0.083164,0.078992,0.083124,0.083091,0.082893,0.083938,0.084373,0.083292"
116,"0.083199,0.084292,0.083544,0.083252,0.083535,0.083969,0.082448,0.083916,0.082911,0.083091,0.083042,0.082800"
117,"0.082715,0.083785,0.083880,0.082902,0.082771,0.084719,0.083210,0.083614,0.083238,0.082980,0.082710,0.083475"
118,"0.083498,0.084631,0.082305,0.084570,0.083554,0.081805,0.083007,0.083327,0.083657,0.083205,0.084643,0.081797"
119,"0.083382,0.084523,0.083053,0.083987,0.083666,0.082418,0.082589,0.084025,0.083106,0.082781,0.083440,0.083030"
120,"0.084327,0.085174,0.083900,0.081776,0.083323,0.078909,0.083816,0.083042,0.083250,0.083870,0.083913,0.084698"
121,"0.084423,0.084962,0.082902,0.082965,0.083700,0.080400,0.083849,0.082934,0.083193,0.082801,0.084657,0.083214"
122,"0.084117,0.084546,0.083135,0.083251,0.083049,0.081631,0.083926,0.084096,0.083248,0.082170,0.083899,0.082932"
123,"0.084092,0.084473,0.083395,0.083048,0.083438,0.081783,0.083691,0.083335,0.082927,0.082663,0.084086,0.083068"
124,"0.082682,0.085417,0.081980,0.084355,0.083142,0.085062,0.081681,0.084485,0.082090,0.084232,0.082291,0.082583"
125,"0.083742,0.084782,0.083067,0.083862,0.083632,0.083402,0.082695,0.083827,0.083303,0.081659,0.083519,0.082508"
126,"0.083869,0.083709,0.083179,0.084091,0.082427,0.082982,0.083059,0.085100,0.083550,0.082474,0.082899,0.082661"
127,"0.083456,0.083298,0.083348,0.083794,0.083860,0.084029,0.082031,0.084807,0.082547,0.083510,0.082600,0.082721"
128,"0.083711,0.084175,0.083311,0.083808,0.083316,0.082345,0.083207,0.083771,0.083117,0.082099,0.083962,0.083178"
129,"0.084215,0.084961,0.082857,0.083213,0.082816,0.082395,0.082714,0.084219,0.082809,0.082993,0.083291,0.083515"
130,"0.083716,0.084434,0.083313,0.083645,0.083087,0.082296,0.083238,0.084060,0.082684,0.082502,0.083980,0.083045"
131,"0.083228,0.083549,0.083291,0.084146,0.083684,0.083334,0.083211,0.084179,0.082911,0.082178,0.083760,0.082529"
132,"0.083464,0.083972,0.083257,0.083693,0.083219,0.083175,0.083725,0.082935,0.081636,0.083028,0.085361,0.082534"
133,"0.084121,0.084682,0.083090,0.083594,0.083813,0.081313,0.082639,0.083763,0.083041,0.082754,0.083615,0.083575"
134,"0.083582,0.084089,0.083215,0.084005,0.083281,0.082460,0.083250,0.083864,0.082958,0.082454,0.083823,0.083019"
135,"0.083654,0.083795,0.083464,0.083927,0.083223,0.082559,0.083358,0.083919,0.082889,0.082339,0.084022,0.082851"
136,"0.083156,0.084236,0.083338,0.083753,0.083777,0.083285,0.082668,0.083745,0.083308,0.082745,0.083153,0.082835"
137,"0.083794,0.084763,0.083194,0.083299,0.083201,0.082171,0.083286,0.083653,0.082753,0.082596,0.083716,0.083573"
138,"0.084080,0.084947,0.083070,0.082960,0.083260,0.081414,0.082975,0.084287,0.083272,0.082518,0.083447,0.083770"
139,"0.083177,0.084161,0.083334,0.084256,0.083305,0.084246,0.082814,0.084084,0.083168,0.082324,0.083105,0.082026"
140,"0.083993,0.084572,0.083618,0.083195,0.083561,0.082135,0.082854,0.083742,0.083016,0.082839,0.083359,0.083115"
141,"0.084133,0.084338,0.083416,0.083072,0.083408,0.082221,0.084033,0.083862,0.082763,0.081882,0.083779,0.083092"
142,"0.082799,0.083617,0.083278,0.084321,0.083658,0.084846,0.082372,0.083995,0.082508,0.083354,0.082918,0.082334"
143,"0.083383,0.084133,0.083090,0.083947,0.083507,0.081759,0.083655,0.083716,0.082985,0.082702,0.084022,0.083102"
144,"0.083868,0.084550,0.083157,0.083654,0.083317,0.080953,0.083266,0.084033,0.083007,0.083004,0.083937,0.083254"
145,"0.084034,0.084435,0.083180,0.083377,0.083252,0.081244,0.083367,0.083911,0.083284,0.082707,0.083913,0.083295"
146,"0.084827,0.085849,0.082824,0.082539,0.083238,0.079730,0.083055,0.084195,0.082878,0.082950,0.084095,0.083821"
147,"0.083568,0.084618,0.083145,0.083799,0.084176,0.082278,0.082759,0.083537,0.083304,0.082849,0.083253,0.082715"
148,"0.084104,0.084020,0.083563,0.083046,0.083134,0.082156,0.083149,0.084053,0.082956,0.082793,0.083977,0.083050"
149,"0.084191,0.084825,0.082898,0.083372,0.083189,0.081746,0.083148,0.083979,0.083222,0.082344,0.083423,0.083663"
150,"0.083654,0.084202,0.083532,0.083662,0.083288,0.082725,0.083058,0.084167,0.083003,0.082324,0.083390,0.082996"
151,"0.084186,0.084294,0.083518,0.082688,0.083609,0.082109,0.082706,0.083623,0.082762,0.083629,0.083138,0.083740"
152,"0.083628,0.084494,0.083375,0.083393,0.083269,0.083287,0.082898,0.084636,0.082884,0.082329,0.082888,0.082919"
