Character id,Persona Prob Vec
A_Case_of_Two_Cities_1182,"0.114469,0.110507,0.137707,0.099963,0.111397,0.089882,0.102539,0.113859,0.119677"
A_Case_of_Two_Cities_1184,"0.109636,0.108913,0.112723,0.109273,0.110988,0.110938,0.111329,0.113120,0.113079"
A_Case_of_Two_Cities_1196,"0.117108,0.107963,0.126284,0.103677,0.108909,0.097882,0.110794,0.110742,0.116642"
A_Case_of_Two_Cities_1198,"0.109567,0.109178,0.120695,0.106834,0.111206,0.102772,0.109427,0.113966,0.116355"
A_Case_of_Two_Cities_1215,"0.109910,0.104896,0.129413,0.101850,0.114012,0.096118,0.107734,0.116666,0.119401"
A_Case_of_Two_Cities_1220,"0.113124,0.106090,0.112902,0.109638,0.109879,0.108300,0.110643,0.111939,0.117484"
A_Case_of_Two_Cities_1222,"0.112294,0.103464,0.107125,0.111936,0.112725,0.105301,0.110796,0.120113,0.116247"
A_Case_of_Two_Cities_123,"0.115314,0.106365,0.128605,0.103487,0.110458,0.099503,0.105270,0.111781,0.119216"
A_Case_of_Two_Cities_1235,"0.114598,0.105504,0.115865,0.107333,0.115252,0.110617,0.109001,0.109234,0.112595"
A_Case_of_Two_Cities_1237,"0.094654,0.078142,0.307397,0.055970,0.078446,0.037581,0.081085,0.132523,0.134203"
A_Case_of_Two_Cities_1252,"0.110342,0.111112,0.090903,0.110155,0.110147,0.120476,0.120394,0.112271,0.114200"
A_Case_of_Two_Cities_1257,"0.111083,0.107458,0.117476,0.107815,0.113105,0.101276,0.111266,0.116547,0.113975"
A_Case_of_Two_Cities_1267,"0.111540,0.104309,0.123257,0.107189,0.108176,0.106910,0.110149,0.112254,0.116217"
A_Case_of_Two_Cities_1274,"0.116180,0.101777,0.098927,0.109473,0.114199,0.120153,0.110152,0.113570,0.115569"
A_Case_of_Two_Cities_1275,"0.103804,0.101385,0.142128,0.098406,0.111076,0.090418,0.109499,0.116475,0.126807"
A_Case_of_Two_Cities_1306,"0.110798,0.105926,0.128494,0.104357,0.118354,0.099615,0.103794,0.107526,0.121136"
A_Case_of_Two_Cities_1315,"0.117777,0.108160,0.136679,0.096423,0.106329,0.098784,0.111505,0.107512,0.116830"
A_Case_of_Two_Cities_1336,"0.114386,0.101102,0.124474,0.103772,0.112231,0.104079,0.111754,0.112158,0.116044"
A_Case_of_Two_Cities_1373,"0.109139,0.106418,0.127778,0.101891,0.112176,0.098707,0.108852,0.115486,0.119554"
A_Case_of_Two_Cities_1381,"0.113248,0.110954,0.102166,0.111721,0.110483,0.117454,0.111161,0.111769,0.111044"
A_Case_of_Two_Cities_1390,"0.110547,0.100129,0.132484,0.097600,0.114984,0.098897,0.110409,0.108513,0.126436"
A_Case_of_Two_Cities_142,"0.117871,0.105780,0.109905,0.107282,0.109475,0.112224,0.108870,0.109466,0.119126"
A_Case_of_Two_Cities_1422,"0.109377,0.109126,0.106862,0.110137,0.110323,0.111683,0.111239,0.118102,0.113151"
A_Case_of_Two_Cities_1434,"0.108232,0.108215,0.125549,0.101154,0.109590,0.100882,0.109347,0.116386,0.120646"
A_Case_of_Two_Cities_1436,"0.114063,0.106363,0.115660,0.108237,0.112800,0.102882,0.109819,0.112412,0.117764"
A_Case_of_Two_Cities_1455,"0.114361,0.110456,0.099742,0.112880,0.109610,0.117736,0.110693,0.110345,0.114177"
A_Case_of_Two_Cities_1456,"0.110502,0.109618,0.127123,0.102363,0.112093,0.099744,0.109237,0.111852,0.117468"
A_Case_of_Two_Cities_1460,"0.109526,0.107436,0.115797,0.109298,0.112495,0.107562,0.108933,0.115307,0.113646"
A_Case_of_Two_Cities_1462,"0.112539,0.108393,0.113615,0.108841,0.110157,0.107025,0.111040,0.113628,0.114762"
A_Case_of_Two_Cities_1465,"0.114363,0.101219,0.137946,0.097977,0.113527,0.093345,0.113077,0.110283,0.118264"
A_Case_of_Two_Cities_1466,"0.111502,0.106519,0.119751,0.107483,0.112169,0.103530,0.112199,0.111350,0.115497"
A_Case_of_Two_Cities_1469,"0.112228,0.107580,0.121644,0.107903,0.109417,0.106716,0.109686,0.111088,0.113739"
A_Case_of_Two_Cities_1496,"0.110161,0.100778,0.129741,0.097078,0.110318,0.094691,0.112788,0.116784,0.127663"
A_Case_of_Two_Cities_1528,"0.109448,0.107873,0.115288,0.107609,0.112535,0.104113,0.109321,0.117362,0.116451"
A_Case_of_Two_Cities_1542,"0.108623,0.104052,0.145989,0.099348,0.110017,0.093040,0.107500,0.108514,0.122918"
A_Case_of_Two_Cities_1552,"0.110200,0.106309,0.111145,0.100410,0.108208,0.105626,0.111142,0.126329,0.120631"
A_Case_of_Two_Cities_1578,"0.112298,0.106344,0.105394,0.110141,0.113669,0.105486,0.114471,0.117683,0.114513"
A_Case_of_Two_Cities_1580,"0.110092,0.107580,0.122833,0.109178,0.107570,0.101544,0.107027,0.118199,0.115977"
A_Case_of_Two_Cities_1585,"0.113401,0.109705,0.116124,0.109493,0.107614,0.104559,0.109316,0.113311,0.116477"
A_Case_of_Two_Cities_1587,"0.110905,0.102122,0.137813,0.100122,0.111041,0.095239,0.109895,0.113453,0.119409"
A_Case_of_Two_Cities_1593,"0.113774,0.107165,0.134713,0.099188,0.111173,0.092417,0.103431,0.118156,0.119984"
A_Case_of_Two_Cities_1612,"0.110757,0.110493,0.098992,0.114420,0.108631,0.114942,0.114663,0.116143,0.110960"
A_Case_of_Two_Cities_1639,"0.111350,0.104875,0.144491,0.100210,0.112176,0.090714,0.104183,0.115205,0.116794"
A_Case_of_Two_Cities_1644,"0.109548,0.106803,0.113173,0.108732,0.113585,0.108971,0.112039,0.114015,0.113133"
A_Case_of_Two_Cities_1653,"0.110790,0.109310,0.113522,0.110492,0.110399,0.109043,0.110966,0.111866,0.113611"
A_Case_of_Two_Cities_1654,"0.108230,0.105652,0.129822,0.106496,0.112481,0.100989,0.108207,0.110358,0.117765"
A_Case_of_Two_Cities_1656,"0.110718,0.111516,0.106381,0.109195,0.111493,0.110967,0.109846,0.115364,0.114520"
A_Case_of_Two_Cities_1672,"0.110940,0.106345,0.142730,0.097355,0.111889,0.087606,0.110313,0.114449,0.118373"
A_Case_of_Two_Cities_1674,"0.110369,0.105800,0.123851,0.104694,0.111365,0.103789,0.111219,0.114011,0.114903"
A_Case_of_Two_Cities_1679,"0.111750,0.108992,0.110878,0.109624,0.113265,0.108845,0.109908,0.113624,0.113114"
A_Case_of_Two_Cities_1684,"0.109910,0.104896,0.129413,0.101850,0.114012,0.096118,0.107734,0.116666,0.119401"
A_Case_of_Two_Cities_1698,"0.110667,0.109921,0.115796,0.109738,0.110583,0.108647,0.111125,0.112107,0.111415"
A_Case_of_Two_Cities_1704,"0.109844,0.107472,0.113470,0.108477,0.108749,0.109321,0.113790,0.114289,0.114588"
A_Case_of_Two_Cities_1737,"0.111084,0.106320,0.127323,0.102443,0.113045,0.098421,0.109765,0.113891,0.117708"
A_Case_of_Two_Cities_1738,"0.111442,0.107677,0.120054,0.102676,0.113124,0.101240,0.109558,0.115703,0.118525"
A_Case_of_Two_Cities_1749,"0.111540,0.104309,0.123257,0.107189,0.108176,0.106910,0.110149,0.112254,0.116217"
A_Case_of_Two_Cities_1777,"0.116814,0.101800,0.117107,0.108640,0.112182,0.099625,0.113774,0.110198,0.119861"
A_Case_of_Two_Cities_179,"0.110648,0.110609,0.115420,0.110395,0.110769,0.109136,0.110481,0.111228,0.111313"
A_Case_of_Two_Cities_1794,"0.111553,0.110723,0.102440,0.110795,0.110763,0.111539,0.109771,0.114807,0.117609"
A_Case_of_Two_Cities_1804,"0.109448,0.107873,0.115288,0.107609,0.112535,0.104113,0.109321,0.117362,0.116451"
A_Case_of_Two_Cities_181,"0.112517,0.109114,0.117938,0.108686,0.111065,0.107614,0.109654,0.111876,0.111536"
A_Case_of_Two_Cities_1811,"0.113084,0.109222,0.107990,0.106800,0.111433,0.109385,0.112869,0.114405,0.114812"
A_Case_of_Two_Cities_1812,"0.111816,0.111173,0.110754,0.110701,0.108897,0.112043,0.110828,0.112001,0.111787"
A_Case_of_Two_Cities_182,"0.107445,0.109058,0.137818,0.103862,0.109382,0.090313,0.106114,0.110086,0.125921"
A_Case_of_Two_Cities_1820,"0.110777,0.108135,0.112349,0.111843,0.110228,0.108085,0.110383,0.115503,0.112697"
A_Case_of_Two_Cities_183,"0.113937,0.107930,0.110147,0.108535,0.111158,0.110386,0.110145,0.113411,0.114351"
A_Case_of_Two_Cities_184,"0.112003,0.105359,0.100843,0.112272,0.109046,0.109865,0.111274,0.120624,0.118713"
A_Case_of_Two_Cities_186,"0.110638,0.111174,0.106812,0.112921,0.110824,0.115661,0.110711,0.110062,0.111196"
A_Case_of_Two_Cities_1882,"0.113558,0.107406,0.111787,0.109071,0.113718,0.111257,0.108996,0.110278,0.113929"
A_Case_of_Two_Cities_1884,"0.113827,0.102194,0.141570,0.101695,0.110037,0.087806,0.103655,0.119843,0.119372"
A_Case_of_Two_Cities_189,"0.112180,0.105265,0.116873,0.105442,0.106363,0.105355,0.112437,0.115185,0.120902"
A_Case_of_Two_Cities_1893,"0.108096,0.109964,0.115097,0.107893,0.105176,0.106948,0.113036,0.118609,0.115181"
A_Case_of_Two_Cities_1894,"0.111996,0.109478,0.130750,0.101553,0.106926,0.095504,0.113664,0.107389,0.122741"
A_Case_of_Two_Cities_1906,"0.116646,0.106185,0.106931,0.110170,0.112382,0.112337,0.112364,0.113771,0.109215"
A_Case_of_Two_Cities_191,"0.110867,0.110764,0.111986,0.111292,0.110648,0.112260,0.110982,0.110882,0.110319"
A_Case_of_Two_Cities_192,"0.112126,0.111816,0.105503,0.111448,0.110517,0.113053,0.109335,0.113440,0.112761"
A_Case_of_Two_Cities_194,"0.110911,0.110326,0.101548,0.110820,0.109946,0.116487,0.110660,0.117446,0.111855"
A_Case_of_Two_Cities_1944,"0.115106,0.101714,0.125066,0.100041,0.111458,0.108295,0.112180,0.109799,0.116341"
A_Case_of_Two_Cities_195,"0.112428,0.111052,0.112942,0.108450,0.111164,0.105872,0.111237,0.115755,0.111101"
A_Case_of_Two_Cities_1952,"0.110931,0.107298,0.096018,0.115617,0.110655,0.121609,0.112735,0.113216,0.111920"
A_Case_of_Two_Cities_1972,"0.108945,0.109435,0.094281,0.112439,0.111679,0.124874,0.115208,0.114038,0.109101"
A_Case_of_Two_Cities_198,"0.110763,0.111368,0.112444,0.111450,0.110756,0.110147,0.110932,0.110928,0.111212"
A_Case_of_Two_Cities_199,"0.110903,0.105055,0.106293,0.111421,0.109996,0.114466,0.111705,0.117104,0.113057"
A_Case_of_Two_Cities_1998,"0.114990,0.102516,0.109250,0.106415,0.112421,0.111120,0.108133,0.114286,0.120869"
A_Case_of_Two_Cities_200,"0.110484,0.110160,0.113585,0.109170,0.110657,0.109241,0.111146,0.112350,0.113207"
A_Case_of_Two_Cities_2001,"0.108858,0.105669,0.122835,0.105514,0.110407,0.100547,0.112164,0.117532,0.116474"
A_Case_of_Two_Cities_2009,"0.116236,0.106675,0.105345,0.109615,0.107197,0.109760,0.111866,0.118418,0.114887"
A_Case_of_Two_Cities_201,"0.112309,0.104685,0.118261,0.107933,0.108656,0.105823,0.113701,0.115272,0.113360"
A_Case_of_Two_Cities_203,"0.110347,0.110453,0.111611,0.110475,0.111251,0.109712,0.110725,0.113503,0.111923"
A_Case_of_Two_Cities_207,"0.113354,0.106805,0.107534,0.107902,0.113002,0.108691,0.113146,0.116599,0.112966"
A_Case_of_Two_Cities_2078,"0.109910,0.104896,0.129413,0.101850,0.114012,0.096118,0.107734,0.116666,0.119401"
A_Case_of_Two_Cities_2099,"0.113460,0.107356,0.101983,0.113505,0.111003,0.115243,0.113189,0.115209,0.109052"
A_Case_of_Two_Cities_210,"0.121382,0.104898,0.112425,0.101352,0.111603,0.105203,0.114647,0.110159,0.118331"
A_Case_of_Two_Cities_2103,"0.113259,0.106177,0.121684,0.103613,0.109148,0.104227,0.108159,0.117770,0.115963"
A_Case_of_Two_Cities_211,"0.110502,0.111626,0.110133,0.111563,0.110904,0.111723,0.111448,0.110964,0.111137"
A_Case_of_Two_Cities_212,"0.111494,0.108367,0.114366,0.108794,0.111094,0.106191,0.110621,0.114418,0.114655"
A_Case_of_Two_Cities_2146,"0.115508,0.107914,0.110424,0.106403,0.112959,0.109347,0.109131,0.113395,0.114920"
A_Case_of_Two_Cities_2148,"0.106464,0.099752,0.183542,0.093078,0.106137,0.069436,0.099627,0.108175,0.133790"
A_Case_of_Two_Cities_2151,"0.110065,0.103858,0.141314,0.101181,0.112416,0.091957,0.105293,0.114888,0.119028"
A_Case_of_Two_Cities_2152,"0.110639,0.107681,0.126105,0.103192,0.111905,0.099377,0.109704,0.113515,0.117882"
A_Case_of_Two_Cities_2153,"0.114050,0.104971,0.076890,0.114704,0.112813,0.131406,0.114305,0.116402,0.114460"
A_Case_of_Two_Cities_2158,"0.111281,0.110477,0.112393,0.110933,0.110627,0.111832,0.110187,0.111429,0.110841"
A_Case_of_Two_Cities_216,"0.110366,0.110526,0.115644,0.110188,0.110727,0.108836,0.110549,0.111280,0.111886"
A_Case_of_Two_Cities_2161,"0.111687,0.103643,0.127987,0.101991,0.114320,0.103103,0.109479,0.111919,0.115869"
A_Case_of_Two_Cities_2166,"0.110448,0.108351,0.122897,0.104999,0.112021,0.100715,0.109392,0.114035,0.117142"
A_Case_of_Two_Cities_2167,"0.113963,0.108692,0.108256,0.110851,0.109033,0.113348,0.111287,0.113461,0.111109"
A_Case_of_Two_Cities_217,"0.112732,0.108495,0.115192,0.112466,0.109936,0.109443,0.108422,0.111304,0.112011"
A_Case_of_Two_Cities_2174,"0.112620,0.109146,0.104920,0.108425,0.114418,0.111698,0.110770,0.113232,0.114770"
A_Case_of_Two_Cities_2179,"0.113246,0.107098,0.126604,0.102697,0.111564,0.099754,0.111721,0.109418,0.117898"
A_Case_of_Two_Cities_2183,"0.113561,0.106187,0.110188,0.107066,0.103620,0.106673,0.110711,0.117260,0.124734"
A_Case_of_Two_Cities_2189,"0.113849,0.106353,0.124697,0.102533,0.111771,0.100746,0.110547,0.110428,0.119077"
A_Case_of_Two_Cities_219,"0.111849,0.109637,0.118860,0.108262,0.109351,0.106547,0.110738,0.110737,0.114019"
A_Case_of_Two_Cities_2190,"0.109612,0.106210,0.139238,0.099191,0.114023,0.093548,0.105147,0.113849,0.119182"
A_Case_of_Two_Cities_2191,"0.113029,0.104075,0.111811,0.105557,0.116416,0.107732,0.111195,0.118464,0.111720"
A_Case_of_Two_Cities_2196,"0.111577,0.106219,0.125576,0.108529,0.111188,0.105750,0.108470,0.109792,0.112898"
A_Case_of_Two_Cities_220,"0.111324,0.106317,0.120293,0.109373,0.108656,0.109504,0.108522,0.111881,0.114130"
A_Case_of_Two_Cities_221,"0.109278,0.107483,0.123764,0.104154,0.112551,0.100839,0.110687,0.112976,0.118268"
A_Case_of_Two_Cities_2219,"0.126355,0.103623,0.095609,0.101765,0.115529,0.111182,0.117535,0.111621,0.116782"
A_Case_of_Two_Cities_222,"0.110679,0.105901,0.155577,0.101236,0.123146,0.089396,0.097802,0.109556,0.106707"
A_Case_of_Two_Cities_224,"0.109448,0.107873,0.115288,0.107609,0.112535,0.104113,0.109321,0.117362,0.116451"
A_Case_of_Two_Cities_2247,"0.110584,0.092071,0.216475,0.083540,0.116675,0.060343,0.094218,0.108555,0.117537"
A_Case_of_Two_Cities_226,"0.116359,0.104954,0.115531,0.108855,0.112675,0.105429,0.110163,0.112800,0.113234"
A_Case_of_Two_Cities_2264,"0.113849,0.106353,0.124697,0.102533,0.111771,0.100746,0.110547,0.110428,0.119077"
A_Case_of_Two_Cities_227,"0.111492,0.108351,0.117085,0.107766,0.109848,0.106894,0.109351,0.114146,0.115066"
A_Case_of_Two_Cities_228,"0.110695,0.110065,0.110580,0.111330,0.111322,0.111127,0.111021,0.112620,0.111241"
A_Case_of_Two_Cities_229,"0.110152,0.102838,0.116453,0.106446,0.111593,0.105758,0.111332,0.118081,0.117348"
A_Case_of_Two_Cities_2300,"0.116028,0.106748,0.112810,0.109815,0.109439,0.113567,0.110110,0.109246,0.112236"
A_Case_of_Two_Cities_2306,"0.108037,0.107714,0.112676,0.107968,0.112888,0.111280,0.110664,0.111309,0.117464"
A_Case_of_Two_Cities_231,"0.110686,0.107416,0.108423,0.109119,0.112379,0.109788,0.113301,0.116582,0.112305"
A_Case_of_Two_Cities_2310,"0.110953,0.105255,0.147380,0.097220,0.113468,0.091354,0.103459,0.112017,0.118895"
A_Case_of_Two_Cities_2313,"0.120905,0.102779,0.117109,0.115818,0.106692,0.110380,0.104860,0.102479,0.118979"
A_Case_of_Two_Cities_2315,"0.113160,0.110652,0.103986,0.111886,0.109842,0.104369,0.114330,0.120466,0.111311"
A_Case_of_Two_Cities_2318,"0.110894,0.106526,0.116172,0.110072,0.112837,0.104998,0.109494,0.113426,0.115579"
A_Case_of_Two_Cities_232,"0.111705,0.110007,0.117597,0.110617,0.109807,0.109340,0.109527,0.110450,0.110950"
A_Case_of_Two_Cities_233,"0.108444,0.106731,0.108081,0.111708,0.113147,0.107737,0.114251,0.112642,0.117258"
A_Case_of_Two_Cities_234,"0.110302,0.111124,0.112195,0.110488,0.111510,0.109649,0.111636,0.111634,0.111462"
A_Case_of_Two_Cities_2348,"0.111220,0.104345,0.103409,0.110247,0.116370,0.111318,0.113154,0.120866,0.109073"
A_Case_of_Two_Cities_2350,"0.112817,0.104048,0.131753,0.101747,0.113660,0.097549,0.105763,0.115539,0.117123"
A_Case_of_Two_Cities_2352,"0.110953,0.105255,0.147380,0.097220,0.113468,0.091354,0.103459,0.112017,0.118895"
A_Case_of_Two_Cities_2353,"0.110673,0.111933,0.092473,0.112525,0.108464,0.120593,0.116372,0.107693,0.119275"
A_Case_of_Two_Cities_236,"0.111892,0.110049,0.110735,0.107776,0.109510,0.110092,0.114644,0.111004,0.114299"
A_Case_of_Two_Cities_2360,"0.112502,0.106254,0.120211,0.107350,0.112855,0.104817,0.107778,0.111134,0.117100"
A_Case_of_Two_Cities_2369,"0.110894,0.106526,0.116172,0.110072,0.112837,0.104998,0.109494,0.113426,0.115579"
A_Case_of_Two_Cities_237,"0.111757,0.110887,0.110421,0.110362,0.110113,0.110134,0.111977,0.112395,0.111952"
A_Case_of_Two_Cities_2377,"0.116116,0.110797,0.102180,0.112838,0.109478,0.115203,0.111891,0.110098,0.111399"
A_Case_of_Two_Cities_2379,"0.113156,0.098410,0.132568,0.103629,0.101706,0.101023,0.105719,0.120209,0.123580"
A_Case_of_Two_Cities_2393,"0.109910,0.104896,0.129413,0.101850,0.114012,0.096118,0.107734,0.116666,0.119401"
A_Case_of_Two_Cities_240,"0.109958,0.115550,0.113091,0.110756,0.109538,0.102435,0.110913,0.115726,0.112033"
A_Case_of_Two_Cities_2407,"0.113869,0.102206,0.159259,0.092618,0.116280,0.075341,0.102563,0.107588,0.130275"
A_Case_of_Two_Cities_241,"0.106421,0.103453,0.152895,0.091750,0.110506,0.082535,0.106416,0.119193,0.126832"
A_Case_of_Two_Cities_2414,"0.113093,0.109915,0.114148,0.106866,0.108970,0.107361,0.113673,0.111489,0.114485"
A_Case_of_Two_Cities_242,"0.115302,0.103964,0.122904,0.108897,0.111115,0.104053,0.109299,0.107690,0.116775"
A_Case_of_Two_Cities_243,"0.109235,0.110461,0.112704,0.112569,0.108731,0.113078,0.108888,0.112297,0.112038"
A_Case_of_Two_Cities_2436,"0.115731,0.103207,0.132558,0.103622,0.116243,0.097238,0.108356,0.108778,0.114265"
A_Case_of_Two_Cities_244,"0.108631,0.110818,0.108346,0.115407,0.110619,0.114310,0.111496,0.110464,0.109909"
A_Case_of_Two_Cities_2444,"0.111119,0.109679,0.120920,0.106591,0.112510,0.102290,0.109273,0.111475,0.116143"
A_Case_of_Two_Cities_2448,"0.110705,0.108111,0.115453,0.110398,0.108440,0.107227,0.109667,0.115497,0.114503"
A_Case_of_Two_Cities_2449,"0.109726,0.110335,0.122317,0.106431,0.112186,0.102597,0.108667,0.112984,0.114757"
A_Case_of_Two_Cities_245,"0.114932,0.108533,0.108999,0.106261,0.109299,0.117794,0.111011,0.107920,0.115251"
A_Case_of_Two_Cities_246,"0.122568,0.102587,0.144460,0.106447,0.112569,0.087103,0.104891,0.109886,0.109488"
A_Case_of_Two_Cities_2461,"0.112857,0.108286,0.114466,0.107638,0.110697,0.106516,0.111213,0.115519,0.112808"
A_Case_of_Two_Cities_247,"0.110479,0.112901,0.098953,0.114094,0.107477,0.116746,0.111108,0.117124,0.111118"
A_Case_of_Two_Cities_2474,"0.110771,0.100246,0.128364,0.103557,0.112896,0.104633,0.108840,0.114985,0.115707"
A_Case_of_Two_Cities_2477,"0.113055,0.108444,0.098525,0.113153,0.112078,0.111720,0.113018,0.118417,0.111591"
A_Case_of_Two_Cities_2478,"0.113849,0.106353,0.124697,0.102533,0.111771,0.100746,0.110547,0.110428,0.119077"
A_Case_of_Two_Cities_2482,"0.108771,0.110173,0.134270,0.102089,0.109540,0.096314,0.108147,0.111420,0.119277"
A_Case_of_Two_Cities_2490,"0.114706,0.108836,0.129793,0.104309,0.111222,0.101230,0.107135,0.111223,0.111546"
A_Case_of_Two_Cities_2496,"0.112169,0.105742,0.113642,0.108126,0.113686,0.109527,0.107613,0.112890,0.116605"
A_Case_of_Two_Cities_2503,"0.109400,0.107489,0.126484,0.107672,0.107904,0.104724,0.109131,0.111145,0.116050"
A_Case_of_Two_Cities_251,"0.109525,0.108874,0.117659,0.108396,0.109738,0.106860,0.110206,0.113419,0.115323"
A_Case_of_Two_Cities_2524,"0.110657,0.109020,0.113224,0.109627,0.110902,0.112317,0.110767,0.112809,0.110676"
A_Case_of_Two_Cities_2526,"0.109982,0.104957,0.116641,0.105563,0.112078,0.104537,0.111157,0.119061,0.116027"
A_Case_of_Two_Cities_2527,"0.110908,0.109713,0.113814,0.106520,0.115458,0.107738,0.110714,0.112400,0.112735"
A_Case_of_Two_Cities_253,"0.110507,0.109487,0.117816,0.109392,0.111922,0.105563,0.110095,0.112308,0.112910"
A_Case_of_Two_Cities_2531,"0.106966,0.109663,0.104806,0.111463,0.111832,0.113327,0.113159,0.115256,0.113528"
A_Case_of_Two_Cities_2536,"0.113093,0.109915,0.114148,0.106866,0.108970,0.107361,0.113673,0.111489,0.114485"
A_Case_of_Two_Cities_254,"0.110142,0.110030,0.117756,0.108506,0.109739,0.105821,0.110354,0.113697,0.113954"
A_Case_of_Two_Cities_255,"0.115016,0.106692,0.119627,0.102945,0.111809,0.104278,0.113112,0.110985,0.115536"
A_Case_of_Two_Cities_2550,"0.111582,0.103570,0.130443,0.104952,0.112340,0.103393,0.108803,0.111306,0.113612"
A_Case_of_Two_Cities_2551,"0.109910,0.104896,0.129413,0.101850,0.114012,0.096118,0.107734,0.116666,0.119401"
A_Case_of_Two_Cities_256,"0.112320,0.099757,0.136311,0.102943,0.115797,0.093535,0.107996,0.112676,0.118665"
A_Case_of_Two_Cities_2562,"0.108782,0.107432,0.115102,0.106263,0.113285,0.106812,0.110719,0.114946,0.116660"
A_Case_of_Two_Cities_2567,"0.110486,0.105474,0.124755,0.105853,0.111820,0.101836,0.109488,0.115412,0.114877"
A_Case_of_Two_Cities_2568,"0.109910,0.104896,0.129413,0.101850,0.114012,0.096118,0.107734,0.116666,0.119401"
A_Case_of_Two_Cities_2586,"0.114351,0.101280,0.126366,0.100324,0.111351,0.097920,0.109505,0.111306,0.127599"
A_Case_of_Two_Cities_2589,"0.115106,0.101714,0.125066,0.100041,0.111458,0.108295,0.112180,0.109799,0.116341"
A_Case_of_Two_Cities_259,"0.114730,0.106084,0.099863,0.112504,0.110135,0.119928,0.118143,0.111840,0.106774"
A_Case_of_Two_Cities_2592,"0.111382,0.102217,0.107538,0.111877,0.112776,0.110059,0.110385,0.119852,0.113914"
A_Case_of_Two_Cities_260,"0.112309,0.104685,0.118261,0.107933,0.108656,0.105823,0.113701,0.115272,0.113360"
A_Case_of_Two_Cities_2613,"0.114721,0.105199,0.119720,0.105239,0.109526,0.103042,0.112923,0.115692,0.113938"
A_Case_of_Two_Cities_2620,"0.110916,0.107985,0.114615,0.110562,0.109735,0.106932,0.111553,0.113353,0.114347"
A_Case_of_Two_Cities_2623,"0.106519,0.113136,0.113046,0.111968,0.110421,0.109306,0.109915,0.111327,0.114362"
A_Case_of_Two_Cities_2625,"0.111689,0.108612,0.101329,0.111340,0.116103,0.114822,0.110499,0.113247,0.112359"
A_Case_of_Two_Cities_2627,"0.109121,0.104244,0.109241,0.107024,0.116639,0.102474,0.116048,0.116091,0.119118"
A_Case_of_Two_Cities_2631,"0.110796,0.099857,0.120021,0.103721,0.116537,0.098895,0.112406,0.120463,0.117305"
A_Case_of_Two_Cities_2636,"0.113668,0.108595,0.109851,0.111839,0.109556,0.108676,0.109907,0.113427,0.114480"
