Character id,Persona Prob Vec
30,"0.102096,0.103378,0.100234,0.102290,0.099318,0.100319,0.093330,0.098020,0.099927,0.101087"
31,"0.099190,0.099879,0.101628,0.100729,0.102088,0.100688,0.098218,0.098473,0.098804,0.100303"
32,"0.098631,0.099225,0.103423,0.099833,0.102094,0.099692,0.099822,0.099158,0.098859,0.099263"
33,"0.104615,0.105216,0.099379,0.103190,0.098941,0.102365,0.085898,0.098706,0.101995,0.099694"
34,"0.088178,0.094527,0.101138,0.099926,0.109625,0.091548,0.129790,0.095220,0.092830,0.097219"
35,"0.098093,0.098982,0.100166,0.099583,0.102253,0.098863,0.104207,0.098955,0.099295,0.099604"
36,"0.099630,0.099429,0.100953,0.099115,0.102089,0.098827,0.100802,0.100148,0.098811,0.100195"
37,"0.098556,0.099211,0.100807,0.100584,0.100793,0.098836,0.101356,0.099879,0.099120,0.100857"
38,"0.099741,0.100172,0.102228,0.099351,0.099819,0.099925,0.098551,0.099759,0.099225,0.101229"
39,"0.099172,0.099465,0.101590,0.099087,0.101039,0.098734,0.101931,0.100248,0.098093,0.100641"
40,"0.099904,0.100893,0.100865,0.100476,0.100344,0.099327,0.099077,0.098843,0.098756,0.101515"
41,"0.100280,0.098469,0.100021,0.099433,0.102998,0.098175,0.103103,0.099881,0.097613,0.100027"
42,"0.099762,0.100557,0.100023,0.099923,0.100168,0.099282,0.099916,0.099866,0.099688,0.100816"
43,"0.099244,0.098775,0.100437,0.099185,0.102500,0.098800,0.103774,0.099670,0.098257,0.099357"
44,"0.100257,0.100235,0.100514,0.100149,0.099986,0.099693,0.098926,0.099543,0.099604,0.101092"
45,"0.097002,0.097113,0.101266,0.097676,0.102258,0.096821,0.107834,0.100623,0.097994,0.101414"
46,"0.100341,0.099303,0.099531,0.099878,0.101840,0.098539,0.101956,0.100347,0.098208,0.100057"
47,"0.101091,0.101009,0.099651,0.100088,0.100142,0.100329,0.097702,0.100106,0.099451,0.100430"
48,"0.100935,0.099207,0.099225,0.099060,0.101747,0.098507,0.101858,0.101374,0.097653,0.100433"
49,"0.101260,0.101667,0.101069,0.100909,0.099841,0.100444,0.095019,0.098796,0.099913,0.101082"
50,"0.088502,0.093303,0.106155,0.102498,0.107558,0.101144,0.116365,0.092533,0.091790,0.100152"
51,"0.100231,0.097800,0.100413,0.100373,0.102264,0.099826,0.100420,0.099601,0.098718,0.100353"
52,"0.099415,0.098914,0.100107,0.098670,0.101510,0.098325,0.102820,0.100463,0.099039,0.100737"
53,"0.100581,0.099498,0.100152,0.099113,0.101752,0.099247,0.101308,0.099373,0.098896,0.100081"
54,"0.099898,0.098612,0.100563,0.099101,0.101825,0.098914,0.102785,0.100149,0.098464,0.099690"
55,"0.100691,0.100396,0.101443,0.101101,0.099283,0.101469,0.094760,0.099829,0.100383,0.100645"
56,"0.104643,0.102394,0.099490,0.100034,0.098711,0.101186,0.091515,0.098321,0.102082,0.101624"
57,"0.098797,0.099426,0.101478,0.099427,0.101570,0.098745,0.103405,0.099473,0.098697,0.098982"
58,"0.099650,0.099134,0.099832,0.099124,0.101804,0.099501,0.102634,0.100488,0.098801,0.099032"
59,"0.099268,0.098841,0.099813,0.099099,0.101547,0.098375,0.104142,0.100175,0.098613,0.100126"
60,"0.088502,0.093303,0.106155,0.102498,0.107558,0.101144,0.116365,0.092533,0.091790,0.100152"
61,"0.088502,0.093303,0.106155,0.102498,0.107558,0.101144,0.116365,0.092533,0.091790,0.100152"
62,"0.088502,0.093303,0.106155,0.102498,0.107558,0.101144,0.116365,0.092533,0.091790,0.100152"
63,"0.088502,0.093303,0.106155,0.102498,0.107558,0.101144,0.116365,0.092533,0.091790,0.100152"
64,"0.088502,0.093303,0.106155,0.102498,0.107558,0.101144,0.116365,0.092533,0.091790,0.100152"
65,"0.088502,0.093303,0.106155,0.102498,0.107558,0.101144,0.116365,0.092533,0.091790,0.100152"
66,"0.101573,0.101310,0.100056,0.100500,0.100176,0.100429,0.096197,0.099345,0.099310,0.101105"
67,"0.098180,0.100165,0.100400,0.098643,0.100419,0.098020,0.104075,0.099971,0.098600,0.101528"
68,"0.099547,0.101503,0.101493,0.101530,0.100474,0.100064,0.095253,0.098921,0.100835,0.100380"
69,"0.101425,0.101640,0.100499,0.100759,0.099712,0.100887,0.096748,0.098461,0.099511,0.100357"
70,"0.098348,0.096753,0.099994,0.100301,0.101386,0.099653,0.103505,0.100715,0.099153,0.100191"
71,"0.098997,0.097871,0.100750,0.097617,0.102356,0.100606,0.105516,0.095543,0.094622,0.106122"
72,"0.098826,0.099984,0.100789,0.099551,0.100523,0.098333,0.102096,0.099987,0.098668,0.101244"
73,"0.100430,0.100030,0.101028,0.099431,0.101277,0.098555,0.101027,0.099508,0.098965,0.099749"
74,"0.100051,0.100699,0.100114,0.100181,0.100353,0.099523,0.099426,0.098797,0.100318,0.100539"
75,"0.098650,0.097907,0.101292,0.099114,0.102810,0.099091,0.104478,0.099264,0.098103,0.099291"
76,"0.097527,0.098042,0.101285,0.099416,0.104182,0.097553,0.105424,0.099195,0.098187,0.099188"
77,"0.100684,0.099089,0.101687,0.099778,0.101188,0.100799,0.098879,0.101051,0.098337,0.098509"
78,"0.100278,0.100204,0.100503,0.099528,0.101169,0.099076,0.100274,0.099233,0.099081,0.100654"
79,"0.102105,0.101823,0.100429,0.101253,0.099736,0.100642,0.093052,0.098861,0.101069,0.101030"
80,"0.096454,0.096656,0.101650,0.095903,0.102872,0.095393,0.111905,0.100093,0.097566,0.101507"
81,"0.101875,0.101806,0.100184,0.101341,0.100161,0.101100,0.093387,0.098911,0.100766,0.100469"
82,"0.102117,0.101896,0.100431,0.100297,0.100645,0.100250,0.095185,0.099026,0.100020,0.100132"
83,"0.099731,0.099807,0.100847,0.099559,0.100860,0.098733,0.102213,0.100342,0.099291,0.098619"
84,"0.100770,0.101489,0.100361,0.100783,0.099636,0.099248,0.097726,0.099249,0.100479,0.100258"
85,"0.098439,0.101133,0.098484,0.100432,0.100230,0.100237,0.100034,0.098592,0.099764,0.102655"
86,"0.099138,0.098512,0.100412,0.099120,0.101956,0.099432,0.106422,0.097354,0.098322,0.099333"
87,"0.099705,0.099771,0.100319,0.099408,0.101064,0.098606,0.101237,0.100273,0.098976,0.100639"
88,"0.099477,0.099772,0.100782,0.100271,0.100641,0.099274,0.099867,0.100589,0.098621,0.100703"
89,"0.100434,0.099752,0.100753,0.099206,0.100300,0.098831,0.100550,0.099545,0.099489,0.101140"
90,"0.100391,0.100944,0.099815,0.100873,0.100382,0.100399,0.097548,0.099912,0.099997,0.099739"
91,"0.088502,0.093303,0.106155,0.102498,0.107558,0.101144,0.116365,0.092533,0.091790,0.100152"
92,"0.090807,0.089374,0.100631,0.093745,0.108997,0.092864,0.136673,0.097353,0.094325,0.095230"
93,"0.102218,0.101918,0.100406,0.100685,0.100354,0.098930,0.095472,0.099368,0.100248,0.100400"
94,"0.099391,0.101525,0.100658,0.101336,0.098651,0.098559,0.100497,0.100385,0.097621,0.101376"
95,"0.096827,0.098228,0.100322,0.098345,0.103479,0.096576,0.106892,0.100143,0.098877,0.100311"
96,"0.101021,0.101128,0.099928,0.099540,0.100539,0.099613,0.098077,0.099092,0.100620,0.100443"
97,"0.104399,0.103272,0.099367,0.100121,0.098651,0.100079,0.092743,0.100501,0.099906,0.100961"
98,"0.094617,0.095337,0.101629,0.098238,0.105329,0.095902,0.115178,0.098441,0.096207,0.099123"
99,"0.100531,0.099278,0.101492,0.100223,0.101090,0.099230,0.099028,0.097898,0.100019,0.101211"
100,"0.101627,0.101622,0.100274,0.101044,0.099164,0.100085,0.095434,0.099562,0.099913,0.101276"
101,"0.100579,0.101019,0.102053,0.100577,0.100092,0.100113,0.096024,0.098520,0.099460,0.101564"
102,"0.100543,0.102002,0.100423,0.099559,0.100558,0.099479,0.098149,0.098885,0.099887,0.100515"
103,"0.100535,0.100334,0.100575,0.100552,0.101144,0.100097,0.097244,0.098407,0.100324,0.100788"
104,"0.099957,0.101474,0.102406,0.101172,0.100015,0.100298,0.096019,0.096441,0.099197,0.103021"
105,"0.100073,0.098893,0.100115,0.098418,0.101531,0.098537,0.102468,0.100634,0.099632,0.099699"
106,"0.094632,0.095368,0.101589,0.098803,0.105206,0.096585,0.113866,0.098268,0.096590,0.099092"
107,"0.093158,0.096493,0.100799,0.100129,0.106741,0.094323,0.118243,0.097663,0.093738,0.098713"
108,"0.099870,0.098349,0.100248,0.098886,0.101708,0.098454,0.104326,0.100569,0.098013,0.099577"
109,"0.100481,0.100736,0.100933,0.100012,0.101172,0.100296,0.099258,0.098464,0.099431,0.099218"
110,"0.101572,0.101512,0.100474,0.100490,0.099924,0.099701,0.097153,0.099313,0.099473,0.100388"
111,"0.097928,0.099895,0.101072,0.099372,0.102251,0.098112,0.102859,0.100753,0.097944,0.099815"
112,"0.100912,0.101475,0.099744,0.101607,0.100466,0.098969,0.098003,0.098370,0.099152,0.101302"
113,"0.100947,0.100976,0.100422,0.100440,0.099946,0.099888,0.096717,0.099662,0.100299,0.100703"
114,"0.099181,0.098639,0.100834,0.098926,0.102185,0.098161,0.103269,0.100141,0.098433,0.100229"
115,"0.101507,0.102301,0.100656,0.100807,0.099726,0.100195,0.093694,0.099838,0.100912,0.100363"
116,"0.101421,0.101024,0.100510,0.100414,0.102226,0.098527,0.097345,0.099577,0.099255,0.099702"
117,"0.099510,0.100135,0.101265,0.100208,0.100208,0.100033,0.099346,0.099046,0.099331,0.100919"
118,"0.100315,0.100181,0.099797,0.099517,0.101371,0.098468,0.100453,0.099578,0.099863,0.100458"
119,"0.100493,0.099532,0.100001,0.099269,0.101801,0.098899,0.100541,0.099672,0.099389,0.100402"
120,"0.101290,0.100707,0.101285,0.099771,0.100326,0.100919,0.095826,0.099908,0.099910,0.100057"
121,"0.100831,0.100852,0.100032,0.100391,0.100113,0.100019,0.096171,0.099977,0.100274,0.101341"
122,"0.101195,0.100380,0.100065,0.099628,0.100890,0.099877,0.097923,0.099379,0.099901,0.100761"
123,"0.100741,0.100624,0.100238,0.100114,0.100408,0.099455,0.097956,0.099798,0.099794,0.100871"
124,"0.099367,0.100812,0.101997,0.100207,0.100875,0.099971,0.100475,0.097555,0.098162,0.100577"
125,"0.099370,0.100244,0.101009,0.099793,0.101443,0.098981,0.100763,0.099272,0.098703,0.100421"
126,"0.100784,0.102353,0.100041,0.101692,0.099480,0.100832,0.094630,0.100536,0.099342,0.100311"
127,"0.098956,0.099673,0.102116,0.099959,0.101987,0.099280,0.101539,0.099110,0.097521,0.099860"
128,"0.100169,0.099912,0.100370,0.099491,0.101631,0.099064,0.099935,0.099788,0.099246,0.100393"
129,"0.099897,0.099918,0.100946,0.099457,0.101701,0.099319,0.100515,0.099156,0.099102,0.099990"
130,"0.100150,0.100074,0.100421,0.099694,0.100992,0.099699,0.099686,0.099353,0.099473,0.100459"
131,"0.099828,0.099595,0.100298,0.098782,0.101738,0.098594,0.101443,0.100104,0.099159,0.100459"
132,"0.099829,0.100257,0.100546,0.099378,0.100799,0.099314,0.100917,0.100025,0.097852,0.101082"
133,"0.100133,0.100650,0.100760,0.099931,0.101040,0.099492,0.098945,0.099455,0.099131,0.100464"
134,"0.100045,0.099896,0.100233,0.099242,0.101283,0.098929,0.100609,0.100256,0.099306,0.100203"
135,"0.099932,0.099697,0.100076,0.099312,0.101514,0.098904,0.100847,0.100311,0.099181,0.100227"
136,"0.100413,0.100713,0.100853,0.099958,0.100601,0.099039,0.098993,0.099348,0.099222,0.100859"
137,"0.100451,0.100890,0.101039,0.099962,0.100652,0.099621,0.097962,0.099392,0.099064,0.100967"
138,"0.100874,0.101181,0.100943,0.100618,0.100665,0.100017,0.097328,0.098795,0.098965,0.100614"
139,"0.099794,0.099088,0.100626,0.099634,0.101894,0.099015,0.100835,0.099540,0.099361,0.100213"
140,"0.100217,0.101244,0.100329,0.100532,0.100337,0.099189,0.098530,0.099355,0.099345,0.100923"
141,"0.100965,0.100758,0.100893,0.100275,0.100379,0.099536,0.097541,0.099459,0.099043,0.101151"
142,"0.099069,0.100475,0.101284,0.099716,0.101138,0.098360,0.101913,0.099171,0.098448,0.100426"
143,"0.100825,0.101047,0.099860,0.099528,0.100897,0.099340,0.098650,0.099843,0.099844,0.100165"
144,"0.101165,0.100826,0.100181,0.099711,0.101078,0.099715,0.097542,0.100017,0.099794,0.099970"
145,"0.100473,0.100174,0.100184,0.099481,0.101378,0.099662,0.099047,0.099908,0.099680,0.100014"
146,"0.101539,0.101266,0.100816,0.100598,0.099908,0.100793,0.095677,0.098948,0.099640,0.100815"
147,"0.100146,0.100045,0.101186,0.099343,0.101055,0.099154,0.100656,0.098933,0.099085,0.100398"
148,"0.101293,0.100119,0.099863,0.100021,0.100499,0.099676,0.097953,0.100027,0.099664,0.100886"
149,"0.099778,0.100431,0.101310,0.100309,0.100591,0.099621,0.098925,0.099281,0.099203,0.100550"
150,"0.099975,0.100250,0.100822,0.099578,0.100929,0.099197,0.100083,0.099776,0.098930,0.100462"
151,"0.100979,0.101151,0.100706,0.100654,0.099685,0.100382,0.096205,0.098862,0.100279,0.101097"
152,"0.099952,0.100178,0.100943,0.099574,0.100679,0.099284,0.100485,0.099983,0.098610,0.100312"
