persona,feature,weight
4,mod:blond,2.468406369330392
4,mod:seeker,2.468406369330392
4,poss:ﬁnances,2.468406369330392
4,poss:aﬀair,2.468406369330392
4,mod:unseemly,2.468406369330392
4,agent:denouncing,2.468406369330392
4,mod:venture,2.468406369330392
4,poss:plant,2.468406369330392
4,poss:mitts,2.468406369330392
4,poss:grate,2.468406369330392
4,poss:mountains,2.468406369330392
4,poss:zhaodi,2.468406369330392
4,poss:cooperative,2.468406369330392
4,poss:stewards,2.468406369330392
4,poss:stew,2.468406369330392
4,poss:backers,2.468406369330392
4,agent:cordoned,2.468406369330392
4,poss:mists,2.468406369330392
4,poss:pill,2.468406369330392
4,mod:vagrant,2.468406369330392
4,mod:vocal,2.468406369330392
4,mod:volatile,2.468406369330392
4,poss:great,2.468406369330392
4,poss:pis,2.468406369330392
4,mod:waste,2.468406369330392
4,poss:zone,2.468406369330392
4,mod:schoolboy,2.468406369330392
4,mod:watchdog,2.468406369330392
4,poss:yellowing,2.468406369330392
4,poss:impotence,2.468406369330392
4,mod:comrades,2.468406369330392
4,agent:enthused,2.468406369330392
4,mod:bedridden,2.468406369330392
5,agent:dissipated,2.429965318731634
5,agent:buzz,2.429965318731634
5,agent:disjointed,2.429965318731634
5,agent:stif,2.429965318731634
5,patient:shackled,2.429965318731634
5,agent:spoil,2.429965318731634
5,patient:sprawled,2.429965318731634
5,patient:stabbing,2.429965318731634
5,agent:skewered,2.429965318731634
5,agent:singed,2.429965318731634
5,agent:unbent,2.429965318731634
5,patient:wheeling,2.429965318731634
5,agent:voting,2.429965318731634
5,poss:testament,2.429965318731634
5,agent:screwing,2.429965318731634
5,agent:scanning,2.429965318731634
5,agent:wilted,2.429965318731634
5,poss:asthma,2.429965318731634
5,poss:paranoia,2.429965318731634
5,poss:password,2.429965318731634
5,poss:pasts,2.429965318731634
5,agent:remembered-,2.429965318731634
5,agent:relive,2.429965318731634
5,poss:birthdate,2.429965318731634
5,poss:skimming,2.429965318731634
5,poss:blank,2.429965318731634
5,patient:ground,2.429965318731634
5,agent:commanding,2.429965318731634
5,poss:braces,2.429965318731634
5,poss:calms,2.429965318731634
5,poss:tower,2.429965318731634
5,patient:envying,2.429965318731634
5,poss:choir,2.429965318731634
5,mod:blameless,2.429965318731634
5,patient:endangered,2.429965318731634
5,poss:owners,2.429965318731634
5,poss:packet,2.429965318731634
5,agent:discharged,2.429965318731634
5,poss:clubfoot,2.429965318731634
5,patient:drank,2.429965318731634
5,poss:competence,2.429965318731634
5,patient:dotted,2.429965318731634
5,poss:sentence-,2.429965318731634
5,poss:conjecture,2.429965318731634
5,poss:cone,2.429965318731634
5,mod:category,2.429965318731634
5,poss:seaman,2.429965318731634
5,patient:defied,2.429965318731634
5,poss:cracked,2.429965318731634
5,agent:diluted,2.429965318731634
6,agent:-i,1.6543701687264925
6,agent:tag,1.6543701687264925
6,agent:t'inking,1.6543701687264925
6,agent:t,1.6543701687264925
6,agent:sync,1.6543701687264925
6,agent:conveys,1.6543701687264925
6,agent:conﬁned,1.6543701687264925
6,poss:passages,1.6543701687264925
6,poss:paos,1.6543701687264925
6,agent:correspond,1.6543701687264925
6,agent:corresponds,1.6543701687264925
6,agent:suspended,1.6543701687264925
6,agent:thiwas,1.6543701687264925
6,agent:texting,1.6543701687264925
6,agent:thanking,1.6543701687264925
6,agent:thief,1.6543701687264925
6,agent:swan,1.6543701687264925
6,poss:pah,1.6543701687264925
6,poss:painter,1.6543701687264925
6,agent:could-,1.6543701687264925
6,poss:periphery,1.6543701687264925
6,agent:coursed,1.6543701687264925
6,agent:court,1.6543701687264925
6,poss:overreaction,1.6543701687264925
6,agent:coward,1.6543701687264925
6,agent:coyly,1.6543701687264925
6,agent:cradle,1.6543701687264925
6,poss:otto,1.6543701687264925
6,poss:outlay,1.6543701687264925
6,poss:xi,1.6543701687264925
6,agent:titillate,1.6543701687264925
6,agent:tinted,1.6543701687264925
6,agent:tipsy,1.6543701687264925
