n_personas,persona,role,rank,word,weight
7,0,agent,1,said,1.360565423965454
7,0,agent,2,had,0.9643451571464539
7,0,agent,3,looked,0.8212063312530518
7,0,agent,4,asked,0.8089868426322937
7,0,agent,5,know,0.7899212837219238
7,0,agent,6,have,0.7833616137504578
7,0,agent,7,felt,0.777267336845398
7,0,agent,8,thought,0.7746509313583374
7,0,agent,9,want,0.7132228016853333
7,0,agent,10,wanted,0.7123928666114807
7,0,agent,11,saw,0.7051880359649658
7,0,agent,12,see,0.6674378514289856
7,0,agent,13,sat,0.6119930744171143
7,0,agent,14,think,0.6118729710578918
7,0,agent,15,came,0.6014484167098999
7,0,agent,16,say,0.5482578277587891
7,0,agent,17,stood,0.5418417453765869
7,0,agent,18,got,0.5317973494529724
7,0,agent,19,feel,0.5315632820129395
7,0,agent,20,left,0.5261548161506653
7,0,agent,21,put,0.5199659466743469
7,0,agent,22,going,0.5174102783203125
7,0,agent,23,go,0.5112181901931763
7,0,agent,24,come,0.5093705058097839
7,0,agent,25,tell,0.4880080223083496
7,0,agent,26,do,0.4743184447288513
7,0,agent,27,get,0.45793187618255615
7,0,agent,28,take,0.41985395550727844
7,0,agent,29,need,0.4001810550689697
7,0,agent,30,let,0.38849297165870667
7,0,agent,31,like,0.381827712059021
7,0,agent,32,remember,0.3697165846824646
7,0,agent,33,hear,0.36782851815223694
7,0,agent,34,understand,0.3584354817867279
7,0,agent,35,look,0.34132879972457886
7,0,agent,36,spoke,0.31364354491233826
7,0,agent,37,mean,0.31173813343048096
7,0,agent,38,make,0.30584827065467834
7,0,agent,39,ask,0.29728320240974426
7,0,agent,40,help,0.29023152589797974
7,0,agent,41,find,0.2885152995586395
7,0,agent,42,read,0.2651684582233429
7,0,agent,43,become,0.24746043980121613
7,0,agent,44,believe,0.23376958072185516
7,0,agent,45,try,0.22903335094451904
7,0,agent,46,arrived,0.224513441324234
7,0,agent,47,love,0.2219482809305191
7,0,agent,48,gone,0.21785719692707062
7,0,agent,49,give,0.19788236916065216
7,0,agent,50,stop,0.19780346751213074
7,0,patient,1,tell,0.9983116984367371
7,0,patient,2,see,0.9043936133384705
7,0,patient,3,asked,0.8300573825836182
7,0,patient,4,take,0.7238777279853821
7,0,patient,5,saw,0.6484915614128113
7,0,patient,6,ask,0.6283910870552063
7,0,patient,7,help,0.590656578540802
7,0,patient,8,put,0.5728917121887207
7,0,patient,9,love,0.5697651505470276
7,0,patient,10,left,0.5695295929908752
7,0,patient,11,thank,0.5590015649795532
7,0,patient,12,find,0.5369271039962769
7,0,patient,13,know,0.5354340076446533
7,0,patient,14,get,0.5132810473442078
7,0,patient,15,keep,0.4968879818916321
7,0,patient,16,call,0.45973122119903564
7,0,patient,17,hurt,0.42010828852653503
7,0,patient,18,gone,0.4188244938850403
7,0,patient,19,bring,0.4175580143928528
7,0,patient,20,watching,0.4007400870323181
7,0,patient,21,meet,0.3929562568664551
7,0,patient,22,asking,0.38919615745544434
7,0,patient,23,leave,0.3649901747703552
7,0,patient,24,married,0.35101118683815
7,0,patient,25,stop,0.3270397484302521
7,0,patient,26,kill,0.31544703245162964
7,0,patient,27,leaving,0.3037961423397064
7,0,patient,28,visit,0.29181426763534546
7,0,patient,29,touch,0.27361592650413513
7,0,patient,30,remind,0.2701091170310974
7,0,patient,31,believe,0.23717179894447327
7,0,patient,32,teach,0.23550738394260406
7,0,patient,33,kiss,0.22938479483127594
7,0,patient,34,show,0.2274744212627411
7,0,patient,35,pull,0.2270297259092331
7,0,patient,36,join,0.2135898619890213
7,0,patient,37,protect,0.20957252383232117
7,0,patient,38,force,0.20192822813987732
7,0,patient,39,let,0.19660481810569763
7,0,patient,40,hold,0.18422254920005798
7,0,patient,41,give,0.1817592829465866
7,0,patient,42,forgive,0.17334137856960297
7,0,patient,43,want,0.16742101311683655
7,0,patient,44,miss,0.1672295778989792
7,0,patient,45,send,0.16677680611610413
7,0,patient,46,remember,0.16453096270561218
7,0,patient,47,throw,0.15795665979385376
7,0,patient,48,cut,0.15404930710792542
7,0,patient,49,like,0.15208394825458527
7,0,patient,50,watch,0.14718875288963318
7,0,possessive,1,mother,1.1303915977478027
7,0,possessive,2,head,1.000186800956726
7,0,possessive,3,face,0.9967285394668579
7,0,possessive,4,hand,0.9511616826057434
7,0,possessive,5,father,0.8265628814697266
7,0,possessive,6,life,0.8043009042739868
7,0,possessive,7,husband,0.7947814464569092
7,0,possessive,8,hair,0.7743449211120605
7,0,possessive,9,sister,0.7519139051437378
7,0,possessive,10,voice,0.7489052414894104
7,0,possessive,11,room,0.7461197376251221
7,0,possessive,12,body,0.7162948250770569
7,0,possessive,13,mind,0.7057130336761475
7,0,possessive,14,daughter,0.6413775086402893
7,0,possessive,15,mouth,0.6248692274093628
7,0,possessive,16,heart,0.6149685978889465
7,0,possessive,17,family,0.5844358205795288
7,0,possessive,18,son,0.559767484664917
7,0,possessive,19,brother,0.5374616384506226
7,0,possessive,20,way,0.5321168899536133
7,0,possessive,21,name,0.5310981869697571
7,0,possessive,22,skin,0.5266726613044739
7,0,possessive,23,aunt,0.516766369342804
7,0,possessive,24,death,0.5099520087242126
7,0,possessive,25,mom,0.5072453022003174
7,0,possessive,26,arm,0.5019923448562622
7,0,possessive,27,uncle,0.5010087490081787
7,0,possessive,28,own,0.4963228106498718
7,0,possessive,29,phone,0.483363538980484
7,0,possessive,30,grandmother,0.4824012517929077
7,0,possessive,31,neck,0.47628557682037354
7,0,possessive,32,bed,0.4741247296333313
7,0,possessive,33,shoulder,0.4639720618724823
7,0,possessive,34,friend,0.4459674060344696
7,0,possessive,35,throat,0.44252100586891174
7,0,possessive,36,chest,0.4099752902984619
7,0,possessive,37,stomach,0.39773476123809814
7,0,possessive,38,gaze,0.38940221071243286
7,0,possessive,39,apartment,0.38409870862960815
7,0,possessive,40,back,0.3817102015018463
7,0,possessive,41,side,0.3687512278556824
7,0,possessive,42,cheek,0.3657650649547577
7,0,possessive,43,dress,0.363521009683609
7,0,possessive,44,home,0.36118486523628235
7,0,possessive,45,dad,0.35936927795410156
7,0,possessive,46,breath,0.3559757471084595
7,0,possessive,47,surprise,0.33757415413856506
7,0,possessive,48,forehead,0.32675665616989136
7,0,possessive,49,chin,0.32422664761543274
7,0,possessive,50,nose,0.3210839033126831
7,0,predicative,1,sure,0.8076315522193909
7,0,predicative,2,sorry,0.687778651714325
7,0,predicative,3,girl,0.6072116494178772
7,0,predicative,4,happy,0.5870717763900757
7,0,predicative,5,right,0.5736840963363647
7,0,predicative,6,afraid,0.5568368434906006
7,0,predicative,7,tired,0.50909024477005
7,0,predicative,8,old,0.4691656231880188
7,0,predicative,9,beautiful,0.45188090205192566
7,0,predicative,10,ready,0.43636804819107056
7,0,predicative,11,busy,0.40450623631477356
7,0,predicative,12,good,0.40334352850914
7,0,predicative,13,woman,0.39592039585113525
7,0,predicative,14,aware,0.3771168291568756
7,0,predicative,15,child,0.37662485241889954
7,0,predicative,16,person,0.3388305902481079
7,0,predicative,17,angry,0.3282703459262848
7,0,predicative,18,mother,0.31735944747924805
7,0,predicative,19,asleep,0.3148820698261261
7,0,predicative,20,sister,0.272531658411026
7,0,predicative,21,pregnant,0.2660433053970337
7,0,predicative,22,dead,0.26409584283828735
7,0,predicative,23,fine,0.2635366916656494
7,0,predicative,24,lucky,0.2619783282279968
7,0,predicative,25,close,0.24371552467346191
7,0,predicative,26,nervous,0.24039024114608765
7,0,predicative,27,sick,0.2356296330690384
7,0,predicative,28,daughter,0.19164803624153137
7,0,predicative,29,man,0.1859630048274994
7,0,predicative,30,free,0.17595037817955017
7,0,predicative,31,hungry,0.17561839520931244
7,0,predicative,32,alone,0.1664084941148758
7,0,predicative,33,part,0.1645355075597763
7,0,predicative,34,wife,0.13529901206493378
7,0,predicative,35,wrong,0.12720373272895813
7,0,predicative,36,interested,0.127173513174057
7,0,predicative,37,frightened,0.1271221935749054
7,0,predicative,38,ill,0.12462126463651657
7,0,predicative,39,scared,0.11940287798643112
7,0,predicative,40,upset,0.11479034274816513
7,0,predicative,41,friend,0.11374189704656601
7,0,predicative,42,proud,0.10065382719039917
7,0,predicative,43,stupid,0.08155885338783264
7,0,predicative,44,concerned,0.08034640550613403
7,0,predicative,45,awake,0.07488760352134705
7,0,predicative,46,servant,0.06380677223205566
7,0,predicative,47,first,0.05799468234181404
7,0,predicative,48,prostitute,0.05661560595035553
7,0,predicative,49,anxious,0.055106714367866516
7,0,predicative,50,smart,0.05409148335456848
7,1,agent,1,said,1.3764069080352783
7,1,agent,2,had,0.9217178821563721
7,1,agent,3,looked,0.8934900760650635
7,1,agent,4,asked,0.8424181938171387
7,1,agent,5,know,0.7977564930915833
7,1,agent,6,felt,0.7881079316139221
7,1,agent,7,have,0.7763313055038452
7,1,agent,8,saw,0.7614440321922302
7,1,agent,9,thought,0.7528660297393799
7,1,agent,10,wanted,0.7325212359428406
7,1,agent,11,want,0.7003732323646545
7,1,agent,12,think,0.6067231893539429
7,1,agent,13,see,0.6054461002349854
7,1,agent,14,sat,0.6047650575637817
7,1,agent,15,came,0.5864284634590149
7,1,agent,16,do,0.558530330657959
7,1,agent,17,feel,0.5576351284980774
7,1,agent,18,going,0.5370633602142334
7,1,agent,19,go,0.5335537195205688
7,1,agent,20,put,0.5323194861412048
7,1,agent,21,say,0.5221121311187744
7,1,agent,22,stood,0.502032458782196
7,1,agent,23,tell,0.49966511130332947
7,1,agent,24,got,0.49948233366012573
7,1,agent,25,left,0.49699866771698
7,1,agent,26,get,0.4494861662387848
