n_personas,persona,role,rank,word,weight
9,1,agent,12,see,0.591344952583313
9,1,agent,13,came,0.5798303484916687
9,1,agent,14,think,0.5714352130889893
9,1,agent,15,sat,0.562046468257904
9,1,agent,16,feel,0.5164336562156677
9,1,agent,17,going,0.4969007670879364
9,1,agent,18,put,0.49648526310920715
9,1,agent,19,left,0.4848845303058624
9,1,agent,20,say,0.48127979040145874
9,1,agent,21,do,0.47493425011634827
9,1,agent,22,stood,0.4625196158885956
9,1,agent,23,got,0.4591805636882782
9,1,agent,24,go,0.43926724791526794
9,1,agent,25,let,0.438045859336853
9,1,agent,26,tell,0.4315968155860901
9,1,agent,27,come,0.4294815957546234
9,1,agent,28,take,0.42011120915412903
9,1,agent,29,get,0.40590888261795044
9,1,agent,30,hear,0.38264286518096924
9,1,agent,31,like,0.3514770567417145
9,1,agent,32,need,0.33355712890625
9,1,agent,33,look,0.3294670283794403
9,1,agent,34,understand,0.3283974528312683
9,1,agent,35,remember,0.31233111023902893
9,1,agent,36,ask,0.29980626702308655
9,1,agent,37,read,0.292296826839447
9,1,agent,38,spoke,0.2915252447128296
9,1,agent,39,help,0.27403348684310913
9,1,agent,40,make,0.26511824131011963
9,1,agent,41,love,0.24869926273822784
9,1,agent,42,mean,0.2304469496011734
9,1,agent,43,believe,0.21780885756015778
9,1,agent,44,become,0.2129962295293808
9,1,agent,45,arrived,0.20289485156536102
9,1,agent,46,leave,0.1995272934436798
9,1,agent,47,sitting,0.18319301307201385
9,1,agent,48,try,0.18087536096572876
9,1,agent,49,gone,0.1802951991558075
9,1,agent,50,find,0.1723591387271881
9,1,patient,1,tell,0.9284112453460693
9,1,patient,2,see,0.8802651166915894
9,1,patient,3,asked,0.7320413589477539
9,1,patient,4,take,0.6726305484771729
9,1,patient,5,saw,0.6398921608924866
9,1,patient,6,help,0.587542712688446
9,1,patient,7,ask,0.5772032737731934
9,1,patient,8,know,0.5246803760528564
9,1,patient,9,thank,0.5221295952796936
9,1,patient,10,find,0.5095232725143433
9,1,patient,11,put,0.48556894063949585
9,1,patient,12,left,0.4835990071296692
9,1,patient,13,get,0.47644487023353577
9,1,patient,14,love,0.4713189899921417
9,1,patient,15,keep,0.46801427006721497
9,1,patient,16,call,0.421652227640152
9,1,patient,17,watching,0.4066263437271118
9,1,patient,18,bring,0.396319180727005
9,1,patient,19,gone,0.3914124667644501
9,1,patient,20,married,0.38043200969696045
9,1,patient,21,leave,0.36607110500335693
9,1,patient,22,hurt,0.3641532063484192
9,1,patient,23,meet,0.35821428894996643
9,1,patient,24,asking,0.29531070590019226
9,1,patient,25,leaving,0.2771342992782593
9,1,patient,26,stop,0.2758032977581024
9,1,patient,27,visit,0.248715341091156
9,1,patient,28,kiss,0.23523752391338348
9,1,patient,29,show,0.21206218004226685
9,1,patient,30,kill,0.20945292711257935
9,1,patient,31,let,0.20004981756210327
9,1,patient,32,believe,0.19695986807346344
9,1,patient,33,join,0.1936342716217041
9,1,patient,34,touch,0.1886719912290573
9,1,patient,35,give,0.1751990020275116
9,1,patient,36,remind,0.17475764453411102
9,1,patient,37,want,0.17458640038967133
9,1,patient,38,send,0.17337138950824738
9,1,patient,39,protect,0.16590982675552368
9,1,patient,40,force,0.1647678166627884
9,1,patient,41,watch,0.15798334777355194
9,1,patient,42,remember,0.1577959507703781
9,1,patient,43,throw,0.1562485247850418
9,1,patient,44,teach,0.15282881259918213
9,1,patient,45,pull,0.15035125613212585
9,1,patient,46,hold,0.14853352308273315
9,1,patient,47,cut,0.14435048401355743
9,1,patient,48,approach,0.11839316785335541
9,1,patient,49,had,0.11558756977319717
9,1,patient,50,hear,0.11365760117769241
9,1,possessive,1,head,0.9645088315010071
9,1,possessive,2,mother,0.9504908323287964
9,1,possessive,3,face,0.9298341870307922
9,1,possessive,4,hand,0.8791146278381348
9,1,possessive,5,life,0.7897619605064392
9,1,possessive,6,voice,0.7844114899635315
9,1,possessive,7,hair,0.7758972644805908
9,1,possessive,8,husband,0.7552132606506348
9,1,possessive,9,father,0.7430715560913086
9,1,possessive,10,sister,0.7235990762710571
9,1,possessive,11,room,0.6954766511917114
9,1,possessive,12,body,0.6420055031776428
9,1,possessive,13,mind,0.6299830079078674
9,1,possessive,14,mouth,0.6095004081726074
9,1,possessive,15,daughter,0.6091069579124451
9,1,possessive,16,skin,0.5484420657157898
9,1,possessive,17,way,0.5380172729492188
9,1,possessive,18,family,0.5378891229629517
9,1,possessive,19,heart,0.5222960710525513
9,1,possessive,20,son,0.49093589186668396
9,1,possessive,21,death,0.48252925276756287
9,1,possessive,22,brother,0.4781341552734375
9,1,possessive,23,bed,0.4704027473926544
9,1,possessive,24,arm,0.4689737856388092
9,1,possessive,25,shoulder,0.4688507914543152
9,1,possessive,26,name,0.4683392345905304
9,1,possessive,27,uncle,0.4617138206958771
9,1,possessive,28,friend,0.4528237283229828
9,1,possessive,29,neck,0.4427039325237274
9,1,possessive,30,phone,0.4379936754703522
9,1,possessive,31,aunt,0.433442622423172
9,1,possessive,32,own,0.43333643674850464
9,1,possessive,33,chest,0.4269738793373108
9,1,possessive,34,cheek,0.4179933965206146
9,1,possessive,35,throat,0.40558940172195435
9,1,possessive,36,back,0.3937658667564392
9,1,possessive,37,stomach,0.38081589341163635
9,1,possessive,38,apartment,0.3686317503452301
9,1,possessive,39,dress,0.3664388358592987
9,1,possessive,40,grandmother,0.3629739284515381
9,1,possessive,41,side,0.35349833965301514
9,1,possessive,42,home,0.3454831540584564
9,1,possessive,43,gaze,0.3445533215999603
9,1,possessive,44,mom,0.34233132004737854
9,1,possessive,45,work,0.3156547546386719
9,1,possessive,46,dad,0.31323036551475525
9,1,possessive,47,house,0.3101547956466675
9,1,possessive,48,breath,0.29816579818725586
9,1,possessive,49,chair,0.2881390452384949
9,1,possessive,50,lover,0.28649774193763733
9,1,predicative,1,sure,0.6633504033088684
9,1,predicative,2,sorry,0.5981041789054871
9,1,predicative,3,girl,0.5787963271141052
9,1,predicative,4,afraid,0.5657978057861328
9,1,predicative,5,right,0.5503470301628113
9,1,predicative,6,happy,0.5438998937606812
9,1,predicative,7,old,0.4251948297023773
9,1,predicative,8,tired,0.40970563888549805
9,1,predicative,9,ready,0.4096779525279999
9,1,predicative,10,busy,0.3977746069431305
9,1,predicative,11,good,0.39148005843162537
9,1,predicative,12,beautiful,0.3913806676864624
9,1,predicative,13,person,0.3763693571090698
9,1,predicative,14,aware,0.3559565246105194
9,1,predicative,15,woman,0.35578522086143494
9,1,predicative,16,dead,0.3339349627494812
9,1,predicative,17,angry,0.3221006989479065
9,1,predicative,18,child,0.29532748460769653
9,1,predicative,19,sister,0.2931356132030487
9,1,predicative,20,lucky,0.28096723556518555
9,1,predicative,21,fine,0.27741530537605286
9,1,predicative,22,asleep,0.2610616683959961
9,1,predicative,23,mother,0.2589779496192932
9,1,predicative,24,sick,0.23906482756137848
9,1,predicative,25,alone,0.2245294451713562
9,1,predicative,26,pregnant,0.2163788378238678
9,1,predicative,27,daughter,0.21006663143634796
9,1,predicative,28,man,0.19552405178546906
9,1,predicative,29,part,0.1688201129436493
9,1,predicative,30,nervous,0.16830241680145264
9,1,predicative,31,close,0.16399510204792023
9,1,predicative,32,friend,0.16344986855983734
9,1,predicative,33,free,0.14099493622779846
9,1,predicative,34,ill,0.12575283646583557
9,1,predicative,35,scared,0.12540657818317413
9,1,predicative,36,proud,0.12148451060056686
9,1,predicative,37,wife,0.12038916349411011
9,1,predicative,38,wrong,0.10895690321922302
9,1,predicative,39,hungry,0.10585394501686096
9,1,predicative,40,interested,0.10314463078975677
9,1,predicative,41,frightened,0.09490455687046051
9,1,predicative,42,upset,0.0868612751364708
9,1,predicative,43,awake,0.08535200357437134
9,1,predicative,44,mistress,0.0804264172911644
9,1,predicative,45,ﬁne,0.06464308500289917
9,1,predicative,46,careful,0.05491578206419945
9,1,predicative,47,sad,0.05298423767089844
9,1,predicative,48,smart,0.05185946077108383
9,1,predicative,49,concerned,0.03683169186115265
9,1,predicative,50,incapable,0.0309283509850502
9,2,agent,1,said,1.3319387435913086
9,2,agent,2,had,0.9630123972892761
9,2,agent,3,asked,0.832778811454773
9,2,agent,4,looked,0.8203892111778259
9,2,agent,5,know,0.775074303150177
9,2,agent,6,felt,0.7654845118522644
9,2,agent,7,thought,0.7614437937736511
9,2,agent,8,have,0.7600025534629822
9,2,agent,9,saw,0.7561120390892029
9,2,agent,10,want,0.6898301839828491
9,2,agent,11,wanted,0.6312311291694641
9,2,agent,12,see,0.6203421354293823
9,2,agent,13,sat,0.5972335934638977
9,2,agent,14,think,0.5834362506866455
9,2,agent,15,came,0.5590218305587769
9,2,agent,16,feel,0.5448311567306519
9,2,agent,17,put,0.5384414196014404
9,2,agent,18,do,0.5324944257736206
9,2,agent,19,say,0.5262361168861389
9,2,agent,20,go,0.5128383636474609
9,2,agent,21,stood,0.5095128417015076
9,2,agent,22,left,0.4954054057598114
9,2,agent,23,going,0.48437008261680603
9,2,agent,24,got,0.47664690017700195
9,2,agent,25,tell,0.4516468048095703
9,2,agent,26,like,0.4445251226425171
9,2,agent,27,get,0.44179585576057434
9,2,agent,28,come,0.41001197695732117
9,2,agent,29,hear,0.4048266112804413
9,2,agent,30,remember,0.40088874101638794
9,2,agent,31,let,0.3944871425628662
9,2,agent,32,need,0.3859221339225769
9,2,agent,33,understand,0.3495258092880249
9,2,agent,34,take,0.34630581736564636
9,2,agent,35,look,0.3326352536678314
9,2,agent,36,make,0.30896976590156555
9,2,agent,37,mean,0.28648465871810913
9,2,agent,38,help,0.27073049545288086
9,2,agent,39,find,0.2673731744289398
9,2,agent,40,love,0.2646885812282562
9,2,agent,41,read,0.247398242354393
9,2,agent,42,ask,0.24570345878601074
9,2,agent,43,try,0.23140884935855865
9,2,agent,44,arrived,0.22781138122081757
9,2,agent,45,spoke,0.22117377817630768
9,2,agent,46,stop,0.2138928920030594
9,2,agent,47,become,0.20911554992198944
9,2,agent,48,leave,0.1961815059185028
9,2,agent,49,lay,0.19456709921360016
9,2,agent,50,believe,0.19280222058296204
9,2,patient,1,tell,0.9831405878067017
9,2,patient,2,see,0.9025641679763794
9,2,patient,3,asked,0.816303014755249
9,2,patient,4,take,0.6775274872779846
9,2,patient,5,left,0.5955795049667358
9,2,patient,6,saw,0.5877266526222229
9,2,patient,7,ask,0.581564724445343
9,2,patient,8,help,0.5789000988006592
9,2,patient,9,love,0.5482138991355896
9,2,patient,10,find,0.5366549491882324
9,2,patient,11,put,0.5141540765762329
9,2,patient,12,keep,0.5030909776687622
9,2,patient,13,know,0.5025063157081604
9,2,patient,14,thank,0.4967072308063507
9,2,patient,15,get,0.4756721258163452
9,2,patient,16,bring,0.4440656304359436
9,2,patient,17,call,0.437398761510849
9,2,patient,18,asking,0.38981106877326965
9,2,patient,19,watching,0.37805840373039246
9,2,patient,20,stop,0.3694188892841339
9,2,patient,21,hurt,0.35074862837791443
9,2,patient,22,leave,0.3454664945602417
9,2,patient,23,gone,0.34338390827178955
9,2,patient,24,meet,0.32323887944221497
9,2,patient,25,married,0.32026341557502747
9,2,patient,26,remind,0.30151188373565674
9,2,patient,27,kiss,0.26606351137161255
9,2,patient,28,leaving,0.26342466473579407
9,2,patient,29,visit,0.2325723022222519
9,2,patient,30,believe,0.22871990501880646
9,2,patient,31,hold,0.2286572903394699
9,2,patient,32,kill,0.22677814960479736
9,2,patient,33,show,0.2255965769290924
9,2,patient,34,teach,0.22544662654399872
9,2,patient,35,let,0.21462136507034302
9,2,patient,36,forgive,0.19547177851200104
9,2,patient,37,pull,0.18696622550487518
9,2,patient,38,protect,0.18234460055828094
9,2,patient,39,touch,0.17581547796726227
9,2,patient,40,force,0.16436342895030975
9,2,patient,41,hear,0.15623487532138824
9,2,patient,42,miss,0.15330757200717926
9,2,patient,43,give,0.13354885578155518
9,2,patient,44,got,0.13345061242580414
9,2,patient,45,want,0.13246285915374756
9,2,patient,46,trust,0.1280648112297058
9,2,patient,47,push,0.1264306902885437
9,2,patient,48,remember,0.1258247345685959
9,2,patient,49,recognize,0.12205655872821808
9,2,patient,50,cut,0.11898491531610489
9,2,possessive,1,mother,1.1005607843399048
9,2,possessive,2,face,0.9718373417854309
9,2,possessive,3,head,0.9478810429573059
9,2,possessive,4,hand,0.9036867022514343
9,2,possessive,5,father,0.8178478479385376
9,2,possessive,6,life,0.8022570610046387
9,2,possessive,7,hair,0.772741436958313
9,2,possessive,8,husband,0.7602059841156006
9,2,possessive,9,room,0.7276254296302795
9,2,possessive,10,sister,0.7123740911483765
9,2,possessive,11,voice,0.7054622769355774
9,2,possessive,12,mind,0.6994025111198425
9,2,possessive,13,body,0.6614921689033508
9,2,possessive,14,daughter,0.6531124114990234
9,2,possessive,15,heart,0.6485334634780884
9,2,possessive,16,mouth,0.6364943385124207
9,2,possessive,17,family,0.603956937789917
9,2,possessive,18,mom,0.5493056178092957
9,2,possessive,19,brother,0.5492751002311707
9,2,possessive,20,way,0.5270946621894836
9,2,possessive,21,grandmother,0.5222164392471313
9,2,possessive,22,name,0.5204201340675354
9,2,possessive,23,uncle,0.5185556411743164
9,2,possessive,24,son,0.4974680542945862
9,2,possessive,25,arm,0.481249064207077
9,2,possessive,26,dad,0.4792024791240692
9,2,possessive,27,phone,0.4714183211326599
9,2,possessive,28,skin,0.4696117639541626
9,2,possessive,29,bed,0.46861985325813293
9,2,possessive,30,own,0.4616316556930542
9,2,possessive,31,chest,0.4505200982093811
9,2,possessive,32,aunt,0.44433894753456116
9,2,possessive,33,neck,0.4409090578556061
9,2,possessive,34,shoulder,0.4379318952560425
9,2,possessive,35,death,0.4237007796764374
9,2,possessive,36,throat,0.4158210754394531
9,2,possessive,37,back,0.4039178192615509
9,2,possessive,38,cheek,0.40144944190979004
9,2,possessive,39,friend,0.4006481170654297
9,2,possessive,40,home,0.38757577538490295
9,2,possessive,41,apartment,0.3624166250228882
9,2,possessive,42,stomach,0.35828232765197754
9,2,possessive,43,gaze,0.3409404456615448
9,2,possessive,44,breath,0.3305721580982208
9,2,possessive,45,side,0.3189118206501007
9,2,possessive,46,nose,0.3187483847141266
9,2,possessive,47,dress,0.30887967348098755
9,2,possessive,48,surprise,0.3008159399032593
9,2,possessive,49,tongue,0.2930262088775635
9,2,possessive,50,house,0.28295159339904785
9,2,predicative,1,sure,0.8281146883964539
9,2,predicative,2,sorry,0.7035240530967712
9,2,predicative,3,afraid,0.6042904853820801
9,2,predicative,4,girl,0.5515626072883606
9,2,predicative,5,happy,0.5436367988586426
9,2,predicative,6,old,0.5324137210845947
9,2,predicative,7,right,0.49687469005584717
9,2,predicative,8,tired,0.477689266204834
9,2,predicative,9,ready,0.36826589703559875
9,2,predicative,10,child,0.35431140661239624
9,2,predicative,11,aware,0.3381165862083435
9,2,predicative,12,good,0.33309507369995117
9,2,predicative,13,woman,0.32025641202926636
9,2,predicative,14,beautiful,0.3102748990058899
9,2,predicative,15,mother,0.30351653695106506
9,2,predicative,16,fine,0.2994502782821655
9,2,predicative,17,person,0.2978895306587219
9,2,predicative,18,busy,0.29546815156936646
9,2,predicative,19,angry,0.2950180470943451
9,2,predicative,20,lucky,0.2940119802951813
9,2,predicative,21,dead,0.28738850355148315
9,2,predicative,22,pregnant,0.2791410982608795
9,2,predicative,23,alone,0.2532605528831482
9,2,predicative,24,sister,0.23508459329605103
9,2,predicative,25,nervous,0.2301703691482544
9,2,predicative,26,asleep,0.22219939529895782
9,2,predicative,27,part,0.21941806375980377
9,2,predicative,28,close,0.21791192889213562
9,2,predicative,29,sick,0.1913606822490692
9,2,predicative,30,hungry,0.18058574199676514
9,2,predicative,31,man,0.17558906972408295
9,2,predicative,32,free,0.16923131048679352
9,2,predicative,33,daughter,0.1553628295660019
9,2,predicative,34,proud,0.1461198776960373
9,2,predicative,35,frightened,0.12848855555057526
9,2,predicative,36,stupid,0.10715323686599731
9,2,predicative,37,kind,0.10104051232337952
9,2,predicative,38,friend,0.09982159733772278
9,2,predicative,39,scared,0.09389917552471161
9,2,predicative,40,ill,0.0916491374373436
9,2,predicative,41,wife,0.08252289146184921
9,2,predicative,42,interested,0.07575161755084991
9,2,predicative,43,mistress,0.0752931460738182
9,2,predicative,44,baby,0.0710727721452713
9,2,predicative,45,anxious,0.06525382399559021
9,2,predicative,46,wrong,0.06524163484573364
9,2,predicative,47,sad,0.05618954077363014
9,2,predicative,48,determined,0.05483095720410347
9,2,predicative,49,confused,0.05302690714597702
9,2,predicative,50,special,0.05270695313811302
9,3,agent,1,said,1.323508381843567
9,3,agent,2,had,0.8517032861709595
9,3,agent,3,looked,0.8152318596839905
9,3,agent,4,know,0.7666386365890503
9,3,agent,5,asked,0.737606406211853
9,3,agent,6,felt,0.7007261514663696
9,3,agent,7,saw,0.6832522749900818
9,3,agent,8,have,0.6786983609199524
9,3,agent,9,thought,0.6659197807312012
9,3,agent,10,wanted,0.6154453158378601
9,3,agent,11,want,0.6018581390380859
9,3,agent,12,sat,0.5747894644737244
9,3,agent,13,think,0.5675320625305176
9,3,agent,14,see,0.5494726300239563
9,3,agent,15,came,0.5347889065742493
9,3,agent,16,say,0.5062938928604126
9,3,agent,17,do,0.49480918049812317
9,3,agent,18,got,0.4924875795841217
9,3,agent,19,left,0.4765084981918335
9,3,agent,20,going,0.4684983789920807
9,3,agent,21,go,0.462568074464798
9,3,agent,22,put,0.45021602511405945
9,3,agent,23,stood,0.44460684061050415
9,3,agent,24,come,0.44181573390960693
9,3,agent,25,feel,0.4356720745563507
9,3,agent,26,tell,0.4244840741157532
9,3,agent,27,take,0.3603039085865021
9,3,agent,28,get,0.35730117559432983
9,3,agent,29,remember,0.34730449318885803
9,3,agent,30,look,0.3444579839706421
9,3,agent,31,like,0.3436613380908966
9,3,agent,32,need,0.33153828978538513
9,3,agent,33,let,0.3231336772441864
9,3,agent,34,make,0.3074679374694824
9,3,agent,35,read,0.30487126111984253
9,3,agent,36,understand,0.29940932989120483
9,3,agent,37,spoke,0.2941112220287323
9,3,agent,38,hear,0.28845110535621643
9,3,agent,39,help,0.27484890818595886
9,3,agent,40,find,0.2324398159980774
9,3,agent,41,mean,0.22001254558563232
9,3,agent,42,ask,0.21795859932899475
9,3,agent,43,believe,0.20286305248737335
9,3,agent,44,try,0.20116956532001495
9,3,agent,45,gone,0.19552162289619446
9,3,agent,46,become,0.19033174216747284
9,3,agent,47,answer,0.18943685293197632
9,3,agent,48,love,0.1855798363685608
9,3,agent,49,arrived,0.1841406375169754
9,3,agent,50,leave,0.18016313016414642
9,3,patient,1,tell,0.9638917446136475
9,3,patient,2,see,0.8840214014053345
9,3,patient,3,asked,0.7864074110984802
9,3,patient,4,take,0.6415277719497681
9,3,patient,5,saw,0.6372284889221191
9,3,patient,6,help,0.5965422987937927
9,3,patient,7,thank,0.583301305770874
9,3,patient,8,ask,0.5629481077194214
9,3,patient,9,love,0.5412269234657288
