n_personas,persona,role,rank,word,weight
12,0,agent,1,said,1.2553683519363403
12,0,agent,2,had,0.8104123473167419
12,0,agent,3,looked,0.7939916253089905
12,0,agent,4,asked,0.6685792803764343
12,0,agent,5,know,0.6653843522071838
12,0,agent,6,have,0.632858157157898
12,0,agent,7,thought,0.6210148930549622
12,0,agent,8,felt,0.6155250668525696
12,0,agent,9,want,0.5903333425521851
12,0,agent,10,saw,0.5635825395584106
12,0,agent,11,came,0.5459360480308533
12,0,agent,12,sat,0.5396302342414856
12,0,agent,13,wanted,0.518573522567749
12,0,agent,14,think,0.508155107498169
12,0,agent,15,see,0.49362289905548096
12,0,agent,16,do,0.47546547651290894
12,0,agent,17,put,0.47107017040252686
12,0,agent,18,go,0.45679786801338196
12,0,agent,19,tell,0.45586735010147095
12,0,agent,20,feel,0.4552682042121887
12,0,agent,21,left,0.4320298731327057
12,0,agent,22,got,0.4298006296157837
12,0,agent,23,say,0.4269546866416931
12,0,agent,24,come,0.39856624603271484
12,0,agent,25,stood,0.3980126678943634
12,0,agent,26,going,0.39664825797080994
12,0,agent,27,let,0.3822290003299713
12,0,agent,28,get,0.3296036422252655
12,0,agent,29,take,0.3257618546485901
12,0,agent,30,remember,0.3100511431694031
12,0,agent,31,need,0.30861490964889526
12,0,agent,32,like,0.2997162640094757
12,0,agent,33,read,0.29320937395095825
12,0,agent,34,spoke,0.2816086709499359
12,0,agent,35,look,0.27527809143066406
12,0,agent,36,help,0.271575927734375
12,0,agent,37,make,0.2647278606891632
12,0,agent,38,mean,0.2632346451282501
12,0,agent,39,hear,0.2562900185585022
12,0,agent,40,understand,0.24464647471904755
12,0,agent,41,ask,0.230026513338089
12,0,agent,42,find,0.2026365101337433
12,0,agent,43,sitting,0.19048750400543213
12,0,agent,44,believe,0.19012126326560974
12,0,agent,45,stop,0.18648254871368408
12,0,agent,46,give,0.18437154591083527
12,0,agent,47,love,0.18097664415836334
12,0,agent,48,become,0.1766175925731659
12,0,agent,49,try,0.17395903170108795
12,0,agent,50,gone,0.15258288383483887
12,0,patient,1,see,0.8409162759780884
12,0,patient,2,tell,0.8229313492774963
12,0,patient,3,asked,0.705620527267456
12,0,patient,4,saw,0.6141306757926941
12,0,patient,5,take,0.5776504278182983
12,0,patient,6,ask,0.5240014791488647
12,0,patient,7,help,0.517882764339447
12,0,patient,8,find,0.5068445801734924
12,0,patient,9,thank,0.49028587341308594
12,0,patient,10,love,0.455099493265152
12,0,patient,11,left,0.4452741742134094
12,0,patient,12,put,0.44317322969436646
12,0,patient,13,know,0.41477617621421814
12,0,patient,14,get,0.4139916002750397
12,0,patient,15,keep,0.3790891170501709
12,0,patient,16,meet,0.3555753231048584
12,0,patient,17,call,0.35147804021835327
12,0,patient,18,gone,0.32025179266929626
12,0,patient,19,bring,0.3129443824291229
12,0,patient,20,leave,0.3076357841491699
12,0,patient,21,asking,0.28103235363960266
12,0,patient,22,watching,0.2729042172431946
12,0,patient,23,hurt,0.26544272899627686
12,0,patient,24,stop,0.2524130940437317
12,0,patient,25,kill,0.2352033406496048
12,0,patient,26,married,0.22167927026748657
12,0,patient,27,visit,0.2209145426750183
12,0,patient,28,leaving,0.21883739531040192
12,0,patient,29,kiss,0.21834079921245575
12,0,patient,30,remind,0.20679861307144165
12,0,patient,31,believe,0.20280741155147552
12,0,patient,32,teach,0.17588293552398682
12,0,patient,33,show,0.16964049637317657
12,0,patient,34,let,0.16245883703231812
12,0,patient,35,send,0.15159639716148376
12,0,patient,36,hold,0.15087656676769257
12,0,patient,37,had,0.14200866222381592
12,0,patient,38,give,0.13986441493034363
12,0,patient,39,have,0.1398317813873291
12,0,patient,40,join,0.1349075883626938
12,0,patient,41,hear,0.13461028039455414
12,0,patient,42,force,0.12897555530071259
12,0,patient,43,throw,0.1287737786769867
12,0,patient,44,remember,0.12532606720924377
12,0,patient,45,touch,0.12157909572124481
12,0,patient,46,like,0.12139993906021118
12,0,patient,47,watch,0.11519245058298111
12,0,patient,48,cut,0.1107354387640953
12,0,patient,49,follow,0.10765167325735092
12,0,patient,50,hate,0.10682190209627151
12,0,possessive,1,face,0.9257568120956421
12,0,possessive,2,head,0.8700972199440002
12,0,possessive,3,mother,0.8657397627830505
12,0,possessive,4,hand,0.8184223771095276
12,0,possessive,5,life,0.7458494901657104
12,0,possessive,6,hair,0.7167930006980896
12,0,possessive,7,husband,0.7164772152900696
12,0,possessive,8,voice,0.7015594840049744
12,0,possessive,9,father,0.6667910218238831
12,0,possessive,10,mind,0.6300989389419556
12,0,possessive,11,room,0.6185133457183838
12,0,possessive,12,sister,0.60260009765625
12,0,possessive,13,body,0.5690525770187378
12,0,possessive,14,mouth,0.5316573977470398
12,0,possessive,15,daughter,0.5124062895774841
12,0,possessive,16,name,0.5040023922920227
12,0,possessive,17,heart,0.45917707681655884
12,0,possessive,18,death,0.45822787284851074
12,0,possessive,19,son,0.4531979560852051
12,0,possessive,20,way,0.45271989703178406
