model,persona,role,rank,word,weight
P12,3,patient,17,contribution,0.09117905050516129
P12,3,patient,18,awe,0.08660247176885605
P12,3,patient,19,coolie,0.08438635617494583
P12,3,patient,20,consolidate,0.08191381394863129
P12,3,patient,21,conscience,0.07801182568073273
P12,3,patient,22,conquer,0.077818363904953
P12,3,patient,23,core,0.0763641893863678
P12,3,patient,24,computer,0.07078985124826431
P12,3,patient,25,candy,0.06312908232212067
P12,3,patient,26,control,0.06302455812692642
P12,3,patient,27,building,0.060465008020401
P12,3,patient,28,comrade,0.06026526167988777
P12,3,patient,29,content,0.0596662200987339
P12,3,patient,30,aﬄicte,0.058846548199653625
P12,3,patient,31,color,0.05871196463704109
P12,3,patient,32,award,0.05814070254564285
P12,3,patient,33,cordone,0.057431645691394806
P12,3,patient,34,confront,0.055771369487047195
P12,3,patient,35,chortle,0.05564578250050545
P12,3,patient,36,check,0.05562518164515495
P12,3,patient,37,contradiction,0.054277874529361725
P12,3,patient,38,cook,0.05424449220299721
P12,3,patient,39,consist,0.054187677800655365
P12,3,patient,40,beneﬁt,0.05266247317194939
P12,3,patient,41,advocate,0.051059748977422714
P12,3,patient,42,cement,0.04780296981334686
P12,3,patient,43,act,0.0461052842438221
P12,3,patient,44,clothe,0.045363180339336395
P12,3,patient,45,chick,0.044914402067661285
P12,3,patient,46,cope,0.04463848099112511
P12,3,patient,47,bonesetter,0.044412173330783844
P12,3,patient,48,bridegroom,0.04440441355109215
P12,3,patient,49,convalescence,0.04439636319875717
P12,3,patient,50,challenge,0.04335163161158562
P12,4,agent,1,correct,0.2029290348291397
P12,4,agent,2,confront,0.1528426706790924
P12,4,agent,3,consolidate,0.1382683664560318
P12,4,agent,4,corner,0.12863145768642426
P12,4,agent,5,conﬁrme,0.12312440574169159
P12,4,agent,6,connoisseur,0.11377272009849548
P12,4,agent,7,copper,0.11263339966535568
P12,4,agent,8,contradict,0.09464158862829208
P12,4,agent,9,clutch,0.09374862164258957
P12,4,agent,10,congratulation,0.08763732761144638
P12,4,agent,11,contemporary,0.08267199248075485
P12,4,agent,12,clumsy,0.07704474031925201
P12,4,agent,13,calf,0.07574237883090973
P12,4,agent,14,collide,0.07395685464143753
P12,4,agent,15,cordone,0.0724267065525055
P12,4,agent,16,confusion,0.07068006694316864
P12,4,agent,17,corrupt,0.07027281820774078
P12,4,agent,18,consider,0.06842227280139923
P12,4,agent,19,conquer,0.06715694069862366
P12,4,agent,20,cope,0.06518135964870453
P12,4,agent,21,channel,0.06396764516830444
P12,4,agent,22,content,0.06159257888793945
P12,4,agent,23,colleague,0.05939655750989914
P12,4,agent,24,announce,0.056380148977041245
P12,4,agent,25,candy,0.05628276616334915
P12,4,agent,26,connection,0.054524440318346024
P12,4,agent,27,conﬁde,0.05323433876037598
P12,4,agent,28,copy,0.04973426088690758
P12,4,agent,29,confide,0.04933219775557518
P12,4,agent,30,cd,0.048143234103918076
P12,4,agent,31,control,0.04805085435509682
P12,4,agent,32,cappuccino,0.046011000871658325
P12,4,agent,33,calm,0.04288896545767784
P12,4,agent,34,bribe,0.042242780327796936
P12,4,agent,35,clutched,0.04135066643357277
P12,4,agent,36,cavern,0.04026041552424431
P12,4,agent,37,communiqué,0.039685945957899094
P12,4,agent,38,chineseness,0.03666433319449425
P12,4,agent,39,compile,0.03368377313017845
P12,4,agent,40,building,0.03269077464938164
P12,4,agent,41,become,0.03263132646679878
P12,4,agent,42,compel,0.03157959505915642
P12,4,agent,43,conscience,0.030940452590584755
P12,4,agent,44,comrade,0.02779325284063816
P12,4,agent,45,conceive,0.02664501592516899
P12,4,agent,46,constitution,0.026216352358460426
P12,4,agent,47,appetite,0.025571346282958984
P12,4,agent,48,concentrate,0.025133643299341202
P12,4,agent,49,conciliatory,0.024582557380199432
P12,4,agent,50,coloring,0.024393688887357712
P12,4,patient,1,corrupt,0.225203737616539
P12,4,patient,2,corner,0.19831490516662598
P12,4,patient,3,copy,0.16147810220718384
P12,4,patient,4,copper,0.15462450683116913
P12,4,patient,5,conﬁne,0.07169681042432785
P12,4,patient,6,conﬁrme,0.07016631960868835
P12,4,patient,7,confusion,0.0571640208363533
P12,4,patient,8,correct,0.05692235752940178
P12,4,patient,9,consume,0.055975738912820816
P12,4,patient,10,convince,0.054554782807826996
P12,4,patient,11,contribute,0.05356748029589653
P12,4,patient,12,coolness,0.053144145756959915
P12,4,patient,13,convert,0.053090900182724
P12,4,patient,14,channel,0.049576371908187866
P12,4,patient,15,confront,0.048681892454624176
P12,4,patient,16,connection,0.04771635681390762
P12,4,patient,17,cop,0.046195365488529205
P12,4,patient,18,conﬁde,0.0447998046875
P12,4,patient,19,coolie,0.042554039508104324
P12,4,patient,20,appreciation,0.04112731292843819
P12,4,patient,21,commit,0.03953156992793083
P12,4,patient,22,contribution,0.03827396035194397
P12,4,patient,23,card,0.03629084676504135
P12,4,patient,24,confirm,0.03452025353908539
P12,4,patient,25,conscience,0.03413271903991699
P12,4,patient,26,collide,0.0339684784412384
P12,4,patient,27,connect,0.03341393545269966
P12,4,patient,28,clipboard,0.03231939673423767
P12,4,patient,29,commend,0.031017953529953957
P12,4,patient,30,converse,0.030791381374001503
P12,4,patient,31,conciliatory,0.03034222312271595
P12,4,patient,32,content,0.028850913047790527
P12,4,patient,33,contain,0.027328984811902046
P12,4,patient,34,churchgoing,0.02496306225657463
P12,4,patient,35,cappuccino,0.02431941032409668
P12,4,patient,36,closet,0.02411973662674427
P12,4,patient,37,come,0.02382834255695343
P12,4,patient,38,contemporary,0.023783842101693153
P12,4,patient,39,collection,0.023006943985819817
P12,4,patient,40,church,0.02170250378549099
P12,4,patient,41,companion,0.020819665864109993
P12,4,patient,42,cooking,0.020152784883975983
P12,4,patient,43,articulate,0.01997007243335247
P12,4,patient,44,clothe,0.01954035833477974
P12,4,patient,45,cordone,0.01907220296561718
P12,4,patient,46,core,0.018060654401779175
P12,4,patient,47,burp,0.0176682211458683
P12,4,patient,48,bypass,0.01766226813197136
P12,4,patient,49,comply,0.017429308965802193
P12,4,patient,50,confide,0.01648753136396408
P12,5,agent,1,copper,0.11625122278928757
P12,5,agent,2,cop,0.103419229388237
P12,5,agent,3,correct,0.09812544286251068
P12,5,agent,4,copy,0.08045981079339981
P12,5,agent,5,corrupt,0.07712594419717789
P12,5,agent,6,core,0.07417590171098709
P12,5,agent,7,contemporary,0.06376688182353973
P12,5,agent,8,contain,0.06303827464580536
P12,5,agent,9,conﬁrme,0.055985644459724426
P12,5,agent,10,cordone,0.053780701011419296
P12,5,agent,11,content,0.049506716430187225
P12,5,agent,12,conﬁne,0.04349706694483757
P12,5,agent,13,colleague,0.03048774041235447
P12,5,agent,14,confront,0.02816370315849781
P12,5,agent,15,contraction,0.027852065861225128
P12,5,agent,16,clothe,0.026471545919775963
P12,5,agent,17,connoisseur,0.026028931140899658
P12,5,agent,18,consultant,0.02528066746890545
P12,5,agent,19,contribute,0.02397589012980461
P12,5,agent,20,comb,0.02166604809463024
P12,5,agent,21,conciliatory,0.021290229633450508
P12,5,agent,22,candy,0.020317325368523598
P12,5,agent,23,collide,0.020304052159190178
P12,5,agent,24,contribution,0.019858844578266144
P12,5,agent,25,cope,0.019379939883947372
P12,5,agent,26,confide,0.019263019785284996
P12,5,agent,27,clutch,0.018489455804228783
P12,5,agent,28,connection,0.018167627975344658
P12,5,agent,29,consider,0.017564672976732254
P12,5,agent,30,coolie,0.015658771619200706
P12,5,agent,31,cappuccino,0.015630407258868217
P12,5,agent,32,convince,0.015503798611462116
P12,5,agent,33,congratulate,0.013292609713971615
P12,5,agent,34,compel,0.013267343863844872
P12,5,agent,35,chemise,0.013035275973379612
P12,5,agent,36,conversation,0.011581869795918465
P12,5,agent,37,captivity,0.01135029923170805
P12,5,agent,38,clutched,0.01120817568153143
P12,5,agent,39,conscience,0.01090530026704073
P12,5,agent,40,afecte,0.00976632907986641
P12,5,agent,41,cave,0.00965077243745327
P12,5,agent,42,convalescence,0.009249342605471611
P12,5,agent,43,communiqué,0.008952721022069454
P12,5,agent,44,church,0.008851204067468643
P12,5,agent,45,console,0.008742395788431168
P12,5,agent,46,convey,0.008383622393012047
P12,5,agent,47,confession,0.008351876400411129
P12,5,agent,48,capital,0.008171956986188889
P12,5,agent,49,contradict,0.008078436367213726
P12,5,agent,50,calm,0.007652647327631712
P12,5,patient,1,copper,0.11453258991241455
P12,5,patient,2,corner,0.09101545810699463
P12,5,patient,3,correct,0.05986260250210762
P12,5,patient,4,corrupt,0.0436566099524498
P12,5,patient,5,cordone,0.03935740888118744
P12,5,patient,6,conﬁne,0.03113429993391037
P12,5,patient,7,cop,0.02605188451707363
P12,5,patient,8,contribute,0.02555122785270214
P12,5,patient,9,convince,0.02486310340464115
P12,5,patient,10,coolie,0.023753417655825615
P12,5,patient,11,captivity,0.022314658388495445
P12,5,patient,12,content,0.020131811499595642
P12,5,patient,13,confusion,0.018271857872605324
P12,5,patient,14,convert,0.017547544091939926
P12,5,patient,15,companion,0.015405596233904362
P12,5,patient,16,contain,0.0133448401466012
P12,5,patient,17,conscience,0.012551918625831604
P12,5,patient,18,cook,0.012440727092325687
P12,5,patient,19,core,0.011467375792562962
P12,5,patient,20,contribution,0.011356365866959095
P12,5,patient,21,consolidate,0.009458106942474842
P12,5,patient,22,confront,0.00838161539286375
P12,5,patient,23,conﬁrme,0.008201253600418568
P12,5,patient,24,connection,0.0073165311478078365
P12,5,patient,25,boom,0.006140282843261957
P12,5,patient,26,confuse,0.0058216010220348835
P12,5,patient,27,computer,0.005574745126068592
P12,5,patient,28,compliment,0.005431369878351688
P12,5,patient,29,clothe,0.005291732959449291
P12,5,patient,30,clamor,0.005147992633283138
P12,5,patient,31,confused,0.004606657195836306
P12,5,patient,32,cappuccino,0.0044258106499910355
P12,5,patient,33,commit,0.004401061218231916
P12,5,patient,34,chaise,0.004353813827037811
P12,5,patient,35,cola,0.004051768220961094
P12,5,patient,36,cave,0.0039003638084977865
P12,5,patient,37,coffin,0.0038739321753382683
P12,5,patient,38,buddy,0.0037960000336170197
P12,5,patient,39,consist,0.0036256718449294567
P12,5,patient,40,comrade,0.0034886945504695177
P12,5,patient,41,commodity,0.0033527230843901634
P12,5,patient,42,comb,0.003294771770015359
P12,5,patient,43,come,0.0032461117953062057
P12,5,patient,44,approval,0.00318174809217453
P12,5,patient,45,coerce,0.003053799970075488
P12,5,patient,46,chortle,0.0029520608950406313
P12,5,patient,47,call,0.0029468005523085594
P12,5,patient,48,account,0.002760280855000019
P12,5,patient,49,bathroom,0.0027343144174665213
P12,5,patient,50,cope,0.0027059304993599653
P12,6,agent,1,copper,0.11961568892002106
P12,6,agent,2,copy,0.11104955524206161
P12,6,agent,3,cop,0.09528408944606781
P12,6,agent,4,correct,0.08542786538600922
P12,6,agent,5,contain,0.06403855234384537
P12,6,agent,6,contemporary,0.05415063723921776
P12,6,agent,7,cordone,0.04667498543858528
P12,6,agent,8,confront,0.043169036507606506
P12,6,agent,9,content,0.039963509887456894
P12,6,agent,10,conﬁrme,0.03596390783786774
P12,6,agent,11,conﬁne,0.03485986962914467
P12,6,agent,12,colleague,0.032171934843063354
P12,6,agent,13,clothe,0.03213100880384445
P12,6,agent,14,conﬁde,0.02651001326739788
P12,6,agent,15,candy,0.02607117034494877
