n_personas,persona,role,rank,word,weight
15,2,patient,18,watching,0.29919299483299255
15,2,patient,19,bring,0.29345548152923584
15,2,patient,20,gone,0.2796143889427185
15,2,patient,21,asking,0.27157291769981384
15,2,patient,22,hurt,0.2592742145061493
15,2,patient,23,stop,0.2571830153465271
15,2,patient,24,meet,0.25123131275177
15,2,patient,25,leaving,0.2395673543214798
15,2,patient,26,remind,0.23514318466186523
15,2,patient,27,married,0.23299236595630646
15,2,patient,28,give,0.19827306270599365
15,2,patient,29,kill,0.19369687139987946
15,2,patient,30,visit,0.1907833218574524
15,2,patient,31,touch,0.18015028536319733
15,2,patient,32,pull,0.16571572422981262
15,2,patient,33,show,0.15519773960113525
15,2,patient,34,kiss,0.15421171486377716
15,2,patient,35,believe,0.14362064003944397
15,2,patient,36,let,0.1418626755475998
15,2,patient,37,force,0.1382678747177124
15,2,patient,38,hold,0.12486209720373154
15,2,patient,39,like,0.12134213000535965
15,2,patient,40,send,0.11949462443590164
15,2,patient,41,protect,0.11827956140041351
15,2,patient,42,approach,0.11139462888240814
15,2,patient,43,recognize,0.10601935535669327
15,2,patient,44,join,0.09897047281265259
15,2,patient,45,hear,0.09518972039222717
15,2,patient,46,got,0.09256475418806076
15,2,patient,47,watch,0.0890086367726326
15,2,patient,48,trust,0.08809509873390198
15,2,patient,49,fuck,0.08784651756286621
15,2,patient,50,had,0.08434514701366425
15,2,possessive,1,head,0.9060105681419373
15,2,possessive,2,mother,0.889290452003479
15,2,possessive,3,face,0.8026408553123474
15,2,possessive,4,hand,0.7971047163009644
15,2,possessive,5,voice,0.7505671381950378
15,2,possessive,6,hair,0.6871309280395508
15,2,possessive,7,father,0.6849227547645569
15,2,possessive,8,husband,0.6832301020622253
15,2,possessive,9,life,0.666526734828949
15,2,possessive,10,body,0.5876758694648743
15,2,possessive,11,mouth,0.5632944107055664
15,2,possessive,12,room,0.5572625994682312
15,2,possessive,13,sister,0.5531736612319946
