n_personas,persona,role,rank,word,weight
8,0,predicative,21,fine,0.2847980260848999
8,0,predicative,22,mother,0.27697551250457764
8,0,predicative,23,asleep,0.2685796618461609
8,0,predicative,24,pregnant,0.25405001640319824
8,0,predicative,25,nervous,0.24607527256011963
8,0,predicative,26,close,0.24417906999588013
8,0,predicative,27,alone,0.2383907437324524
8,0,predicative,28,daughter,0.21563997864723206
8,0,predicative,29,sick,0.21471862494945526
8,0,predicative,30,free,0.20876018702983856
8,0,predicative,31,man,0.1827225685119629
8,0,predicative,32,part,0.16967585682868958
8,0,predicative,33,hungry,0.1673821210861206
8,0,predicative,34,awake,0.15434595942497253
8,0,predicative,35,ill,0.12468623369932175
8,0,predicative,36,proud,0.12401963025331497
8,0,predicative,37,concerned,0.11680694669485092
8,0,predicative,38,friend,0.11626962572336197
8,0,predicative,39,scared,0.11587473005056381
8,0,predicative,40,frightened,0.11414199322462082
8,0,predicative,41,stupid,0.10703501850366592
8,0,predicative,42,interested,0.09972070902585983
8,0,predicative,43,mistress,0.09332840889692307
8,0,predicative,44,baby,0.08280523121356964
8,0,predicative,45,special,0.06289679557085037
8,0,predicative,46,careful,0.06011635437607765
8,0,predicative,47,upset,0.049112144857645035
8,0,predicative,48,sad,0.04832836613059044
8,0,predicative,49,wife,0.047720618546009064
8,0,predicative,50,confused,0.04132413491606712
8,1,agent,1,said,1.2976778745651245
8,1,agent,2,had,0.8997440338134766
8,1,agent,3,looked,0.8654417991638184
8,1,agent,4,asked,0.8046815395355225
8,1,agent,5,know,0.7551561594009399
8,1,agent,6,felt,0.7185609936714172
8,1,agent,7,have,0.7059860825538635
8,1,agent,8,thought,0.6821346282958984
8,1,agent,9,want,0.6447235345840454
8,1,agent,10,saw,0.6433813571929932
8,1,agent,11,wanted,0.6240789294242859
8,1,agent,12,see,0.572009265422821
8,1,agent,13,think,0.5697200894355774
8,1,agent,14,sat,0.5677428841590881
8,1,agent,15,came,0.5579176545143127
8,1,agent,16,put,0.5212529301643372
8,1,agent,17,say,0.5119668245315552
8,1,agent,18,feel,0.4968057870864868
8,1,agent,19,got,0.491851806640625
8,1,agent,20,go,0.490082323551178
8,1,agent,21,left,0.4887832701206207
8,1,agent,22,tell,0.48296424746513367
8,1,agent,23,come,0.4622170329093933
8,1,agent,24,do,0.4573574662208557
8,1,agent,25,going,0.4530024528503418
8,1,agent,26,stood,0.4166403114795685
8,1,agent,27,get,0.41525933146476746
8,1,agent,28,like,0.38261449337005615
8,1,agent,29,remember,0.37907737493515015
8,1,agent,30,take,0.3685625493526459
8,1,agent,31,need,0.3646203577518463
8,1,agent,32,let,0.3465823233127594
8,1,agent,33,look,0.3319630026817322
8,1,agent,34,hear,0.3263019621372223
8,1,agent,35,help,0.31177404522895813
8,1,agent,36,understand,0.3096912205219269
8,1,agent,37,spoke,0.30902785062789917
8,1,agent,38,make,0.30773040652275085
8,1,agent,39,read,0.30431124567985535
8,1,agent,40,become,0.2439717799425125
8,1,agent,41,try,0.22480638325214386
8,1,agent,42,ask,0.22060944139957428
8,1,agent,43,mean,0.2181791514158249
8,1,agent,44,thinking,0.21459095180034637
8,1,agent,45,believe,0.2099105715751648
8,1,agent,46,leave,0.2066003978252411
8,1,agent,47,love,0.19902345538139343
8,1,agent,48,find,0.18984442949295044
8,1,agent,49,give,0.18956010043621063
8,1,agent,50,sitting,0.1875123828649521
8,1,patient,1,tell,0.9319623112678528
8,1,patient,2,see,0.9046722650527954
8,1,patient,3,asked,0.7898659706115723
8,1,patient,4,take,0.6967432498931885
8,1,patient,5,help,0.6416159868240356
8,1,patient,6,saw,0.5951200723648071
8,1,patient,7,ask,0.573692798614502
8,1,patient,8,know,0.5653413534164429
8,1,patient,9,find,0.5593442320823669
8,1,patient,10,thank,0.5564326047897339
8,1,patient,11,get,0.5313981175422668
8,1,patient,12,love,0.5151144862174988
8,1,patient,13,left,0.514870822429657
8,1,patient,14,put,0.5060562491416931
8,1,patient,15,keep,0.4529794156551361
8,1,patient,16,call,0.4295925796031952
8,1,patient,17,meet,0.3679632544517517
8,1,patient,18,hurt,0.34915682673454285
8,1,patient,19,gone,0.34784388542175293
8,1,patient,20,bring,0.34651800990104675
8,1,patient,21,leave,0.34330034255981445
8,1,patient,22,asking,0.3432615101337433
8,1,patient,23,watching,0.3312896490097046
8,1,patient,24,visit,0.28856590390205383
8,1,patient,25,stop,0.28487229347229004
8,1,patient,26,married,0.26468807458877563
8,1,patient,27,kiss,0.26267164945602417
8,1,patient,28,leaving,0.24096335470676422
8,1,patient,29,remind,0.23817910254001617
8,1,patient,30,show,0.2176259458065033
8,1,patient,31,give,0.21440823376178741
8,1,patient,32,join,0.2093430608510971
8,1,patient,33,believe,0.20452138781547546
8,1,patient,34,let,0.2005932480096817
8,1,patient,35,force,0.1930544376373291
8,1,patient,36,teach,0.1917555034160614
8,1,patient,37,pull,0.19108721613883972
8,1,patient,38,touch,0.18563616275787354
8,1,patient,39,kill,0.18374286592006683
8,1,patient,40,follow,0.16029848158359528
8,1,patient,41,got,0.15922078490257263
8,1,patient,42,approach,0.15600688755512238
8,1,patient,43,protect,0.15204787254333496
8,1,patient,44,forgive,0.1491490602493286
8,1,patient,45,send,0.1485622525215149
8,1,patient,46,trust,0.14636565744876862
8,1,patient,47,throw,0.14596886932849884
8,1,patient,48,hold,0.14551247656345367
8,1,patient,49,remember,0.14246299862861633
8,1,patient,50,want,0.13745500147342682
8,1,possessive,1,head,1.0079127550125122
8,1,possessive,2,face,0.9876808524131775
8,1,possessive,3,mother,0.9694331884384155
8,1,possessive,4,hand,0.887374222278595
8,1,possessive,5,life,0.8097940683364868
8,1,possessive,6,hair,0.7902845740318298
8,1,possessive,7,father,0.7814195156097412
8,1,possessive,8,voice,0.7571239471435547
8,1,possessive,9,husband,0.7475412487983704
8,1,possessive,10,room,0.7013199329376221
8,1,possessive,11,sister,0.7011051774024963
8,1,possessive,12,daughter,0.6463671922683716
8,1,possessive,13,body,0.6458943486213684
8,1,possessive,14,mouth,0.6150283813476562
8,1,possessive,15,mind,0.6102577447891235
8,1,possessive,16,heart,0.5553863644599915
8,1,possessive,17,way,0.5406909584999084
8,1,possessive,18,family,0.5241172313690186
8,1,possessive,19,death,0.5092422366142273
8,1,possessive,20,skin,0.4987839460372925
8,1,possessive,21,son,0.49686241149902344
8,1,possessive,22,name,0.4963494837284088
8,1,possessive,23,brother,0.473897248506546
8,1,possessive,24,arm,0.4735402464866638
8,1,possessive,25,aunt,0.4635956585407257
8,1,possessive,26,uncle,0.4592580199241638
8,1,possessive,27,phone,0.45356953144073486
8,1,possessive,28,grandmother,0.4515896141529083
8,1,possessive,29,shoulder,0.4513744115829468
8,1,possessive,30,friend,0.4481683075428009
8,1,possessive,31,bed,0.4477781355381012
8,1,possessive,32,own,0.4387281537055969
8,1,possessive,33,neck,0.4313923120498657
8,1,possessive,34,back,0.41716888546943665
8,1,possessive,35,chest,0.40167757868766785
8,1,possessive,36,mom,0.3952673077583313
8,1,possessive,37,gaze,0.39350783824920654
8,1,possessive,38,cheek,0.3872945308685303
8,1,possessive,39,stomach,0.381521999835968
8,1,possessive,40,throat,0.3753463923931122
8,1,possessive,41,side,0.3612593412399292
8,1,possessive,42,apartment,0.3591548800468445
8,1,possessive,43,home,0.35401567816734314
8,1,possessive,44,dress,0.34459739923477173
8,1,possessive,45,nose,0.32706916332244873
8,1,possessive,46,breath,0.32324767112731934
8,1,possessive,47,forehead,0.31426239013671875
8,1,possessive,48,tongue,0.3137626051902771
8,1,possessive,49,work,0.3018554747104645
8,1,possessive,50,surprise,0.28272464871406555
8,1,predicative,1,sure,0.6979429125785828
8,1,predicative,2,sorry,0.6140782237052917
8,1,predicative,3,right,0.562228798866272
8,1,predicative,4,girl,0.5600653886795044
8,1,predicative,5,afraid,0.5442769527435303
8,1,predicative,6,happy,0.512827455997467
8,1,predicative,7,old,0.4933454990386963
8,1,predicative,8,tired,0.45022356510162354
8,1,predicative,9,good,0.4357876479625702
8,1,predicative,10,beautiful,0.43072769045829773
8,1,predicative,11,aware,0.4175102710723877
8,1,predicative,12,busy,0.3988814055919647
8,1,predicative,13,woman,0.38006383180618286
8,1,predicative,14,ready,0.3581770658493042
8,1,predicative,15,child,0.33300328254699707
8,1,predicative,16,mother,0.3180570900440216
8,1,predicative,17,dead,0.31333813071250916
8,1,predicative,18,angry,0.3131125271320343
8,1,predicative,19,person,0.2986500561237335
8,1,predicative,20,fine,0.2733716368675232
8,1,predicative,21,asleep,0.2717946767807007
8,1,predicative,22,pregnant,0.2660737931728363
8,1,predicative,23,lucky,0.248538538813591
8,1,predicative,24,sick,0.23336192965507507
8,1,predicative,25,man,0.22064130008220673
8,1,predicative,26,sister,0.19185002148151398
8,1,predicative,27,close,0.18717695772647858
8,1,predicative,28,alone,0.18459610641002655
8,1,predicative,29,nervous,0.1828356385231018
8,1,predicative,30,daughter,0.17004798352718353
8,1,predicative,31,frightened,0.16903124749660492
8,1,predicative,32,part,0.15607130527496338
8,1,predicative,33,free,0.14604447782039642
8,1,predicative,34,hungry,0.14227557182312012
8,1,predicative,35,friend,0.132034033536911
8,1,predicative,36,awake,0.13130460679531097
8,1,predicative,37,wife,0.12495475262403488
8,1,predicative,38,interested,0.10093622654676437
8,1,predicative,39,scared,0.09648553282022476
8,1,predicative,40,proud,0.0961715430021286
8,1,predicative,41,wrong,0.08428481221199036
8,1,predicative,42,teacher,0.07267799228429794
8,1,predicative,43,mistress,0.06851258873939514
8,1,predicative,44,anxious,0.0677293911576271
8,1,predicative,45,stupid,0.06498151272535324
8,1,predicative,46,ill,0.06314248591661453
8,1,predicative,47,overwhelmed,0.0596785768866539
8,1,predicative,48,upset,0.0559292808175087
8,1,predicative,49,servant,0.04855962470173836
8,1,predicative,50,smart,0.0473879836499691
8,2,agent,1,said,1.358949065208435
8,2,agent,2,had,0.9093055725097656
8,2,agent,3,looked,0.8391392827033997
8,2,agent,4,asked,0.816381573677063
8,2,agent,5,have,0.7394184470176697
8,2,agent,6,know,0.7350497841835022
8,2,agent,7,saw,0.7170085906982422
8,2,agent,8,thought,0.7161705493927002
8,2,agent,9,felt,0.6999252438545227
8,2,agent,10,want,0.6478856801986694
8,2,agent,11,wanted,0.6182855367660522
8,2,agent,12,sat,0.6113890409469604
8,2,agent,13,think,0.588997483253479
8,2,agent,14,came,0.5748326778411865
8,2,agent,15,see,0.5442948937416077
8,2,agent,16,got,0.5036129355430603
8,2,agent,17,feel,0.5009181499481201
8,2,agent,18,stood,0.499543696641922
8,2,agent,19,going,0.4919116199016571
8,2,agent,20,left,0.49024930596351624
8,2,agent,21,do,0.4842630624771118
8,2,agent,22,put,0.477702260017395
8,2,agent,23,say,0.45330098271369934
8,2,agent,24,go,0.45134806632995605
8,2,agent,25,tell,0.44541484117507935
8,2,agent,26,come,0.4213683009147644
8,2,agent,27,let,0.41775059700012207
8,2,agent,28,take,0.406264066696167
8,2,agent,29,remember,0.4006119966506958
8,2,agent,30,get,0.39451315999031067
8,2,agent,31,look,0.37773779034614563
8,2,agent,32,understand,0.3475906252861023
8,2,agent,33,need,0.3418125510215759
8,2,agent,34,hear,0.33290886878967285
8,2,agent,35,make,0.3234410583972931
8,2,agent,36,like,0.3158245086669922
8,2,agent,37,help,0.3040524125099182
8,2,agent,38,spoke,0.29343152046203613
8,2,agent,39,ask,0.2775113582611084
8,2,agent,40,read,0.26273882389068604
8,2,agent,41,mean,0.24822291731834412
8,2,agent,42,believe,0.23172588646411896
8,2,agent,43,leave,0.22573931515216827
8,2,agent,44,give,0.22149589657783508
8,2,agent,45,become,0.21609681844711304
8,2,agent,46,try,0.2143973857164383
8,2,agent,47,arrived,0.2076834887266159
8,2,agent,48,stop,0.19668225944042206
8,2,agent,49,gone,0.19047388434410095
8,2,agent,50,love,0.1899348795413971
8,2,patient,1,tell,0.9765422344207764
8,2,patient,2,see,0.8934865593910217
8,2,patient,3,asked,0.8075681924819946
8,2,patient,4,take,0.6779025793075562
8,2,patient,5,saw,0.6469244956970215
8,2,patient,6,help,0.6396774649620056
8,2,patient,7,thank,0.5634942054748535
8,2,patient,8,ask,0.5373535752296448
8,2,patient,9,find,0.5285200476646423
8,2,patient,10,left,0.5219208598136902
8,2,patient,11,love,0.5069721937179565
8,2,patient,12,put,0.5020533204078674
8,2,patient,13,know,0.5020424723625183
8,2,patient,14,get,0.4975038170814514
8,2,patient,15,keep,0.47836899757385254
8,2,patient,16,call,0.4624530076980591
8,2,patient,17,hurt,0.39778003096580505
8,2,patient,18,watching,0.39453360438346863
8,2,patient,19,gone,0.3876858353614807
8,2,patient,20,bring,0.3741312623023987
8,2,patient,21,meet,0.34162184596061707
8,2,patient,22,married,0.3378327190876007
8,2,patient,23,asking,0.3329318165779114
8,2,patient,24,leave,0.3190186023712158
8,2,patient,25,stop,0.31499212980270386
8,2,patient,26,visit,0.3051409423351288
8,2,patient,27,remind,0.261971652507782
8,2,patient,28,leaving,0.2596171796321869
8,2,patient,29,kill,0.2561980187892914
8,2,patient,30,kiss,0.25485530495643616
8,2,patient,31,let,0.24950118362903595
8,2,patient,32,believe,0.2415519803762436
8,2,patient,33,give,0.23846210539340973
8,2,patient,34,remember,0.20964743196964264
8,2,patient,35,join,0.20796416699886322
8,2,patient,36,pull,0.2071077823638916
8,2,patient,37,touch,0.20150841772556305
8,2,patient,38,show,0.19126088917255402
8,2,patient,39,hold,0.18390056490898132
8,2,patient,40,send,0.18245236575603485
8,2,patient,41,watch,0.1821848452091217
8,2,patient,42,hear,0.18109723925590515
8,2,patient,43,force,0.17912812530994415
8,2,patient,44,protect,0.17744000256061554
8,2,patient,45,teach,0.1715080887079239
8,2,patient,46,like,0.1692698448896408
8,2,patient,47,recognize,0.1485162228345871
8,2,patient,48,had,0.1295374035835266
8,2,patient,49,hit,0.12629438936710358
8,2,patient,50,forgive,0.12438495457172394
8,2,possessive,1,mother,1.032562017440796
8,2,possessive,2,head,0.9938707947731018
8,2,possessive,3,face,0.9888333678245544
8,2,possessive,4,hand,0.9196348786354065
8,2,possessive,5,hair,0.7992793321609497
8,2,possessive,6,father,0.7957629561424255
8,2,possessive,7,life,0.7946963906288147
8,2,possessive,8,voice,0.7734659910202026
8,2,possessive,9,husband,0.7710087895393372
8,2,possessive,10,sister,0.7154213190078735
8,2,possessive,11,room,0.6922312378883362
8,2,possessive,12,body,0.6877843737602234
8,2,possessive,13,mind,0.6564360857009888
8,2,possessive,14,daughter,0.6153149604797363
8,2,possessive,15,mouth,0.6111563444137573
8,2,possessive,16,heart,0.5861431956291199
8,2,possessive,17,way,0.5451749563217163
8,2,possessive,18,family,0.5352967977523804
8,2,possessive,19,arm,0.5295848846435547
8,2,possessive,20,death,0.5278357267379761
8,2,possessive,21,aunt,0.5119159817695618
8,2,possessive,22,skin,0.5102190971374512
8,2,possessive,23,son,0.4973130524158478
8,2,possessive,24,own,0.49155232310295105
8,2,possessive,25,neck,0.48938310146331787
8,2,possessive,26,name,0.46068906784057617
8,2,possessive,27,throat,0.4593079686164856
8,2,possessive,28,shoulder,0.45596206188201904
8,2,possessive,29,bed,0.4552079141139984
8,2,possessive,30,brother,0.4541131854057312
8,2,possessive,31,phone,0.4489020109176636
8,2,possessive,32,cheek,0.4340357780456543
8,2,possessive,33,grandmother,0.43350309133529663
8,2,possessive,34,uncle,0.41965168714523315
8,2,possessive,35,friend,0.41682037711143494
8,2,possessive,36,mom,0.4155825078487396
8,2,possessive,37,chest,0.4088408946990967
8,2,possessive,38,dress,0.38001853227615356
8,2,possessive,39,gaze,0.3780893087387085
8,2,possessive,40,dad,0.36584216356277466
8,2,possessive,41,home,0.35650986433029175
8,2,possessive,42,stomach,0.3546372652053833
8,2,possessive,43,apartment,0.3482488989830017
8,2,possessive,44,nose,0.33985018730163574
8,2,possessive,45,side,0.33231255412101746
8,2,possessive,46,back,0.327535480260849
8,2,possessive,47,forehead,0.31168028712272644
8,2,possessive,48,breath,0.2987861633300781
8,2,possessive,49,chin,0.294659823179245
8,2,possessive,50,work,0.28740179538726807
8,2,predicative,1,sure,0.7579339146614075
8,2,predicative,2,sorry,0.5977213382720947
8,2,predicative,3,right,0.5787472724914551
8,2,predicative,4,girl,0.5575541257858276
8,2,predicative,5,happy,0.5448070764541626
8,2,predicative,6,afraid,0.5050260424613953
8,2,predicative,7,old,0.4881642162799835
8,2,predicative,8,tired,0.449679434299469
8,2,predicative,9,busy,0.42650455236434937
8,2,predicative,10,beautiful,0.42347773909568787
8,2,predicative,11,good,0.3949647843837738
8,2,predicative,12,ready,0.39288070797920227
8,2,predicative,13,aware,0.3693770468235016
8,2,predicative,14,child,0.35337963700294495
8,2,predicative,15,person,0.3408849835395813
8,2,predicative,16,dead,0.336568683385849
8,2,predicative,17,woman,0.33262744545936584
8,2,predicative,18,lucky,0.2948244512081146
8,2,predicative,19,fine,0.28672999143600464
8,2,predicative,20,angry,0.2825565040111542
8,2,predicative,21,sister,0.278421014547348
8,2,predicative,22,asleep,0.26403042674064636
8,2,predicative,23,sick,0.25751790404319763
8,2,predicative,24,mother,0.25087234377861023
8,2,predicative,25,alone,0.22283720970153809
8,2,predicative,26,pregnant,0.20158736407756805
8,2,predicative,27,nervous,0.19443045556545258
8,2,predicative,28,close,0.18681640923023224
8,2,predicative,29,daughter,0.1848268359899521
8,2,predicative,30,man,0.16893644630908966
8,2,predicative,31,frightened,0.1586121916770935
8,2,predicative,32,proud,0.15083515644073486
8,2,predicative,33,friend,0.13725213706493378
8,2,predicative,34,scared,0.1343189775943756
8,2,predicative,35,hungry,0.1259673833847046
8,2,predicative,36,free,0.12446104735136032
8,2,predicative,37,anxious,0.10937179625034332
8,2,predicative,38,wrong,0.10586420446634293
8,2,predicative,39,interested,0.1055401936173439
8,2,predicative,40,one,0.08839204162359238
8,2,predicative,41,part,0.08719154447317123
8,2,predicative,42,ill,0.08394453674554825
8,2,predicative,43,determined,0.07800114899873734
8,2,predicative,44,ﬁne,0.07324690371751785
8,2,predicative,45,mistress,0.07200679183006287
8,2,predicative,46,wife,0.07014063745737076
8,2,predicative,47,stupid,0.06104698404669762
8,2,predicative,48,upset,0.04607122763991356
8,2,predicative,49,smart,0.03932877257466316
8,2,predicative,50,awake,0.035448331385850906
8,3,agent,1,said,1.310895562171936
8,3,agent,2,had,0.8926774859428406
8,3,agent,3,asked,0.8026278018951416
8,3,agent,4,looked,0.7966556549072266
8,3,agent,5,know,0.7877419590950012
8,3,agent,6,have,0.745232880115509
8,3,agent,7,thought,0.7350512742996216
8,3,agent,8,want,0.6765719652175903
8,3,agent,9,wanted,0.6654590964317322
8,3,agent,10,felt,0.6573306322097778
8,3,agent,11,saw,0.6502586603164673
8,3,agent,12,sat,0.6025005578994751
8,3,agent,13,think,0.5912039279937744
8,3,agent,14,see,0.5694941878318787
8,3,agent,15,came,0.568851113319397
8,3,agent,16,say,0.5546018481254578
8,3,agent,17,put,0.5401023626327515
8,3,agent,18,go,0.5043731927871704
8,3,agent,19,do,0.5012701153755188
8,3,agent,20,left,0.4993637204170227
8,3,agent,21,going,0.49488312005996704
8,3,agent,22,got,0.49010300636291504
8,3,agent,23,come,0.4885515868663788
8,3,agent,24,feel,0.47954636812210083
8,3,agent,25,stood,0.47325751185417175
8,3,agent,26,tell,0.4550873041152954
8,3,agent,27,get,0.4256123900413513
8,3,agent,28,hear,0.39417117834091187
8,3,agent,29,let,0.39211565256118774
8,3,agent,30,like,0.37805670499801636
8,3,agent,31,take,0.36151978373527527
8,3,agent,32,remember,0.3588118851184845
8,3,agent,33,look,0.3445282578468323
8,3,agent,34,understand,0.3354654908180237
8,3,agent,35,need,0.32295501232147217
8,3,agent,36,ask,0.3017103672027588
8,3,agent,37,make,0.2807251811027527
8,3,agent,38,read,0.27736371755599976
8,3,agent,39,mean,0.27669382095336914
8,3,agent,40,spoke,0.27305150032043457
8,3,agent,41,become,0.27210092544555664
8,3,agent,42,help,0.26351478695869446
8,3,agent,43,arrived,0.23264040052890778
8,3,agent,44,try,0.23120081424713135
8,3,agent,45,leave,0.21081574261188507
8,3,agent,46,find,0.20500753819942474
8,3,agent,47,believe,0.2037084400653839
8,3,agent,48,lay,0.20356565713882446
8,3,agent,49,love,0.1958882212638855
8,3,agent,50,stop,0.1867702752351761
8,3,patient,1,tell,0.9638423323631287
8,3,patient,2,see,0.8691005110740662
8,3,patient,3,asked,0.780738115310669
8,3,patient,4,take,0.6679880619049072
8,3,patient,5,saw,0.6674240231513977
8,3,patient,6,ask,0.5987191200256348
8,3,patient,7,help,0.5685396790504456
8,3,patient,8,love,0.5587403178215027
8,3,patient,9,thank,0.5585329532623291
