n_personas,persona,role,rank,word,weight
11,0,patient,38,teach,0.1478625386953354
11,0,patient,39,hear,0.14736129343509674
11,0,patient,40,watch,0.1366538554430008
11,0,patient,41,pull,0.13184267282485962
11,0,patient,42,like,0.13096003234386444
11,0,patient,43,marry,0.13076099753379822
11,0,patient,44,let,0.1307281106710434
11,0,patient,45,send,0.11634224653244019
11,0,patient,46,protect,0.11620210856199265
11,0,patient,47,remember,0.1110319271683693
11,0,patient,48,join,0.11039558053016663
11,0,patient,49,miss,0.1033649891614914
11,0,patient,50,throw,0.10271573811769485
11,0,possessive,1,mother,1.0068713426589966
11,0,possessive,2,head,0.9413806796073914
11,0,possessive,3,face,0.881939709186554
11,0,possessive,4,hand,0.8562799096107483
11,0,possessive,5,life,0.7685443162918091
11,0,possessive,6,hair,0.7364730834960938
11,0,possessive,7,voice,0.7195258736610413
11,0,possessive,8,father,0.6909833550453186
11,0,possessive,9,husband,0.683942973613739
11,0,possessive,10,sister,0.6818921566009521
11,0,possessive,11,daughter,0.6319996118545532
11,0,possessive,12,room,0.6235464215278625
11,0,possessive,13,mind,0.6139601469039917
11,0,possessive,14,mouth,0.5925368666648865
11,0,possessive,15,body,0.580524206161499
11,0,possessive,16,heart,0.5338834524154663
11,0,possessive,17,brother,0.5019887685775757
11,0,possessive,18,family,0.4943889379501343
11,0,possessive,19,way,0.4782984256744385
11,0,possessive,20,name,0.47557327151298523
11,0,possessive,21,arm,0.46913695335388184
11,0,possessive,22,own,0.44591835141181946
11,0,possessive,23,skin,0.43897393345832825
11,0,possessive,24,throat,0.43046754598617554
11,0,possessive,25,aunt,0.4114782214164734
11,0,possessive,26,mom,0.4107886254787445
11,0,possessive,27,chest,0.40758511424064636
11,0,possessive,28,shoulder,0.400039941072464
11,0,possessive,29,grandmother,0.39915475249290466
11,0,possessive,30,uncle,0.39377841353416443
11,0,possessive,31,bed,0.39041852951049805
11,0,possessive,32,neck,0.38994598388671875
11,0,possessive,33,son,0.38874751329421997
11,0,possessive,34,death,0.3847377300262451
11,0,possessive,35,back,0.35782432556152344
11,0,possessive,36,phone,0.34983474016189575
11,0,possessive,37,cheek,0.3479531407356262
11,0,possessive,38,stomach,0.3478638529777527
11,0,possessive,39,friend,0.32704266905784607
11,0,possessive,40,dress,0.3106616735458374
11,0,possessive,41,home,0.309893399477005
11,0,possessive,42,surprise,0.3052993416786194
11,0,possessive,43,apartment,0.3036029040813446
11,0,possessive,44,breath,0.3023403286933899
11,0,possessive,45,gaze,0.29634609818458557
11,0,possessive,46,dad,0.2905566692352295
11,0,possessive,47,side,0.2898927330970764
11,0,possessive,48,time,0.28120315074920654
11,0,possessive,49,work,0.24668754637241364
11,0,possessive,50,finger,0.246426522731781
11,0,predicative,1,sure,0.6783843040466309
11,0,predicative,2,sorry,0.5852016806602478
11,0,predicative,3,girl,0.5690323710441589
11,0,predicative,4,happy,0.5360221266746521
11,0,predicative,5,right,0.5096875429153442
11,0,predicative,6,afraid,0.5021764039993286
11,0,predicative,7,tired,0.4459533095359802
11,0,predicative,8,old,0.4041105806827545
11,0,predicative,9,child,0.37813234329223633
11,0,predicative,10,ready,0.35262641310691833
11,0,predicative,11,woman,0.3443430960178375
11,0,predicative,12,aware,0.32850271463394165
11,0,predicative,13,busy,0.3277842104434967
11,0,predicative,14,mother,0.30342644453048706
11,0,predicative,15,good,0.29993465542793274
11,0,predicative,16,beautiful,0.2809191048145294
11,0,predicative,17,person,0.26262572407722473
11,0,predicative,18,dead,0.25423938035964966
11,0,predicative,19,angry,0.25293397903442383
11,0,predicative,20,fine,0.25199806690216064
11,0,predicative,21,asleep,0.23770488798618317
11,0,predicative,22,alone,0.23020315170288086
11,0,predicative,23,lucky,0.228114053606987
11,0,predicative,24,sister,0.2245068997144699
11,0,predicative,25,sick,0.22436296939849854
11,0,predicative,26,pregnant,0.18784117698669434
11,0,predicative,27,close,0.17461566627025604
11,0,predicative,28,nervous,0.17307709157466888
11,0,predicative,29,free,0.16514664888381958
11,0,predicative,30,daughter,0.1572372019290924
11,0,predicative,31,hungry,0.14358800649642944
11,0,predicative,32,man,0.13995254039764404
11,0,predicative,33,friend,0.13469967246055603
11,0,predicative,34,first,0.13469111919403076
11,0,predicative,35,wife,0.13073641061782837
11,0,predicative,36,part,0.11693333089351654
11,0,predicative,37,proud,0.10759025812149048
11,0,predicative,38,awake,0.1070215031504631
11,0,predicative,39,interested,0.10122570395469666
11,0,predicative,40,scared,0.08912533521652222
11,0,predicative,41,frightened,0.0835733637213707
11,0,predicative,42,ill,0.0782577246427536
11,0,predicative,43,upset,0.06454897671937943
11,0,predicative,44,determined,0.06320687383413315
11,0,predicative,45,teacher,0.05804078280925751
11,0,predicative,46,mistress,0.05340808629989624
11,0,predicative,47,baby,0.05205092579126358
11,0,predicative,48,stupid,0.042334187775850296
11,0,predicative,49,special,0.038794130086898804
11,0,predicative,50,worker,0.03873773291707039
11,1,agent,1,said,1.225691556930542
11,1,agent,2,had,0.868191659450531
11,1,agent,3,looked,0.7560819983482361
11,1,agent,4,asked,0.7098404765129089
11,1,agent,5,have,0.6829706430435181
11,1,agent,6,know,0.6757077574729919
11,1,agent,7,thought,0.6521102786064148
11,1,agent,8,felt,0.649105429649353
11,1,agent,9,saw,0.6341456770896912
11,1,agent,10,wanted,0.5784417986869812
11,1,agent,11,want,0.5456715822219849
11,1,agent,12,came,0.535566508769989
11,1,agent,13,think,0.5346099734306335
11,1,agent,14,see,0.5305171012878418
11,1,agent,15,feel,0.5219159722328186
11,1,agent,16,sat,0.5033462643623352
11,1,agent,17,put,0.47923123836517334
11,1,agent,18,say,0.4790174961090088
11,1,agent,19,go,0.4784681499004364
11,1,agent,20,got,0.4718405306339264
11,1,agent,21,do,0.4525291621685028
11,1,agent,22,left,0.4358423948287964
11,1,agent,23,come,0.4342056214809418
11,1,agent,24,going,0.42828112840652466
11,1,agent,25,stood,0.42203980684280396
11,1,agent,26,get,0.4085436165332794
11,1,agent,27,tell,0.4064679443836212
11,1,agent,28,remember,0.3776123523712158
11,1,agent,29,need,0.34588053822517395
11,1,agent,30,take,0.34354546666145325
11,1,agent,31,like,0.3295276463031769
11,1,agent,32,understand,0.3236379623413086
11,1,agent,33,let,0.3193786144256592
11,1,agent,34,hear,0.30089443922042847
11,1,agent,35,make,0.2917484641075134
11,1,agent,36,look,0.2848673164844513
11,1,agent,37,read,0.2675459086894989
11,1,agent,38,mean,0.25117027759552
11,1,agent,39,spoke,0.23433846235275269
11,1,agent,40,ask,0.21878166496753693
11,1,agent,41,help,0.2118012011051178
11,1,agent,42,try,0.20842070877552032
11,1,agent,43,become,0.20803548395633698
11,1,agent,44,love,0.19962531328201294
11,1,agent,45,find,0.19439469277858734
11,1,agent,46,leave,0.18104755878448486
11,1,agent,47,thinking,0.17795395851135254
11,1,agent,48,give,0.17178331315517426
11,1,agent,49,arrived,0.17175032198429108
11,1,agent,50,believe,0.16478858888149261
11,1,patient,1,tell,0.9024243354797363
11,1,patient,2,see,0.8183913230895996
11,1,patient,3,asked,0.7521212100982666
11,1,patient,4,take,0.5903123617172241
11,1,patient,5,help,0.5784880518913269
11,1,patient,6,saw,0.5592175722122192
11,1,patient,7,thank,0.5291873812675476
11,1,patient,8,ask,0.5138917565345764
11,1,patient,9,love,0.49452880024909973
11,1,patient,10,left,0.4862661361694336
11,1,patient,11,get,0.4741826355457306
11,1,patient,12,find,0.4640035927295685
11,1,patient,13,put,0.4557597041130066
11,1,patient,14,keep,0.45530641078948975
11,1,patient,15,know,0.4531245529651642
11,1,patient,16,bring,0.391229510307312
11,1,patient,17,call,0.3861043453216553
11,1,patient,18,meet,0.3610382676124573
11,1,patient,19,leave,0.35933253169059753
11,1,patient,20,watching,0.3164674639701843
11,1,patient,21,hurt,0.3109431564807892
11,1,patient,22,married,0.30958959460258484
11,1,patient,23,gone,0.29277339577674866
11,1,patient,24,asking,0.259534627199173
11,1,patient,25,leaving,0.2565530836582184
11,1,patient,26,kiss,0.23014205694198608
11,1,patient,27,stop,0.21188277006149292
11,1,patient,28,remind,0.20072248578071594
11,1,patient,29,let,0.19423705339431763
11,1,patient,30,like,0.19231517612934113
11,1,patient,31,believe,0.18973073363304138
11,1,patient,32,kill,0.18668511509895325
11,1,patient,33,hold,0.18423855304718018
11,1,patient,34,visit,0.17381364107131958
11,1,patient,35,show,0.16877667605876923
11,1,patient,36,touch,0.1589883416891098
11,1,patient,37,teach,0.15856347978115082
11,1,patient,38,pull,0.15171347558498383
11,1,patient,39,watch,0.15071748197078705
11,1,patient,40,join,0.14217905700206757
11,1,patient,41,forgive,0.1272629052400589
11,1,patient,42,protect,0.12556709349155426
11,1,patient,43,give,0.12328232824802399
11,1,patient,44,got,0.1220439001917839
11,1,patient,45,throw,0.1194373145699501
11,1,patient,46,marry,0.10637414455413818
11,1,patient,47,have,0.10590513050556183
11,1,patient,48,remember,0.10366149246692657
11,1,patient,49,want,0.09389178454875946
11,1,patient,50,miss,0.09367460012435913
11,1,possessive,1,head,0.9413222670555115
11,1,possessive,2,face,0.9348734617233276
11,1,possessive,3,mother,0.9291950464248657
11,1,possessive,4,hand,0.8661145567893982
11,1,possessive,5,life,0.7426257729530334
11,1,possessive,6,hair,0.7314987182617188
11,1,possessive,7,father,0.7168599367141724
11,1,possessive,8,husband,0.714914858341217
11,1,possessive,9,voice,0.6939492225646973
11,1,possessive,10,room,0.6266592741012573
11,1,possessive,11,body,0.6196249127388
11,1,possessive,12,sister,0.6195916533470154
11,1,possessive,13,mind,0.607361376285553
11,1,possessive,14,daughter,0.5819392204284668
11,1,possessive,15,mouth,0.5491655468940735
11,1,possessive,16,way,0.5304705500602722
11,1,possessive,17,heart,0.5223326086997986
11,1,possessive,18,family,0.5202141404151917
11,1,possessive,19,death,0.5020249485969543
11,1,possessive,20,name,0.45425233244895935
11,1,possessive,21,arm,0.4489305317401886
11,1,possessive,22,neck,0.4450690448284149
11,1,possessive,23,shoulder,0.4395299553871155
11,1,possessive,24,brother,0.43811115622520447
11,1,possessive,25,skin,0.43502137064933777
11,1,possessive,26,uncle,0.42966926097869873
11,1,possessive,27,son,0.42919832468032837
11,1,possessive,28,chest,0.4235067367553711
11,1,possessive,29,friend,0.422371506690979
11,1,possessive,30,own,0.4129956066608429
11,1,possessive,31,cheek,0.4023990333080292
11,1,possessive,32,bed,0.39955317974090576
11,1,possessive,33,phone,0.3975796699523926
11,1,possessive,34,mom,0.37930676341056824
11,1,possessive,35,grandmother,0.37207818031311035
11,1,possessive,36,aunt,0.37206462025642395
11,1,possessive,37,apartment,0.36833545565605164
11,1,possessive,38,throat,0.35252681374549866
11,1,possessive,39,breath,0.3343982696533203
11,1,possessive,40,home,0.32901281118392944
11,1,possessive,41,nose,0.325225293636322
11,1,possessive,42,back,0.31254491209983826
11,1,possessive,43,stomach,0.312496542930603
11,1,possessive,44,dress,0.31153440475463867
11,1,possessive,45,gaze,0.29895898699760437
11,1,possessive,46,house,0.2915738821029663
11,1,possessive,47,side,0.2906399369239807
11,1,possessive,48,dad,0.2860868573188782
11,1,possessive,49,surprise,0.28057530522346497
11,1,possessive,50,work,0.2765005826950073
11,1,predicative,1,sure,0.6796100735664368
11,1,predicative,2,sorry,0.586371660232544
11,1,predicative,3,girl,0.5396983623504639
11,1,predicative,4,happy,0.524806797504425
11,1,predicative,5,afraid,0.5018256902694702
11,1,predicative,6,right,0.46020033955574036
11,1,predicative,7,old,0.4243379533290863
11,1,predicative,8,ready,0.39843496680259705
11,1,predicative,9,beautiful,0.39543408155441284
11,1,predicative,10,good,0.35950422286987305
11,1,predicative,11,tired,0.3486919105052948
11,1,predicative,12,woman,0.3443584144115448
11,1,predicative,13,aware,0.3327033817768097
11,1,predicative,14,child,0.2906593978404999
11,1,predicative,15,busy,0.2796552777290344
11,1,predicative,16,person,0.2664877474308014
11,1,predicative,17,mother,0.2647101581096649
11,1,predicative,18,lucky,0.26370951533317566
11,1,predicative,19,asleep,0.2613866925239563
11,1,predicative,20,angry,0.24358077347278595
11,1,predicative,21,pregnant,0.23770907521247864
11,1,predicative,22,dead,0.23637640476226807
11,1,predicative,23,fine,0.23375730216503143
11,1,predicative,24,sister,0.20291975140571594
11,1,predicative,25,sick,0.20254285633563995
11,1,predicative,26,alone,0.19460855424404144
11,1,predicative,27,man,0.1883915662765503
11,1,predicative,28,daughter,0.17610026895999908
11,1,predicative,29,close,0.1733086109161377
11,1,predicative,30,hungry,0.1597515493631363
11,1,predicative,31,nervous,0.14680680632591248
11,1,predicative,32,interested,0.12617988884449005
11,1,predicative,33,scared,0.12319125980138779
11,1,predicative,34,free,0.11730396002531052
11,1,predicative,35,part,0.11537368595600128
11,1,predicative,36,frightened,0.09496048092842102
11,1,predicative,37,proud,0.0947047546505928
11,1,predicative,38,prostitute,0.07042708247900009
11,1,predicative,39,friend,0.06912266463041306
11,1,predicative,40,upset,0.06444386392831802
11,1,predicative,41,ill,0.05892781540751457
11,1,predicative,42,determined,0.056403301656246185
11,1,predicative,43,stupid,0.05031684786081314
11,1,predicative,44,well,0.04089175909757614
11,1,predicative,45,weak,0.039878442883491516
11,1,predicative,46,mistress,0.036930397152900696
11,1,predicative,47,baby,0.032256271690130234
11,1,predicative,48,anxious,0.030162494629621506
11,1,predicative,49,awake,0.028286371380090714
11,1,predicative,50,ﬁne,0.02453731931746006
11,2,agent,1,said,1.2782601118087769
11,2,agent,2,had,0.8110736608505249
11,2,agent,3,looked,0.7858767509460449
11,2,agent,4,asked,0.7584947347640991
11,2,agent,5,know,0.7007580995559692
11,2,agent,6,thought,0.6714842319488525
11,2,agent,7,have,0.6398720145225525
11,2,agent,8,felt,0.6024735569953918
11,2,agent,9,saw,0.6003265976905823
11,2,agent,10,want,0.5981538891792297
11,2,agent,11,sat,0.5747566819190979
11,2,agent,12,wanted,0.551122784614563
11,2,agent,13,see,0.5344863533973694
11,2,agent,14,say,0.5302532315254211
11,2,agent,15,think,0.5285173058509827
11,2,agent,16,came,0.5124940872192383
11,2,agent,17,feel,0.4948486089706421
11,2,agent,18,put,0.4931598901748657
11,2,agent,19,going,0.46419548988342285
11,2,agent,20,do,0.46418628096580505
11,2,agent,21,got,0.45513343811035156
11,2,agent,22,left,0.44171416759490967
11,2,agent,23,stood,0.4341074526309967
11,2,agent,24,come,0.4323083460330963
11,2,agent,25,go,0.42504554986953735
11,2,agent,26,get,0.38557079434394836
11,2,agent,27,tell,0.36895477771759033
11,2,agent,28,take,0.3525055944919586
11,2,agent,29,let,0.3468131124973297
11,2,agent,30,hear,0.32972452044487
11,2,agent,31,need,0.3230697512626648
11,2,agent,32,like,0.3230530917644501
11,2,agent,33,look,0.3111530542373657
11,2,agent,34,remember,0.2910310626029968
11,2,agent,35,help,0.2718828618526459
11,2,agent,36,make,0.2718254029750824
11,2,agent,37,read,0.26880696415901184
11,2,agent,38,spoke,0.26382291316986084
11,2,agent,39,understand,0.2622743546962738
11,2,agent,40,ask,0.22859573364257812
11,2,agent,41,mean,0.2232954204082489
11,2,agent,42,become,0.2221505045890808
11,2,agent,43,try,0.21333074569702148
11,2,agent,44,find,0.21036751568317413
11,2,agent,45,stop,0.21034426987171173
11,2,agent,46,leave,0.19427922368049622
11,2,agent,47,gone,0.19144520163536072
11,2,agent,48,arrived,0.18847507238388062
11,2,agent,49,love,0.18519710004329681
11,2,agent,50,sitting,0.14912207424640656
11,2,patient,1,tell,0.8997203707695007
11,2,patient,2,see,0.8051620721817017
11,2,patient,3,asked,0.7366964817047119
11,2,patient,4,take,0.6363240480422974
11,2,patient,5,saw,0.5787916779518127
11,2,patient,6,ask,0.5175231695175171
11,2,patient,7,help,0.5165583491325378
11,2,patient,8,thank,0.5030702352523804
11,2,patient,9,left,0.4774615168571472
11,2,patient,10,find,0.4751995801925659
11,2,patient,11,keep,0.4652150869369507
11,2,patient,12,love,0.4603378474712372
11,2,patient,13,know,0.45982253551483154
11,2,patient,14,get,0.44246330857276917
11,2,patient,15,call,0.4336503744125366
11,2,patient,16,put,0.43259263038635254
11,2,patient,17,hurt,0.3675302267074585
11,2,patient,18,watching,0.34175148606300354
11,2,patient,19,bring,0.33397001028060913
11,2,patient,20,meet,0.33019784092903137
11,2,patient,21,asking,0.32836589217185974
11,2,patient,22,leave,0.32038310170173645
11,2,patient,23,married,0.2921825051307678
11,2,patient,24,stop,0.28469318151474
11,2,patient,25,gone,0.2564396858215332
11,2,patient,26,leaving,0.2540869116783142
11,2,patient,27,forgive,0.22633232176303864
11,2,patient,28,kill,0.21730048954486847
11,2,patient,29,remind,0.2092473804950714
11,2,patient,30,believe,0.20912988483905792
11,2,patient,31,let,0.1961161345243454
11,2,patient,32,visit,0.19430384039878845
11,2,patient,33,hold,0.19182002544403076
11,2,patient,34,show,0.19167810678482056
11,2,patient,35,give,0.19148704409599304
11,2,patient,36,kiss,0.1873713731765747
11,2,patient,37,force,0.18160097301006317
11,2,patient,38,send,0.1664837747812271
11,2,patient,39,pull,0.16134557127952576
11,2,patient,40,hear,0.1434812694787979
11,2,patient,41,teach,0.14313499629497528
11,2,patient,42,touch,0.1361781358718872
11,2,patient,43,protect,0.13453666865825653
11,2,patient,44,recognize,0.11056814342737198
11,2,patient,45,want,0.1101955696940422
11,2,patient,46,join,0.10936126112937927
11,2,patient,47,miss,0.10665061324834824
11,2,patient,48,calm,0.0996420830488205
11,2,patient,49,please,0.09941370785236359
11,2,patient,50,cut,0.09871217608451843
11,2,possessive,1,mother,0.9625356793403625
11,2,possessive,2,head,0.9393554329872131
11,2,possessive,3,face,0.9193071126937866
11,2,possessive,4,hand,0.8256174325942993
11,2,possessive,5,life,0.7677441239356995
11,2,possessive,6,voice,0.7313631772994995
11,2,possessive,7,father,0.7226958274841309
11,2,possessive,8,husband,0.7121795415878296
11,2,possessive,9,room,0.6992018818855286
11,2,possessive,10,sister,0.691236674785614
11,2,possessive,11,hair,0.6899682283401489
11,2,possessive,12,mind,0.6755008101463318
11,2,possessive,13,mouth,0.6449587345123291
11,2,possessive,14,body,0.6243277788162231
11,2,possessive,15,daughter,0.5792227983474731
11,2,possessive,16,way,0.5167425870895386
11,2,possessive,17,family,0.5162270665168762
11,2,possessive,18,heart,0.5000030994415283
11,2,possessive,19,death,0.48390787839889526
11,2,possessive,20,aunt,0.4666830897331238
11,2,possessive,21,name,0.46314382553100586
11,2,possessive,22,son,0.45295900106430054
11,2,possessive,23,neck,0.4336389899253845
11,2,possessive,24,arm,0.4321666359901428
11,2,possessive,25,brother,0.43185460567474365
11,2,possessive,26,own,0.42167285084724426
11,2,possessive,27,grandmother,0.41913527250289917
11,2,possessive,28,skin,0.41057726740837097
11,2,possessive,29,phone,0.3993734121322632
11,2,possessive,30,chest,0.38657939434051514
11,2,possessive,31,back,0.3832606375217438
11,2,possessive,32,shoulder,0.3832322955131531
11,2,possessive,33,home,0.37757450342178345
11,2,possessive,34,cheek,0.3750373125076294
11,2,possessive,35,bed,0.3709392845630646
11,2,possessive,36,throat,0.36486825346946716
11,2,possessive,37,friend,0.3645005524158478
11,2,possessive,38,mom,0.35798904299736023
11,2,possessive,39,gaze,0.3539666533470154
11,2,possessive,40,stomach,0.35102561116218567
11,2,possessive,41,apartment,0.350902795791626
11,2,possessive,42,uncle,0.33631014823913574
11,2,possessive,43,dad,0.32949212193489075
11,2,possessive,44,dress,0.320088267326355
11,2,possessive,45,house,0.285908043384552
11,2,possessive,46,breath,0.27590346336364746
11,2,possessive,47,side,0.27327972650527954
11,2,possessive,48,chair,0.26867300271987915
11,2,possessive,49,work,0.26331260800361633
11,2,possessive,50,nose,0.2580326795578003
11,2,predicative,1,sure,0.6711463928222656
11,2,predicative,2,sorry,0.5838392376899719
11,2,predicative,3,right,0.5156445503234863
11,2,predicative,4,girl,0.5124282240867615
11,2,predicative,5,afraid,0.4908722937107086
11,2,predicative,6,happy,0.4876205325126648
11,2,predicative,7,old,0.43144524097442627
11,2,predicative,8,aware,0.42486199736595154
11,2,predicative,9,tired,0.3929794728755951
11,2,predicative,10,good,0.38074859976768494
11,2,predicative,11,beautiful,0.3581097722053528
11,2,predicative,12,busy,0.3467789590358734
11,2,predicative,13,ready,0.31198814511299133
11,2,predicative,14,woman,0.30415916442871094
11,2,predicative,15,sister,0.29713180661201477
11,2,predicative,16,asleep,0.29561442136764526
11,2,predicative,17,person,0.2842642366886139
11,2,predicative,18,child,0.27037501335144043
11,2,predicative,19,dead,0.26080572605133057
11,2,predicative,20,lucky,0.2584799528121948
11,2,predicative,21,mother,0.24392934143543243
11,2,predicative,22,angry,0.2430005669593811
11,2,predicative,23,close,0.2305363267660141
11,2,predicative,24,sick,0.20938165485858917
11,2,predicative,25,alone,0.20726951956748962
11,2,predicative,26,fine,0.20680904388427734
11,2,predicative,27,nervous,0.18695321679115295
11,2,predicative,28,daughter,0.17703713476657867
11,2,predicative,29,pregnant,0.16589875519275665
11,2,predicative,30,part,0.15619279444217682
11,2,predicative,31,free,0.14375460147857666
11,2,predicative,32,man,0.13552913069725037
11,2,predicative,33,hungry,0.13104186952114105
11,2,predicative,34,anxious,0.08792571723461151
11,2,predicative,35,awake,0.08098763972520828
11,2,predicative,36,friend,0.08018787950277328
11,2,predicative,37,proud,0.07456295937299728
11,2,predicative,38,frightened,0.0683714747428894
11,2,predicative,39,servant,0.06347505003213882
11,2,predicative,40,first,0.05555049329996109
11,2,predicative,41,careful,0.05082700029015541
11,2,predicative,42,upset,0.05045419558882713
11,2,predicative,43,ill,0.04814153537154198
11,2,predicative,44,special,0.046344611793756485
11,2,predicative,45,wife,0.046338602900505066
11,2,predicative,46,scared,0.045255646109580994
11,2,predicative,47,determined,0.04447514936327934
11,2,predicative,48,interested,0.04150563105940819
11,2,predicative,49,concerned,0.03608625754714012
11,2,predicative,50,mistress,0.027619177475571632
11,3,agent,1,said,1.253727674484253
11,3,agent,2,had,0.8456670641899109
11,3,agent,3,looked,0.8148462772369385
11,3,agent,4,asked,0.7581436038017273
11,3,agent,5,have,0.6831612586975098
11,3,agent,6,know,0.6781173944473267
11,3,agent,7,felt,0.6472654342651367
11,3,agent,8,thought,0.646819531917572
11,3,agent,9,saw,0.6336026787757874
11,3,agent,10,wanted,0.5798155069351196
11,3,agent,11,want,0.5595632195472717
11,3,agent,12,see,0.5476378202438354
11,3,agent,13,think,0.544166624546051
11,3,agent,14,came,0.5405882596969604
11,3,agent,15,sat,0.5312741994857788
11,3,agent,16,left,0.44482433795928955
11,3,agent,17,going,0.4397236108779907
11,3,agent,18,stood,0.4371141195297241
11,3,agent,19,say,0.4356527030467987
11,3,agent,20,put,0.4335925281047821
11,3,agent,21,feel,0.4324934184551239
11,3,agent,22,come,0.41299736499786377
11,3,agent,23,got,0.4043826162815094
11,3,agent,24,go,0.4019840657711029
11,3,agent,25,do,0.3998126685619354
11,3,agent,26,let,0.39247652888298035
11,3,agent,27,like,0.3706095218658447
11,3,agent,28,look,0.359387069940567
11,3,agent,29,tell,0.355905681848526
11,3,agent,30,get,0.34802523255348206
11,3,agent,31,hear,0.3458060324192047
11,3,agent,32,take,0.3332241475582123
11,3,agent,33,remember,0.3158825933933258
11,3,agent,34,understand,0.3031376302242279
11,3,agent,35,spoke,0.2547183632850647
11,3,agent,36,read,0.25412386655807495
11,3,agent,37,need,0.25389131903648376
11,3,agent,38,help,0.23153166472911835
11,3,agent,39,make,0.22044944763183594
11,3,agent,40,believe,0.21870295703411102
11,3,agent,41,find,0.20551042258739471
11,3,agent,42,ask,0.20303228497505188
11,3,agent,43,arrived,0.20084118843078613
11,3,agent,44,sitting,0.17400243878364563
11,3,agent,45,gone,0.16615630686283112
11,3,agent,46,love,0.1624668836593628
11,3,agent,47,try,0.16046833992004395
11,3,agent,48,stop,0.15566271543502808
11,3,agent,49,lay,0.14699596166610718
11,3,agent,50,become,0.14471229910850525
11,3,patient,1,see,0.845847487449646
11,3,patient,2,tell,0.8416506052017212
11,3,patient,3,asked,0.6967414021492004
11,3,patient,4,take,0.6441546678543091
11,3,patient,5,help,0.5896492600440979
11,3,patient,6,saw,0.5823197960853577
11,3,patient,7,thank,0.5385146737098694
11,3,patient,8,love,0.5259045958518982
11,3,patient,9,ask,0.5236473083496094
