model,persona,role,rank,word,weight
cvae_P14_L1e-06,0,patient,48,want,0.0817168802022934
cvae_P14_L1e-06,0,patient,49,calm,0.07820910215377808
cvae_P14_L1e-06,0,patient,50,forgive,0.07635920494794846
cvae_P14_L1e-06,0,possessive,1,face,0.8744409680366516
cvae_P14_L1e-06,0,possessive,2,head,0.8634850382804871
cvae_P14_L1e-06,0,possessive,3,mother,0.8383786082267761
cvae_P14_L1e-06,0,possessive,4,hand,0.794154167175293
cvae_P14_L1e-06,0,possessive,5,voice,0.7111225724220276
cvae_P14_L1e-06,0,possessive,6,hair,0.6748354434967041
cvae_P14_L1e-06,0,possessive,7,life,0.6650457978248596
cvae_P14_L1e-06,0,possessive,8,father,0.6627686619758606
cvae_P14_L1e-06,0,possessive,9,sister,0.5999987721443176
cvae_P14_L1e-06,0,possessive,10,mouth,0.5853691697120667
cvae_P14_L1e-06,0,possessive,11,husband,0.5844253301620483
cvae_P14_L1e-06,0,possessive,12,room,0.5800133347511292
cvae_P14_L1e-06,0,possessive,13,body,0.5766299366950989
cvae_P14_L1e-06,0,possessive,14,mind,0.5715782046318054
cvae_P14_L1e-06,0,possessive,15,daughter,0.520328938961029
cvae_P14_L1e-06,0,possessive,16,family,0.5044628977775574
cvae_P14_L1e-06,0,possessive,17,heart,0.48459604382514954
cvae_P14_L1e-06,0,possessive,18,way,0.47821927070617676
cvae_P14_L1e-06,0,possessive,19,arm,0.46037158370018005
cvae_P14_L1e-06,0,possessive,20,son,0.45417797565460205
cvae_P14_L1e-06,0,possessive,21,death,0.4473874270915985
cvae_P14_L1e-06,0,possessive,22,skin,0.4360073506832123
cvae_P14_L1e-06,0,possessive,23,own,0.4218473732471466
cvae_P14_L1e-06,0,possessive,24,name,0.4187615215778351
cvae_P14_L1e-06,0,possessive,25,chest,0.41744065284729004
cvae_P14_L1e-06,0,possessive,26,aunt,0.4129558205604553
cvae_P14_L1e-06,0,possessive,27,brother,0.4101344048976898
cvae_P14_L1e-06,0,possessive,28,neck,0.3987906575202942
cvae_P14_L1e-06,0,possessive,29,shoulder,0.3939882814884186
cvae_P14_L1e-06,0,possessive,30,grandmother,0.37559983134269714
cvae_P14_L1e-06,0,possessive,31,friend,0.3645936846733093
cvae_P14_L1e-06,0,possessive,32,phone,0.363229900598526
cvae_P14_L1e-06,0,possessive,33,uncle,0.3577823340892792
cvae_P14_L1e-06,0,possessive,34,dress,0.35601693391799927
cvae_P14_L1e-06,0,possessive,35,stomach,0.3513614535331726
cvae_P14_L1e-06,0,possessive,36,bed,0.3499314486980438
cvae_P14_L1e-06,0,possessive,37,mom,0.34740132093429565
cvae_P14_L1e-06,0,possessive,38,throat,0.3413940966129303
cvae_P14_L1e-06,0,possessive,39,back,0.33251580595970154
cvae_P14_L1e-06,0,possessive,40,apartment,0.31343430280685425
cvae_P14_L1e-06,0,possessive,41,cheek,0.3055758476257324
cvae_P14_L1e-06,0,possessive,42,side,0.30006644129753113
cvae_P14_L1e-06,0,possessive,43,nose,0.29188764095306396
cvae_P14_L1e-06,0,possessive,44,home,0.2843722999095917
cvae_P14_L1e-06,0,possessive,45,dad,0.28077706694602966
cvae_P14_L1e-06,0,possessive,46,lover,0.2706772983074188
cvae_P14_L1e-06,0,possessive,47,chair,0.2608869969844818
cvae_P14_L1e-06,0,possessive,48,gaze,0.24730661511421204
cvae_P14_L1e-06,0,possessive,49,house,0.2428230494260788
cvae_P14_L1e-06,0,possessive,50,chin,0.24232321977615356
cvae_P14_L1e-06,0,predicative,1,sure,0.6198707818984985
cvae_P14_L1e-06,0,predicative,2,sorry,0.5090373158454895
cvae_P14_L1e-06,0,predicative,3,girl,0.49304479360580444
cvae_P14_L1e-06,0,predicative,4,afraid,0.4725151062011719
cvae_P14_L1e-06,0,predicative,5,happy,0.4683830142021179
cvae_P14_L1e-06,0,predicative,6,right,0.4351596534252167
cvae_P14_L1e-06,0,predicative,7,old,0.3996254801750183
cvae_P14_L1e-06,0,predicative,8,ready,0.3479889929294586
cvae_P14_L1e-06,0,predicative,9,tired,0.34309518337249756
cvae_P14_L1e-06,0,predicative,10,good,0.30474427342414856
cvae_P14_L1e-06,0,predicative,11,beautiful,0.29866936802864075
cvae_P14_L1e-06,0,predicative,12,busy,0.28365957736968994
cvae_P14_L1e-06,0,predicative,13,aware,0.2808403968811035
cvae_P14_L1e-06,0,predicative,14,angry,0.2797830104827881
cvae_P14_L1e-06,0,predicative,15,woman,0.2756175696849823
cvae_P14_L1e-06,0,predicative,16,child,0.26458704471588135
cvae_P14_L1e-06,0,predicative,17,person,0.26425686478614807
cvae_P14_L1e-06,0,predicative,18,asleep,0.2506794035434723
cvae_P14_L1e-06,0,predicative,19,mother,0.24683871865272522
cvae_P14_L1e-06,0,predicative,20,dead,0.2379831224679947
cvae_P14_L1e-06,0,predicative,21,lucky,0.23704245686531067
cvae_P14_L1e-06,0,predicative,22,fine,0.21102897822856903
cvae_P14_L1e-06,0,predicative,23,alone,0.19145731627941132
cvae_P14_L1e-06,0,predicative,24,close,0.17839108407497406
cvae_P14_L1e-06,0,predicative,25,pregnant,0.17404082417488098
cvae_P14_L1e-06,0,predicative,26,sister,0.1718907654285431
cvae_P14_L1e-06,0,predicative,27,daughter,0.16613613069057465
cvae_P14_L1e-06,0,predicative,28,sick,0.14512194693088531
cvae_P14_L1e-06,0,predicative,29,man,0.14453339576721191
cvae_P14_L1e-06,0,predicative,30,part,0.1320827156305313
cvae_P14_L1e-06,0,predicative,31,free,0.09361688047647476
cvae_P14_L1e-06,0,predicative,32,nervous,0.0759468525648117
cvae_P14_L1e-06,0,predicative,33,friend,0.07032284885644913
cvae_P14_L1e-06,0,predicative,34,scared,0.06798694282770157
cvae_P14_L1e-06,0,predicative,35,ill,0.06703396141529083
cvae_P14_L1e-06,0,predicative,36,awake,0.06626513600349426
cvae_P14_L1e-06,0,predicative,37,wrong,0.05995030701160431
cvae_P14_L1e-06,0,predicative,38,stupid,0.05959077179431915
cvae_P14_L1e-06,0,predicative,39,upset,0.05937211960554123
cvae_P14_L1e-06,0,predicative,40,smart,0.05863514915108681
cvae_P14_L1e-06,0,predicative,41,frightened,0.05787719413638115
cvae_P14_L1e-06,0,predicative,42,proud,0.055882617831230164
cvae_P14_L1e-06,0,predicative,43,wife,0.05495205149054527
cvae_P14_L1e-06,0,predicative,44,teacher,0.0415644496679306
cvae_P14_L1e-06,0,predicative,45,hungry,0.038148920983076096
cvae_P14_L1e-06,0,predicative,46,tall,0.03395349532365799
cvae_P14_L1e-06,0,predicative,47,interested,0.028479957953095436
cvae_P14_L1e-06,0,predicative,48,determined,0.02745329961180687
cvae_P14_L1e-06,0,predicative,49,mistress,0.027317950502038002
cvae_P14_L1e-06,0,predicative,50,eager,0.026118367910385132
cvae_P14_L1e-06,1,agent,1,said,1.184594750404358
cvae_P14_L1e-06,1,agent,2,had,0.7583804726600647
cvae_P14_L1e-06,1,agent,3,looked,0.7318631410598755
cvae_P14_L1e-06,1,agent,4,asked,0.7104381918907166
cvae_P14_L1e-06,1,agent,5,have,0.6319133043289185
cvae_P14_L1e-06,1,agent,6,know,0.6098369359970093
cvae_P14_L1e-06,1,agent,7,felt,0.6053702235221863
cvae_P14_L1e-06,1,agent,8,thought,0.5765786170959473
cvae_P14_L1e-06,1,agent,9,want,0.5397061705589294
cvae_P14_L1e-06,1,agent,10,saw,0.5313600301742554
cvae_P14_L1e-06,1,agent,11,wanted,0.4949488043785095
cvae_P14_L1e-06,1,agent,12,came,0.4847891628742218
cvae_P14_L1e-06,1,agent,13,feel,0.4791472852230072
cvae_P14_L1e-06,1,agent,14,see,0.47548913955688477
cvae_P14_L1e-06,1,agent,15,sat,0.4715065658092499
cvae_P14_L1e-06,1,agent,16,think,0.4668004512786865
cvae_P14_L1e-06,1,agent,17,put,0.4588775038719177
cvae_P14_L1e-06,1,agent,18,left,0.4401366710662842
cvae_P14_L1e-06,1,agent,19,got,0.4306148886680603
cvae_P14_L1e-06,1,agent,20,go,0.41749459505081177
cvae_P14_L1e-06,1,agent,21,do,0.4084111154079437
cvae_P14_L1e-06,1,agent,22,going,0.4033867120742798
cvae_P14_L1e-06,1,agent,23,say,0.39212271571159363
cvae_P14_L1e-06,1,agent,24,tell,0.385366290807724
cvae_P14_L1e-06,1,agent,25,come,0.3824082016944885
cvae_P14_L1e-06,1,agent,26,stood,0.3764508068561554
cvae_P14_L1e-06,1,agent,27,get,0.33515578508377075
cvae_P14_L1e-06,1,agent,28,let,0.31968414783477783
cvae_P14_L1e-06,1,agent,29,look,0.3121899962425232
cvae_P14_L1e-06,1,agent,30,like,0.2994951903820038
cvae_P14_L1e-06,1,agent,31,hear,0.2969742715358734
cvae_P14_L1e-06,1,agent,32,take,0.2882367968559265
cvae_P14_L1e-06,1,agent,33,understand,0.2825864553451538
cvae_P14_L1e-06,1,agent,34,help,0.2767099142074585
cvae_P14_L1e-06,1,agent,35,read,0.27356183528900146
cvae_P14_L1e-06,1,agent,36,spoke,0.25453436374664307
cvae_P14_L1e-06,1,agent,37,remember,0.24144887924194336
cvae_P14_L1e-06,1,agent,38,find,0.23331274092197418
cvae_P14_L1e-06,1,agent,39,make,0.22847065329551697
cvae_P14_L1e-06,1,agent,40,need,0.22788125276565552
cvae_P14_L1e-06,1,agent,41,try,0.2139168232679367
cvae_P14_L1e-06,1,agent,42,ask,0.2020934820175171
cvae_P14_L1e-06,1,agent,43,leave,0.19492633640766144
cvae_P14_L1e-06,1,agent,44,believe,0.16829614341259003
cvae_P14_L1e-06,1,agent,45,sitting,0.16334044933319092
cvae_P14_L1e-06,1,agent,46,give,0.1626613587141037
cvae_P14_L1e-06,1,agent,47,arrived,0.1500406265258789
cvae_P14_L1e-06,1,agent,48,become,0.14274708926677704
cvae_P14_L1e-06,1,agent,49,gone,0.14166709780693054
cvae_P14_L1e-06,1,agent,50,doing,0.13911794126033783
cvae_P14_L1e-06,1,patient,1,tell,0.8322364091873169
cvae_P14_L1e-06,1,patient,2,see,0.8121713995933533
cvae_P14_L1e-06,1,patient,3,asked,0.6667150259017944
cvae_P14_L1e-06,1,patient,4,saw,0.5903489589691162
cvae_P14_L1e-06,1,patient,5,take,0.56382155418396
cvae_P14_L1e-06,1,patient,6,help,0.5002902150154114
cvae_P14_L1e-06,1,patient,7,ask,0.49424979090690613
cvae_P14_L1e-06,1,patient,8,thank,0.4724039137363434
cvae_P14_L1e-06,1,patient,9,find,0.4596570134162903
cvae_P14_L1e-06,1,patient,10,get,0.4465025067329407
cvae_P14_L1e-06,1,patient,11,left,0.4225371181964874
cvae_P14_L1e-06,1,patient,12,know,0.4126191735267639
cvae_P14_L1e-06,1,patient,13,put,0.4020332396030426
cvae_P14_L1e-06,1,patient,14,love,0.37967297434806824
cvae_P14_L1e-06,1,patient,15,bring,0.37932664155960083
cvae_P14_L1e-06,1,patient,16,keep,0.3744696080684662
cvae_P14_L1e-06,1,patient,17,call,0.34903913736343384
cvae_P14_L1e-06,1,patient,18,gone,0.31217560172080994
cvae_P14_L1e-06,1,patient,19,leave,0.3096364438533783
cvae_P14_L1e-06,1,patient,20,asking,0.30585572123527527
cvae_P14_L1e-06,1,patient,21,watching,0.2955862879753113
cvae_P14_L1e-06,1,patient,22,hurt,0.29214006662368774
cvae_P14_L1e-06,1,patient,23,meet,0.2892511785030365
cvae_P14_L1e-06,1,patient,24,stop,0.25234276056289673
cvae_P14_L1e-06,1,patient,25,married,0.2302016317844391
cvae_P14_L1e-06,1,patient,26,leaving,0.20105814933776855
cvae_P14_L1e-06,1,patient,27,visit,0.20004598796367645
cvae_P14_L1e-06,1,patient,28,pull,0.18734341859817505
cvae_P14_L1e-06,1,patient,29,kill,0.1864815354347229
cvae_P14_L1e-06,1,patient,30,touch,0.1733028143644333
cvae_P14_L1e-06,1,patient,31,believe,0.17052079737186432
cvae_P14_L1e-06,1,patient,32,let,0.16911756992340088
cvae_P14_L1e-06,1,patient,33,join,0.16722236573696136
cvae_P14_L1e-06,1,patient,34,remind,0.16037392616271973
cvae_P14_L1e-06,1,patient,35,force,0.15221059322357178
cvae_P14_L1e-06,1,patient,36,approach,0.14155618846416473
cvae_P14_L1e-06,1,patient,37,kiss,0.1270390897989273
cvae_P14_L1e-06,1,patient,38,like,0.1229267418384552
cvae_P14_L1e-06,1,patient,39,teach,0.11902254074811935
cvae_P14_L1e-06,1,patient,40,cut,0.11095964908599854
cvae_P14_L1e-06,1,patient,41,hear,0.10966137051582336
cvae_P14_L1e-06,1,patient,42,give,0.10928213596343994
cvae_P14_L1e-06,1,patient,43,have,0.10649867355823517
cvae_P14_L1e-06,1,patient,44,throw,0.10628224164247513
cvae_P14_L1e-06,1,patient,45,send,0.10521305352449417
cvae_P14_L1e-06,1,patient,46,hold,0.09319086372852325
cvae_P14_L1e-06,1,patient,47,remember,0.08945124596357346
cvae_P14_L1e-06,1,patient,48,protect,0.08256932348012924
cvae_P14_L1e-06,1,patient,49,show,0.07851488143205643
cvae_P14_L1e-06,1,patient,50,got,0.07712285965681076
cvae_P14_L1e-06,1,possessive,1,mother,0.8733109831809998
cvae_P14_L1e-06,1,possessive,2,head,0.8607243299484253
cvae_P14_L1e-06,1,possessive,3,face,0.8537924885749817
cvae_P14_L1e-06,1,possessive,4,hand,0.7736835479736328
cvae_P14_L1e-06,1,possessive,5,life,0.6971645951271057
cvae_P14_L1e-06,1,possessive,6,voice,0.6818134188652039
cvae_P14_L1e-06,1,possessive,7,hair,0.675146758556366
cvae_P14_L1e-06,1,possessive,8,husband,0.6305012702941895
cvae_P14_L1e-06,1,possessive,9,father,0.6199353933334351
cvae_P14_L1e-06,1,possessive,10,room,0.5921617150306702
cvae_P14_L1e-06,1,possessive,11,body,0.5696304440498352
cvae_P14_L1e-06,1,possessive,12,sister,0.550906240940094
cvae_P14_L1e-06,1,possessive,13,mouth,0.5401586890220642
cvae_P14_L1e-06,1,possessive,14,daughter,0.5095087885856628
cvae_P14_L1e-06,1,possessive,15,mind,0.4981042444705963
cvae_P14_L1e-06,1,possessive,16,heart,0.47534674406051636
cvae_P14_L1e-06,1,possessive,17,throat,0.44271114468574524
cvae_P14_L1e-06,1,possessive,18,bed,0.43007320165634155
cvae_P14_L1e-06,1,possessive,19,way,0.4270092248916626
cvae_P14_L1e-06,1,possessive,20,family,0.41198280453681946
cvae_P14_L1e-06,1,possessive,21,neck,0.40759485960006714
cvae_P14_L1e-06,1,possessive,22,brother,0.4072159230709076
cvae_P14_L1e-06,1,possessive,23,skin,0.40542441606521606
cvae_P14_L1e-06,1,possessive,24,shoulder,0.3947925269603729
cvae_P14_L1e-06,1,possessive,25,own,0.38996973633766174
cvae_P14_L1e-06,1,possessive,26,name,0.38653266429901123
cvae_P14_L1e-06,1,possessive,27,aunt,0.3842318654060364
cvae_P14_L1e-06,1,possessive,28,son,0.3566732704639435
cvae_P14_L1e-06,1,possessive,29,death,0.3546777367591858
cvae_P14_L1e-06,1,possessive,30,friend,0.34655916690826416
cvae_P14_L1e-06,1,possessive,31,arm,0.3414393365383148
cvae_P14_L1e-06,1,possessive,32,uncle,0.34085050225257874
cvae_P14_L1e-06,1,possessive,33,cheek,0.3262304663658142
cvae_P14_L1e-06,1,possessive,34,stomach,0.3096943795681
cvae_P14_L1e-06,1,possessive,35,apartment,0.30773118138313293
cvae_P14_L1e-06,1,possessive,36,home,0.3028481900691986
cvae_P14_L1e-06,1,possessive,37,chest,0.29828527569770813
cvae_P14_L1e-06,1,possessive,38,phone,0.29769474267959595
cvae_P14_L1e-06,1,possessive,39,grandmother,0.29260557889938354
cvae_P14_L1e-06,1,possessive,40,gaze,0.2908242642879486
cvae_P14_L1e-06,1,possessive,41,breath,0.28956905007362366
cvae_P14_L1e-06,1,possessive,42,back,0.2864176034927368
cvae_P14_L1e-06,1,possessive,43,house,0.2806718945503235
cvae_P14_L1e-06,1,possessive,44,dress,0.28066620230674744
cvae_P14_L1e-06,1,possessive,45,tongue,0.2805612087249756
cvae_P14_L1e-06,1,possessive,46,side,0.268955260515213
cvae_P14_L1e-06,1,possessive,47,mom,0.26312413811683655
cvae_P14_L1e-06,1,possessive,48,nose,0.2597724199295044
cvae_P14_L1e-06,1,possessive,49,chair,0.25837311148643494
cvae_P14_L1e-06,1,possessive,50,forehead,0.24931831657886505
cvae_P14_L1e-06,1,predicative,1,sure,0.642365574836731
cvae_P14_L1e-06,1,predicative,2,sorry,0.5431209206581116
cvae_P14_L1e-06,1,predicative,3,right,0.49621155858039856
cvae_P14_L1e-06,1,predicative,4,girl,0.4713822305202484
cvae_P14_L1e-06,1,predicative,5,afraid,0.45211806893348694
cvae_P14_L1e-06,1,predicative,6,happy,0.43992531299591064
cvae_P14_L1e-06,1,predicative,7,old,0.41139793395996094
cvae_P14_L1e-06,1,predicative,8,good,0.33428266644477844
cvae_P14_L1e-06,1,predicative,9,beautiful,0.32995134592056274
cvae_P14_L1e-06,1,predicative,10,ready,0.30007773637771606
cvae_P14_L1e-06,1,predicative,11,aware,0.28992217779159546
cvae_P14_L1e-06,1,predicative,12,busy,0.28713560104370117
cvae_P14_L1e-06,1,predicative,13,woman,0.2833317518234253
cvae_P14_L1e-06,1,predicative,14,tired,0.26945599913597107
cvae_P14_L1e-06,1,predicative,15,child,0.26479947566986084
cvae_P14_L1e-06,1,predicative,16,asleep,0.25197651982307434
cvae_P14_L1e-06,1,predicative,17,person,0.2496061772108078
cvae_P14_L1e-06,1,predicative,18,angry,0.21553833782672882
cvae_P14_L1e-06,1,predicative,19,dead,0.20751799643039703
cvae_P14_L1e-06,1,predicative,20,lucky,0.1951693296432495
cvae_P14_L1e-06,1,predicative,21,mother,0.1676623523235321
cvae_P14_L1e-06,1,predicative,22,nervous,0.16524112224578857
cvae_P14_L1e-06,1,predicative,23,fine,0.16372933983802795
cvae_P14_L1e-06,1,predicative,24,sick,0.15831539034843445
cvae_P14_L1e-06,1,predicative,25,free,0.1575251668691635
cvae_P14_L1e-06,1,predicative,26,pregnant,0.1523405909538269
cvae_P14_L1e-06,1,predicative,27,man,0.1466801017522812
cvae_P14_L1e-06,1,predicative,28,sister,0.13308528065681458
cvae_P14_L1e-06,1,predicative,29,alone,0.12157122790813446
cvae_P14_L1e-06,1,predicative,30,close,0.1151292473077774
cvae_P14_L1e-06,1,predicative,31,frightened,0.11100994795560837
cvae_P14_L1e-06,1,predicative,32,awake,0.10425548255443573
cvae_P14_L1e-06,1,predicative,33,anxious,0.0949975773692131
cvae_P14_L1e-06,1,predicative,34,part,0.06713022291660309
cvae_P14_L1e-06,1,predicative,35,servant,0.06286691129207611
cvae_P14_L1e-06,1,predicative,36,scared,0.06147046014666557
cvae_P14_L1e-06,1,predicative,37,baby,0.058197516947984695
cvae_P14_L1e-06,1,predicative,38,wife,0.05043618008494377
cvae_P14_L1e-06,1,predicative,39,wrong,0.04652891680598259
cvae_P14_L1e-06,1,predicative,40,determined,0.045766495168209076
cvae_P14_L1e-06,1,predicative,41,friend,0.04428929463028908
cvae_P14_L1e-06,1,predicative,42,ill,0.044131048023700714
cvae_P14_L1e-06,1,predicative,43,well,0.04198458045721054
cvae_P14_L1e-06,1,predicative,44,kind,0.03740783408284187
cvae_P14_L1e-06,1,predicative,45,hungry,0.03735017403960228
cvae_P14_L1e-06,1,predicative,46,youth,0.03445477411150932
cvae_P14_L1e-06,1,predicative,47,proud,0.03125372156500816
cvae_P14_L1e-06,1,predicative,48,mistress,0.03096192143857479
cvae_P14_L1e-06,1,predicative,49,whore,0.030652638524770737
cvae_P14_L1e-06,1,predicative,50,interested,0.03056451492011547
cvae_P14_L1e-06,2,agent,1,said,1.1842600107192993
cvae_P14_L1e-06,2,agent,2,had,0.7454337477684021
cvae_P14_L1e-06,2,agent,3,looked,0.7395420670509338
cvae_P14_L1e-06,2,agent,4,asked,0.7205265760421753
cvae_P14_L1e-06,2,agent,5,know,0.6482924222946167
cvae_P14_L1e-06,2,agent,6,have,0.6332900524139404
cvae_P14_L1e-06,2,agent,7,thought,0.587033748626709
cvae_P14_L1e-06,2,agent,8,felt,0.5839115381240845
cvae_P14_L1e-06,2,agent,9,wanted,0.559482216835022
cvae_P14_L1e-06,2,agent,10,want,0.544279932975769
cvae_P14_L1e-06,2,agent,11,saw,0.539655327796936
cvae_P14_L1e-06,2,agent,12,came,0.5168321132659912
cvae_P14_L1e-06,2,agent,13,sat,0.5113861560821533
cvae_P14_L1e-06,2,agent,14,left,0.4761908948421478
cvae_P14_L1e-06,2,agent,15,see,0.44884225726127625
cvae_P14_L1e-06,2,agent,16,say,0.448387086391449
cvae_P14_L1e-06,2,agent,17,think,0.43686920404434204
cvae_P14_L1e-06,2,agent,18,got,0.4152149558067322
cvae_P14_L1e-06,2,agent,19,stood,0.408732533454895
cvae_P14_L1e-06,2,agent,20,do,0.4064272940158844
cvae_P14_L1e-06,2,agent,21,put,0.40283557772636414
cvae_P14_L1e-06,2,agent,22,feel,0.3920183777809143
cvae_P14_L1e-06,2,agent,23,going,0.3889096677303314
cvae_P14_L1e-06,2,agent,24,go,0.375520259141922
cvae_P14_L1e-06,2,agent,25,tell,0.3598470687866211
cvae_P14_L1e-06,2,agent,26,get,0.3503737151622772
cvae_P14_L1e-06,2,agent,27,come,0.34445586800575256
cvae_P14_L1e-06,2,agent,28,let,0.31160295009613037
cvae_P14_L1e-06,2,agent,29,like,0.3020680844783783
cvae_P14_L1e-06,2,agent,30,need,0.2951909303665161
cvae_P14_L1e-06,2,agent,31,look,0.2916911542415619
cvae_P14_L1e-06,2,agent,32,understand,0.28196102380752563
cvae_P14_L1e-06,2,agent,33,remember,0.2790009677410126
cvae_P14_L1e-06,2,agent,34,hear,0.2683858275413513
