model,persona,role,rank,word,weight
cvae_P7_L1e-06,0,agent,1,said,1.360565423965454
cvae_P7_L1e-06,0,agent,2,had,0.9643451571464539
cvae_P7_L1e-06,0,agent,3,looked,0.8212063312530518
cvae_P7_L1e-06,0,agent,4,asked,0.8089868426322937
cvae_P7_L1e-06,0,agent,5,know,0.7899212837219238
cvae_P7_L1e-06,0,agent,6,have,0.7833616137504578
cvae_P7_L1e-06,0,agent,7,felt,0.777267336845398
cvae_P7_L1e-06,0,agent,8,thought,0.7746509313583374
cvae_P7_L1e-06,0,agent,9,want,0.7132228016853333
cvae_P7_L1e-06,0,agent,10,wanted,0.7123928666114807
cvae_P7_L1e-06,0,agent,11,saw,0.7051880359649658
cvae_P7_L1e-06,0,agent,12,see,0.6674378514289856
cvae_P7_L1e-06,0,agent,13,sat,0.6119930744171143
cvae_P7_L1e-06,0,agent,14,think,0.6118729710578918
cvae_P7_L1e-06,0,agent,15,came,0.6014484167098999
cvae_P7_L1e-06,0,agent,16,say,0.5482578277587891
cvae_P7_L1e-06,0,agent,17,stood,0.5418417453765869
cvae_P7_L1e-06,0,agent,18,got,0.5317973494529724
cvae_P7_L1e-06,0,agent,19,feel,0.5315632820129395
cvae_P7_L1e-06,0,agent,20,left,0.5261548161506653
cvae_P7_L1e-06,0,agent,21,put,0.5199659466743469
cvae_P7_L1e-06,0,agent,22,going,0.5174102783203125
cvae_P7_L1e-06,0,agent,23,go,0.5112181901931763
cvae_P7_L1e-06,0,agent,24,come,0.5093705058097839
cvae_P7_L1e-06,0,agent,25,tell,0.4880080223083496
cvae_P7_L1e-06,0,agent,26,do,0.4743184447288513
cvae_P7_L1e-06,0,agent,27,get,0.45793187618255615
cvae_P7_L1e-06,0,agent,28,take,0.41985395550727844
cvae_P7_L1e-06,0,agent,29,need,0.4001810550689697
cvae_P7_L1e-06,0,agent,30,let,0.38849297165870667
cvae_P7_L1e-06,0,agent,31,like,0.381827712059021
cvae_P7_L1e-06,0,agent,32,remember,0.3697165846824646
