n_personas,persona,role,rank,word,weight
6,0,possessive,27,own,0.49380481243133545
6,0,possessive,28,bed,0.481891393661499
6,0,possessive,29,uncle,0.47170183062553406
6,0,possessive,30,neck,0.4694250524044037
6,0,possessive,31,throat,0.4628852605819702
6,0,possessive,32,grandmother,0.4595576226711273
6,0,possessive,33,mom,0.4530171751976013
6,0,possessive,34,back,0.45172736048698425
6,0,possessive,35,friend,0.447793573141098
6,0,possessive,36,chest,0.4388861656188965
6,0,possessive,37,phone,0.43467089533805847
6,0,possessive,38,gaze,0.4224218726158142
6,0,possessive,39,cheek,0.4165799021720886
6,0,possessive,40,apartment,0.40838295221328735
6,0,possessive,41,home,0.39583638310432434
6,0,possessive,42,side,0.39098480343818665
6,0,possessive,43,dress,0.3823077082633972
6,0,possessive,44,stomach,0.36779820919036865
6,0,possessive,45,chair,0.3653682768344879
6,0,possessive,46,nose,0.357549250125885
6,0,possessive,47,house,0.3529871702194214
6,0,possessive,48,dad,0.35068896412849426
6,0,possessive,49,breath,0.3291240334510803
6,0,possessive,50,work,0.3238365054130554
6,0,predicative,1,sure,0.7998281717300415
6,0,predicative,2,sorry,0.6422392129898071
6,0,predicative,3,right,0.6266545057296753
6,0,predicative,4,afraid,0.6071929335594177
6,0,predicative,5,girl,0.6054520606994629
6,0,predicative,6,happy,0.5820683240890503
6,0,predicative,7,old,0.4942130744457245
6,0,predicative,8,good,0.4654654562473297
6,0,predicative,9,tired,0.4650622308254242
6,0,predicative,10,busy,0.4409758746623993
6,0,predicative,11,ready,0.44007572531700134
6,0,predicative,12,beautiful,0.42240554094314575
6,0,predicative,13,aware,0.4176982343196869
6,0,predicative,14,woman,0.416265070438385
6,0,predicative,15,child,0.3877941370010376
6,0,predicative,16,person,0.3525080382823944
6,0,predicative,17,pregnant,0.33481648564338684
6,0,predicative,18,angry,0.3183715045452118
6,0,predicative,19,mother,0.31084027886390686
6,0,predicative,20,dead,0.30763328075408936
6,0,predicative,21,fine,0.2882276475429535
6,0,predicative,22,lucky,0.2788776159286499
6,0,predicative,23,asleep,0.27384305000305176
6,0,predicative,24,sick,0.26782742142677307
6,0,predicative,25,alone,0.2576296925544739
6,0,predicative,26,sister,0.2572260797023773
6,0,predicative,27,man,0.2519770562648773
6,0,predicative,28,daughter,0.2391226440668106
6,0,predicative,29,friend,0.2089388221502304
6,0,predicative,30,nervous,0.19983895123004913
6,0,predicative,31,close,0.18744665384292603
6,0,predicative,32,scared,0.17011652886867523
6,0,predicative,33,frightened,0.1574832946062088
6,0,predicative,34,hungry,0.15201374888420105
6,0,predicative,35,free,0.14650917053222656
6,0,predicative,36,part,0.1438153237104416
6,0,predicative,37,ill,0.13885517418384552
6,0,predicative,38,proud,0.11186610907316208
6,0,predicative,39,interested,0.11128988862037659
6,0,predicative,40,wife,0.10816965252161026
6,0,predicative,41,determined,0.09457593411207199
6,0,predicative,42,stupid,0.09213725477457047
6,0,predicative,43,concerned,0.08323803544044495
6,0,predicative,44,mistress,0.08235786855220795
6,0,predicative,45,awake,0.07800818234682083
6,0,predicative,46,anxious,0.07502073794603348
6,0,predicative,47,upset,0.0716245099902153
6,0,predicative,48,wrong,0.06998028606176376
6,0,predicative,49,careful,0.06183576583862305
6,0,predicative,50,ashamed,0.050963547080755234
6,1,agent,1,said,1.4553581476211548
6,1,agent,2,had,1.0005768537521362
6,1,agent,3,looked,0.9444435834884644
6,1,agent,4,asked,0.8854266405105591
6,1,agent,5,know,0.8792224526405334
6,1,agent,6,felt,0.8356956243515015
6,1,agent,7,have,0.8312484622001648
6,1,agent,8,want,0.8092830181121826
6,1,agent,9,thought,0.8090192079544067
6,1,agent,10,saw,0.8051235675811768
6,1,agent,11,see,0.7840120196342468
6,1,agent,12,wanted,0.7787061333656311
6,1,agent,13,sat,0.669248640537262
6,1,agent,14,think,0.663589596748352
6,1,agent,15,say,0.6286797523498535
6,1,agent,16,do,0.6169156432151794
6,1,agent,17,feel,0.6162779331207275
6,1,agent,18,came,0.6059060096740723
6,1,agent,19,go,0.590317964553833
6,1,agent,20,stood,0.5741478800773621
6,1,agent,21,going,0.5731446146965027
6,1,agent,22,got,0.5687453150749207
6,1,agent,23,tell,0.5497679710388184
6,1,agent,24,put,0.545422375202179
6,1,agent,25,left,0.5125671625137329
6,1,agent,26,take,0.49681732058525085
6,1,agent,27,get,0.4806208908557892
6,1,agent,28,come,0.46922585368156433
6,1,agent,29,let,0.43709006905555725
6,1,agent,30,like,0.43123194575309753
6,1,agent,31,remember,0.4312179982662201
6,1,agent,32,hear,0.42761337757110596
6,1,agent,33,understand,0.41951289772987366
6,1,agent,34,need,0.4094136655330658
6,1,agent,35,look,0.40903240442276
6,1,agent,36,make,0.35226863622665405
6,1,agent,37,read,0.32669946551322937
6,1,agent,38,mean,0.3196897506713867
6,1,agent,39,help,0.31060704588890076
6,1,agent,40,ask,0.30915945768356323
6,1,agent,41,spoke,0.3083014190196991
6,1,agent,42,find,0.2917400598526001
6,1,agent,43,become,0.28606027364730835
6,1,agent,44,try,0.2655371427536011
6,1,agent,45,love,0.24952837824821472
6,1,agent,46,believe,0.24829716980457306
6,1,agent,47,arrived,0.2437400221824646
6,1,agent,48,lay,0.22700715065002441
6,1,agent,49,leave,0.22087174654006958
6,1,agent,50,give,0.21012866497039795
6,1,patient,1,tell,1.0668212175369263
6,1,patient,2,see,0.995266854763031
6,1,patient,3,asked,0.9091233015060425
6,1,patient,4,take,0.7829071283340454
6,1,patient,5,saw,0.6838811039924622
6,1,patient,6,left,0.6350696086883545
6,1,patient,7,help,0.6338549852371216
6,1,patient,8,ask,0.6235865354537964
6,1,patient,9,thank,0.6038658022880554
6,1,patient,10,get,0.5798097252845764
6,1,patient,11,find,0.5784050226211548
6,1,patient,12,put,0.5706428289413452
6,1,patient,13,know,0.5665813088417053
6,1,patient,14,love,0.5579841732978821
6,1,patient,15,keep,0.5480148196220398
6,1,patient,16,call,0.4902289807796478
6,1,patient,17,bring,0.4799998700618744
6,1,patient,18,asking,0.46573686599731445
6,1,patient,19,hurt,0.45606499910354614
6,1,patient,20,watching,0.4417704641819
6,1,patient,21,leave,0.44007551670074463
6,1,patient,22,meet,0.4227699041366577
6,1,patient,23,stop,0.41324669122695923
6,1,patient,24,married,0.40648746490478516
6,1,patient,25,gone,0.38116729259490967
6,1,patient,26,leaving,0.33977970480918884
6,1,patient,27,kill,0.3235803544521332
6,1,patient,28,show,0.3186647295951843
6,1,patient,29,hold,0.3084545433521271
6,1,patient,30,touch,0.2906000316143036
6,1,patient,31,forgive,0.28006744384765625
6,1,patient,32,kiss,0.2705655097961426
6,1,patient,33,teach,0.26246845722198486
6,1,patient,34,believe,0.26107868552207947
6,1,patient,35,visit,0.25801846385002136
6,1,patient,36,let,0.25542086362838745
6,1,patient,37,remind,0.2508357763290405
6,1,patient,38,protect,0.2271287590265274
6,1,patient,39,pull,0.21453244984149933
6,1,patient,40,hear,0.21337063610553741
6,1,patient,41,force,0.20057936012744904
6,1,patient,42,like,0.19999706745147705
6,1,patient,43,got,0.1998700201511383
6,1,patient,44,push,0.19855201244354248
6,1,patient,45,calm,0.1938088983297348
6,1,patient,46,recognize,0.1902994066476822
6,1,patient,47,cut,0.18952755630016327
6,1,patient,48,want,0.1799977719783783
6,1,patient,49,give,0.17510496079921722
6,1,patient,50,miss,0.17385117709636688
6,1,possessive,1,mother,1.2329572439193726
6,1,possessive,2,father,1.047813057899475
6,1,possessive,3,head,1.0254254341125488
6,1,possessive,4,face,1.01604425907135
6,1,possessive,5,hand,0.9640671610832214
6,1,possessive,6,sister,0.9441352486610413
6,1,possessive,7,husband,0.870137631893158
6,1,possessive,8,life,0.8565624952316284
6,1,possessive,9,hair,0.8215653300285339
6,1,possessive,10,room,0.7607678174972534
6,1,possessive,11,daughter,0.7603219151496887
6,1,possessive,12,body,0.7491282224655151
6,1,possessive,13,voice,0.7473402619361877
6,1,possessive,14,mind,0.7420165538787842
6,1,possessive,15,brother,0.7037683129310608
6,1,possessive,16,heart,0.685710608959198
6,1,possessive,17,mouth,0.6847522258758545
6,1,possessive,18,mom,0.6814953684806824
6,1,possessive,19,uncle,0.678135097026825
6,1,possessive,20,family,0.6449018716812134
6,1,possessive,21,son,0.6341198682785034
6,1,possessive,22,dad,0.6060551404953003
6,1,possessive,23,grandmother,0.6031308174133301
6,1,possessive,24,arm,0.5835732817649841
6,1,possessive,25,way,0.5801694393157959
6,1,possessive,26,aunt,0.5460802316665649
6,1,possessive,27,bed,0.532131552696228
6,1,possessive,28,skin,0.5215466618537903
6,1,possessive,29,friend,0.5094871520996094
6,1,possessive,30,own,0.5079710483551025
6,1,possessive,31,shoulder,0.4964022636413574
6,1,possessive,32,name,0.4961051940917969
6,1,possessive,33,phone,0.49480658769607544
6,1,possessive,34,death,0.4855915307998657
6,1,possessive,35,neck,0.47309571504592896
6,1,possessive,36,stomach,0.45726385712623596
6,1,possessive,37,throat,0.4521406888961792
6,1,possessive,38,chest,0.45093855261802673
6,1,possessive,39,cheek,0.4452650249004364
6,1,possessive,40,apartment,0.4326428472995758
6,1,possessive,41,gaze,0.38460227847099304
6,1,possessive,42,home,0.3803173303604126
6,1,possessive,43,back,0.37752383947372437
6,1,possessive,44,dress,0.37574970722198486
6,1,possessive,45,surprise,0.3677937090396881
6,1,possessive,46,nose,0.3663806617259979
6,1,possessive,47,breath,0.3648621141910553
6,1,possessive,48,side,0.3391207754611969
6,1,possessive,49,house,0.31111228466033936
6,1,possessive,50,i,0.31039199233055115
6,1,predicative,1,sure,0.8480982780456543
6,1,predicative,2,sorry,0.7680802941322327
6,1,predicative,3,happy,0.6711919903755188
6,1,predicative,4,afraid,0.6553630232810974
6,1,predicative,5,girl,0.6515136957168579
6,1,predicative,6,tired,0.6120708584785461
6,1,predicative,7,old,0.5641510486602783
6,1,predicative,8,right,0.5533213019371033
6,1,predicative,9,woman,0.44176948070526123
6,1,predicative,10,ready,0.4365423023700714
6,1,predicative,11,aware,0.40735793113708496
6,1,predicative,12,good,0.40126264095306396
6,1,predicative,13,beautiful,0.3878147304058075
6,1,predicative,14,child,0.38600531220436096
6,1,predicative,15,lucky,0.3834020793437958
6,1,predicative,16,busy,0.36980557441711426
6,1,predicative,17,mother,0.36750322580337524
6,1,predicative,18,angry,0.36533161997795105
6,1,predicative,19,person,0.3401559591293335
6,1,predicative,20,sister,0.3294517993927002
6,1,predicative,21,dead,0.31488513946533203
6,1,predicative,22,asleep,0.3119770884513855
6,1,predicative,23,close,0.29960352182388306
6,1,predicative,24,free,0.2780477702617645
6,1,predicative,25,nervous,0.27522069215774536
6,1,predicative,26,alone,0.27229705452919006
6,1,predicative,27,sick,0.2668232321739197
6,1,predicative,28,fine,0.2541753351688385
6,1,predicative,29,daughter,0.2504412829875946
6,1,predicative,30,pregnant,0.24253760278224945
6,1,predicative,31,part,0.23920069634914398
6,1,predicative,32,proud,0.22224268317222595
6,1,predicative,33,man,0.20304983854293823
6,1,predicative,34,hungry,0.20231392979621887
6,1,predicative,35,ill,0.1941635012626648
6,1,predicative,36,wrong,0.17845572531223297
6,1,predicative,37,stupid,0.17068378627300262
6,1,predicative,38,mistress,0.15705426037311554
6,1,predicative,39,frightened,0.15564469993114471
6,1,predicative,40,baby,0.14645656943321228
6,1,predicative,41,awake,0.14143802225589752
6,1,predicative,42,friend,0.13271455466747284
6,1,predicative,43,wife,0.12935109436511993
6,1,predicative,44,interested,0.12516383826732635
6,1,predicative,45,smart,0.114722341299057
6,1,predicative,46,scared,0.11432164162397385
6,1,predicative,47,anxious,0.10563865303993225
6,1,predicative,48,special,0.1054254025220871
6,1,predicative,49,upset,0.09506550431251526
6,1,predicative,50,first,0.08315516263246536
6,2,agent,1,said,1.3703455924987793
6,2,agent,2,had,0.9569019675254822
6,2,agent,3,looked,0.8459629416465759
6,2,agent,4,asked,0.8258156180381775
6,2,agent,5,know,0.8053157329559326
6,2,agent,6,thought,0.7676108479499817
6,2,agent,7,have,0.7616624236106873
6,2,agent,8,felt,0.7531583309173584
6,2,agent,9,saw,0.712724506855011
6,2,agent,10,wanted,0.6957254409790039
6,2,agent,11,want,0.6769387722015381
6,2,agent,12,think,0.6478625535964966
6,2,agent,13,see,0.6155465245246887
6,2,agent,14,came,0.612544059753418
6,2,agent,15,say,0.5747268795967102
6,2,agent,16,sat,0.5720729231834412
6,2,agent,17,left,0.5569981336593628
6,2,agent,18,do,0.5478845834732056
6,2,agent,19,feel,0.5439194440841675
6,2,agent,20,put,0.5255367159843445
6,2,agent,21,got,0.5252590775489807
6,2,agent,22,stood,0.5111480951309204
6,2,agent,23,going,0.5029623508453369
6,2,agent,24,come,0.5019063353538513
6,2,agent,25,get,0.47297966480255127
6,2,agent,26,go,0.4657871425151825
6,2,agent,27,tell,0.4579567313194275
6,2,agent,28,take,0.44600996375083923
6,2,agent,29,like,0.4394378364086151
6,2,agent,30,let,0.4270595610141754
6,2,agent,31,look,0.4083588719367981
6,2,agent,32,hear,0.38997408747673035
6,2,agent,33,remember,0.38499927520751953
6,2,agent,34,need,0.35869601368904114
6,2,agent,35,make,0.358521044254303
6,2,agent,36,help,0.3242686688899994
6,2,agent,37,understand,0.31365156173706055
6,2,agent,38,read,0.2892163395881653
6,2,agent,39,ask,0.27800342440605164
6,2,agent,40,spoke,0.2746090292930603
6,2,agent,41,try,0.2560242712497711
6,2,agent,42,gone,0.25463050603866577
6,2,agent,43,arrived,0.25231844186782837
6,2,agent,44,mean,0.2522388696670532
6,2,agent,45,love,0.2494412064552307
6,2,agent,46,find,0.2274780571460724
6,2,agent,47,become,0.22636160254478455
6,2,agent,48,leave,0.22214478254318237
6,2,agent,49,believe,0.21988354623317719
6,2,agent,50,sitting,0.2033834606409073
6,2,patient,1,tell,1.0236202478408813
6,2,patient,2,see,0.9552925229072571
6,2,patient,3,asked,0.8209957480430603
6,2,patient,4,saw,0.7149494886398315
6,2,patient,5,take,0.7017287611961365
6,2,patient,6,help,0.6555008292198181
6,2,patient,7,ask,0.6404364109039307
6,2,patient,8,thank,0.5897072553634644
6,2,patient,9,love,0.588010847568512
6,2,patient,10,find,0.58705735206604
6,2,patient,11,keep,0.5644664168357849
6,2,patient,12,put,0.546271800994873
6,2,patient,13,get,0.53956538438797
6,2,patient,14,know,0.5327829718589783
6,2,patient,15,left,0.5253840088844299
6,2,patient,16,call,0.48545846343040466
6,2,patient,17,gone,0.4473644495010376
6,2,patient,18,watching,0.41806450486183167
6,2,patient,19,bring,0.41394302248954773
6,2,patient,20,leave,0.3966071605682373
6,2,patient,21,meet,0.39311113953590393
6,2,patient,22,stop,0.38086235523223877
6,2,patient,23,married,0.366862028837204
6,2,patient,24,hurt,0.3591984808444977
6,2,patient,25,asking,0.33074432611465454
6,2,patient,26,visit,0.3257559835910797
6,2,patient,27,leaving,0.3060581386089325
6,2,patient,28,remind,0.2797093093395233
6,2,patient,29,kiss,0.2775369882583618
6,2,patient,30,kill,0.26008501648902893
6,2,patient,31,show,0.2406129091978073
6,2,patient,32,force,0.23768208920955658
6,2,patient,33,join,0.23229236900806427
6,2,patient,34,throw,0.23115603625774384
6,2,patient,35,give,0.2277545928955078
6,2,patient,36,pull,0.227300226688385
6,2,patient,37,believe,0.22569754719734192
6,2,patient,38,touch,0.22485201060771942
6,2,patient,39,let,0.21228507161140442
6,2,patient,40,protect,0.20563101768493652
6,2,patient,41,send,0.20380555093288422
6,2,patient,42,remember,0.1916891634464264
6,2,patient,43,got,0.1889553815126419
6,2,patient,44,watch,0.17810896039009094
6,2,patient,45,approach,0.17348329722881317
6,2,patient,46,hear,0.17091421782970428
6,2,patient,47,had,0.16991278529167175
6,2,patient,48,hold,0.168668732047081
6,2,patient,49,teach,0.16741402447223663
6,2,patient,50,like,0.15675409138202667
6,2,possessive,1,head,1.0664350986480713
6,2,possessive,2,face,1.0280325412750244
6,2,possessive,3,mother,1.0240367650985718
6,2,possessive,4,hand,0.9603303670883179
6,2,possessive,5,life,0.8834371566772461
6,2,possessive,6,husband,0.8557167053222656
6,2,possessive,7,voice,0.8357656598091125
6,2,possessive,8,hair,0.8331133127212524
6,2,possessive,9,father,0.783261239528656
6,2,possessive,10,room,0.7749940156936646
6,2,possessive,11,sister,0.7619849443435669
6,2,possessive,12,mind,0.7203353047370911
6,2,possessive,13,body,0.694158136844635
6,2,possessive,14,mouth,0.684674084186554
6,2,possessive,15,daughter,0.6817916035652161
6,2,possessive,16,family,0.6079173684120178
6,2,possessive,17,heart,0.6020211577415466
6,2,possessive,18,way,0.5895391702651978
6,2,possessive,19,name,0.5732960104942322
6,2,possessive,20,death,0.5667908191680908
6,2,possessive,21,arm,0.5563260912895203
6,2,possessive,22,son,0.5554698705673218
6,2,possessive,23,bed,0.5403784513473511
6,2,possessive,24,skin,0.532151460647583
6,2,possessive,25,phone,0.5108253359794617
6,2,possessive,26,shoulder,0.5091983079910278
6,2,possessive,27,neck,0.4941951036453247
6,2,possessive,28,chest,0.4898924231529236
6,2,possessive,29,aunt,0.4850708842277527
6,2,possessive,30,friend,0.4767438769340515
6,2,possessive,31,throat,0.47591909766197205
6,2,possessive,32,grandmother,0.46628108620643616
6,2,possessive,33,cheek,0.45799824595451355
6,2,possessive,34,own,0.44658923149108887
6,2,possessive,35,apartment,0.4405229389667511
6,2,possessive,36,uncle,0.4393722414970398
6,2,possessive,37,brother,0.4313255846500397
6,2,possessive,38,home,0.4111863076686859
6,2,possessive,39,gaze,0.40873295068740845
6,2,possessive,40,back,0.4077431261539459
6,2,possessive,41,mom,0.40345072746276855
6,2,possessive,42,dress,0.401117742061615
6,2,possessive,43,side,0.395870178937912
6,2,possessive,44,nose,0.36847859621047974
6,2,possessive,45,dad,0.3616279065608978
6,2,possessive,46,breath,0.3593476116657257
6,2,possessive,47,stomach,0.3570811152458191
6,2,possessive,48,work,0.34832999110221863
6,2,possessive,49,forehead,0.34787777066230774
6,2,possessive,50,tongue,0.33425867557525635
6,2,predicative,1,sure,0.7944604754447937
6,2,predicative,2,sorry,0.6850600242614746
6,2,predicative,3,girl,0.6180372834205627
6,2,predicative,4,right,0.6034612655639648
6,2,predicative,5,afraid,0.5919784307479858
6,2,predicative,6,happy,0.5063568949699402
6,2,predicative,7,old,0.49913692474365234
6,2,predicative,8,tired,0.4905727505683899
6,2,predicative,9,good,0.4875876009464264
6,2,predicative,10,beautiful,0.4740855097770691
6,2,predicative,11,busy,0.4218794107437134
6,2,predicative,12,woman,0.41353780031204224
6,2,predicative,13,aware,0.41240689158439636
6,2,predicative,14,ready,0.41059911251068115
6,2,predicative,15,person,0.3767010569572449
6,2,predicative,16,child,0.3538063168525696
6,2,predicative,17,mother,0.3521062731742859
6,2,predicative,18,sister,0.33405032753944397
6,2,predicative,19,lucky,0.32955002784729004
6,2,predicative,20,angry,0.32699447870254517
6,2,predicative,21,pregnant,0.32382503151893616
6,2,predicative,22,dead,0.3152395784854889
6,2,predicative,23,sick,0.2914876639842987
6,2,predicative,24,asleep,0.2811325490474701
6,2,predicative,25,fine,0.2515426576137543
6,2,predicative,26,alone,0.24450744688510895
6,2,predicative,27,man,0.22731532156467438
6,2,predicative,28,nervous,0.2218320518732071
6,2,predicative,29,hungry,0.1952826976776123
6,2,predicative,30,daughter,0.18309800326824188
6,2,predicative,31,close,0.1756141483783722
6,2,predicative,32,part,0.1408102959394455
6,2,predicative,33,awake,0.13898180425167084
6,2,predicative,34,friend,0.135506734251976
6,2,predicative,35,interested,0.13427692651748657
6,2,predicative,36,free,0.1291544884443283
6,2,predicative,37,frightened,0.12593293190002441
6,2,predicative,38,ill,0.12431284040212631
6,2,predicative,39,wife,0.11860673129558563
6,2,predicative,40,ﬁne,0.09642614424228668
6,2,predicative,41,scared,0.08976622670888901
6,2,predicative,42,determined,0.08709555864334106
6,2,predicative,43,anxious,0.0850275382399559
6,2,predicative,44,proud,0.08440876752138138
6,2,predicative,45,stupid,0.07976386696100235
6,2,predicative,46,careful,0.06852854043245316
6,2,predicative,47,well,0.06783518940210342
6,2,predicative,48,upset,0.067775659263134
6,2,predicative,49,one,0.06286446005105972
6,2,predicative,50,concerned,0.056923698633909225
6,3,agent,1,said,1.4227575063705444
6,3,agent,2,had,0.9505655169487
6,3,agent,3,looked,0.8874300122261047
6,3,agent,4,asked,0.8519409894943237
6,3,agent,5,know,0.7899087071418762
6,3,agent,6,have,0.7745217680931091
6,3,agent,7,felt,0.7580186128616333
6,3,agent,8,saw,0.7539717555046082
6,3,agent,9,thought,0.7175204753875732
6,3,agent,10,wanted,0.6891275644302368
6,3,agent,11,want,0.6525707840919495
6,3,agent,12,sat,0.6246269345283508
6,3,agent,13,came,0.6178531646728516
6,3,agent,14,see,0.604469895362854
6,3,agent,15,think,0.5797201991081238
6,3,agent,16,say,0.5555761456489563
6,3,agent,17,got,0.551571786403656
6,3,agent,18,put,0.5510502457618713
6,3,agent,19,feel,0.5419958233833313
6,3,agent,20,left,0.5417680740356445
6,3,agent,21,do,0.5402960181236267
6,3,agent,22,stood,0.5227900743484497
6,3,agent,23,going,0.5166420340538025
6,3,agent,24,go,0.5059047937393188
6,3,agent,25,come,0.49313539266586304
6,3,agent,26,let,0.44803932309150696
6,3,agent,27,tell,0.44484400749206543
6,3,agent,28,get,0.420052170753479
6,3,agent,29,hear,0.39257606863975525
6,3,agent,30,take,0.3863609731197357
6,3,agent,31,help,0.3632080554962158
6,3,agent,32,like,0.36226534843444824
6,3,agent,33,look,0.36021530628204346
6,3,agent,34,need,0.3583029806613922
6,3,agent,35,remember,0.3547130823135376
6,3,agent,36,understand,0.3534080684185028
6,3,agent,37,spoke,0.33131295442581177
6,3,agent,38,read,0.3068483769893646
6,3,agent,39,ask,0.3040104806423187
6,3,agent,40,make,0.29606306552886963
6,3,agent,41,love,0.2834394574165344
6,3,agent,42,find,0.26870059967041016
6,3,agent,43,sitting,0.2537555992603302
6,3,agent,44,become,0.245700865983963
6,3,agent,45,leave,0.23419208824634552
6,3,agent,46,try,0.23248226940631866
6,3,agent,47,mean,0.230128675699234
6,3,agent,48,arrived,0.2249975949525833
6,3,agent,49,lay,0.21670864522457123
6,3,agent,50,give,0.20826534926891327
6,3,patient,1,tell,0.9777482748031616
6,3,patient,2,see,0.9401752948760986
6,3,patient,3,asked,0.8145161867141724
6,3,patient,4,take,0.7244293689727783
6,3,patient,5,saw,0.6790294051170349
6,3,patient,6,ask,0.6660118103027344
6,3,patient,7,help,0.6381118297576904
6,3,patient,8,thank,0.6165437698364258
6,3,patient,9,find,0.6089445352554321
