n_personas,persona,role,rank,word,weight
5,2,predicative,1,sure,0.8405413627624512
5,2,predicative,2,sorry,0.7382194399833679
5,2,predicative,3,happy,0.6454909443855286
5,2,predicative,4,girl,0.6444272398948669
5,2,predicative,5,afraid,0.636709451675415
5,2,predicative,6,right,0.6200193762779236
5,2,predicative,7,old,0.5503293871879578
5,2,predicative,8,tired,0.5122705698013306
5,2,predicative,9,beautiful,0.4866235554218292
5,2,predicative,10,busy,0.4773259460926056
5,2,predicative,11,good,0.4769802391529083
5,2,predicative,12,ready,0.46782544255256653
5,2,predicative,13,aware,0.4475371539592743
5,2,predicative,14,woman,0.42038342356681824
5,2,predicative,15,person,0.3910198211669922
5,2,predicative,16,mother,0.3834446966648102
5,2,predicative,17,asleep,0.37673017382621765
5,2,predicative,18,child,0.3708384335041046
5,2,predicative,19,angry,0.3584786057472229
5,2,predicative,20,dead,0.355972558259964
5,2,predicative,21,sister,0.3403951823711395
5,2,predicative,22,pregnant,0.33996862173080444
5,2,predicative,23,lucky,0.3069031834602356
5,2,predicative,24,close,0.2927948534488678
5,2,predicative,25,fine,0.29056882858276367
5,2,predicative,26,sick,0.29006505012512207
5,2,predicative,27,alone,0.28806746006011963
5,2,predicative,28,daughter,0.24755018949508667
5,2,predicative,29,nervous,0.24426136910915375
5,2,predicative,30,man,0.23818551003932953
5,2,predicative,31,free,0.23119983077049255
5,2,predicative,32,part,0.22200767695903778
5,2,predicative,33,hungry,0.2068055421113968
5,2,predicative,34,scared,0.18529467284679413
5,2,predicative,35,frightened,0.18138402700424194
5,2,predicative,36,friend,0.17019252479076385
5,2,predicative,37,proud,0.16235242784023285
5,2,predicative,38,wife,0.14606840908527374
5,2,predicative,39,interested,0.13885892927646637
5,2,predicative,40,mistress,0.1309605985879898
5,2,predicative,41,ill,0.12041295319795609
5,2,predicative,42,stupid,0.10503364354372025
5,2,predicative,43,wrong,0.09420286864042282
5,2,predicative,44,awake,0.09031777083873749
5,2,predicative,45,concerned,0.08878494799137115
5,2,predicative,46,anxious,0.08030722290277481
5,2,predicative,47,kind,0.07221166789531708
5,2,predicative,48,ﬁne,0.06830340623855591
5,2,predicative,49,overwhelmed,0.06560789793729782
5,2,predicative,50,prostitute,0.06467994302511215
5,3,agent,1,said,1.4458391666412354
5,3,agent,2,had,0.9990863800048828
5,3,agent,3,looked,0.9201948046684265
5,3,agent,4,asked,0.8915808796882629
5,3,agent,5,know,0.843659520149231
5,3,agent,6,have,0.8125073313713074
5,3,agent,7,felt,0.8123068809509277
5,3,agent,8,thought,0.8075210452079773
5,3,agent,9,saw,0.7828614711761475
5,3,agent,10,wanted,0.7353555560112
5,3,agent,11,want,0.7326212525367737
5,3,agent,12,see,0.6975326538085938
5,3,agent,13,think,0.6892008185386658
5,3,agent,14,came,0.6334646344184875
5,3,agent,15,left,0.5971733927726746
5,3,agent,16,feel,0.5943334102630615
5,3,agent,17,sat,0.5925053358078003
5,3,agent,18,got,0.5664750337600708
5,3,agent,19,put,0.5640555620193481
5,3,agent,20,do,0.5511168241500854
5,3,agent,21,stood,0.5411950349807739
5,3,agent,22,say,0.5397690534591675
5,3,agent,23,going,0.5396367311477661
5,3,agent,24,go,0.5303864479064941
5,3,agent,25,get,0.5144336819648743
5,3,agent,26,come,0.5092414617538452
5,3,agent,27,let,0.48467347025871277
5,3,agent,28,tell,0.4811553955078125
5,3,agent,29,take,0.47129496932029724
5,3,agent,30,like,0.4530518352985382
5,3,agent,31,need,0.4447925090789795
5,3,agent,32,remember,0.44397005438804626
5,3,agent,33,look,0.4430515170097351
5,3,agent,34,hear,0.4329957067966461
5,3,agent,35,understand,0.40095338225364685
5,3,agent,36,make,0.39157021045684814
5,3,agent,37,ask,0.3473849892616272
5,3,agent,38,mean,0.3292478024959564
5,3,agent,39,read,0.3082359731197357
5,3,agent,40,spoke,0.29576143622398376
5,3,agent,41,help,0.29163670539855957
5,3,agent,42,become,0.28382956981658936
5,3,agent,43,find,0.27938002347946167
5,3,agent,44,love,0.2595345377922058
5,3,agent,45,try,0.253329873085022
5,3,agent,46,believe,0.2526642382144928
5,3,agent,47,leave,0.2521878778934479
5,3,agent,48,arrived,0.23115168511867523
5,3,agent,49,sitting,0.22905093431472778
5,3,agent,50,gone,0.22902683913707733
5,3,patient,1,tell,1.0696847438812256
5,3,patient,2,see,1.0079728364944458
5,3,patient,3,asked,0.8710970282554626
5,3,patient,4,take,0.7735723257064819
5,3,patient,5,saw,0.6988552212715149
5,3,patient,6,ask,0.6465676426887512
