model,persona,role,rank,word,weight
P4,1,patient,30,commodity,0.11234759539365768
P4,1,patient,31,contain,0.11140389740467072
P4,1,patient,32,brain,0.10761827230453491
P4,1,patient,33,captivity,0.10507258772850037
P4,1,patient,34,clamor,0.10309430211782455
P4,1,patient,35,conﬁrme,0.10279674828052521
P4,1,patient,36,conversation,0.10036797821521759
P4,1,patient,37,confirm,0.0998489186167717
P4,1,patient,38,champagne,0.09729211777448654
P4,1,patient,39,corrupt,0.09536665678024292
P4,1,patient,40,constitution,0.09288608282804489
P4,1,patient,41,bribe,0.08331001549959183
P4,1,patient,42,convalescence,0.08168695867061615
P4,1,patient,43,conceal,0.0789652019739151
P4,1,patient,44,communiqué,0.07881275564432144
P4,1,patient,45,confusion,0.07704617828130722
P4,1,patient,46,collide,0.07440102845430374
P4,1,patient,47,coerce,0.07330194115638733
P4,1,patient,48,chineseness,0.07116413116455078
P4,1,patient,49,boom,0.07066746056079865
P4,1,patient,50,contemporary,0.07046087831258774
P4,2,agent,1,correct,0.6009976267814636
P4,2,agent,2,core,0.5181896686553955
P4,2,agent,3,copper,0.46055564284324646
P4,2,agent,4,connoisseur,0.3959340751171112
P4,2,agent,5,control,0.38785797357559204
P4,2,agent,6,consolidate,0.3836311995983124
P4,2,agent,7,collide,0.3628321588039398
P4,2,agent,8,conﬁrme,0.3599010109901428
P4,2,agent,9,confront,0.30035221576690674
P4,2,agent,10,content,0.29456618428230286
P4,2,agent,11,contemporary,0.2837974429130554
P4,2,agent,12,candy,0.26667138934135437
P4,2,agent,13,copy,0.26362040638923645
P4,2,agent,14,corrupt,0.257455974817276
P4,2,agent,15,clutch,0.22621707618236542
P4,2,agent,16,cordone,0.22555077075958252
P4,2,agent,17,calf,0.22428733110427856
P4,2,agent,18,consider,0.22317256033420563
P4,2,agent,19,compile,0.20656143128871918
P4,2,agent,20,commend,0.19515767693519592
P4,2,agent,21,church,0.18545620143413544
P4,2,agent,22,cope,0.18131843209266663
P4,2,agent,23,coin,0.17546604573726654
P4,2,agent,24,announce,0.17293858528137207
P4,2,agent,25,coloring,0.16596031188964844
P4,2,agent,26,colleague,0.16187310218811035
P4,2,agent,27,afecte,0.156521737575531
P4,2,agent,28,clothe,0.15217263996601105
P4,2,agent,29,building,0.14801307022571564
P4,2,agent,30,confide,0.14644847810268402
P4,2,agent,31,chair,0.14503838121891022
P4,2,agent,32,cappuccino,0.1448983997106552
P4,2,agent,33,contradict,0.13980013132095337
P4,2,agent,34,constitution,0.13964979350566864
P4,2,agent,35,contradiction,0.13850437104701996
P4,2,agent,36,compel,0.13660287857055664
P4,2,agent,37,convert,0.1292288601398468
P4,2,agent,38,contribute,0.12775838375091553
P4,2,agent,39,convince,0.12655246257781982
P4,2,agent,40,calm,0.12468892335891724
P4,2,agent,41,bribe,0.1179729625582695
P4,2,agent,42,bunk,0.11388782411813736
P4,2,agent,43,chuckle,0.11367437243461609
P4,2,agent,44,cleaver,0.11350850015878677
P4,2,agent,45,clutched,0.1134115681052208
P4,2,agent,46,befall,0.1126631423830986
P4,2,agent,47,compliment,0.11062780022621155
P4,2,agent,48,coach,0.10531513392925262
P4,2,agent,49,bunkmate,0.0985972136259079
P4,2,agent,50,become,0.09845169633626938
P4,2,patient,1,copper,0.5013999342918396
P4,2,patient,2,copy,0.3677017390727997
P4,2,patient,3,corner,0.3625607192516327
P4,2,patient,4,correct,0.3304126560688019
P4,2,patient,5,cop,0.3265156149864197
P4,2,patient,6,conﬁne,0.27601954340934753
P4,2,patient,7,core,0.2525698244571686
P4,2,patient,8,contribute,0.20555560290813446
P4,2,patient,9,convince,0.2029714584350586
P4,2,patient,10,corrupt,0.18748198449611664
P4,2,patient,11,coolie,0.18444986641407013
P4,2,patient,12,convert,0.17937712371349335
P4,2,patient,13,conﬁrme,0.1745905727148056
P4,2,patient,14,channel,0.1721837818622589
P4,2,patient,15,contribution,0.15929453074932098
P4,2,patient,16,church,0.14828935265541077
P4,2,patient,17,confront,0.13936011493206024
P4,2,patient,18,content,0.1351618766784668
P4,2,patient,19,conscience,0.13179320096969604
P4,2,patient,20,contain,0.1298765391111374
P4,2,patient,21,cordone,0.12127679586410522
P4,2,patient,22,confusion,0.1152350902557373
P4,2,patient,23,compliment,0.11260227113962173
P4,2,patient,24,consolidate,0.10429113358259201
P4,2,patient,25,commit,0.10262000560760498
P4,2,patient,26,clothe,0.10121986269950867
P4,2,patient,27,confused,0.1004711464047432
P4,2,patient,28,computer,0.09486722946166992
P4,2,patient,29,cook,0.09418777376413345
P4,2,patient,30,awe,0.08910292387008667
P4,2,patient,31,confirm,0.0797867402434349
P4,2,patient,32,chick,0.07925853878259659
P4,2,patient,33,clipboard,0.07851102948188782
P4,2,patient,34,comrade,0.07609069347381592
P4,2,patient,35,come,0.07572774589061737
P4,2,patient,36,candy,0.07393187284469604
P4,2,patient,37,companion,0.07288476079702377
P4,2,patient,38,check,0.07112991809844971
P4,2,patient,39,appreciation,0.07106316089630127
P4,2,patient,40,color,0.06718465685844421
P4,2,patient,41,bring,0.06604913622140884
P4,2,patient,42,bonesetter,0.06594987958669662
P4,2,patient,43,conversation,0.06300638616085052
P4,2,patient,44,building,0.06224839761853218
P4,2,patient,45,articulate,0.06054050102829933
P4,2,patient,46,challenge,0.057489894330501556
P4,2,patient,47,advocate,0.05642608180642128
P4,2,patient,48,arena,0.05495065078139305
P4,2,patient,49,convalescence,0.054334599524736404
P4,2,patient,50,contradiction,0.05325350537896156
P4,3,agent,1,cop,2.251659870147705
P4,3,agent,2,copper,0.9727070927619934
P4,3,agent,3,concentrate,0.9199292063713074
P4,3,agent,4,contribution,0.8555341362953186
P4,3,agent,5,connection,0.8366161584854126
P4,3,agent,6,conﬁde,0.7848466634750366
P4,3,agent,7,corner,0.7523379921913147
P4,3,agent,8,confused,0.6910617351531982
P4,3,agent,9,contribute,0.6657263040542603
P4,3,agent,10,cordone,0.6070935130119324
P4,3,agent,11,console,0.5827034115791321
P4,3,agent,12,connect,0.5669211149215698
P4,3,agent,13,conscience,0.5480024814605713
P4,3,agent,14,copy,0.5404098629951477
P4,3,agent,15,convert,0.5400670766830444
P4,3,agent,16,contraction,0.5238127112388611
P4,3,agent,17,clothe,0.5060446858406067
P4,3,agent,18,coo,0.4748810827732086
P4,3,agent,19,conclude,0.47376182675361633
P4,3,agent,20,clench,0.4659189283847809
P4,3,agent,21,cheekbone,0.4568191170692444
P4,3,agent,22,concern,0.45345836877822876
P4,3,agent,23,contain,0.45297619700431824
P4,3,agent,24,coolie,0.45241910219192505
P4,3,agent,25,conceive,0.44391849637031555
P4,3,agent,26,compel,0.43305084109306335
P4,3,agent,27,compliment,0.4269876182079315
P4,3,agent,28,cooking,0.42021477222442627
P4,3,agent,29,constipate,0.3950209617614746
P4,3,agent,30,commit,0.36844921112060547
P4,3,agent,31,confusion,0.366976797580719
P4,3,agent,32,conversation,0.365315705537796
P4,3,agent,33,cope,0.35928401350975037
P4,3,agent,34,bottle,0.34902259707450867
P4,3,agent,35,concentration,0.33986014127731323
P4,3,agent,36,cappuccino,0.3347044885158539
P4,3,agent,37,convalescence,0.3307237923145294
P4,3,agent,38,conﬁrme,0.32539278268814087
P4,3,agent,39,confront,0.32478904724121094
P4,3,agent,40,client,0.317283034324646
P4,3,agent,41,conserve,0.31358054280281067
P4,3,agent,42,champagne,0.3134743571281433
P4,3,agent,43,converse,0.3121751844882965
P4,3,agent,44,contemporary,0.30175596475601196
P4,3,agent,45,clutched,0.29977816343307495
P4,3,agent,46,comb,0.294922798871994
P4,3,agent,47,bridegroom,0.28778013586997986
P4,3,agent,48,candy,0.28708192706108093
P4,3,agent,49,composure,0.2774711847305298
P4,3,agent,50,coffin,0.26260173320770264
P4,3,patient,1,corner,0.9865694642066956
P4,3,patient,2,copper,0.9424321055412292
P4,3,patient,3,captivity,0.6831328868865967
P4,3,patient,4,connection,0.6074396967887878
P4,3,patient,5,contribute,0.48407334089279175
P4,3,patient,6,convince,0.43107014894485474
P4,3,patient,7,content,0.4070838391780853
P4,3,patient,8,cappuccino,0.40541279315948486
P4,3,patient,9,confusion,0.3707641065120697
P4,3,patient,10,correspondence,0.34545060992240906
P4,3,patient,11,coolie,0.3289681375026703
P4,3,patient,12,conscience,0.29446884989738464
P4,3,patient,13,consume,0.29251864552497864
P4,3,patient,14,chick,0.28717300295829773
P4,3,patient,15,consolidate,0.24409343302249908
P4,3,patient,16,cluck,0.24146117269992828
P4,3,patient,17,confront,0.231491819024086
P4,3,patient,18,corrupt,0.23134537041187286
P4,3,patient,19,conserve,0.22325025498867035
P4,3,patient,20,coddle,0.21805106103420258
P4,3,patient,21,convert,0.21362996101379395
P4,3,patient,22,contrive,0.21006500720977783
P4,3,patient,23,commit,0.1918763667345047
P4,3,patient,24,clamp,0.18412910401821136
P4,3,patient,25,comfort,0.1809442788362503
P4,3,patient,26,confer,0.1807301789522171
P4,3,patient,27,contemporary,0.1760561615228653
P4,3,patient,28,commend,0.17159458994865417
P4,3,patient,29,contain,0.1700776219367981
P4,3,patient,30,conﬁde,0.16775518655776978
P4,3,patient,31,appear,0.1655312478542328
P4,3,patient,32,clamor,0.164982870221138
P4,3,patient,33,conﬁrme,0.15983372926712036
P4,3,patient,34,convalescence,0.15545445680618286
P4,3,patient,35,clue,0.15335434675216675
P4,3,patient,36,companion,0.15110589563846588
P4,3,patient,37,clothe,0.1430184543132782
P4,3,patient,38,computer,0.1399957239627838
P4,3,patient,39,broil,0.139668807387352
P4,3,patient,40,conceive,0.1344584971666336
P4,3,patient,41,compliment,0.13016018271446228
P4,3,patient,42,confuse,0.12720438838005066
P4,3,patient,43,comrade,0.12187329679727554
P4,3,patient,44,chic,0.12073955684900284
P4,3,patient,45,carriage,0.11737792938947678
P4,3,patient,46,come,0.11633004993200302
P4,3,patient,47,bunkmate,0.11506916582584381
P4,3,patient,48,act,0.11415737122297287
P4,3,patient,49,clipboard,0.11391205340623856
P4,3,patient,50,correct,0.11066886782646179
